NA	-0.013201	0.011399	-0.008843	-0.000978	0.010576	-0.017449	0.039836	-0.003911	-0.002371	-0.013003	0.002014	0.001389	-0.000567	-0.006743	-0.002585	0.000548	0.002276	0.002696	0.004740	-0.001859	0.002100	0.002534	0.003279	-0.002396	-0.001711	-0.001718	-0.002634	0.002962	0.001496	-0.000263	-0.002399	0.003703	0.004357	-0.001924	0.003732	-0.004674	0.001222	-0.004023	-0.000149	0.000470	-0.000768	-0.000569	0.000702	-0.003428	-0.000029	-0.000192	0.005033	-0.003937	0.000312	0.000355	-0.002764	0.005355	-0.002774	-0.002266	0.003061	-0.008125	
-0.013201	NA	-0.006066	-0.012323	-0.000990	-0.002824	-0.015842	-0.001878	-0.013890	-0.004078	0.093486	-0.020373	-0.000701	-0.006949	0.001145	0.001227	-0.005054	0.000608	0.005513	0.001178	-0.000768	-0.001051	0.001182	0.000423	-0.000587	0.001972	0.002133	-0.001584	0.001697	0.002565	0.001461	-0.002821	0.003493	-0.002591	0.007674	0.000732	0.000433	0.000095	-0.006362	-0.006600	-0.002404	-0.000686	0.001309	0.002691	0.002620	-0.004232	-0.001571	0.003992	-0.003714	0.005539	-0.000974	-0.005523	0.003217	-0.000853	-0.000091	-0.002357	-0.000880	
0.011399	-0.006066	NA	-0.004814	-0.010642	0.010058	-0.020996	0.004091	0.019976	0.011032	-0.001068	-0.000979	-0.002727	0.006898	-0.004753	-0.005161	-0.001656	0.001870	0.002035	0.002262	0.001449	0.002715	-0.000383	0.002973	0.000045	0.000666	-0.002379	-0.001786	0.001721	-0.000739	-0.002300	-0.002571	0.003347	0.000729	-0.002529	0.002728	-0.001710	-0.000005	-0.003445	0.005050	-0.000681	0.001070	0.003280	-0.002794	0.000622	0.001310	0.002716	0.001474	-0.008341	0.003819	-0.002042	-0.001385	-0.004040	-0.000787	0.003782	-0.000214	-0.003496	
-0.008843	-0.012323	-0.004814	NA	-0.000514	0.013651	0.021902	-0.001559	0.003574	0.011253	-0.021995	0.007326	-0.006954	0.004679	0.001109	-0.002602	0.006997	0.000906	0.002947	-0.000455	0.003013	-0.001466	-0.000779	0.002279	-0.000267	-0.002668	-0.004582	0.000018	-0.004844	0.005476	0.000550	-0.004871	0.003463	0.004034	-0.006361	0.002012	0.001619	0.001863	-0.006164	-0.001527	0.000041	-0.003814	-0.003668	0.007164	0.004766	-0.007050	-0.000731	-0.004043	-0.000192	0.004941	0.003036	0.001324	0.002337	-0.000245	-0.007241	-0.000844	-0.002706	
-0.000978	-0.000990	-0.010642	-0.000514	NA	-0.010060	0.024704	-0.013270	0.001935	0.004932	-0.019898	0.018168	0.000169	0.000988	0.002022	-0.001032	0.000437	-0.000364	0.000454	0.000239	0.002800	0.002249	-0.000901	-0.000452	0.001949	-0.004889	-0.001627	-0.003530	0.000160	0.004426	0.000963	0.001007	0.002931	0.004647	-0.002492	0.001288	0.003782	0.001158	-0.005768	-0.007902	-0.001451	-0.003103	0.004503	0.001150	0.000858	-0.001201	0.001660	-0.006864	-0.002559	-0.000479	0.008081	-0.001833	-0.000661	0.001917	-0.002526	-0.009603	-0.001107	
0.010576	-0.002824	0.010058	0.013651	-0.010060	NA	0.022962	-0.026404	0.001714	-0.000726	-0.007649	-0.012677	-0.004040	-0.007566	-0.000684	0.001225	-0.000664	0.002591	0.001480	0.001556	0.005545	0.003504	0.008028	0.002910	-0.006021	-0.005826	-0.004260	-0.007299	0.001381	0.000234	-0.001041	-0.003558	0.002209	-0.000091	-0.003474	0.001470	0.007632	0.003432	-0.000299	-0.001268	-0.002690	-0.005701	-0.002195	0.004451	0.008147	-0.004926	0.001389	0.001230	-0.000491	0.001088	0.000543	-0.000559	0.000126	-0.001032	-0.002128	-0.004655	-0.003104	
-0.017449	-0.015842	-0.020996	0.021902	0.024704	0.022962	NA	0.003451	0.004945	0.004809	-0.030803	0.015253	0.004428	-0.002453	-0.001514	-0.001994	-0.007097	0.006993	0.004336	-0.000671	0.004647	0.001711	0.010457	0.003273	-0.004941	-0.008032	-0.004516	-0.003422	0.000917	0.006253	0.000125	-0.006321	0.001377	0.004392	-0.010173	0.001183	0.002285	-0.001690	-0.000793	0.003573	0.000959	-0.005686	0.000831	0.005112	-0.004257	-0.003560	-0.001490	0.001275	-0.000160	0.004804	0.001642	0.001963	-0.003208	-0.001714	-0.000266	-0.006692	-0.003519	
0.039836	-0.001878	0.004091	-0.001559	-0.013270	-0.026404	0.003451	NA	-0.006084	0.002219	-0.006531	0.006424	-0.003546	-0.005528	-0.001453	0.003104	0.001420	-0.002460	0.004917	0.002846	-0.002929	0.003420	0.001105	0.000303	-0.003201	0.000936	-0.001221	-0.003526	0.003476	-0.000071	0.000844	-0.004515	0.002836	0.001649	0.006909	0.002093	-0.000559	-0.000234	0.003675	-0.003944	-0.001902	0.000931	-0.001086	0.001132	0.002060	-0.005289	0.004460	0.002787	-0.005243	-0.000126	0.000640	-0.002499	-0.004816	-0.001380	0.005414	-0.002451	-0.005725	
-0.003911	-0.013890	0.019976	0.003574	0.001935	0.001714	0.004945	-0.006084	NA	0.006277	0.015652	-0.019952	-0.007653	-0.002564	-0.006244	0.005392	0.001175	0.003814	0.000215	0.003134	-0.000181	0.006631	-0.001601	0.004301	-0.001147	-0.003958	-0.000075	-0.000931	0.001789	0.003418	0.005713	-0.007545	0.002166	0.002705	-0.001772	-0.000803	-0.000828	0.005051	-0.005223	-0.008885	-0.001998	-0.002063	0.003321	0.002834	0.004490	-0.004031	0.000191	-0.004386	0.004963	-0.000140	0.001732	0.001109	0.002628	-0.004954	-0.002261	-0.010323	-0.000464	
-0.002371	-0.004078	0.011032	0.011253	0.004932	-0.000726	0.004809	0.002219	0.006277	NA	-0.005972	0.003996	0.001770	-0.000323	0.002119	-0.000991	-0.002999	0.000971	-0.001019	0.004541	0.004937	0.006226	0.002674	-0.001049	-0.004816	-0.002980	-0.004378	-0.004705	0.000437	0.002697	0.004491	-0.004715	-0.001890	0.005113	-0.005069	-0.001972	0.001813	0.001154	-0.002820	-0.002853	-0.004856	-0.001622	0.001449	0.000735	0.000267	-0.001653	0.003931	0.002781	-0.007490	0.004310	0.003530	-0.002064	-0.002121	0.001222	-0.001008	0.002350	-0.006391	
-0.013003	0.093486	-0.001068	-0.021995	-0.019898	-0.007649	-0.030803	-0.006531	0.015652	-0.005972	NA	0.001467	0.002545	0.002436	0.006922	-0.001861	0.001025	0.001749	-0.002343	0.002914	0.005149	-0.001042	-0.001395	0.000742	-0.006321	-0.001415	-0.001608	-0.001767	0.005809	-0.002084	0.003615	0.001286	0.006519	-0.000383	-0.000664	0.002319	-0.001125	0.003601	-0.007569	-0.007570	-0.006780	-0.005775	0.000683	0.001249	0.000981	-0.002234	0.004015	0.002637	-0.001367	0.002330	0.000212	0.000727	-0.000292	-0.002235	-0.002569	-0.006206	0.000703	
0.002014	-0.020373	-0.000979	0.007326	0.018168	-0.012677	0.015253	0.006424	-0.019952	0.003996	0.001467	NA	0.006287	0.001760	0.001303	-0.000156	-0.005374	0.001594	0.000857	0.000402	0.002840	-0.002265	0.000530	0.003196	-0.000659	-0.003971	-0.005236	0.000907	0.004808	0.000796	0.000939	-0.001539	-0.004452	0.002062	-0.010734	0.000091	0.004722	-0.000170	-0.003070	-0.001036	-0.008170	-0.000771	0.003086	0.006173	0.003101	-0.002863	-0.000870	0.006976	-0.003188	0.002872	-0.003067	0.001209	-0.006569	0.000749	0.000780	-0.000343	-0.005091	
0.001389	-0.000701	-0.002727	-0.006954	0.000169	-0.004040	0.004428	-0.003546	-0.007653	0.001770	0.002545	0.006287	NA	0.031276	0.031662	0.027357	0.022589	-0.007839	-0.010863	-0.010291	-0.010729	-0.012955	-0.005275	-0.012354	-0.007627	-0.001229	-0.006861	-0.003896	-0.001054	0.006401	0.001991	-0.001780	0.003506	0.002523	-0.009524	0.000441	0.002199	-0.002966	-0.001360	-0.000172	-0.003909	-0.005521	0.003033	0.003521	0.002603	-0.003044	-0.000085	-0.000387	-0.003112	0.004995	-0.001805	-0.002482	0.005949	-0.001911	-0.005440	-0.002576	0.000619	
-0.000567	-0.006949	0.006898	0.004679	0.000988	-0.007566	-0.002453	-0.005528	-0.002564	-0.000323	0.002436	0.001760	0.031276	NA	0.030056	0.024159	0.042479	-0.008274	-0.006028	-0.015099	-0.011829	-0.009048	-0.005992	-0.016636	-0.006043	-0.005072	-0.010536	-0.012077	0.000155	-0.001749	0.002301	0.000774	0.000070	0.002697	-0.011760	0.005726	0.000835	0.001018	-0.000549	0.001602	-0.000582	-0.002665	-0.003314	0.002636	0.002036	-0.002216	0.003732	-0.000085	-0.001154	0.003290	0.001059	-0.004181	-0.002708	0.002308	0.002068	-0.003115	-0.002771	
-0.006743	0.001145	-0.004753	0.001109	0.002022	-0.000684	-0.001514	-0.001453	-0.006244	0.002119	0.006922	0.001303	0.031662	0.030056	NA	0.021745	0.028084	-0.006624	-0.012256	-0.014052	-0.011972	-0.009041	-0.006292	-0.008784	-0.012450	-0.001183	-0.008236	-0.003768	0.002176	0.005641	0.005916	-0.003587	-0.002421	0.002223	-0.006790	0.000930	0.001330	-0.001233	-0.005751	-0.006795	-0.001723	0.002774	0.001689	0.005097	0.001372	-0.003461	0.001408	0.000296	0.001778	0.001084	0.001948	0.000941	-0.004268	-0.000318	0.000219	-0.004260	-0.001713	
-0.002585	0.001227	-0.005161	-0.002602	-0.001032	0.001225	-0.001994	0.003104	0.005392	-0.000991	-0.001861	-0.000156	0.027357	0.024159	0.021745	NA	0.022096	-0.007463	-0.006576	-0.015085	-0.011624	-0.007188	-0.008509	-0.007128	-0.003303	-0.005402	0.001233	-0.008799	0.002598	0.005261	-0.000403	-0.003399	0.004043	0.005727	-0.001791	0.002325	-0.000359	0.000798	-0.003750	0.000079	-0.001248	-0.001615	0.000923	0.002680	0.002986	-0.008492	-0.001418	0.001416	-0.007854	0.002529	0.002545	-0.001751	-0.001286	-0.000298	-0.001424	-0.005397	-0.001283	
0.000548	-0.005054	-0.001656	0.006997	0.000437	-0.000664	-0.007097	0.001420	0.001175	-0.002999	0.001025	-0.005374	0.022589	0.042479	0.028084	0.022096	NA	-0.006594	-0.009655	-0.011373	-0.015571	-0.013160	-0.007019	-0.008450	-0.009680	-0.006730	-0.005508	-0.004179	0.000818	0.003325	0.002615	0.001119	0.001607	0.003534	-0.006122	0.004459	0.002310	-0.002851	0.004327	-0.005980	-0.000395	-0.004048	-0.001699	-0.000310	0.001774	-0.000666	0.002551	-0.000620	-0.002991	-0.000359	-0.000541	0.003563	-0.003295	0.001200	-0.004060	-0.001490	0.000636	
0.002276	0.000608	0.001870	0.000906	-0.000364	0.002591	0.006993	-0.002460	0.003814	0.000971	0.001749	0.001594	-0.007839	-0.008274	-0.006624	-0.007463	-0.006594	NA	0.055041	0.048801	0.005673	0.009347	0.015186	0.024637	-0.033125	-0.031213	-0.030260	-0.033898	0.005445	0.002864	0.002407	-0.004765	0.001683	0.007842	-0.031876	0.000963	0.003386	0.004906	-0.002265	-0.002851	-0.004306	-0.002713	0.005617	0.007278	0.003308	-0.005014	0.007708	0.003209	-0.006964	0.007385	0.004458	-0.003861	0.002881	-0.002798	-0.003579	-0.006240	-0.005185	
0.002696	0.005513	0.002035	0.002947	0.000454	0.001480	0.004336	0.004917	0.000215	-0.001019	-0.002343	0.000857	-0.010863	-0.006028	-0.012256	-0.006576	-0.009655	0.055041	NA	0.012104	0.010125	0.053421	0.009233	0.019740	-0.030708	-0.028892	-0.026556	-0.036146	0.006426	0.011113	0.004956	-0.004269	0.003637	0.003509	-0.034452	0.003073	0.005375	0.006196	-0.010096	-0.002141	-0.004751	-0.004515	0.002395	0.005270	0.005407	-0.004237	0.006559	0.005834	-0.005129	0.006148	0.001188	-0.001480	-0.003222	-0.001892	-0.001128	-0.008967	-0.005392	
0.004740	0.001178	0.002262	-0.000455	0.000239	0.001556	-0.000671	0.002846	0.003134	0.004541	0.002914	0.000402	-0.010291	-0.015099	-0.014052	-0.015085	-0.011373	0.048801	0.012104	NA	0.040801	0.020930	0.042704	0.016562	-0.031515	-0.029257	-0.025160	-0.037452	0.003160	0.003300	0.004681	-0.005659	0.007199	0.007530	-0.036189	0.006199	0.001075	0.002268	-0.006686	-0.009073	-0.003366	-0.000143	0.002452	0.006795	0.007215	-0.002168	0.002587	0.005726	-0.000804	0.008377	-0.001299	0.001313	-0.000916	-0.004990	-0.002379	-0.005494	-0.004401	
-0.001859	-0.000768	0.001449	0.003013	0.002800	0.005545	0.004647	-0.002929	-0.000181	0.004937	0.005149	0.002840	-0.010729	-0.011829	-0.011972	-0.011624	-0.015571	0.005673	0.010125	0.040801	NA	0.037589	0.031061	0.048683	-0.030977	-0.032820	-0.027899	-0.036378	0.006189	0.003725	0.005995	-0.004924	0.004477	0.004447	-0.035735	0.001827	0.004365	0.005125	-0.006546	-0.005156	-0.004122	-0.003572	0.003797	0.010334	0.005626	-0.003840	0.003325	0.004942	-0.008050	0.006781	0.008710	-0.005041	0.000041	-0.003838	0.000338	-0.008221	-0.006186	
0.002100	-0.001051	0.002715	-0.001466	0.002249	0.003504	0.001711	0.003420	0.006631	0.006226	-0.001042	-0.002265	-0.012955	-0.009048	-0.009041	-0.007188	-0.013160	0.009347	0.053421	0.020930	0.037589	NA	0.018778	0.019178	-0.029011	-0.030720	-0.027186	-0.033802	0.007880	0.004259	0.004913	-0.006928	0.005592	0.006838	-0.029690	0.000043	0.003333	0.006462	-0.006493	-0.006883	-0.005580	-0.000810	0.005918	0.006243	0.007208	-0.005959	0.002257	0.003854	-0.003787	0.006526	0.004285	-0.005155	-0.003954	0.003217	-0.001556	-0.004582	-0.008244	
0.002534	0.001182	-0.000383	-0.000779	-0.000901	0.008028	0.010457	0.001105	-0.001601	0.002674	-0.001395	0.000530	-0.005275	-0.005992	-0.006292	-0.008509	-0.007019	0.015186	0.009233	0.042704	0.031061	0.018778	NA	0.031360	-0.031045	-0.030037	-0.032262	-0.031755	0.008363	0.007303	-0.000464	-0.004833	0.011493	0.005594	-0.030344	0.001016	0.002630	0.004400	-0.002550	-0.002244	-0.004650	-0.003974	-0.000276	0.007304	0.006218	-0.006337	0.004806	0.002434	-0.003846	0.005197	0.006086	0.000319	-0.006097	0.000559	-0.003126	-0.009809	-0.006937	
