NA	-0.013386	0.011410	-0.009127	-0.001419	0.010177	-0.017789	0.039720	-0.004443	-0.002784	-0.013558	0.001591	0.000950	-0.000979	-0.007306	-0.003211	0.000232	0.001109	0.001441	0.003566	-0.003375	0.000794	0.001262	0.002071	0.000073	0.000932	0.000848	-0.000113	0.002222	0.000327	-0.000644	-0.000320	0.002647	0.003247	0.000572	0.002531	-0.005724	0.000113	-0.001777	0.001721	0.001983	0.000380	-0.001431	-0.000881	-0.004367	0.002024	-0.001249	0.004057	-0.002349	-0.001204	-0.000705	-0.002076	0.005857	-0.002121	-0.001602	0.005660	-0.006257	
-0.013386	NA	-0.006031	-0.012583	-0.001374	-0.003198	-0.015888	-0.001998	-0.014406	-0.004450	0.093201	-0.020791	-0.001619	-0.007783	0.000111	-0.000027	-0.005828	0.000969	0.005912	0.001503	-0.000686	-0.000904	0.001443	0.000709	-0.002138	0.000779	0.001479	-0.003303	0.000050	0.000655	0.000262	0.000601	0.001483	-0.004809	0.006933	-0.000273	-0.000414	-0.000796	-0.002865	-0.003548	0.000838	0.001862	0.000773	0.000329	0.000927	-0.000829	-0.002435	0.003303	-0.000915	0.003322	-0.001806	-0.004657	0.003903	-0.000028	0.000770	0.001402	0.003206	
0.011410	-0.006031	NA	-0.004973	-0.010977	0.009768	-0.021152	0.004044	0.019579	0.010753	-0.001473	-0.001283	-0.003132	0.006493	-0.005287	-0.005799	-0.001943	0.001373	0.001456	0.001729	0.000720	0.002096	-0.001041	0.002446	0.001740	0.002242	-0.000805	-0.000307	0.001397	-0.001519	-0.002346	-0.001323	0.002494	-0.000155	-0.001278	0.001898	-0.002364	-0.000737	-0.001873	0.006460	0.000180	0.001573	0.002805	-0.004097	0.000061	0.002643	0.002025	0.000846	-0.007797	0.002757	-0.002708	-0.000675	-0.003568	-0.000136	0.004473	0.001333	-0.002131	
-0.009127	-0.012583	-0.004973	NA	-0.001036	0.013137	0.021427	-0.001871	0.002936	0.010751	-0.022673	0.006808	-0.007286	0.004364	0.000607	-0.003100	0.006751	-0.000577	0.001429	-0.002036	0.001340	-0.003181	-0.002457	0.000758	0.002828	0.000088	-0.002300	0.003329	-0.007170	0.003006	-0.001259	-0.001421	0.000953	0.001462	-0.003896	0.000441	0.000241	0.000460	-0.002430	0.001656	0.002906	-0.001033	-0.004710	0.004369	0.002596	-0.003829	-0.002099	-0.005202	0.003210	0.002232	0.001682	0.002447	0.003221	0.000836	-0.006223	0.002847	0.000727	
-0.001419	-0.001374	-0.010977	-0.001036	NA	-0.010718	0.024234	-0.013700	0.001185	0.004301	-0.020673	0.017571	-0.000337	0.000549	0.001379	-0.001728	0.000051	-0.001355	-0.000605	-0.000823	0.001690	0.001178	-0.002015	-0.001502	0.004556	-0.003015	0.000394	-0.001616	-0.001998	0.001957	-0.000769	0.004709	0.000571	0.002154	-0.000370	0.000025	0.002653	0.000044	-0.002015	-0.004995	0.001586	-0.000343	0.003743	-0.001748	-0.001231	0.002245	0.000517	-0.007758	0.000613	-0.003340	0.007003	-0.001015	-0.000045	0.002714	-0.001748	-0.006565	0.002497	
0.010177	-0.003198	0.009768	0.013137	-0.010718	NA	0.022219	-0.026855	0.000976	-0.001354	-0.008409	-0.013328	-0.004685	-0.008180	-0.001510	0.000431	-0.001207	-0.000180	-0.001386	-0.001294	0.002669	0.000618	0.005321	0.000083	-0.000309	0.000023	0.001456	-0.001686	-0.000786	-0.002580	-0.002974	-0.000619	-0.000200	-0.002869	0.002937	0.000027	0.006360	0.002139	0.003287	0.001480	-0.000386	-0.003279	-0.003126	0.001573	0.006237	-0.002055	0.000092	0.000194	0.002487	-0.001778	-0.000708	0.000420	0.000906	-0.000110	-0.001171	-0.001912	-0.000352	
-0.017789	-0.015888	-0.021152	0.021427	0.024234	0.022219	NA	0.003031	0.004207	0.004120	-0.031524	0.014507	0.004215	-0.002701	-0.001886	-0.002250	-0.007145	0.003452	0.000640	-0.004591	0.000629	-0.002045	0.006926	-0.000255	0.001828	-0.001872	0.001866	0.003936	-0.000719	0.004304	-0.001104	-0.003573	-0.000693	0.002249	-0.003954	-0.000372	0.000927	-0.003110	0.002637	0.006516	0.003460	-0.003931	-0.000307	0.002669	-0.006193	-0.000788	-0.002969	-0.000046	0.002359	0.002488	0.000264	0.002936	-0.002474	-0.000854	0.000657	-0.003610	-0.000522	
0.039720	-0.001998	0.004044	-0.001871	-0.013700	-0.026855	0.003031	NA	-0.006608	0.001825	-0.007040	0.006040	-0.003699	-0.005537	-0.001729	0.002722	0.001356	-0.002960	0.004542	0.002460	-0.003644	0.002961	0.000638	-0.000166	-0.003462	0.001287	-0.001582	-0.003725	0.002105	-0.002087	-0.000209	-0.001673	0.001202	-0.000247	0.008446	0.001074	-0.001423	-0.001127	0.007459	-0.001397	0.000151	0.003556	-0.001643	-0.001102	0.000728	-0.002598	0.003587	0.002107	-0.002603	-0.002238	-0.000211	-0.001673	-0.004196	-0.000608	0.006247	0.000330	-0.003329	
-0.004443	-0.014406	0.019579	0.002936	0.001185	0.000976	0.004207	-0.006608	NA	0.005470	0.014787	-0.020806	-0.008271	-0.003173	-0.007007	0.004529	0.000652	0.002395	-0.001402	0.001641	-0.001911	0.005155	-0.003241	0.002870	0.001030	-0.002345	0.002285	0.001452	-0.000582	0.000639	0.003848	-0.003202	-0.000478	-0.000140	0.000318	-0.002436	-0.002299	0.003553	-0.000495	-0.005007	0.001860	0.001661	0.002181	-0.000271	0.002192	0.000447	-0.001306	-0.005651	0.009476	-0.003261	0.000307	0.002164	0.003472	-0.003973	-0.001260	-0.005964	0.004426	
-0.002784	-0.004450	0.010753	0.010751	0.004301	-0.001354	0.004120	0.001825	0.005470	NA	-0.006819	0.003284	0.000787	-0.001339	0.000948	-0.002178	-0.003830	-0.001200	-0.003305	0.002447	0.002671	0.004056	0.000425	-0.003330	-0.000247	0.001866	0.000519	-0.000172	-0.001554	0.000441	0.003089	-0.001476	-0.004457	0.002802	-0.000801	-0.003447	0.000516	-0.000164	0.000813	0.000180	-0.002052	0.000763	0.000475	-0.002050	-0.001834	0.001684	0.002660	0.001638	-0.004987	0.001701	0.002270	-0.001101	-0.001381	0.002146	-0.000087	0.006299	-0.002779	
