NA	-0.013776	0.011189	-0.009277	-0.001592	0.009832	-0.018264	0.039522	-0.004847	-0.003008	-0.013554	0.001440	0.003413	0.001134	-0.005778	-0.001393	0.002623	0.000535	0.000748	0.002770	-0.004286	0.000024	0.000716	0.001317	-0.000493	0.000597	0.000400	-0.000552	0.002025	0.000292	-0.000820	-0.000364	0.002427	0.003114	0.000091	0.003201	-0.005680	0.000425	-0.001831	0.001627	0.001864	0.000220	-0.001084	-0.001160	-0.004645	0.001837	-0.001037	0.004846	-0.002500	-0.001420	-0.000310	-0.002158	0.005815	-0.002050	-0.001668	0.005490	-0.006272	
-0.013776	NA	-0.006328	-0.012787	-0.001604	-0.003620	-0.016504	-0.002281	-0.014866	-0.004731	0.093210	-0.021013	0.001641	-0.005416	0.003508	0.003175	-0.003259	0.000059	0.004985	0.000340	-0.001857	-0.002032	0.000571	-0.000395	-0.003005	0.000211	0.000759	-0.004053	-0.000278	0.000542	0.000027	0.000681	0.001148	-0.005227	0.006187	0.000053	-0.000114	-0.000638	-0.002831	-0.003551	0.000879	0.001836	0.001034	0.000031	0.000697	-0.000895	-0.002321	0.003879	-0.000957	0.003067	-0.001665	-0.004695	0.003888	0.000081	0.000757	0.001344	0.003378	
0.011189	-0.006328	NA	-0.005024	-0.011075	0.009489	-0.021612	0.003906	0.019285	0.010615	-0.001374	-0.001346	-0.001132	0.009441	-0.003696	-0.004183	0.000188	0.000499	0.000478	0.000562	-0.000387	0.001064	-0.001935	0.001413	0.001339	0.002103	-0.001096	-0.000597	0.001506	-0.001236	-0.002200	-0.001148	0.002611	0.000027	-0.001635	0.001976	-0.002818	-0.001034	-0.001719	0.006611	0.000261	0.001635	0.002872	-0.004057	0.000191	0.002698	0.001915	0.000458	-0.007769	0.002976	-0.003200	-0.000734	-0.003612	-0.000049	0.004431	0.001357	-0.001893	
-0.009277	-0.012787	-0.005024	NA	-0.001032	0.012976	0.021341	-0.001899	0.002742	0.010733	-0.022477	0.006863	-0.008267	0.004667	0.000334	-0.003727	0.007395	-0.000180	0.001756	-0.001962	0.001556	-0.002987	-0.002086	0.001020	0.002729	0.000213	-0.002348	0.003330	-0.008098	0.002447	-0.002042	-0.001648	0.000119	0.000682	-0.003975	0.001893	0.001764	0.001766	-0.002680	0.001372	0.002587	-0.001348	-0.003757	0.003671	0.001896	-0.004245	-0.000806	-0.004393	0.002870	0.001437	0.003201	0.002335	0.003116	0.000861	-0.006339	0.002497	0.000594	
-0.001592	-0.001604	-0.011075	-0.001032	NA	-0.010915	0.024105	-0.013754	0.000973	0.004257	-0.020495	0.017604	-0.000375	0.000800	0.001407	-0.001922	0.000185	-0.001119	-0.000489	-0.000860	0.001769	0.001287	-0.001782	-0.001437	0.004454	-0.002873	0.000338	-0.001639	-0.001525	0.002696	-0.000223	0.005062	0.001013	0.002739	-0.000442	-0.000926	0.001857	-0.001166	-0.001699	-0.004754	0.001840	-0.000128	0.002833	-0.001284	-0.000687	0.002443	-0.000419	-0.009531	0.000833	-0.002914	0.006491	-0.001013	-0.000033	0.002857	-0.001732	-0.006395	0.002935	
0.009832	-0.003620	0.009489	0.012976	-0.010915	NA	0.021782	-0.027129	0.000565	-0.001603	-0.008437	-0.013508	-0.001954	-0.005669	0.001471	0.003684	0.002095	-0.001312	-0.002661	-0.002731	0.001373	-0.000640	0.004300	-0.001219	-0.000914	-0.000305	0.000990	-0.002175	-0.000364	-0.002022	-0.002535	-0.000405	0.000193	-0.002469	0.002427	-0.000815	0.006180	0.001388	0.003502	0.001642	-0.000251	-0.003184	-0.004169	0.002076	0.006862	-0.001979	-0.000554	-0.000607	0.002581	-0.001377	-0.001399	0.000362	0.000864	-0.000015	-0.001219	-0.001854	-0.000069	
-0.018264	-0.016504	-0.021612	0.021341	0.024105	0.021782	NA	0.002829	0.003781	0.003879	-0.031484	0.014502	0.006866	-0.000819	0.000065	-0.000577	-0.005618	0.003130	0.000019	-0.005750	-0.000297	-0.002819	0.006697	-0.001032	0.001250	-0.002006	0.001442	0.003569	-0.001210	0.004213	-0.001444	-0.003749	-0.001196	0.001954	-0.004429	0.000719	0.001889	-0.002680	0.002518	0.006305	0.003210	-0.004247	0.000468	0.002346	-0.006726	-0.001159	-0.002207	0.000738	0.002058	0.002093	0.001116	0.002863	-0.002607	-0.000807	0.000522	-0.003991	-0.000606	
0.039522	-0.002281	0.003906	-0.001899	-0.013754	-0.027129	0.002829	NA	-0.006898	0.001716	-0.006921	0.006005	-0.002617	-0.004752	-0.000749	0.004521	0.003248	-0.003533	0.004000	0.001708	-0.004471	0.002350	0.000160	-0.000864	-0.003774	0.001279	-0.001750	-0.003895	0.002339	-0.001765	0.000064	-0.001613	0.001397	-0.000014	0.008311	0.000885	-0.001793	-0.001629	0.007557	-0.001381	0.000140	0.003512	-0.002117	-0.000975	0.000961	-0.002703	0.003593	0.001909	-0.002670	-0.002029	-0.000473	-0.001656	-0.004168	-0.000436	0.006301	0.000258	-0.003200	
-0.004847	-0.014866	0.019285	0.002742	0.000973	0.000565	0.003781	-0.006898	NA	0.005180	0.014722	-0.021047	-0.006182	-0.000622	-0.004836	0.007816	0.003670	0.001734	-0.002261	0.000707	-0.002897	0.004395	-0.004008	0.002048	0.000344	-0.002815	0.001709	0.000886	-0.000940	0.000579	0.003707	-0.003448	-0.000788	-0.000430	-0.000293	-0.001742	-0.001542	0.004436	-0.000747	-0.005338	0.001544	0.001324	0.002966	-0.000595	0.001963	0.000063	-0.000544	-0.005310	0.009157	-0.003629	0.001090	0.001989	0.003319	-0.004011	-0.001431	-0.006360	0.004301	
-0.003008	-0.004731	0.010615	0.010733	0.004257	-0.001603	0.003879	0.001716	0.005180	NA	-0.006698	0.003255	0.002214	-0.000228	0.002503	-0.001407	-0.003060	-0.001436	-0.003703	0.002026	0.002293	0.003742	0.000223	-0.003805	-0.000584	0.001821	0.000295	-0.000382	-0.001405	0.000800	0.003382	-0.001267	-0.004429	0.003071	-0.001045	-0.004112	0.000030	-0.000844	0.001019	0.000356	-0.001937	0.000871	-0.000224	-0.001949	-0.001582	0.001761	0.002255	0.001128	-0.004918	0.001941	0.001835	-0.001018	-0.001283	0.002369	0.000010	0.006391	-0.002505	
