NA	0.783250	0.785536	0.782506	0.079884	0.003970	-0.001721	-0.004269	0.001750	-0.003944	0.003569	0.002725	-0.001593	-0.002274	-0.001566	-0.000060	0.003543	0.003029	-0.132648	-0.209975	-0.166257	-0.219383	-0.214491	-0.203754	-0.218488	-0.203306	-0.247815	-0.209457	-0.241726	-0.221005	-0.134542	-0.108402	-0.116120	-0.003075	
0.783250	NA	0.788730	0.974056	0.072206	0.001856	-0.004034	-0.000616	0.000781	-0.002377	0.003707	0.002433	-0.002828	-0.002140	0.001955	-0.001177	0.003167	0.002618	-0.144179	-0.225206	-0.180679	-0.236813	-0.227687	-0.219648	-0.239010	-0.220914	-0.265335	-0.224584	-0.258788	-0.235385	-0.148008	-0.117914	-0.129670	-0.002777	
0.785536	0.788730	NA	0.788691	0.082597	0.005634	-0.003818	-0.002516	0.000963	-0.004329	0.002415	0.002590	-0.003363	-0.000749	-0.001631	0.000358	0.002318	0.003396	-0.132524	-0.210737	-0.168616	-0.221673	-0.215742	-0.206365	-0.221553	-0.207465	-0.249841	-0.211220	-0.241519	-0.220188	-0.135573	-0.106712	-0.117957	-0.001677	
0.782506	0.974056	0.788691	NA	0.070916	0.002053	-0.003751	-0.001001	0.000822	-0.002728	0.003475	0.002317	-0.002482	-0.001873	0.001479	-0.000842	0.003072	0.002508	-0.144106	-0.225860	-0.181179	-0.237430	-0.228641	-0.220130	-0.239514	-0.221334	-0.265458	-0.225052	-0.259211	-0.235868	-0.148727	-0.118595	-0.130414	-0.002515	
0.079884	0.072206	0.082597	0.070916	NA	0.000290	-0.001325	-0.001265	-0.002264	0.000705	0.000165	-0.000574	0.000555	-0.004059	0.002684	0.001453	-0.001360	0.004764	-0.003296	-0.030670	-0.013983	-0.060388	-0.036007	-0.022030	-0.043988	-0.034183	-0.067586	-0.035718	-0.064630	-0.040001	0.024871	0.041295	0.044094	-0.000239	
0.003970	0.001856	0.005634	0.002053	0.000290	NA	-0.053806	-0.065237	-0.047498	0.166893	0.164643	0.171477	-0.034929	-0.041680	-0.045665	-0.065374	-0.037433	-0.069597	-0.002212	-0.001828	0.000823	-0.000837	-0.002280	-0.001018	0.003800	-0.006568	0.000813	-0.000019	-0.002677	-0.001026	-0.000906	-0.000302	-0.001450	-0.049561	
-0.001721	-0.004034	-0.003818	-0.003751	-0.001325	-0.053806	NA	0.081633	0.017612	-0.059686	-0.079716	-0.074855	0.053268	-0.010364	0.071382	0.024555	0.038094	0.045332	-0.003058	0.004596	-0.000882	0.000818	0.006133	0.001059	0.003847	0.004280	0.000276	0.001844	0.000801	0.003063	-0.000231	-0.003133	-0.000066	-0.031965	
-0.004269	-0.000616	-0.002516	-0.001001	-0.001265	-0.065237	0.081633	NA	-0.003178	-0.053873	-0.060122	-0.067963	0.019162	-0.017201	0.080248	0.048983	0.036133	0.021207	0.000592	-0.001437	0.000569	0.000978	-0.000685	0.002992	0.001834	0.003117	-0.000322	0.003794	0.001187	0.000485	-0.000056	0.004280	-0.006349	-0.005570	
0.001750	0.000781	0.000963	0.000822	-0.002264	-0.047498	0.017612	-0.003178	NA	-0.035323	-0.069269	-0.069202	0.033222	-0.007694	0.024947	0.033570	0.072563	0.046597	0.000317	0.002053	0.002364	-0.000820	-0.000565	-0.002014	0.000964	-0.001292	0.000932	-0.001982	0.001618	0.001410	-0.002422	-0.001539	-0.001417	-0.000671	
-0.003944	-0.002377	-0.004329	-0.002728	0.000705	0.166893	-0.059686	-0.053873	-0.035323	NA	0.158051	0.183573	-0.033453	-0.047243	-0.036991	-0.076336	-0.046036	-0.077063	0.002599	0.004747	-0.000124	0.000797	-0.001856	0.002944	0.003172	-0.003768	0.000287	0.001432	-0.003871	0.003400	0.002507	0.000857	0.000398	-0.062036	
