NA	-0.137765	0.165991	-0.142369	0.010995	0.001120	0.003139	-0.004668	0.001564	-0.001267	0.001217	0.000245	0.002113	-0.000501	-0.004105	0.001148	0.001200	-0.000184	0.000597	-0.003229	0.002265	0.007565	-0.005971	-0.001718	0.002759	0.001190	0.005186	-0.003377	0.003888	-0.006655	-0.000237	-0.005463	-0.005590	-0.000846	
-0.137765	NA	-0.390460	0.829113	-0.036015	-0.004449	-0.002267	0.003894	-0.000903	0.003235	0.001230	-0.000492	-0.000614	-0.001183	0.005009	-0.002464	0.000713	-0.001031	0.004272	-0.002153	0.005407	0.003794	0.002363	-0.002303	-0.008632	-0.003291	0.006938	-0.001277	0.005408	-0.001708	0.006201	0.009174	-0.003803	-0.000345	
0.165991	-0.390460	NA	-0.133243	0.014772	0.005415	-0.001460	-0.000531	-0.000207	-0.001804	-0.002044	0.000257	-0.001648	0.001935	-0.003394	0.001843	-0.001439	0.001140	0.002397	-0.002199	-0.001473	0.006109	-0.005143	-0.004575	0.000229	-0.004643	0.005030	-0.003732	0.008144	-0.000215	-0.000983	-0.001618	-0.008518	0.001311	
-0.142369	0.829113	-0.133243	NA	-0.037750	-0.004110	-0.001206	0.002708	-0.001134	0.001996	0.000777	-0.000535	0.000075	-0.000517	0.004599	-0.001816	0.000105	-0.001314	0.005704	-0.002825	0.005503	0.003070	0.002086	-0.002271	-0.007791	-0.004054	0.007521	-0.000983	0.005467	-0.001115	0.005833	0.009218	-0.003711	0.000491	
0.010995	-0.036015	0.014772	-0.037750	NA	0.000494	0.001083	-0.000684	-0.001717	0.000852	-0.000028	0.000166	0.001291	-0.003597	0.002956	0.002086	-0.001389	0.005424	-0.063626	0.014179	-0.015884	-0.031540	0.011804	0.017923	0.012548	0.014883	-0.031255	0.013548	-0.030977	0.013387	0.011420	0.031561	0.051754	-0.005400	
0.001120	-0.004449	0.005415	-0.004110	0.000494	NA	-0.053811	-0.065272	-0.047517	0.166919	0.164653	0.171473	-0.034938	-0.041695	-0.045675	-0.065368	-0.037483	-0.069591	-0.001788	-0.000690	0.001704	0.000027	-0.001274	0.000129	0.005460	-0.006049	0.002002	0.001197	-0.001819	0.000180	-0.000018	0.000629	-0.000531	-0.049499	
0.003139	-0.002267	-0.001460	-0.001206	0.001083	-0.053811	NA	0.081615	0.017598	-0.059655	-0.079715	-0.074868	0.053269	-0.010375	0.071383	0.024573	0.038051	0.045348	-0.002267	0.002168	0.000454	-0.001955	0.003862	-0.001514	0.001377	0.001900	-0.002838	-0.000772	-0.002210	0.000432	0.001442	-0.001814	0.001930	-0.031896	
-0.004668	0.003894	-0.000531	0.002708	-0.000684	-0.065272	0.081615	NA	-0.003214	-0.053866	-0.060148	-0.068000	0.019140	-0.017232	0.080230	0.048980	0.036068	0.021203	0.000813	-0.002767	0.000776	-0.000243	-0.002004	0.002023	0.000785	0.002309	-0.001848	0.002960	-0.000148	-0.000753	0.000036	0.005078	-0.006551	-0.005521	
0.001564	-0.000903	-0.000207	-0.001134	-0.001717	-0.047517	0.017598	-0.003214	NA	-0.035302	-0.069273	-0.069218	0.033216	-0.007704	0.024942	0.033582	0.072522	0.046608	0.001076	0.002267	0.003410	-0.001008	-0.000650	-0.002066	0.001110	-0.001465	0.000811	-0.002162	0.001593	0.001532	-0.001697	-0.000741	-0.000443	-0.000610	
-0.001267	0.003235	-0.001804	0.001996	0.000852	0.166919	-0.059655	-0.053866	-0.035302	NA	0.158089	0.183601	-0.033418	-0.047219	-0.036955	-0.076284	-0.046046	-0.077012	0.001299	0.004370	-0.001993	-0.000068	-0.002905	0.002336	0.002595	-0.004718	-0.000725	0.000721	-0.005272	0.002910	0.001115	-0.000826	-0.001040	-0.061940	
0.001217	0.001230	-0.002044	0.000777	-0.000028	0.164653	-0.079715	-0.060148	-0.069273	0.158089	NA	0.288842	-0.026899	-0.048460	-0.052271	-0.096665	-0.071861	-0.085585	0.002635	-0.000120	0.000359	-0.000132	-0.001762	-0.001927	0.000833	-0.001538	0.001315	-0.001380	0.001716	0.002851	0.000098	-0.002046	-0.001382	-0.057522	
0.000245	-0.000492	0.000257	-0.000535	0.000166	0.171473	-0.074868	-0.068000	-0.069218	0.183601	0.288842	NA	-0.057807	-0.042612	-0.054656	-0.079850	-0.043170	-0.089414	-0.000659	-0.001331	-0.001061	0.000219	-0.001389	-0.001341	-0.000802	0.001268	0.002218	0.002749	0.002030	-0.003523	0.003428	-0.002220	0.000800	-0.082367	
0.002113	-0.000614	-0.001648	0.000075	0.001291	-0.034938	0.053269	0.019140	0.033216	-0.033418	-0.026899	-0.057807	NA	-0.007528	0.025534	0.013721	-0.006999	0.062040	-0.001309	-0.000040	0.001052	0.000038	0.000276	0.000336	-0.002004	0.003529	-0.002389	0.002265	0.001441	-0.003018	0.001526	-0.000023	-0.001996	-0.002784	
