NA	0.010738	0.017750	0.014533	0.014282	0.012580	0.012869	0.013422	0.009326	0.013800	0.013653	0.016635	0.013036	-0.029451	-0.030907	-0.030739	-0.029268	-0.027211	-0.027972	-0.033901	-0.026329	-0.029428	-0.028906	-0.030527	-0.030849	-0.031790	-0.024838	-0.029789	-0.001693	-0.000243	0.008650	0.014380	0.012280	-0.001314	0.004409	0.004324	0.003847	0.003846	0.011267	0.012375	0.012023	0.012542	0.012438	0.008204	0.006791	-0.006212	-0.013952	-0.008030	-0.012476	-0.014017	0.020212	0.013150	0.013274	-0.017022	0.030089	0.012865	-0.061435	-0.006324	0.014677	0.014866	0.011242	-0.021370	-0.018637	-0.012274	-0.015344	0.008911	0.010043	0.017746	0.019104	0.015394	-0.021006	0.015756	0.013348	-0.047626	-0.047682	0.017723	0.013748	0.031364	0.060620	0.057596	0.061488	0.057970	-0.022751	-0.023457	-0.020390	
0.010738	NA	0.003155	0.004223	-0.012682	0.010467	0.012720	0.011926	0.020114	0.002224	0.017668	-0.008161	0.019488	-0.026730	-0.023786	-0.032404	-0.023226	-0.026969	-0.025761	-0.026299	-0.023775	-0.027105	-0.029366	-0.030486	-0.031421	-0.028772	-0.028509	-0.029171	0.008315	0.008675	0.038371	0.034084	0.033947	0.003213	-0.012777	-0.013020	-0.010406	-0.010520	0.032202	0.029197	0.034642	0.028381	0.030766	0.034068	0.033376	-0.012036	-0.034030	-0.008352	-0.010422	-0.033989	0.003540	0.010179	0.005378	-0.003756	0.008189	0.007485	-0.045680	-0.011265	0.007839	0.006965	0.008006	0.000482	-0.003243	-0.001819	-0.002265	0.006780	0.009024	0.006331	0.009533	0.007627	0.000193	0.007804	0.006668	0.002822	0.002659	0.007279	0.009292	0.010122	0.012611	0.013040	0.014392	0.014190	0.000018	-0.004683	-0.002420	
0.017750	0.003155	NA	-0.031860	0.199653	0.293678	-0.022232	-0.030476	-0.010774	0.273893	-0.018457	0.257498	0.236614	-0.058079	-0.059024	-0.065316	-0.054054	-0.050210	-0.055388	-0.055228	-0.047672	-0.053421	-0.055196	-0.057416	-0.061221	-0.060627	-0.057933	-0.049526	-0.028542	-0.028644	-0.021333	-0.000834	-0.020910	-0.026975	-0.052911	-0.053176	-0.051926	-0.051854	-0.007170	-0.007788	-0.003413	-0.002442	-0.002695	-0.000197	0.011706	-0.025344	-0.046345	-0.021089	-0.022114	-0.046241	0.009383	0.011197	0.009642	-0.002096	0.012755	0.013755	-0.047447	-0.024975	0.008574	0.010280	0.009879	0.001293	0.001923	0.004011	0.004402	0.007236	0.010759	0.010779	0.012449	0.010478	0.001056	0.011452	0.012901	0.007517	0.007633	0.013368	0.011130	0.010118	0.015481	0.014299	0.018493	0.015029	-0.003090	0.000102	0.002596	
0.014533	0.004223	-0.031860	NA	0.107579	-0.019096	0.194577	0.223176	-0.002513	-0.017398	0.073787	0.161698	0.221834	-0.051658	-0.052748	-0.057736	-0.049918	-0.047839	-0.043468	-0.048038	-0.040604	-0.044843	-0.050418	-0.051845	-0.053536	-0.048269	-0.052372	-0.048177	-0.022312	-0.024111	-0.004100	0.001431	-0.008458	-0.025038	-0.047655	-0.047687	-0.051127	-0.051155	0.007180	0.017699	0.003754	0.008488	0.011605	0.000669	0.003837	-0.019874	-0.040478	-0.014557	-0.020590	-0.040594	0.007895	0.008380	0.008539	0.000577	0.011715	0.009501	-0.044616	-0.017557	0.011216	0.010110	0.009839	0.002203	0.001812	0.001384	0.002887	0.012110	0.009184	0.007834	0.011220	0.011099	0.000556	0.009491	0.009914	0.008486	0.008120	0.006575	0.010530	0.008933	0.013450	0.014295	0.013234	0.015855	0.002398	-0.000592	-0.000704	
0.014282	-0.012682	0.199653	0.107579	NA	0.276632	0.115350	0.152188	-0.020174	0.229576	0.172742	0.370305	-0.026358	-0.065009	-0.066543	-0.075900	-0.064891	-0.064500	-0.059740	-0.061300	-0.059914	-0.064639	-0.066546	-0.068764	-0.067927	-0.066987	-0.072217	-0.062869	-0.038814	-0.041786	-0.028479	-0.020174	-0.027389	-0.044147	-0.068146	-0.068243	-0.071406	-0.071494	-0.016330	-0.008071	-0.026828	-0.017813	-0.022061	-0.010508	-0.016647	-0.028664	-0.058719	-0.028262	-0.030129	-0.058659	0.011097	0.013845	0.010148	0.001955	0.010915	0.012417	-0.046260	-0.031436	0.012633	0.012438	0.011636	0.003523	0.004052	0.002594	0.002479	0.012735	0.013947	0.011737	0.014750	0.013653	0.002448	0.012120	0.011489	0.007038	0.007171	0.010798	0.011236	0.011140	0.017866	0.017287	0.017540	0.017452	0.001955	0.001741	0.004951	
0.012580	0.010467	0.293678	-0.019096	0.276632	NA	0.027320	-0.018398	0.001744	0.211582	-0.006528	0.247708	-0.006938	-0.054014	-0.053123	-0.060597	-0.049377	-0.048693	-0.047158	-0.047802	-0.042537	-0.049408	-0.049101	-0.051218	-0.054172	-0.058699	-0.055964	-0.044917	-0.022978	-0.024613	-0.009377	-0.004942	-0.012921	-0.024283	-0.049621	-0.049828	-0.048399	-0.048437	-0.003379	0.001567	0.000849	0.001584	0.009054	0.007591	0.001867	-0.018214	-0.047099	-0.019130	-0.021614	-0.046938	0.010275	0.010222	0.006627	-0.000761	0.010776	0.012111	-0.049912	-0.021284	0.006144	0.010719	0.012573	0.004460	0.004189	0.003561	0.001446	0.010410	0.012562	0.010982	0.011598	0.008945	-0.000564	0.007688	0.011195	0.006679	0.006369	0.010499	0.012077	0.009015	0.014006	0.015136	0.016697	0.016229	-0.001733	0.000678	0.001429	
0.012869	0.012720	-0.022232	0.194577	0.115350	0.027320	NA	0.281011	0.019268	-0.021957	0.107067	0.003957	0.007178	-0.045668	-0.046532	-0.054412	-0.043451	-0.041142	-0.041191	-0.043350	-0.041602	-0.042583	-0.045733	-0.045804	-0.047221	-0.045971	-0.051038	-0.045203	-0.013323	-0.018787	-0.000102	0.007109	-0.005975	-0.014975	-0.042127	-0.042283	-0.046073	-0.046265	0.019495	0.014457	0.039151	0.011541	0.006841	0.015504	0.015135	-0.012505	-0.037134	-0.013514	-0.014477	-0.037208	0.007265	0.008251	0.007108	0.002170	0.010902	0.008089	-0.045374	-0.015847	0.007270	0.009339	0.012445	0.004739	0.001099	0.000727	0.003904	0.007803	0.008860	0.010819	0.010447	0.009764	-0.001044	0.007809	0.008727	0.006503	0.006872	0.010188	0.009614	0.010139	0.013737	0.013075	0.013366	0.012299	0.000831	-0.000444	-0.001403	
0.013422	0.011926	-0.030476	0.223176	0.152188	-0.018398	0.281011	NA	0.002812	-0.017500	0.131091	0.063006	-0.002073	-0.049680	-0.048816	-0.057394	-0.046687	-0.045637	-0.042833	-0.047250	-0.041030	-0.043659	-0.047046	-0.048399	-0.051368	-0.046891	-0.052978	-0.045110	-0.016630	-0.020735	-0.007723	0.011455	-0.004399	-0.015585	-0.041117	-0.041166	-0.045175	-0.045260	0.011837	0.022376	0.007065	0.011818	0.010639	0.005967	0.012381	-0.012194	-0.038395	-0.013403	-0.014006	-0.038453	0.010439	0.010311	0.010464	0.000018	0.011272	0.010168	-0.046286	-0.015347	0.009855	0.009057	0.010133	0.002571	0.001512	0.000991	0.004784	0.009677	0.008189	0.008584	0.010309	0.013525	-0.001877	0.008331	0.008964	0.004805	0.005016	0.010110	0.009130	0.009982	0.014209	0.011286	0.011660	0.015212	-0.000785	0.003088	-0.000921	
0.009326	0.020114	-0.010774	-0.002513	-0.020174	0.001744	0.019268	0.002812	NA	0.293005	0.015484	-0.017690	0.005244	-0.039804	-0.039922	-0.051475	-0.039833	-0.040235	-0.036304	-0.040924	-0.032941	-0.037724	-0.043192	-0.040705	-0.046661	-0.038309	-0.043691	-0.041597	-0.000679	-0.004737	0.006409	0.015665	0.006139	-0.005638	-0.033449	-0.033378	-0.026145	-0.026531	0.047736	0.108323	0.043601	0.036211	0.029284	0.027216	0.024524	-0.006527	-0.030473	-0.007031	-0.004516	-0.030469	0.004895	0.008599	0.007524	-0.002190	0.010251	0.005949	-0.049230	-0.008568	0.009649	0.007920	0.010023	0.004220	0.000555	0.001726	0.001788	0.010203	0.006596	0.010270	0.010465	0.009892	0.003616	0.008439	0.007459	0.003772	0.003701	0.008816	0.006397	0.009690	0.016786	0.012973	0.015524	0.016084	-0.003181	-0.001890	0.001050	
0.013800	0.002224	0.273893	-0.017398	0.229576	0.211582	-0.021957	-0.017500	0.293005	NA	-0.019832	0.203361	-0.019787	-0.059166	-0.054628	-0.064417	-0.053226	-0.052551	-0.049343	-0.057756	-0.051871	-0.057844	-0.056634	-0.054927	-0.059260	-0.058391	-0.060203	-0.053912	-0.030553	-0.027142	-0.015448	-0.012293	-0.013166	-0.030378	-0.053632	-0.053767	-0.054286	-0.054249	0.013193	0.050703	-0.010033	-0.007690	-0.004943	-0.006574	-0.000457	-0.019634	-0.049892	-0.020196	-0.020019	-0.049810	0.008393	0.013235	0.007387	0.000916	0.012557	0.011736	-0.048514	-0.022043	0.010273	0.010432	0.010571	0.006378	0.006491	0.000970	0.005074	0.009412	0.011206	0.011266	0.011345	0.012386	0.005042	0.007166	0.011229	0.004787	0.004560	0.009681	0.011235	0.008580	0.017266	0.013560	0.015836	0.015407	-0.001359	0.001106	0.003481	
0.013653	0.017668	-0.018457	0.073787	0.172742	-0.006528	0.107067	0.131091	0.015484	-0.019832	NA	0.121232	0.006408	-0.040389	-0.043468	-0.052051	-0.041959	-0.040196	-0.035951	-0.041007	-0.031189	-0.039609	-0.042822	-0.043579	-0.045737	-0.041947	-0.047383	-0.042567	-0.005835	-0.005679	0.003758	0.005134	0.002947	-0.008912	-0.032026	-0.032141	-0.035103	-0.035103	0.013675	0.004648	0.008871	0.020420	0.015162	0.018195	0.013988	-0.008213	-0.031934	-0.005590	-0.007543	-0.031929	0.006927	0.008027	0.007789	0.000191	0.008911	0.007213	-0.046569	-0.009059	0.009915	0.008202	0.010401	0.002715	-0.000209	0.002288	-0.000088	0.005598	0.006016	0.007015	0.009132	0.010893	0.000059	0.010433	0.006278	0.004828	0.004959	0.009114	0.008441	0.011074	0.016010	0.011736	0.014960	0.015070	-0.001344	-0.000865	-0.000789	
0.016635	-0.008161	0.257498	0.161698	0.370305	0.247708	0.003957	0.063006	-0.017690	0.203361	0.121232	NA	0.060859	-0.060016	-0.063694	-0.073564	-0.063239	-0.061080	-0.055635	-0.062176	-0.055625	-0.060534	-0.060508	-0.067995	-0.066321	-0.059781	-0.066985	-0.060173	-0.039252	-0.040682	-0.027174	-0.018107	-0.025119	-0.038717	-0.064092	-0.064268	-0.067915	-0.067944	-0.011260	-0.015018	-0.019913	-0.015314	-0.016058	-0.010579	-0.002455	-0.027338	-0.055019	-0.027420	-0.027748	-0.055077	0.010740	0.013228	0.010463	-0.000963	0.012137	0.010788	-0.048331	-0.024738	0.008759	0.009208	0.009721	0.002787	0.003637	0.003885	0.002065	0.012137	0.011635	0.008449	0.013946	0.011623	0.005044	0.010473	0.012727	0.009870	0.009847	0.009173	0.011084	0.009469	0.016420	0.019394	0.017510	0.018981	0.002993	0.000819	0.005572	
0.013036	0.019488	0.236614	0.221834	-0.026358	-0.006938	0.007178	-0.002073	0.005244	-0.019787	0.006408	0.060859	NA	-0.039129	-0.041814	-0.049256	-0.043114	-0.040701	-0.039708	-0.041482	-0.033039	-0.041556	-0.042626	-0.041100	-0.047943	-0.042369	-0.045557	-0.039444	-0.007691	-0.006622	0.004963	0.016085	0.002146	-0.005147	-0.033282	-0.033459	-0.028690	-0.028701	0.024870	0.017283	0.025933	0.028699	0.023901	0.018370	0.025382	-0.010527	-0.031476	-0.008290	-0.008183	-0.031459	0.007873	0.006806	0.006549	0.000741	0.008207	0.008951	-0.048160	-0.010867	0.009708	0.009188	0.007613	-0.000433	0.001862	0.002465	0.004193	0.008040	0.010636	0.009943	0.010164	0.009588	0.000247	0.011336	0.009009	0.006329	0.006615	0.008809	0.010755	0.008499	0.012738	0.013314	0.011156	0.013064	-0.002736	-0.002367	0.001311	
