NA	0.021767	0.021215	-0.020762	0.002293	0.001778	-0.006343	0.001124	-0.002205	0.001199	-0.000942	0.001551	-0.001711	-0.003092	0.007069	0.000457	0.002436	0.000882	0.001708	-0.001212	0.006872	0.001111	0.004966	0.011993	0.008226	-0.003138	0.003045	-0.002161	-0.010668	-0.014122	-0.006774	0.000421	
0.021767	NA	0.033021	-0.017095	-0.004907	-0.000879	-0.001610	0.002108	0.000042	0.002023	0.000944	0.004703	0.001177	0.005036	-0.007222	0.005537	-0.003408	0.004179	-0.000485	-0.001681	-0.003781	0.006833	0.002750	-0.003930	0.002689	0.004581	0.000861	0.003141	-0.003427	-0.002338	-0.004256	-0.002824	
0.021215	0.033021	NA	-0.002470	0.002440	-0.001817	0.008558	-0.003453	0.002468	-0.001686	-0.000310	-0.003628	0.002325	-0.001553	0.000768	-0.004913	0.000443	0.006178	0.001799	-0.003759	0.006414	-0.001878	-0.009640	0.002846	0.003116	0.003061	0.005002	0.007918	-0.008590	-0.006165	-0.008337	0.001554	
-0.020762	-0.017095	-0.002470	NA	-0.002678	-0.001196	-0.002906	-0.001347	0.004046	-0.005246	-0.005538	0.000065	-0.006521	0.004721	-0.000819	-0.002965	0.004803	-0.029149	-0.005036	0.007472	-0.035618	-0.014971	0.006546	-0.017392	-0.040221	-0.007861	-0.028550	-0.019140	0.059612	0.073525	0.061995	0.008191	
0.002293	-0.004907	0.002440	-0.002678	NA	-0.062581	-0.073824	-0.051557	0.181455	0.173844	0.180198	-0.042240	-0.044894	-0.051678	-0.061966	-0.037635	-0.083338	0.002772	0.000249	-0.000829	0.002566	-0.002591	-0.002269	0.007646	0.003130	0.003600	-0.005604	0.002828	-0.002099	0.001599	-0.004300	-0.041594	
0.001778	-0.000879	-0.001817	-0.001196	-0.062581	NA	0.079597	0.017141	-0.064646	-0.084240	-0.086120	0.051863	-0.013264	0.081450	0.023660	0.034666	0.054606	0.007581	0.006380	-0.005026	0.000217	0.007135	-0.000481	0.006748	-0.003143	0.004613	-0.003787	0.003366	-0.001991	-0.010044	-0.003196	-0.014280	
-0.006343	-0.001610	0.008558	-0.002906	-0.073824	0.079597	NA	-0.000291	-0.052991	-0.065301	-0.071438	0.025665	-0.032219	0.083314	0.054505	0.041715	0.024083	0.002314	-0.000643	-0.002907	-0.001637	0.001572	0.001858	0.005763	-0.002463	0.005357	0.001343	0.000024	-0.001185	0.003671	-0.010279	0.009438	
0.001124	0.002108	-0.003453	-0.001347	-0.051557	0.017141	-0.000291	NA	-0.046595	-0.077834	-0.082549	0.042915	-0.014216	0.023343	0.041251	0.077875	0.048770	-0.003934	0.005949	0.001450	-0.004270	-0.004050	0.001278	-0.003014	0.004621	-0.004208	0.007596	-0.001397	-0.005800	-0.000200	-0.001439	0.026412	
-0.002205	0.000042	0.002468	0.004046	0.181455	-0.064646	-0.052991	-0.046595	NA	0.159426	0.183944	-0.034907	-0.047749	-0.044862	-0.080456	-0.047566	-0.084784	0.004848	0.004690	0.000273	-0.000177	-0.007033	0.004194	0.004473	-0.001243	0.000156	-0.008625	0.002895	0.003389	-0.000473	-0.001313	-0.050449	
0.001199	0.002023	-0.001686	-0.005246	0.173844	-0.084240	-0.065301	-0.077834	0.159426	NA	0.302317	-0.023160	-0.042063	-0.060337	-0.105049	-0.076446	-0.098324	0.001522	-0.000202	-0.000262	-0.000188	-0.004522	-0.001877	0.002640	0.001204	-0.001724	0.003857	0.006674	-0.000069	0.000637	0.000041	-0.044497	
