NA	0.011060	0.010059	-0.014954	0.002587	0.001478	-0.006669	0.001206	-0.002598	0.001561	-0.001578	0.000723	-0.002235	-0.003908	0.007132	0.000357	0.002386	-0.001794	-0.003393	0.007059	0.006307	-0.004572	0.001929	0.005028	0.006384	-0.008959	0.001981	-0.009028	0.003583	-0.001183	0.001344	0.000793	
0.011060	NA	0.025583	-0.014902	-0.005508	-0.001416	-0.001736	0.002209	0.000798	0.003198	0.001612	0.003958	0.000493	0.004350	-0.007833	0.005624	-0.003830	-0.000928	-0.002785	0.003712	-0.001880	0.004134	0.000708	-0.008720	0.003563	0.001714	0.002731	-0.000603	0.004786	0.005664	-0.003303	-0.003155	
0.010059	0.025583	NA	0.001907	0.001888	-0.001680	0.009354	-0.003208	0.001911	-0.002474	-0.001259	-0.004091	0.002301	-0.001938	0.001107	-0.004610	0.000776	0.001410	-0.001517	0.002006	0.007643	-0.006003	-0.012377	-0.002850	0.002944	-0.000878	0.005904	0.003148	0.000520	0.002958	-0.006228	0.001707	
-0.014954	-0.014902	0.001907	NA	-0.000920	0.001865	-0.002862	-0.001469	0.005740	-0.003724	-0.001965	-0.000800	-0.006399	0.005968	-0.000764	-0.002578	0.005205	0.005819	0.011859	-0.025869	-0.022744	0.003703	0.019653	0.011198	-0.017245	0.015934	-0.011369	0.005034	-0.005763	0.016771	0.004050	0.004426	
0.002587	-0.005508	0.001888	-0.000920	NA	0.001212	-0.024148	0.005239	0.037050	-0.020417	-0.018073	-0.002423	-0.008608	-0.008186	0.020183	0.009831	-0.000027	-0.005412	-0.001082	0.001473	0.000794	0.000694	-0.002691	0.004657	-0.000241	0.001468	-0.005620	0.000490	-0.002247	0.003807	-0.001678	0.005081	
0.001478	-0.001416	-0.001680	0.001865	0.001212	NA	0.047954	-0.019930	0.003857	-0.002979	-0.004238	0.028531	-0.043447	0.053943	-0.023810	0.003117	0.008482	0.009918	0.004407	-0.003203	-0.001862	0.002915	-0.001633	0.005450	-0.005214	0.002789	-0.007680	0.001298	0.005637	-0.005166	0.002745	-0.042183	
-0.006669	-0.001736	0.009354	-0.002862	-0.024148	0.047954	NA	-0.034317	0.008831	0.011102	0.004820	0.004000	-0.059330	0.060055	0.014058	0.015387	-0.021175	0.006231	-0.001707	-0.002022	-0.002586	-0.001679	0.001086	0.005769	-0.003106	0.004808	-0.000805	-0.000934	0.003523	0.008947	-0.009517	-0.014394	
0.001206	0.002209	-0.003208	-0.001469	0.005239	-0.019930	-0.034317	NA	0.013222	-0.008694	-0.013683	0.022875	-0.038838	-0.002616	0.001499	0.055274	0.007819	-0.005570	0.006072	0.002396	-0.004486	-0.006637	0.001072	-0.002602	0.005357	-0.004560	0.006686	-0.001660	-0.003454	0.002965	0.000310	0.004319	
-0.002598	0.000798	0.001911	0.005740	0.037050	0.003857	0.008831	0.013222	NA	-0.036201	-0.003396	0.005833	-0.012921	-0.000987	-0.003852	-0.003683	-0.003035	0.004724	0.006232	0.000193	-0.001007	-0.002664	0.005904	0.002331	-0.003784	-0.000526	-0.007500	0.002274	0.000949	-0.004442	-0.002802	-0.006698	
0.001561	0.003198	-0.002474	-0.003724	-0.020417	-0.002979	0.011102	-0.008694	-0.036201	NA	0.115533	0.030980	0.010003	-0.002850	-0.018493	-0.022043	-0.003605	0.001560	-0.000778	0.000433	-0.002556	-0.000849	-0.002728	-0.000746	-0.002197	-0.004399	0.007147	0.005967	-0.000126	0.001127	0.003078	0.010473	
-0.001578	0.001612	-0.001259	-0.001965	-0.018073	-0.004238	0.004820	-0.013683	-0.003396	0.115533	NA	-0.024878	0.014650	0.012240	0.001157	0.017323	0.003823	0.002161	-0.004809	-0.001836	0.002828	0.002463	-0.000679	-0.006623	0.006287	0.003084	0.007006	-0.008470	0.000643	0.000569	0.002321	-0.018309	
0.000723	0.003958	-0.004091	-0.000800	-0.002423	0.028531	0.004000	0.022875	0.005833	0.030980	-0.024878	NA	-0.034556	0.005282	-0.023770	-0.026969	0.035313	-0.000384	0.001105	0.001997	-0.000829	0.002401	-0.000165	-0.003307	0.000800	0.003155	0.002707	-0.006161	0.006655	-0.003789	-0.004305	0.002946	
-0.002235	0.000493	0.002301	-0.006399	-0.008608	-0.043447	-0.059330	-0.038838	-0.012921	0.010003	0.014650	-0.034556	NA	-0.006751	0.032612	0.028425	0.033094	-0.002670	-0.006403	-0.000141	0.007353	-0.002951	0.004808	0.000937	-0.005272	0.002571	-0.000086	0.000744	-0.002090	-0.004271	0.011018	-0.005763	
-0.003908	0.004350	-0.001938	0.005968	-0.008186	0.053943	0.060055	-0.002616	-0.000987	-0.002850	0.012240	0.005282	-0.006751	NA	-0.055955	0.019500	-0.024164	-0.001989	-0.007831	-0.002289	0.000862	0.004377	-0.002864	-0.001772	-0.000349	0.004010	0.005583	-0.002096	-0.002230	0.003034	-0.001966	-0.028927	
0.007132	-0.007833	0.001107	-0.000764	0.020183	-0.023810	0.014058	0.001499	-0.003852	-0.018493	0.001157	-0.023770	0.032612	-0.055955	NA	0.030318	0.051498	-0.001693	0.003922	0.005852	0.000047	0.001825	-0.000533	-0.003771	0.002593	-0.007520	0.000369	0.000033	-0.003218	0.001493	-0.002334	-0.010701	
