NA	0.005770	0.010347	0.009267	0.004552	0.007720	0.005986	0.005602	0.005312	0.007645	0.008066	-0.007270	-0.006820	-0.004652	-0.007660	-0.004618	-0.006276	-0.009824	-0.006350	-0.006790	-0.005986	-0.006440	-0.006790	-0.004689	-0.007689	-0.000646	-0.001357	0.004570	0.006976	0.006272	0.000660	0.002482	0.001164	0.005264	0.005801	0.006538	0.006085	0.007700	0.003323	0.001949	-0.007984	-0.010561	-0.013398	-0.011229	0.007045	0.001344	0.004963	-0.021767	0.015569	0.003155	-0.025981	-0.009247	0.001422	0.003299	0.000752	-0.023231	-0.021107	-0.015401	-0.019047	0.001491	-0.000347	0.005470	0.006683	0.003645	-0.023395	0.003899	0.002755	-0.023199	0.006371	0.004743	0.019308	0.042179	0.039666	0.040952	0.043395	-0.022740	-0.026543	-0.023330	
0.005770	NA	0.019515	0.008489	0.018038	0.016105	0.023154	0.016693	0.023965	0.012416	0.021397	-0.036412	-0.035114	-0.038300	-0.033276	-0.035119	-0.033538	-0.036393	-0.027891	-0.034768	-0.038288	-0.039630	-0.038965	-0.038788	-0.035296	0.010084	0.009240	0.036123	0.035421	0.032223	0.004824	0.012043	0.015839	0.031704	0.031648	0.035484	0.030319	0.030477	0.036620	0.033298	-0.010693	-0.007448	-0.007599	-0.012093	0.000395	0.004360	0.001276	-0.004003	0.003184	0.002399	-0.058334	-0.008327	0.002988	0.002430	0.003183	-0.002260	-0.005469	-0.004614	-0.002491	0.002219	0.005096	0.001221	0.002750	0.000774	-0.003412	0.003389	0.001370	0.000505	0.001745	0.003793	0.004019	0.006029	0.007756	0.008656	0.008525	-0.002447	-0.005538	-0.001337	
0.010347	0.019515	NA	-0.012656	-0.001565	-0.005275	0.005690	0.284277	0.004976	0.271493	0.244563	-0.061429	-0.064071	-0.066298	-0.057123	-0.056891	-0.058592	-0.059989	-0.047162	-0.056211	-0.056450	-0.060732	-0.062470	-0.059963	-0.053806	-0.011034	-0.006895	-0.003632	0.018063	-0.003109	-0.009304	-0.008133	-0.007756	0.010169	0.010414	0.013362	0.014231	0.013204	0.016369	0.027830	-0.013941	-0.012835	-0.012641	-0.012063	0.000355	0.002547	0.001393	-0.005960	0.006422	0.004408	-0.067062	-0.012178	0.001230	0.001883	0.001696	-0.003457	-0.003724	-0.002455	-0.001457	-0.000083	0.005113	0.003497	0.004468	0.002632	-0.001709	0.002932	0.005034	-0.001176	0.005138	0.002536	0.002461	0.006415	0.008179	0.008518	0.007731	-0.007300	-0.003783	-0.001514	
0.009267	0.008489	-0.012656	NA	0.191042	0.220941	0.006207	0.001753	0.082206	0.176661	0.223910	-0.062378	-0.065634	-0.068102	-0.062955	-0.060715	-0.056936	-0.063251	-0.051418	-0.058697	-0.061172	-0.063347	-0.060659	-0.065614	-0.060483	-0.014585	-0.015523	0.000950	0.006263	-0.002021	-0.017588	-0.013074	-0.014424	0.012742	0.022843	0.011451	0.013973	0.018644	0.007749	0.010461	-0.015605	-0.010469	-0.014881	-0.010914	0.001854	0.001200	0.001885	-0.003336	0.002625	0.002438	-0.066078	-0.010679	0.002361	0.003776	0.003194	-0.001132	-0.002976	-0.002085	-0.001631	0.004155	0.004144	0.003276	0.002643	0.003009	-0.003418	0.002774	0.002192	-0.000025	0.000945	0.002211	0.000337	0.008328	0.007451	0.006909	0.009736	-0.002873	-0.005611	-0.003730	
0.004552	0.018038	-0.001565	0.191042	NA	0.275986	0.027558	-0.000991	0.117167	0.025147	0.013294	-0.055940	-0.058048	-0.059121	-0.052896	-0.052719	-0.051841	-0.055855	-0.046364	-0.053372	-0.053931	-0.056110	-0.055973	-0.059690	-0.054680	-0.007596	-0.008489	0.005926	0.012872	0.000970	-0.005126	-0.007381	-0.009217	0.026798	0.022996	0.044490	0.018283	0.012691	0.024738	0.021521	-0.008002	-0.007537	-0.008257	-0.009905	0.000547	0.000895	0.001246	-0.002676	0.003311	0.002161	-0.064494	-0.010279	0.003034	0.003306	0.004655	0.000771	-0.001528	-0.002757	-0.001869	0.003239	0.004463	0.004004	0.002711	0.002010	-0.002295	0.002663	0.001121	-0.002091	0.003457	0.002695	0.003407	0.005580	0.005514	0.007366	0.006807	-0.002409	-0.004196	-0.005423	
0.007720	0.016105	-0.005275	0.220941	0.275986	NA	0.011442	0.003953	0.134996	0.080424	0.007174	-0.059079	-0.060929	-0.063964	-0.055684	-0.056236	-0.053178	-0.058520	-0.049071	-0.053200	-0.056449	-0.056938	-0.057419	-0.061907	-0.054534	-0.007606	-0.011280	0.000171	0.016838	0.002722	-0.008494	-0.005406	-0.008939	0.018532	0.029024	0.014735	0.018261	0.016152	0.013745	0.015751	-0.007784	-0.007345	-0.009751	-0.009513	0.003134	0.000962	0.001695	-0.003669	0.002549	0.003321	-0.065663	-0.008547	0.001943	0.002477	0.003025	-0.001063	-0.001341	-0.003907	0.000505	0.003657	0.002341	0.001924	0.001761	0.003856	-0.004832	0.001093	0.002677	-0.002166	0.000781	0.002926	0.002321	0.007907	0.006533	0.005631	0.009206	-0.002701	-0.000775	-0.004341	
0.005986	0.023154	0.005690	0.006207	0.027558	0.011442	NA	0.292945	0.024051	0.002983	0.009968	-0.052673	-0.052985	-0.058290	-0.051604	-0.051145	-0.047705	-0.053505	-0.043510	-0.049916	-0.051970	-0.053163	-0.048639	-0.054871	-0.052350	0.000880	-0.002941	0.006730	0.020284	0.008035	-0.001677	-0.002813	0.002131	0.048496	0.102752	0.042116	0.037345	0.031336	0.030039	0.025222	-0.001662	-0.005316	-0.002424	-0.006557	-0.000188	0.000420	0.001846	-0.001955	0.003599	0.001811	-0.064854	-0.007423	0.006131	0.002609	0.003816	0.000212	-0.002172	-0.003673	-0.001421	0.002664	0.000661	0.003466	0.002798	0.005249	-0.001573	0.002828	0.000289	-0.002932	0.001121	0.001280	0.000881	0.006436	0.004746	0.006210	0.007312	-0.005550	-0.002424	-0.001438	
0.005602	0.016693	0.284277	0.001753	-0.000991	0.003953	0.292945	NA	0.001808	0.223257	-0.005670	-0.063869	-0.060857	-0.064507	-0.059013	-0.059822	-0.053090	-0.063199	-0.054267	-0.060784	-0.059143	-0.061602	-0.061936	-0.062745	-0.058843	-0.014143	-0.010038	-0.000296	0.005807	0.001321	-0.012453	-0.008590	-0.011987	0.028627	0.061222	0.006533	0.009029	0.010667	0.009524	0.015007	-0.011000	-0.012023	-0.012032	-0.014727	-0.000225	0.004047	0.000108	-0.002766	0.004832	0.002578	-0.067866	-0.014105	0.003136	0.002815	0.002638	0.000627	0.000429	-0.004082	0.000421	0.000705	0.003839	0.003763	0.003439	0.004450	0.000143	-0.000560	0.003705	-0.003324	0.002186	0.002515	0.000641	0.007697	0.006498	0.007424	0.007573	-0.005465	-0.002090	-0.001621	
0.005312	0.023965	0.004976	0.082206	0.117167	0.134996	0.024051	0.001808	NA	0.136003	0.013915	-0.047749	-0.051762	-0.058302	-0.049877	-0.047542	-0.045316	-0.049847	-0.039927	-0.048302	-0.049854	-0.050881	-0.049296	-0.055594	-0.050943	0.000802	0.001827	0.010290	0.014139	0.010643	-0.001094	0.002328	-0.000077	0.021426	0.013519	0.015820	0.025851	0.024120	0.027277	0.021635	-0.005240	0.000224	-0.004953	-0.005804	-0.000011	0.000441	0.001086	-0.002821	0.002040	0.000692	-0.063389	-0.004246	0.003312	0.001182	0.002621	0.002128	-0.003582	-0.001066	-0.002720	0.000325	0.002474	0.001199	0.002310	0.003699	-0.004190	0.004497	0.000574	-0.000726	0.002498	0.001762	0.003973	0.008215	0.006026	0.007389	0.007360	-0.000897	-0.004050	-0.004279	
0.007645	0.012416	0.271493	0.176661	0.025147	0.080424	0.002983	0.223257	0.136003	NA	0.076704	-0.060664	-0.067671	-0.071948	-0.065602	-0.063608	-0.059196	-0.065457	-0.055977	-0.061576	-0.060653	-0.069389	-0.062588	-0.070175	-0.062919	-0.018200	-0.016615	-0.004747	0.003069	-0.004854	-0.017245	-0.013539	-0.017048	0.009516	0.005548	0.000523	0.005010	0.005250	0.009711	0.018858	-0.014196	-0.012161	-0.016343	-0.013306	0.001576	0.003591	0.002825	-0.003747	0.004122	0.001440	-0.068213	-0.010280	0.001369	-0.000367	0.000843	-0.001055	-0.002010	-0.001233	-0.003037	0.002513	0.006368	0.000793	0.003100	0.002352	0.000054	0.001140	0.003693	-0.000661	0.002140	0.001747	0.000406	0.007699	0.011346	0.007160	0.010089	-0.002074	-0.003152	-0.003552	
0.008066	0.021397	0.244563	0.223910	0.013294	0.007174	0.009968	-0.005670	0.013915	0.076704	NA	-0.052028	-0.055421	-0.058782	-0.054391	-0.053616	-0.050720	-0.057619	-0.044431	-0.054357	-0.053329	-0.055604	-0.056168	-0.058858	-0.052855	-0.004958	-0.003445	0.008984	0.019128	0.005711	-0.003089	-0.001390	-0.000776	0.026477	0.020324	0.028621	0.029819	0.025125	0.020848	0.028532	-0.009013	-0.008648	-0.008239	-0.007166	-0.000073	0.001130	0.000152	-0.003812	0.002626	0.001658	-0.064519	-0.008727	0.003245	0.002035	0.002669	-0.002450	-0.002578	-0.000301	-0.001044	0.003578	0.004744	0.004941	0.002430	0.004277	-0.003012	0.004728	0.001294	-0.000507	0.003445	0.003536	0.001740	0.008563	0.006928	0.005339	0.006648	-0.006033	-0.004767	-0.003992	
-0.007270	-0.036412	-0.061429	-0.062378	-0.055940	-0.059079	-0.052673	-0.063869	-0.047749	-0.060664	-0.052028	NA	0.084205	0.092019	0.080332	0.082306	0.089018	0.084367	0.054250	0.114565	0.077949	0.087663	0.084343	0.081614	0.087356	-0.011248	-0.016944	-0.049238	-0.046202	-0.045393	-0.018328	-0.014701	-0.014890	-0.043426	-0.046062	-0.040835	-0.043998	-0.041869	-0.041669	-0.043446	-0.015236	-0.016425	-0.014875	-0.014708	0.001042	-0.000805	-0.000912	0.001485	-0.001355	-0.000237	0.108976	-0.014918	-0.002361	-0.004744	-0.002383	-0.001071	0.001901	0.002480	0.000586	-0.001420	-0.003211	-0.005109	-0.001427	-0.001367	0.001836	-0.001365	0.000307	-0.000971	-0.001544	-0.003391	-0.001587	-0.009444	-0.006246	-0.007313	-0.009988	0.006472	0.002918	0.000008	
-0.006820	-0.035114	-0.064071	-0.065634	-0.058048	-0.060929	-0.052985	-0.060857	-0.051762	-0.067671	-0.055421	0.084205	NA	0.082108	0.076982	0.091962	0.083766	0.086037	0.062693	0.082460	0.077465	0.095714	0.175128	0.070078	0.073401	-0.015561	-0.019880	-0.047799	-0.048015	-0.049211	-0.013199	-0.015714	-0.020374	-0.046161	-0.044911	-0.046025	-0.047820	-0.045677	-0.041214	-0.044349	-0.014787	-0.015774	-0.015560	-0.016269	0.002445	0.000264	-0.000867	0.000257	-0.002234	-0.002378	0.115980	-0.015078	-0.003123	-0.003082	-0.002631	-0.002084	-0.000836	0.001198	0.000591	-0.004290	-0.002849	-0.003059	-0.000466	-0.000012	0.002624	-0.003199	-0.001771	-0.001931	0.001071	-0.002567	0.000736	-0.012304	-0.007454	-0.007564	-0.008645	0.002504	0.004087	0.003067	
-0.004652	-0.038300	-0.066298	-0.068102	-0.059121	-0.063964	-0.058290	-0.064507	-0.058302	-0.071948	-0.058782	0.092019	0.082108	NA	0.079585	0.074536	0.084114	0.093892	0.051797	0.079582	0.094889	0.094518	0.081661	0.296063	0.074718	-0.022923	-0.016857	-0.051602	-0.051744	-0.052406	-0.022545	-0.023572	-0.020799	-0.050817	-0.051588	-0.048205	-0.048749	-0.047791	-0.049536	-0.048443	-0.018386	-0.019253	-0.020567	-0.019802	0.001479	-0.001792	0.000300	-0.000599	0.000541	0.001301	0.110774	-0.022222	-0.001431	-0.002194	-0.001894	-0.000234	0.004382	0.000869	0.001394	-0.004130	-0.002974	-0.001002	-0.001198	-0.000349	0.003903	-0.000002	-0.002494	-0.002972	0.000129	-0.004188	-0.002512	-0.009456	-0.009256	-0.008585	-0.008502	0.002945	-0.000705	0.002397	
-0.007660	-0.033276	-0.057123	-0.062955	-0.052896	-0.055684	-0.051604	-0.059013	-0.049877	-0.065602	-0.054391	0.080332	0.076982	0.079585	NA	0.080986	0.092406	0.080264	0.084899	0.077300	0.086818	0.097495	0.073647	0.078006	0.082678	-0.016188	-0.013910	-0.042960	-0.045878	-0.044894	-0.014426	-0.016438	-0.011451	-0.043147	-0.045161	-0.043002	-0.039606	-0.043379	-0.042571	-0.040680	-0.014581	-0.015234	-0.013982	-0.015589	-0.001830	0.001169	0.002739	0.001555	-0.001999	0.000703	0.105187	-0.017522	-0.003632	-0.002876	-0.000926	-0.005413	0.001766	0.003369	-0.003010	-0.002496	-0.002990	-0.005321	0.002743	0.001364	0.000185	-0.001106	-0.003357	-0.000246	0.001767	-0.002580	-0.000810	-0.008940	-0.005310	-0.006929	-0.010528	0.004103	0.001932	0.001384	
-0.004618	-0.035119	-0.056891	-0.060715	-0.052719	-0.056236	-0.051145	-0.059822	-0.047542	-0.063608	-0.053616	0.082306	0.091962	0.074536	0.080986	NA	0.069211	0.095989	0.083187	0.067924	0.079892	0.091841	0.070615	0.077478	0.093945	-0.011984	-0.014843	-0.045181	-0.043767	-0.044987	-0.011774	-0.016191	-0.013869	-0.040809	-0.045036	-0.044871	-0.040055	-0.039014	-0.042940	-0.041176	-0.014005	-0.017410	-0.014583	-0.014310	0.000075	0.001073	-0.001107	0.002075	-0.002757	0.001576	0.105921	-0.016626	-0.004255	-0.000968	-0.004321	-0.001862	-0.001188	0.001645	-0.001168	-0.002141	-0.004838	0.000108	-0.000489	0.000963	-0.000801	-0.000254	-0.004963	-0.001966	-0.000474	0.000412	0.001008	-0.008092	-0.005635	-0.006247	-0.007012	-0.000898	-0.000317	0.003223	
-0.006276	-0.033538	-0.058592	-0.056936	-0.051841	-0.053178	-0.047705	-0.053090	-0.045316	-0.059196	-0.050720	0.089018	0.083766	0.084114	0.092406	0.069211	NA	0.083282	0.082095	0.057353	0.082616	0.086128	0.077752	0.077230	0.066126	-0.014882	-0.021004	-0.044136	-0.043824	-0.044286	-0.015328	-0.012869	-0.015249	-0.039320	-0.044966	-0.040969	-0.038835	-0.038309	-0.036896	-0.040025	-0.017021	-0.016653	-0.014013	-0.018647	0.000268	-0.001711	0.001245	0.000171	-0.003423	-0.001746	0.103274	-0.016303	-0.005278	0.002071	-0.002247	0.000594	-0.000781	0.000422	-0.001479	-0.001905	-0.006394	-0.004970	0.000788	0.004974	-0.001534	-0.002121	0.000207	-0.001288	-0.002711	-0.001574	0.002504	-0.005402	-0.004483	-0.006402	-0.005079	0.000845	0.000182	0.001397	
-0.009824	-0.036393	-0.059989	-0.063251	-0.055855	-0.058520	-0.053505	-0.063199	-0.049847	-0.065457	-0.057619	0.084367	0.086037	0.093892	0.080264	0.095989	0.083282	NA	0.072168	0.092393	0.101215	0.071131	0.085851	0.072272	0.099202	-0.013416	-0.017315	-0.048045	-0.046394	-0.046953	-0.016410	-0.019977	-0.018718	-0.046515	-0.045866	-0.046197	-0.045202	-0.042804	-0.044595	-0.045413	-0.013792	-0.016564	-0.014278	-0.013882	0.000182	-0.000883	0.002201	0.003667	0.000315	-0.002182	0.116744	-0.016663	-0.002542	-0.001251	-0.001737	-0.001833	0.001056	0.003018	-0.000990	-0.001428	-0.002270	-0.005055	0.000922	0.000245	-0.003141	-0.004458	-0.003030	-0.001096	0.000759	-0.000145	0.001041	-0.009690	-0.008793	-0.010912	-0.011125	0.001400	0.001778	0.004438	
-0.006350	-0.027891	-0.047162	-0.051418	-0.046364	-0.049071	-0.043510	-0.054267	-0.039927	-0.055977	-0.044431	0.054250	0.062693	0.051797	0.084899	0.083187	0.082095	0.072168	NA	0.066748	0.070789	0.077079	0.050518	0.049432	0.078839	-0.007317	-0.011332	-0.039039	-0.033954	-0.037570	-0.011553	-0.012354	-0.017913	-0.030873	-0.033422	-0.036761	-0.032611	-0.033196	-0.028640	-0.032972	-0.011003	-0.013545	-0.010022	-0.010978	0.000263	0.000256	-0.000846	-0.001774	-0.002402	0.000203	0.090229	-0.015525	-0.002751	-0.001801	-0.003673	0.001278	0.003547	0.004892	-0.003090	-0.002935	0.002521	-0.002679	0.000458	-0.003692	-0.000638	-0.005319	-0.000087	0.000769	0.001054	-0.000378	-0.000124	-0.004857	-0.007406	-0.007705	-0.006530	0.001094	-0.000983	0.003177	
