NA	0.734857	0.729937	0.070793	0.014969	0.018585	0.014363	0.016426	0.017727	0.017713	0.022054	0.016864	0.012019	0.005227	0.011205	0.017915	0.015707	-0.094320	-0.169605	-0.122860	-0.171914	-0.172106	-0.163352	-0.179950	-0.198918	-0.178777	-0.191427	-0.182775	-0.101242	-0.071647	-0.097677	-0.002039	
0.734857	NA	0.736365	0.073332	0.012983	0.014461	0.015305	0.016275	0.015937	0.020533	0.023718	0.017066	0.017054	0.002439	0.008649	0.021179	0.017350	-0.094695	-0.166070	-0.117905	-0.173588	-0.174236	-0.166078	-0.188322	-0.191281	-0.177511	-0.188704	-0.182680	-0.097103	-0.069456	-0.098065	-0.006050	
0.729937	0.736365	NA	0.074371	0.015946	0.016728	0.014843	0.011844	0.015927	0.019148	0.020158	0.013772	0.015930	0.011105	0.011505	0.018988	0.018013	-0.095680	-0.171849	-0.120475	-0.174245	-0.172874	-0.167524	-0.181899	-0.198125	-0.177473	-0.193206	-0.180884	-0.098891	-0.075607	-0.098341	-0.004613	
0.070793	0.073332	0.074371	NA	0.000587	-0.002375	0.005330	0.000033	-0.001995	-0.003661	-0.002802	0.007507	-0.003122	-0.000446	0.005199	0.002586	-0.002902	0.006509	-0.029323	-0.005131	-0.054397	-0.036285	-0.026029	-0.044028	-0.058344	-0.040510	-0.056178	-0.043869	0.035643	0.054968	0.039118	0.009463	
0.014969	0.012983	0.015946	0.000587	NA	-0.059831	-0.048077	-0.046081	0.159121	0.146635	0.153669	-0.035900	-0.036562	-0.033872	-0.056757	-0.037275	-0.071248	-0.010597	-0.005519	-0.000360	0.004125	-0.008673	-0.004615	0.001654	-0.003023	-0.003833	-0.006422	-0.006938	-0.008807	-0.000186	-0.009160	-0.042363	
0.018585	0.014461	0.016728	-0.002375	-0.059831	NA	0.073583	0.016956	-0.066959	-0.078687	-0.072545	0.054678	-0.010419	0.057316	0.028885	0.046587	0.043565	-0.009530	-0.001592	-0.011045	-0.000759	0.001134	0.001540	-0.006375	-0.004335	-0.006395	0.000343	-0.007382	-0.009145	-0.009558	-0.006076	-0.003589	
0.014363	0.015305	0.014843	0.005330	-0.048077	0.073583	NA	0.003596	-0.051647	-0.053268	-0.060693	0.017939	-0.019775	0.073811	0.044163	0.028916	0.011095	-0.005595	-0.008323	-0.002228	-0.010212	-0.000597	-0.007085	-0.004573	-0.002040	-0.001523	-0.005426	-0.004718	-0.005656	-0.005753	-0.012477	0.008957	
0.016426	0.016275	0.011844	0.000033	-0.046081	0.016956	0.003596	NA	-0.030163	-0.058566	-0.057127	0.029624	-0.002436	0.019425	0.032688	0.061229	0.038934	-0.005372	0.002900	-0.006907	-0.011013	-0.005276	-0.010546	-0.010664	-0.000636	-0.004885	0.003636	0.000087	-0.009078	-0.005907	-0.004480	0.006193	
0.017727	0.015937	0.015927	-0.001995	0.159121	-0.066959	-0.051647	-0.030163	NA	0.148680	0.167347	-0.033842	-0.036641	-0.046390	-0.078951	-0.046694	-0.075608	-0.003013	0.004458	-0.002687	-0.006064	-0.006550	-0.007002	0.000136	-0.010542	-0.005650	-0.008315	0.000466	-0.011805	-0.000949	-0.008736	-0.034728	
0.017713	0.020533	0.019148	-0.003661	0.146635	-0.078687	-0.053268	-0.058566	0.148680	NA	0.266637	-0.036097	-0.041636	-0.052484	-0.092774	-0.062507	-0.076004	-0.004692	0.001175	0.004834	-0.005855	-0.011404	-0.004636	-0.007356	-0.003274	-0.004594	-0.006075	-0.003340	-0.014364	-0.006055	-0.009255	-0.048275	
