NA	0.018213	0.007076	-0.013435	0.000289	0.005266	-0.000594	0.003398	0.004070	-0.001993	-0.000230	0.001066	-0.007554	-0.001425	0.003226	-0.004245	-0.001671	0.004226	0.001056	-0.005890	0.004005	0.004398	0.006868	0.009061	-0.001873	-0.000260	0.000391	0.000226	-0.010501	-0.005269	-0.003332	0.004154	
0.018213	NA	0.018136	-0.009611	-0.003436	-0.002689	0.002183	0.004712	0.000268	0.004721	0.004522	0.001326	0.005808	-0.009314	-0.004606	0.004539	-0.000199	0.001013	0.006776	0.000697	-0.001536	-0.003218	-0.002841	-0.010388	0.012825	-0.000334	0.006151	-0.000770	-0.002343	-0.001970	-0.005556	-0.005578	
0.007076	0.018136	NA	-0.007313	0.001679	-0.000957	-0.000051	-0.005909	-0.001589	-0.000826	-0.002333	-0.002616	0.003646	0.012094	0.000802	-0.000365	0.002244	0.002226	-0.004291	-0.003756	0.002968	0.002390	-0.001879	0.007409	-0.001306	0.004442	0.000996	0.006140	-0.005938	-0.010614	-0.004283	-0.002395	
-0.013435	-0.009611	-0.007313	NA	-0.001801	-0.005214	0.003159	-0.002390	-0.004618	-0.006373	-0.005988	0.004877	-0.005854	-0.002360	0.002782	-0.000105	-0.005609	-0.025731	-0.005088	0.016672	-0.031954	-0.012368	-0.001827	-0.019528	-0.033212	-0.016537	-0.031638	-0.019241	0.057457	0.074448	0.060484	0.010572	
0.000289	-0.003436	0.001679	-0.001801	NA	-0.060554	-0.048798	-0.046709	0.158575	0.145985	0.153050	-0.036718	-0.037232	-0.034304	-0.057381	-0.038090	-0.072006	0.002132	-0.001024	0.002648	0.009252	-0.004268	-0.000013	0.007173	0.002609	0.001122	-0.001590	-0.002224	-0.006391	0.001385	-0.006901	-0.042230	
0.005266	-0.002689	-0.000957	-0.005214	-0.060554	NA	0.072942	0.016291	-0.067681	-0.079492	-0.073416	0.053945	-0.011083	0.056979	0.028337	0.045806	0.042855	0.009329	0.003677	-0.007978	0.004521	0.006566	0.006883	-0.001231	0.001695	-0.001098	0.006413	-0.002200	-0.006847	-0.008041	-0.003731	-0.003405	
-0.000594	0.002183	-0.000051	0.003159	-0.048798	0.072942	NA	0.002962	-0.052358	-0.054034	-0.061545	0.017144	-0.020458	0.073390	0.043587	0.028105	0.010409	-0.000302	-0.002756	0.001603	-0.004629	0.005484	-0.002155	0.001335	0.004931	0.004508	0.000755	0.001431	-0.002873	-0.003729	-0.009745	0.009194	
0.003398	0.004712	-0.005909	-0.002390	-0.046709	0.016291	0.002962	NA	-0.030785	-0.059255	-0.057861	0.028992	-0.002991	0.019118	0.032295	0.060510	0.038312	0.002607	0.008627	-0.003529	-0.005905	-0.000137	-0.005880	-0.005704	0.005908	0.000603	0.010162	0.006134	-0.006686	-0.004190	-0.001963	0.006471	
0.004070	0.000268	-0.001589	-0.004618	0.158575	-0.067681	-0.052358	-0.030785	NA	0.148091	0.166719	-0.034660	-0.037290	-0.046819	-0.079510	-0.047562	-0.076380	0.001833	0.011035	0.001142	0.000206	-0.000223	-0.001447	0.007100	-0.003858	0.000656	-0.001710	0.007302	-0.009295	0.000811	-0.006015	-0.034427	
-0.001993	0.004721	-0.000826	-0.006373	0.145985	-0.079492	-0.054034	-0.059255	0.148091	NA	0.266097	-0.036970	-0.042427	-0.053032	-0.093415	-0.063423	-0.076757	0.008091	0.008393	0.009297	0.000997	-0.004873	0.001743	-0.000284	0.004712	0.002604	0.001443	0.004054	-0.011073	-0.003811	-0.006004	-0.047929	
-0.000230	0.004522	-0.002333	-0.005988	0.153050	-0.073416	-0.061545	-0.057861	0.166719	0.266097	NA	-0.055922	-0.042672	-0.056615	-0.077682	-0.046540	-0.086245	0.007573	0.013675	0.002118	-0.003549	0.005241	-0.001144	-0.004321	0.006969	0.001082	-0.000013	0.000903	-0.002865	-0.009997	-0.000373	-0.063920	
0.001066	0.001326	-0.002616	0.004877	-0.036718	0.053945	0.017144	0.028992	-0.034660	-0.036970	-0.055922	NA	-0.013279	0.028415	0.012205	-0.000169	0.062421	0.007426	0.006413	-0.006043	0.003276	-0.001641	0.001700	-0.001719	-0.002056	0.006423	-0.002275	0.003842	0.001656	-0.006598	-0.009202	0.008843	
