NA	0.018076	0.006968	-0.013210	-0.000110	0.005653	-0.000310	0.003659	0.004226	-0.003603	-0.000470	0.001213	-0.007466	-0.001219	0.003661	-0.004193	-0.001770	0.004187	0.001007	-0.005896	0.004009	0.004382	0.006893	0.009054	-0.001900	-0.000269	0.000402	0.000193	-0.010409	-0.005235	-0.003290	0.004538	
0.018076	NA	0.018006	-0.009392	-0.006484	-0.001869	0.003041	0.005161	-0.001481	0.004082	0.002916	0.002045	0.006344	-0.008603	-0.003970	0.005249	0.000813	0.000926	0.006755	0.000646	-0.001512	-0.003214	-0.002809	-0.010374	0.012826	-0.000320	0.006183	-0.000774	-0.002269	-0.001885	-0.005480	-0.005213	
0.006968	0.018006	NA	-0.007236	0.003411	-0.001448	-0.000570	-0.006382	-0.000835	0.000154	-0.001642	-0.003093	0.003342	0.011562	0.000409	-0.000623	0.001990	0.002237	-0.004323	-0.003695	0.002983	0.002385	-0.001883	0.007418	-0.001317	0.004440	0.001012	0.006127	-0.005976	-0.010627	-0.004305	-0.002684	
-0.013210	-0.009392	-0.007236	NA	0.003183	-0.007954	0.001498	-0.003947	-0.000016	-0.002707	-0.000943	0.003278	-0.007441	-0.003854	-0.000143	-0.001883	-0.008654	-0.025361	-0.004788	0.016960	-0.031891	-0.012453	-0.001783	-0.019480	-0.033122	-0.016501	-0.031677	-0.019166	0.057430	0.074501	0.060477	0.009107	
-0.000110	-0.006484	0.003411	0.003183	NA	-0.003725	-0.008793	-0.006191	0.033686	-0.020371	-0.014245	0.001251	-0.004162	0.006048	0.014370	0.003103	-0.002974	-0.002737	-0.011189	-0.002629	0.008586	-0.003241	0.000991	0.006932	0.000489	0.000337	-0.000977	-0.005212	0.000548	0.004291	-0.002703	-0.000038	
0.005653	-0.001869	-0.001448	-0.007954	-0.003725	NA	0.044211	-0.012471	-0.001142	-0.001701	0.006458	0.030005	-0.039251	0.027877	-0.017045	0.015528	-0.000882	0.012167	0.008029	-0.004586	0.005691	0.006430	0.007021	-0.000460	0.003147	-0.000501	0.006457	-0.001014	-0.011132	-0.010153	-0.006648	-0.034153	
-0.000310	0.003041	-0.000570	0.001498	-0.008793	0.044211	NA	-0.019717	-0.001337	0.010686	0.001962	-0.002470	-0.041853	0.053948	0.008864	0.005454	-0.027498	0.002247	0.000908	0.004337	-0.003947	0.004858	-0.002542	0.002143	0.006217	0.005296	0.000491	0.002455	-0.006152	-0.005124	-0.012151	-0.013829	
0.003659	0.005161	-0.006382	-0.003947	-0.006191	-0.012471	-0.019717	NA	0.017568	-0.006191	-0.004697	0.012897	-0.020362	-0.001140	0.002534	0.042239	0.009133	0.003678	0.011734	-0.000980	-0.005465	-0.000484	-0.005861	-0.005124	0.006850	0.000973	0.010078	0.006742	-0.009280	-0.005141	-0.003714	-0.013353	
0.004226	-0.001481	-0.000835	-0.000016	0.033686	-0.001142	-0.001337	0.017568	NA	-0.031097	-0.003550	0.005206	-0.001997	-0.005797	-0.010104	-0.006002	-0.005362	-0.003587	0.004021	-0.005140	-0.001583	0.001683	-0.000574	0.006065	-0.007396	-0.000460	-0.001516	0.005802	-0.003410	0.004355	-0.001846	0.010668	
-0.003603	0.004082	0.000154	-0.002707	-0.020371	-0.001701	0.010686	-0.006191	-0.031097	NA	0.096591	0.011877	0.002840	0.000444	-0.013850	-0.011218	0.006132	0.004259	0.000184	0.003690	-0.000504	-0.003818	0.001681	-0.002428	0.002311	0.001405	0.002244	0.002829	-0.004514	-0.001208	-0.000847	0.004162	
