NA	0.017828	0.006611	-0.013107	0.000281	0.005351	-0.000592	0.003301	0.003942	-0.002005	-0.000249	0.001115	-0.007467	-0.001308	0.003234	-0.004253	-0.001498	-0.004785	0.001740	-0.005597	0.004689	0.005094	0.007612	0.009855	-0.001116	0.000554	0.001039	0.001100	-0.010465	-0.005218	-0.003110	0.004344	
0.017828	NA	0.017749	-0.009187	-0.003446	-0.002623	0.002210	0.004589	0.000141	0.004723	0.004532	0.001403	0.005901	-0.009140	-0.004550	0.004538	-0.000008	-0.004714	0.007259	0.001041	-0.000877	-0.002446	-0.002078	-0.009425	0.013282	0.000314	0.006644	-0.000027	-0.002118	-0.001808	-0.005224	-0.005421	
0.006611	0.017749	NA	-0.006914	0.001732	-0.000873	0.000031	-0.006024	-0.001634	-0.000836	-0.002327	-0.002549	0.003786	0.012269	0.000916	-0.000315	0.002441	-0.006804	-0.003492	-0.003353	0.003638	0.003300	-0.000992	0.008388	-0.000503	0.005330	0.001840	0.007089	-0.005714	-0.010508	-0.003959	-0.002194	
-0.013107	-0.009187	-0.006914	NA	-0.001843	-0.005228	0.003013	-0.002467	-0.004689	-0.006448	-0.006092	0.004742	-0.005922	-0.002453	0.002662	-0.000223	-0.005699	0.022652	-0.008084	0.013396	-0.034584	-0.015219	-0.004697	-0.022160	-0.036080	-0.019405	-0.034491	-0.022007	0.054334	0.071564	0.057438	0.010053	
0.000281	-0.003446	0.001732	-0.001843	NA	-0.060440	-0.048726	-0.046667	0.158606	0.146009	0.153037	-0.036580	-0.037148	-0.034153	-0.057292	-0.037996	-0.071951	-0.008675	0.000133	0.003180	0.010309	-0.003098	0.001094	0.008440	0.003786	0.002241	-0.000403	-0.000893	-0.006215	0.001539	-0.006687	-0.042090	
0.005351	-0.002623	-0.000873	-0.005228	-0.060440	NA	0.073012	0.016343	-0.067631	-0.079460	-0.073421	0.054059	-0.010999	0.057107	0.028404	0.045888	0.042899	-0.007386	0.004626	-0.007472	0.005527	0.007627	0.007833	0.000115	0.002743	-0.000044	0.007394	-0.000951	-0.006652	-0.007930	-0.003491	-0.003287	
-0.000592	0.002210	0.000031	0.003013	-0.048726	0.073012	NA	0.002971	-0.052360	-0.054045	-0.061595	0.017252	-0.020415	0.073488	0.043631	0.028151	0.010434	-0.003194	-0.002297	0.001784	-0.004166	0.005923	-0.001866	0.001838	0.005395	0.004911	0.001214	0.002027	-0.002893	-0.003797	-0.009776	0.009222	
0.003301	0.004589	-0.006024	-0.002467	-0.046667	0.016343	0.002971	NA	-0.030807	-0.059274	-0.057951	0.029042	-0.002982	0.019175	0.032286	0.060532	0.038291	-0.003249	0.009104	-0.003267	-0.005249	0.000445	-0.005326	-0.005030	0.006451	0.001191	0.010645	0.006766	-0.006644	-0.004172	-0.001868	0.006492	
0.003942	0.000141	-0.001634	-0.004689	0.158606	-0.067631	-0.052360	-0.030807	NA	0.148072	0.166662	-0.034568	-0.037268	-0.046747	-0.079489	-0.047535	-0.076384	-0.000730	0.011074	0.001298	0.000320	0.000028	-0.001121	0.007309	-0.003673	0.000803	-0.001525	0.007516	-0.009276	0.000846	-0.005974	-0.034439	
-0.002005	0.004723	-0.000836	-0.006448	0.146009	-0.079460	-0.054045	-0.059274	0.148072	NA	0.266045	-0.036883	-0.042400	-0.052951	-0.093407	-0.063394	-0.076752	-0.001918	0.008576	0.009501	0.001311	-0.004565	0.002117	0.000213	0.004936	0.002879	0.001733	0.004436	-0.011038	-0.003786	-0.005953	-0.047923	
-0.000249	0.004532	-0.002327	-0.006092	0.153037	-0.073421	-0.061595	-0.057951	0.166662	0.266045	NA	-0.055901	-0.042707	-0.056596	-0.077730	-0.046579	-0.086300	0.004360	0.013020	0.002024	-0.004055	0.004646	-0.001523	-0.004605	0.006336	0.000502	-0.000576	0.000466	-0.002898	-0.010090	-0.000459	-0.064048	
