-0.000855	0.002776	-0.001965	-0.001289	-0.014446	0.006043	0.001578	-0.004704	-0.003629	0.096645	NA	-0.011485	0.004839	-0.002722	0.007937	0.011441	-0.002471	-0.005468	0.006312	-0.000546	-0.006681	0.007674	-0.001635	-0.008570	0.005854	-0.000560	0.001051	-0.003063	0.007098	-0.009846	0.006805	-0.014326	
0.000861	0.002009	-0.003101	0.006063	0.000989	0.029205	-0.002861	0.012183	0.004905	0.011466	-0.011485	NA	-0.031693	0.009091	-0.018138	-0.020565	0.035161	-0.001243	0.007780	0.002326	0.001307	-0.004355	0.000206	-0.004002	-0.004063	0.004842	-0.004947	0.002258	0.004343	-0.003242	-0.007961	-0.008036	
-0.008152	0.005759	0.002573	-0.004060	-0.004428	-0.041326	-0.043134	-0.021732	-0.002101	0.003446	0.004839	-0.031693	NA	-0.005521	0.029951	0.030378	0.011176	-0.014865	0.006367	0.004649	0.003831	-0.000855	-0.002243	-0.003060	-0.001487	-0.004867	-0.002632	0.003883	-0.005527	0.002834	0.005651	-0.007106	
-0.001661	-0.008731	0.011424	-0.004335	0.006337	0.026985	0.053497	-0.001727	-0.005618	0.000073	-0.002722	0.009091	-0.005521	NA	-0.039328	0.003875	-0.017444	0.012838	-0.010707	-0.007999	0.004622	-0.001909	0.006070	0.011236	-0.004206	-0.001341	-0.003803	0.001798	0.000372	0.005182	-0.002564	-0.008075	
0.003271	-0.004004	0.000358	0.001572	0.014797	-0.017934	0.008363	0.001611	-0.009776	-0.013954	0.007937	-0.018138	0.029951	-0.039328	NA	0.019554	0.047171	0.006237	-0.007158	0.005711	-0.000313	0.007044	-0.004654	0.001265	0.000543	0.002540	0.002376	-0.002149	-0.002052	-0.004831	0.003561	-0.010624	
-0.004698	0.004904	-0.000953	-0.000829	0.003218	0.014355	0.004787	0.041545	-0.005903	-0.011206	0.011441	-0.020565	0.030378	0.003875	0.019554	NA	-0.037477	-0.004078	0.002764	-0.003029	0.000045	0.004307	0.002821	0.002219	-0.003279	0.001848	-0.004368	-0.006593	0.006555	0.004129	-0.004513	-0.039351	
-0.001988	0.000813	0.001916	-0.006318	-0.002594	-0.001799	-0.028052	0.008167	-0.005115	0.006016	-0.002471	0.035161	0.011176	-0.017444	0.047171	-0.037477	NA	0.009349	-0.011667	0.000280	0.001141	-0.004485	0.002230	0.003150	0.009741	-0.009042	0.005790	0.004561	0.008559	-0.003801	0.002614	-0.029224	
0.003928	-0.007561	0.005649	0.003875	0.015720	0.000326	0.000957	-0.007058	-0.002459	-0.004051	-0.005468	-0.001243	-0.014865	0.012838	0.006237	-0.004078	0.009349	NA	-0.326482	-0.027631	0.042212	0.031053	0.037307	0.046812	0.043326	0.043641	0.048071	0.043161	-0.000685	-0.000735	-0.005798	0.002066	
-0.001549	0.006359	-0.006331	0.009121	-0.010885	0.004639	-0.000435	0.010201	0.003440	-0.000223	0.006312	0.007780	0.006367	-0.010707	-0.007158	0.002764	-0.011667	-0.326482	NA	-0.002172	-0.007257	0.043845	0.008486	-0.004414	-0.012662	0.008811	-0.024918	-0.011358	-0.004407	-0.010406	0.002101	0.000158	
-0.001364	-0.000204	0.002870	-0.004550	-0.000967	-0.007561	-0.000253	0.005399	-0.002625	0.004494	-0.000546	0.002326	0.004649	-0.007999	0.005711	-0.003029	0.000280	-0.027631	-0.002172	NA	0.039053	0.042839	-0.521440	0.048877	0.054763	0.046666	0.059413	0.050795	0.020293	0.026041	0.018608	0.004996	
0.002303	-0.001818	0.001836	-0.012235	0.009229	0.001830	-0.006043	-0.008067	-0.001911	-0.000825	-0.006681	0.001307	0.003831	0.004622	-0.000313	0.000045	0.001141	0.042212	-0.007257	0.039053	NA	0.006527	0.021633	-0.024914	-0.013543	0.019216	0.008436	-0.019576	0.006665	0.011108	-0.011029	0.000458	
0.001656	-0.004200	0.000387	0.004241	-0.003108	0.002945	0.003217	-0.002663	0.001042	-0.004694	0.007674	-0.004355	-0.000855	-0.001909	0.007044	0.004307	-0.004485	0.031053	0.043845	0.042839	0.006527	NA	0.014506	0.002588	-0.025115	0.023666	-0.032154	-0.010395	-0.007068	-0.001340	0.002717	-0.004271	
0.005686	-0.003545	-0.003085	0.012154	0.001343	0.004908	-0.003415	-0.007170	-0.001065	0.001564	-0.001635	0.000206	-0.002243	0.006070	-0.004654	0.002821	0.002230	0.037307	0.008486	-0.521440	0.021633	0.014506	NA	-0.000672	-0.021002	0.014164	-0.012870	-0.000769	-0.002792	-0.007895	0.008913	0.000204	
0.006018	-0.012232	0.004708	0.003944	0.007144	-0.004543	0.000086	-0.007726	0.005188	-0.003192	-0.008570	-0.004002	-0.003060	0.011236	0.001265	0.002219	0.003150	0.046812	-0.004414	0.048877	-0.024914	0.002588	-0.000672	NA	-0.064490	-0.030669	-0.061286	0.230909	-0.001348	-0.009782	0.006707	0.000005	
-0.005092	0.012145	-0.003820	-0.009268	0.000920	-0.001419	0.004025	0.004198	-0.008316	0.001920	0.005854	-0.004063	-0.001487	-0.004206	0.000543	-0.003279	0.009741	0.043326	-0.012662	0.054763	-0.013543	-0.025115	-0.021002	-0.064490	NA	-0.025137	0.251870	-0.044152	0.011752	0.009331	-0.010772	-0.003398	
-0.002709	-0.000844	0.003046	-0.000403	0.000790	-0.004195	0.003898	-0.001216	-0.001159	0.000854	-0.000560	0.004842	-0.004867	-0.001341	0.002540	0.001848	-0.009042	0.043641	0.008811	0.046666	0.019216	0.023666	0.014164	-0.030669	-0.025137	NA	-0.008135	-0.009806	-0.005889	-0.000385	0.000390	0.007893	
-0.001794	0.006160	-0.000630	-0.010615	-0.000502	0.002251	-0.001671	0.007580	-0.002282	0.001746	0.001051	-0.004947	-0.002632	-0.003803	0.002376	-0.004368	0.005790	0.048071	-0.024918	0.059413	0.008436	-0.032154	-0.012870	-0.061286	0.251870	-0.008135	NA	-0.071419	0.010119	0.009653	-0.009513	0.000590	
-0.003548	-0.002647	0.003185	0.005049	-0.004945	-0.005587	0.000331	0.004247	0.005250	0.002354	-0.003063	0.002258	0.003883	0.001798	-0.002149	-0.006593	0.004561	0.043161	-0.011358	0.050795	-0.019576	-0.010395	-0.000769	0.230909	-0.044152	-0.009806	-0.071419	NA	-0.009335	-0.005546	0.010600	-0.002662	
-0.002174	0.002735	0.003048	-0.012487	-0.000718	-0.000260	0.001026	-0.003150	-0.004177	-0.002423	0.007098	0.004343	-0.005527	0.000372	-0.002052	0.006555	0.008559	-0.000685	-0.004407	0.020293	0.006665	-0.007068	-0.002792	-0.001348	0.011752	-0.005889	0.010119	-0.009335	NA	0.003507	0.048060	-0.005714	
0.002937	0.002927	-0.004332	0.014110	0.003572	0.000407	0.002380	0.001884	0.004700	0.001212	-0.009846	-0.003242	0.002834	0.005182	-0.004831	0.004129	-0.003801	-0.000735	-0.010406	0.026041	0.011108	-0.001340	-0.007895	-0.009782	0.009331	-0.000385	0.009653	-0.005546	0.003507	NA	-0.002086	0.000098	
0.003026	-0.004494	0.000715	-0.001472	-0.004831	0.004024	-0.006904	0.002917	-0.002414	0.001437	0.006805	-0.007961	0.005651	-0.002564	0.003561	-0.004513	0.002614	-0.005798	0.002101	0.018608	-0.011029	0.002717	0.008913	0.006707	-0.010772	0.000390	-0.009513	0.010600	0.048060	-0.002086	NA	0.007063	
0.005761	-0.004414	-0.001607	0.005298	-0.000087	-0.031710	-0.011772	-0.011653	0.010691	0.003821	-0.014326	-0.008036	-0.007106	-0.008075	-0.010624	-0.039351	-0.029224	0.002066	0.000158	0.004996	0.000458	-0.004271	0.000204	0.000005	-0.003398	0.007893	0.000590	-0.002662	-0.005714	0.000098	0.007063	NA	
