eland	lesser_kudu	sitatunga	854217	2.57329e+06	909373	3.29651e+06	3.85078e+06	4.44806e+06	4.96025e+06	3.79565e+06	6.16714e+06
eland	mountain_nyala	nyala	2.21073e+06	937016	1.06671e+06	3.30056e+06	3.47864e+06	5.80294e+06	3.17085e+06	4.62264e+06	4.52897e+06
eland	mountain_nyala	sitatunga	1.00341e+06	1.0846e+06	2.00075e+06	3.29651e+06	3.47864e+06	4.44806e+06	2.38021e+06	2.48127e+06	4.52897e+06
eland	nyala	sitatunga	930571	2.28548e+06	1.03257e+06	3.29651e+06	3.30056e+06	4.44806e+06	4.5495e+06	3.19857e+06	5.80294e+06
giant_eland	greater_kudu	lesser_kudu	2.34253e+06	1.13681e+06	904791	3.82991e+06	3.54041e+06	6.12456e+06	4.06191e+06	4.97815e+06	4.91882e+06
giant_eland	greater_kudu	mountain_nyala	1.20398e+06	1.62658e+06	1.22722e+06	3.4673e+06	3.54041e+06	4.49623e+06	3.86656e+06	3.51716e+06	4.91882e+06
giant_eland	greater_kudu	nyala	2.06621e+06	1.21714e+06	1.01983e+06	3.28722e+06	3.54041e+06	5.76786e+06	3.48451e+06	4.5868e+06	4.91882e+06
giant_eland	greater_kudu	sitatunga	1.23169e+06	1.74237e+06	1.08286e+06	3.27818e+06	3.54041e+06	4.40817e+06	3.93751e+06	3.68924e+06	4.91882e+06
giant_eland	lesser_kudu	mountain_nyala	869677	2.498e+06	934078	3.4673e+06	3.82991e+06	4.49623e+06	5.0313e+06	3.76547e+06	6.12456e+06
giant_eland	lesser_kudu	nyala	1.06964e+06	1.42629e+06	1.43938e+06	3.28722e+06	3.82991e+06	5.76786e+06	3.27412e+06	3.46013e+06	6.12456e+06
giant_eland	lesser_kudu	sitatunga	863459	2.57985e+06	897687	3.27818e+06	3.82991e+06	4.40817e+06	4.96025e+06	3.79565e+06	6.12456e+06
giant_eland	mountain_nyala	nyala	2.21371e+06	942029	1.05831e+06	3.28722e+06	3.4673e+06	5.76786e+06	3.17085e+06	4.62264e+06	4.49623e+06
giant_eland	mountain_nyala	sitatunga	1.00406e+06	1.09213e+06	1.99003e+06	3.27818e+06	3.4673e+06	4.40817e+06	2.38021e+06	2.48127e+06	4.49623e+06
giant_eland	nyala	sitatunga	933719	2.29346e+06	1.02231e+06	3.27818e+06	3.28722e+06	4.40817e+06	4.5495e+06	3.19857e+06	5.76786e+06
greater_kudu	lesser_kudu	mountain_nyala	891575	2.35256e+06	1.188e+06	3.86656e+06	4.06191e+06	3.51716e+06	5.0313e+06	3.76547e+06	4.97815e+06
greater_kudu	lesser_kudu	nyala	1.06202e+06	1.45337e+06	1.66378e+06	3.48451e+06	4.06191e+06	4.5868e+06	3.27412e+06	3.46013e+06	4.97815e+06
greater_kudu	lesser_kudu	sitatunga	935994	2.2249e+06	1.20224e+06	3.93751e+06	4.06191e+06	3.68924e+06	4.96025e+06	3.79565e+06	4.97815e+06
greater_kudu	mountain_nyala	nyala	2.06207e+06	992438	1.30603e+06	3.48451e+06	3.86656e+06	4.5868e+06	3.17085e+06	4.62264e+06	3.51716e+06
greater_kudu	mountain_nyala	sitatunga	1.05499e+06	882905	2.44032e+06	3.93751e+06	3.86656e+06	3.68924e+06	2.38021e+06	2.48127e+06	3.51716e+06
greater_kudu	nyala	sitatunga	1.04029e+06	1.93784e+06	1.3262e+06	3.93751e+06	3.48451e+06	3.68924e+06	4.5495e+06	3.19857e+06	4.5868e+06
lesser_kudu	mountain_nyala	nyala	1.08841e+06	1.39375e+06	1.49694e+06	3.27412e+06	5.0313e+06	3.46013e+06	3.17085e+06	4.62264e+06	3.76547e+06
lesser_kudu	mountain_nyala	sitatunga	763004	732830	3.3129e+06	4.96025e+06	5.0313e+06	3.79565e+06	2.38021e+06	2.48127e+06	3.76547e+06
lesser_kudu	nyala	sitatunga	1.40969e+06	1.07418e+06	1.48519e+06	4.96025e+06	3.27412e+06	3.79565e+06	4.5495e+06	3.19857e+06	3.46013e+06
mountain_nyala	nyala	sitatunga	845111	2.98648e+06	817425	2.38021e+06	3.17085e+06	2.48127e+06	4.5495e+06	3.19857e+06	4.62264e+06
