NA	0.015394	0.009433	-0.001699	-0.000139	0.001842	0.004364	-0.005038	0.006074	-0.002073	-0.001907	0.003765	-0.002256	-0.000511	-0.002447	0.006910	-0.007151	-0.006465	-0.004358	-0.011032	0.005922	-0.007087	-0.036716	-0.035116	0.009013	-0.006984	0.000901	0.023067	0.010107	-0.011075	0.004447	-0.007370	0.006589	-0.019596	-0.013852	0.020332	0.000361	0.007505	0.012940	-0.002774	-0.004314	0.009081	0.017563	0.000345	-0.003566	-0.001487	-0.005073	0.003564	-0.004883	0.000961	0.004294	-0.003865	0.015816	
0.015394	NA	-0.021938	-0.001763	0.000121	0.001643	0.000156	0.000089	0.002654	-0.002598	-0.000214	-0.004329	-0.010633	0.006285	-0.003174	-0.006464	0.000135	-0.004071	-0.009216	0.000529	-0.014094	0.001854	-0.057855	-0.057054	0.002389	-0.022558	0.020906	0.032727	-0.005760	-0.007079	-0.026248	0.000448	-0.015508	-0.012490	-0.000761	0.022623	0.009048	0.012243	0.051694	0.092882	-0.003819	-0.016820	0.004992	0.005007	-0.003740	-0.002580	-0.002317	0.006122	-0.001451	0.001671	0.006806	0.002709	0.009423	
0.009433	-0.021938	NA	-0.001651	0.000954	0.000698	0.000322	-0.005899	0.003106	0.002152	0.001158	-0.002165	0.001165	-0.001192	0.003324	0.031046	0.002868	0.010895	-0.004355	-0.006904	0.013840	-0.005255	-0.037758	-0.036578	0.000569	0.013061	-0.016796	-0.012553	0.010154	-0.002846	0.019469	0.003334	-0.008439	0.013980	0.011303	0.021863	0.002872	0.009005	-0.012628	-0.023640	0.014578	0.001922	0.004080	-0.007073	0.004034	-0.002599	-0.000289	0.000179	-0.001489	-0.001391	0.004350	-0.004119	-0.004126	
-0.001699	-0.001763	-0.001651	NA	0.018922	-0.019066	-0.000137	0.002188	-0.007736	-0.002319	0.000544	-0.003905	0.010029	0.002967	-0.001669	-0.001142	0.004296	0.001812	0.002733	0.000958	-0.002745	0.000331	0.000438	0.001235	-0.000907	-0.003960	-0.000434	-0.001206	0.000554	-0.000565	0.000617	0.005156	-0.000504	-0.004018	-0.000340	0.002982	0.000003	0.000370	-0.001129	0.011443	-0.010743	-0.000633	-0.002221	0.004386	0.003194	-0.002098	0.004909	0.000416	0.001761	0.000417	-0.008053	0.001140	-0.000857	
-0.000139	0.000121	0.000954	0.018922	NA	-0.008719	0.006230	0.003010	0.007428	-0.002895	-0.004060	0.002390	0.000181	0.000126	0.002007	0.001053	0.002821	-0.007587	0.000861	-0.002789	0.004550	-0.005193	0.001525	0.002022	0.001345	0.004325	0.002065	-0.003896	0.005354	-0.004140	-0.001514	0.000924	-0.005162	0.002868	-0.000943	-0.000256	-0.001838	0.000222	0.004736	-0.006645	0.006161	-0.001964	0.003661	-0.002746	-0.003187	-0.001500	-0.002310	-0.001142	-0.000933	-0.001674	0.005316	-0.008131	-0.002431	
0.001842	0.001643	0.000698	-0.019066	-0.008719	NA	-0.006068	-0.005184	0.000358	0.005202	0.003512	0.001528	-0.010204	-0.003081	-0.000328	0.000094	-0.007100	0.005740	-0.003579	0.001826	-0.001774	0.004838	-0.001951	-0.003247	-0.000432	-0.000341	-0.001611	0.005092	-0.005879	0.004695	0.000892	-0.006074	0.005643	0.001170	0.001279	-0.002725	0.001833	-0.000592	-0.003576	-0.004822	0.004621	0.002595	-0.001428	-0.001657	-0.000015	0.003598	-0.002614	0.000718	-0.000829	0.001256	0.002769	0.006962	0.003290	
0.004364	0.000156	0.000322	-0.000137	0.006230	-0.006068	NA	0.008614	0.000180	-0.001225	0.004241	-0.003552	0.003391	0.003373	-0.003699	-0.011546	0.000390	-0.004682	-0.003072	0.002104	-0.004254	-0.000966	-0.002275	-0.002575	-0.000408	-0.001391	0.003308	0.004031	0.005177	0.002353	0.002423	0.001913	-0.006498	-0.004345	-0.000188	-0.000968	-0.004777	0.001037	-0.003890	0.003677	-0.011351	0.001469	-0.024066	-0.020503	-0.019394	-0.007738	-0.023736	0.111095	-0.009230	-0.004905	0.004060	0.001909	-0.004793	
-0.005038	0.000089	-0.005899	0.002188	0.003010	-0.005184	0.008614	NA	0.037091	0.018570	0.016966	0.002639	0.001263	-0.002175	0.003146	-0.006561	0.005792	0.000313	-0.001450	0.009121	-0.002592	-0.004726	0.003321	0.003543	0.000156	0.004048	0.008928	-0.002104	0.006770	-0.004874	0.000541	0.005473	0.007952	-0.003317	-0.000234	-0.006562	0.003163	0.014784	-0.000693	0.008447	-0.003990	0.000856	-0.017635	-0.012197	-0.002870	-0.004364	-0.017470	-0.045448	0.005108	-0.001244	-0.003298	-0.000248	-0.000481	
0.006074	0.002654	0.003106	-0.007736	0.007428	0.000358	0.000180	0.037091	NA	0.031667	0.034328	0.006244	0.006901	0.003574	-0.004068	0.002946	0.005913	0.002959	0.002989	0.000191	0.003473	-0.003388	0.005148	0.005533	0.001732	0.001214	-0.000243	-0.002329	-0.006803	-0.001446	-0.010013	0.006083	0.009121	0.000706	0.001119	0.001981	-0.003114	0.001296	-0.004347	0.006652	0.006086	-0.002399	-0.015182	-0.019074	-0.005016	0.001005	-0.018594	-0.046615	0.003747	-0.004780	-0.001007	-0.005511	-0.009931	
-0.002073	-0.002598	0.002152	-0.002319	-0.002895	0.005202	-0.001225	0.018570	0.031667	NA	0.070477	0.002262	-0.002295	-0.003242	0.005724	-0.000844	0.005510	-0.002478	0.003684	0.007388	-0.003099	0.001711	-0.002177	-0.001445	0.009521	0.008325	-0.004130	0.006267	-0.004608	0.000778	0.003391	0.004632	-0.002159	0.007395	-0.005578	0.008884	-0.001732	0.001156	-0.002640	0.002456	0.003232	0.002923	-0.018330	-0.027079	-0.007175	-0.008918	-0.024935	-0.046591	-0.002763	-0.001812	-0.004358	0.003301	-0.006347	
-0.001907	-0.000214	0.001158	0.000544	-0.004060	0.003512	0.004241	0.016966	0.034328	0.070477	NA	0.002975	-0.001990	-0.010521	0.003884	0.002624	0.009213	0.006285	-0.001410	-0.000611	0.005391	0.012236	0.003700	0.004375	-0.003446	0.001408	-0.005205	-0.001182	-0.002091	-0.001504	-0.000051	0.008987	0.006226	0.002631	0.002460	-0.001903	-0.003001	0.003064	0.002184	-0.005465	0.002022	0.000088	-0.023192	-0.018711	-0.010154	-0.008960	-0.019730	-0.055631	0.000528	0.001767	-0.004491	0.007381	-0.007640	
0.003765	-0.004329	-0.002165	-0.003905	0.002390	0.001528	-0.003552	0.002639	0.006244	0.002262	0.002975	NA	0.144494	0.132265	0.051764	-0.002401	-0.001014	0.002374	-0.002520	0.001716	0.003261	0.002572	-0.001125	0.000317	-0.007886	-0.004402	0.004272	-0.000396	0.003241	-0.004150	-0.002055	-0.001534	0.004326	0.004192	-0.003917	-0.013618	0.005840	-0.001009	-0.000383	0.003255	-0.000154	0.008781	0.000272	-0.005366	0.003406	-0.006523	0.000242	0.000513	-0.001799	-0.112415	-0.100747	-0.099818	0.004022	
-0.002256	-0.010633	0.001165	0.010029	0.000181	-0.010204	0.003391	0.001263	0.006901	-0.002295	-0.001990	0.144494	NA	0.134961	0.065789	0.005062	0.003302	0.004349	0.005598	0.003450	0.005003	-0.004015	-0.006332	-0.006351	-0.003400	0.002028	-0.001529	0.008437	-0.002458	-0.001707	0.004016	0.002857	-0.003648	-0.004313	0.001201	0.004276	0.006463	0.000785	-0.001702	-0.000846	-0.010256	-0.005828	0.003954	-0.000053	-0.005731	-0.001307	0.005170	-0.002976	-0.000034	-0.109577	-0.104699	-0.099419	0.001983	
-0.000511	0.006285	-0.001192	0.002967	0.000126	-0.003081	0.003373	-0.002175	0.003574	-0.003242	-0.010521	0.132265	0.134961	NA	0.071446	-0.002324	0.001755	0.001091	-0.000751	-0.006252	-0.008852	0.006379	0.003261	0.003838	-0.001023	0.000217	-0.001339	-0.003665	-0.006856	-0.003375	-0.004656	0.000167	-0.001233	0.001313	-0.002346	0.011145	-0.010646	0.004224	0.008842	-0.000675	0.003525	0.002799	0.002862	-0.004969	0.006628	0.000088	0.002794	-0.000266	0.002720	-0.112251	-0.101349	-0.100132	-0.000232	
-0.002447	-0.003174	0.003324	-0.001669	0.002007	-0.000328	-0.003699	0.003146	-0.004068	0.005724	0.003884	0.051764	0.065789	0.071446	NA	0.003937	0.000535	0.003559	-0.002205	0.007376	-0.006024	-0.001047	-0.003104	-0.002578	-0.003020	-0.005597	0.007159	-0.004273	0.000390	0.007411	0.003512	0.000394	0.001492	-0.002138	0.002296	0.001121	0.008059	-0.006147	0.004724	-0.001479	-0.011587	0.001788	0.001771	0.004279	-0.004051	-0.002319	0.001685	-0.006647	0.000161	-0.098792	-0.093127	-0.086196	-0.000931	
0.006910	-0.006464	0.031046	-0.001142	0.001053	0.000094	-0.011546	-0.006561	0.002946	-0.000844	0.002624	-0.002401	0.005062	-0.002324	0.003937	NA	-0.054433	-0.001578	-0.028272	-0.008762	0.008881	0.008259	-0.016109	-0.015235	-0.019642	0.008355	-0.045993	-0.005443	-0.002192	0.014080	0.006148	-0.056549	0.066794	0.005545	0.025226	0.006748	-0.006428	-0.011295	-0.014716	-0.016540	0.169050	-0.009229	0.001588	-0.005301	0.003256	0.006375	-0.003813	-0.005596	0.010364	-0.010683	0.004588	0.002270	-0.033456	
-0.007151	0.000135	0.002868	0.004296	0.002821	-0.007100	0.000390	0.005792	0.005913	0.005510	0.009213	-0.001014	0.003302	0.001755	0.000535	-0.054433	NA	0.023069	-0.131510	-0.130615	-0.004374	-0.094896	-0.004170	-0.004862	-0.029907	-0.012309	-0.136963	0.011182	0.020957	0.003310	0.006070	0.903661	-0.111774	-0.003312	-0.001816	-0.008045	-0.000795	-0.008881	0.009637	0.000282	-0.096591	0.005086	-0.029701	-0.008853	0.003569	0.007095	-0.018643	-0.032661	-0.001254	-0.004013	-0.000716	0.000653	-0.119054	
-0.006465	-0.004071	0.010895	0.001812	-0.007587	0.005740	-0.004682	0.000313	0.002959	-0.002478	0.006285	0.002374	0.004349	0.001091	0.003559	-0.001578	0.023069	NA	0.004000	-0.000321	0.020766	0.004555	-0.015303	-0.013297	-0.033255	0.000837	0.007499	0.008544	0.011195	0.013728	0.028135	0.021844	0.005446	0.000823	-0.007662	0.019226	0.000559	-0.016939	-0.007240	-0.020351	-0.008362	-0.004597	-0.006310	0.001068	-0.000628	0.010588	-0.002387	-0.010842	-0.004007	-0.006127	0.000984	-0.005455	-0.019916	
