NA	0.015583	0.019201	-0.015578	0.005758	0.001311	-0.006320	0.001544	0.001131	-0.001385	-0.000674	0.000609	-0.002986	-0.008872	0.005020	0.002938	0.001335	-0.003441	0.003911	0.001059	0.006866	0.003516	0.007216	-0.004646	0.003849	-0.000291	-0.006671	-0.008420	-0.000255	0.002838	
0.015583	NA	0.037051	-0.018132	-0.004968	0.000348	-0.002478	-0.000176	-0.001397	0.001490	-0.000643	0.002994	0.000524	0.012561	-0.007316	0.003779	-0.000109	0.003423	-0.000744	-0.001144	-0.001494	0.005956	0.001318	0.005074	-0.001224	-0.001693	0.000766	-0.001458	-0.004532	-0.003883	
0.019201	0.037051	NA	-0.007199	-0.000291	-0.001971	0.008564	-0.001856	0.000461	-0.000005	0.000079	-0.002036	0.005323	-0.003537	0.003751	-0.006005	-0.002427	0.003144	-0.000787	0.002981	0.007184	-0.004504	-0.009809	0.003514	0.004508	0.006583	-0.006949	-0.003414	-0.007354	0.000552	
-0.015578	-0.018132	-0.007199	NA	-0.003504	-0.002833	-0.001393	0.000377	0.005865	-0.002124	-0.002704	0.000699	-0.009082	0.005496	-0.001862	-0.003428	0.005825	0.007334	-0.014072	-0.009129	-0.044289	-0.022258	-0.003100	-0.016246	-0.022706	-0.018575	0.045096	0.061444	0.048586	0.006753	
0.005758	-0.004968	-0.000291	-0.003504	NA	-0.061950	-0.074753	-0.052514	0.181530	0.175176	0.180198	-0.043606	-0.047651	-0.053263	-0.062135	-0.037277	-0.082902	0.001289	-0.000171	0.000336	0.002877	0.000373	-0.002406	0.006481	-0.006276	0.001944	-0.002267	0.006754	-0.005095	-0.037778	
0.001311	0.000348	-0.001971	-0.002833	-0.061950	NA	0.082282	0.017410	-0.066356	-0.082496	-0.088545	0.051221	-0.011282	0.082603	0.020554	0.034222	0.056247	-0.006861	0.006011	-0.001950	0.004923	0.008738	0.001343	0.004540	-0.004173	0.004175	-0.001562	-0.008191	0.000212	-0.017045	
-0.006320	-0.002478	0.008564	-0.001393	-0.074753	0.082282	NA	-0.001319	-0.051827	-0.066755	-0.071048	0.021647	-0.031182	0.083930	0.052977	0.040431	0.024721	-0.000124	0.003322	-0.003776	-0.001946	0.002997	0.006194	0.005193	0.000513	-0.003266	0.000271	0.004704	-0.012998	0.012256	
0.001544	-0.000176	-0.001856	0.000377	-0.052514	0.017410	-0.001319	NA	-0.045833	-0.077050	-0.081495	0.043301	-0.016611	0.023969	0.042483	0.076734	0.048558	-0.004158	0.002889	0.003008	0.000195	-0.003572	0.002006	-0.001938	0.009781	-0.000506	-0.005800	-0.001330	-0.003789	0.027278	
0.001131	-0.001397	0.000461	0.005865	0.181530	-0.066356	-0.051827	-0.045833	NA	0.159148	0.183261	-0.035541	-0.049779	-0.044211	-0.082019	-0.048714	-0.084040	0.002826	0.006222	-0.003077	0.003488	-0.005400	0.000481	-0.001262	-0.013291	0.003192	0.002039	0.001445	0.003738	-0.048056	
-0.001385	0.001490	-0.000005	-0.002124	0.175176	-0.082496	-0.066755	-0.077050	0.159148	NA	0.303407	-0.020230	-0.044047	-0.064482	-0.106458	-0.076589	-0.098208	0.003823	-0.000319	-0.002512	-0.000336	-0.004421	-0.005150	-0.000771	0.004133	0.005625	0.001174	0.002352	0.000982	-0.044317	
-0.000674	-0.000643	0.000079	-0.002704	0.180198	-0.088545	-0.071048	-0.081495	0.183261	0.303407	NA	-0.068165	-0.039671	-0.051010	-0.093433	-0.047426	-0.096343	0.001662	-0.001721	-0.004168	0.001765	-0.002405	-0.000541	0.006672	0.004602	-0.002869	0.003191	-0.000073	-0.000073	-0.065434	
0.000609	0.002994	-0.002036	0.000699	-0.043606	0.051221	0.021647	0.043301	-0.035541	-0.020230	-0.068165	NA	-0.014456	0.025426	0.009505	-0.006420	0.060423	-0.002820	0.000080	0.004444	-0.003876	0.000569	0.000826	0.001880	0.001874	-0.004622	0.007289	-0.003406	-0.003767	0.019428	
-0.002986	0.000524	0.005323	-0.009082	-0.047651	-0.011282	-0.031182	-0.016611	-0.049779	-0.044047	-0.039671	-0.014456	NA	0.008677	0.053779	0.038205	0.056948	-0.000121	-0.005947	0.000511	0.006959	-0.001731	0.004092	0.000845	0.000715	0.000943	-0.004328	-0.005275	0.009818	0.007040	
