NA	0.015976	0.019512	-0.015696	0.005441	0.001924	-0.006053	0.002184	-0.000039	-0.003094	-0.002464	0.000997	-0.002591	-0.008457	0.005812	0.003517	0.001968	-0.002491	0.003585	0.000278	0.006190	0.003298	0.006902	-0.005092	0.003036	-0.000684	-0.007529	-0.009230	-0.000759	0.003204	
0.015976	NA	0.037320	-0.018124	-0.004310	-0.000290	-0.003238	-0.000788	0.000205	0.003367	0.000955	0.002607	-0.000097	0.012207	-0.008292	0.003301	-0.000621	0.006392	-0.000027	-0.001301	-0.001218	0.006909	0.002011	0.005929	-0.001006	-0.000996	0.000111	-0.002075	-0.004661	-0.004301	
0.019512	0.037320	NA	-0.007165	-0.000359	-0.002034	0.008832	-0.001955	0.000578	0.000119	0.000227	-0.002058	0.005437	-0.003831	0.003926	-0.006120	-0.002468	0.004478	0.000055	0.002909	0.007641	-0.003690	-0.009202	0.004469	0.004912	0.007548	-0.007510	-0.003977	-0.007407	0.000558	
-0.015696	-0.018124	-0.007165	NA	-0.004277	-0.003233	-0.001340	0.000222	0.006876	-0.002481	-0.003219	0.000772	-0.009169	0.005969	-0.002405	-0.003327	0.005595	-0.024283	-0.013310	-0.006010	-0.043280	-0.021840	-0.001714	-0.015708	-0.021206	-0.017532	0.049481	0.065546	0.052462	0.007189	
0.005441	-0.004310	-0.000359	-0.004277	NA	0.002511	-0.024897	0.003318	0.036354	-0.019156	-0.018385	-0.004239	-0.009735	-0.008098	0.021301	0.010785	0.000757	0.000965	-0.001442	0.002976	0.001269	0.004266	-0.000206	0.004910	-0.004532	0.000359	-0.004361	0.004837	-0.006528	0.007137	
0.001924	-0.000290	-0.002034	-0.003233	0.002511	NA	0.050643	-0.019046	0.002533	-0.000035	-0.006590	0.028044	-0.041985	0.054715	-0.027804	0.002652	0.009937	0.005921	0.005659	-0.003845	0.004898	0.006501	-0.000748	0.004795	-0.006776	0.003971	-0.001061	-0.007464	-0.000304	-0.044189	
-0.006053	-0.003238	0.008832	-0.001340	-0.024897	0.050643	NA	-0.035179	0.010157	0.010045	0.005388	-0.000110	-0.058859	0.060115	0.012133	0.013911	-0.020592	0.001008	0.003989	-0.005150	-0.001004	0.001733	0.005540	0.006667	-0.000611	-0.002517	0.001039	0.005997	-0.013218	-0.010535	
0.002184	-0.000788	-0.001955	0.000222	0.003318	-0.019046	-0.035179	NA	0.013402	-0.008089	-0.012740	0.023862	-0.041561	-0.002157	0.002835	0.054424	0.007777	-0.000725	0.002886	0.001741	0.000528	-0.005620	0.000642	-0.001574	0.008374	-0.000548	-0.005362	-0.000401	-0.004031	0.006458	
-0.000039	0.000205	0.000578	0.006876	0.036354	0.002533	0.010157	0.013402	NA	-0.036768	-0.004007	0.004519	-0.013444	0.001259	-0.005044	-0.005150	-0.002296	0.002410	0.006814	-0.001004	0.002104	-0.002576	0.003459	-0.004246	-0.012957	0.002088	0.000871	-0.001208	0.003719	-0.006593	
-0.003094	0.003367	0.000119	-0.002481	-0.019156	-0.000035	0.010045	-0.008089	-0.036768	NA	0.116424	0.034521	0.009834	-0.005784	-0.018284	-0.021381	-0.002762	-0.002217	-0.000897	-0.000372	-0.002770	-0.001080	-0.003524	-0.003715	0.008992	0.005300	-0.000855	-0.001037	0.001259	0.007004	
-0.002464	0.000955	0.000227	-0.003219	-0.018385	-0.006590	0.005388	-0.012740	-0.004007	0.116424	NA	-0.024975	0.017143	0.013120	0.000572	0.017175	0.002123	-0.000416	-0.003349	-0.002545	-0.000091	0.000990	0.001687	0.005273	0.009502	-0.005693	0.001077	-0.004716	-0.000436	-0.018658	
0.000997	0.002607	-0.002058	0.000772	-0.004239	0.028044	-0.000110	0.023862	0.004519	0.034521	-0.024975	NA	-0.032794	0.006515	-0.021166	-0.027133	0.032104	0.002826	-0.000029	0.003556	-0.003658	-0.000759	-0.000139	0.002399	0.000757	-0.004613	0.008012	-0.002557	-0.003879	0.004638	
