NA	0.825563	0.825501	0.116741	0.009940	-0.010905	-0.000183	0.005290	-0.002451	0.000215	0.003271	-0.003148	-0.006199	-0.000766	0.004162	0.007328	0.007585	-0.145987	-0.216844	-0.174016	-0.218050	-0.215481	-0.205625	-0.221306	-0.224918	-0.208340	-0.136196	-0.099453	-0.124105	-0.003299	
0.825563	NA	0.830829	0.117309	0.006425	-0.011882	0.000927	0.004565	-0.002842	0.001372	0.003542	-0.001851	-0.005108	0.006647	-0.000275	0.007757	0.006840	-0.142995	-0.217495	-0.173726	-0.220270	-0.213519	-0.207330	-0.216952	-0.225906	-0.208284	-0.132371	-0.095622	-0.125052	-0.006022	
0.825501	0.830829	NA	0.120244	0.008212	-0.012618	0.005027	0.003953	-0.001792	0.001255	0.003476	-0.004216	-0.003460	0.000737	0.003875	0.004447	0.005955	-0.144797	-0.219191	-0.174444	-0.219047	-0.219584	-0.213345	-0.219325	-0.225950	-0.207100	-0.137121	-0.097405	-0.127894	-0.004512	
0.116741	0.117309	0.120244	NA	-0.002520	-0.003993	-0.001334	0.000943	0.005666	-0.001838	-0.001880	0.000437	-0.009458	0.005767	-0.001396	-0.002707	0.006575	-0.016116	-0.048499	-0.038249	-0.077041	-0.056155	-0.037540	-0.050610	-0.057723	-0.052039	0.017820	0.037619	0.022461	0.004793	
0.009940	0.006425	0.008212	-0.002520	NA	-0.061947	-0.074715	-0.052465	0.181536	0.175191	0.180221	-0.043596	-0.047661	-0.053229	-0.062104	-0.037228	-0.082841	-0.001191	-0.002844	-0.002200	0.000094	-0.002362	-0.005006	0.003499	-0.008662	-0.000814	-0.004240	0.005181	-0.006785	-0.037910	
-0.010905	-0.011882	-0.012618	-0.003993	-0.061947	NA	0.082276	0.017421	-0.066382	-0.082509	-0.088543	0.051194	-0.011327	0.082594	0.020546	0.034231	0.056259	-0.004310	0.009757	0.001630	0.008412	0.012315	0.005325	0.008368	0.000057	0.008055	0.001061	-0.006065	0.002777	-0.016866	
-0.000183	0.000927	0.005027	-0.001334	-0.074715	0.082276	NA	-0.001270	-0.051812	-0.066733	-0.071010	0.021655	-0.031194	0.083956	0.053001	0.040476	0.024771	-0.001140	0.002345	-0.004467	-0.002663	0.002144	0.005017	0.004208	-0.000401	-0.003865	-0.000315	0.004221	-0.013110	0.012222	
0.005290	0.004565	0.003953	0.000943	-0.052465	0.017421	-0.001270	NA	-0.045804	-0.077010	-0.081438	0.043321	-0.016608	0.024010	0.042523	0.076791	0.048618	-0.005591	0.001158	0.001327	-0.001385	-0.004944	0.000253	-0.003387	0.007528	-0.002062	-0.006820	-0.002101	-0.004626	0.027217	
-0.002451	-0.002842	-0.001792	0.005666	0.181536	-0.066382	-0.051812	-0.045804	NA	0.159143	0.183266	-0.035560	-0.049813	-0.044202	-0.082016	-0.048689	-0.084008	0.002432	0.006484	-0.002592	0.003804	-0.004445	0.001232	-0.000531	-0.012040	0.003654	0.001886	0.001297	0.003555	-0.048066	
0.000215	0.001372	0.001255	-0.001838	0.175191	-0.082509	-0.066733	-0.077010	0.159143	NA	0.303415	-0.020237	-0.044070	-0.064464	-0.106439	-0.076551	-0.098164	0.002744	-0.000534	-0.002760	-0.000626	-0.004372	-0.005024	-0.000899	0.003555	0.005120	0.000317	0.001697	0.000198	-0.044359	
0.003271	0.003542	0.003476	-0.001880	0.180221	-0.088543	-0.071010	-0.081438	0.183266	0.303415	NA	-0.068157	-0.039682	-0.050979	-0.093403	-0.047378	-0.096287	-0.000065	-0.002489	-0.004966	0.000723	-0.003183	-0.001464	0.005479	0.003321	-0.003606	0.001764	-0.001068	-0.001432	-0.065505	
-0.003148	-0.001851	-0.004216	0.000437	-0.043596	0.051194	0.021655	0.043321	-0.035560	-0.020237	-0.068157	NA	-0.014497	0.025427	0.009506	-0.006402	0.060441	-0.002523	0.001098	0.005017	-0.002822	0.001520	0.001865	0.002840	0.002680	-0.003359	0.007500	-0.002982	-0.003132	0.019459	
-0.006199	-0.005108	-0.003460	-0.009458	-0.047661	-0.011327	-0.031194	-0.016608	-0.049813	-0.044070	-0.039682	-0.014497	NA	0.008654	0.053755	0.038199	0.056947	0.000753	-0.003614	0.002157	0.008364	0.000401	0.006054	0.002845	0.002580	0.002923	-0.003088	-0.004275	0.010727	0.007101	
-0.000766	0.006647	0.000737	0.005767	-0.053229	0.082594	0.083956	0.024010	-0.044202	-0.064464	-0.050979	0.025427	0.008654	NA	-0.015414	0.039702	0.015841	0.003310	-0.007168	-0.003940	-0.001655	0.001237	-0.002804	0.002930	0.002967	-0.002560	-0.002656	-0.001581	-0.003295	-0.012173	
0.004162	-0.000275	0.003875	-0.001396	-0.062104	0.020546	0.053001	0.042523	-0.082016	-0.106439	-0.093403	0.009506	0.053755	-0.015414	NA	0.070453	0.104109	-0.005506	0.001147	0.008559	-0.001498	0.003351	-0.000261	-0.009285	0.003261	-0.000378	-0.004807	-0.000868	-0.003687	0.018457	
0.007328	0.007757	0.004447	-0.002707	-0.037228	0.034231	0.040476	0.076791	-0.048689	-0.076551	-0.047378	-0.006402	0.038199	0.039702	0.070453	NA	-0.014538	-0.000231	-0.002545	0.001792	-0.006944	0.003991	-0.005940	-0.005945	-0.004919	0.000406	-0.003482	0.005411	-0.002912	-0.009867	
0.007585	0.006840	0.005955	0.006575	-0.082841	0.056259	0.024771	0.048618	-0.084008	-0.098164	-0.096287	0.060441	0.056947	0.015841	0.104109	-0.014538	NA	-0.002739	-0.004685	-0.001228	-0.000403	-0.003965	-0.001267	-0.007841	0.000819	-0.004718	-0.003744	-0.004770	0.003166	-0.003137	
-0.145987	-0.142995	-0.144797	-0.016116	-0.001191	-0.004310	-0.001140	-0.005591	0.002432	0.002744	-0.000065	-0.002523	0.000753	0.003310	-0.005506	-0.000231	-0.002739	NA	0.017953	0.059175	0.038813	0.015623	0.029434	0.016368	0.041192	0.023802	0.083379	0.077074	0.058810	0.007582	
-0.216844	-0.217495	-0.219191	-0.048499	-0.002844	0.009757	0.002345	0.001158	0.006484	-0.000534	-0.002489	0.001098	-0.003614	-0.007168	0.001147	-0.002545	-0.004685	0.017953	NA	0.035327	0.108712	0.177068	0.142666	0.142622	0.120641	0.149765	0.017415	-0.000751	0.041462	0.004444	
-0.174016	-0.173726	-0.174444	-0.038249	-0.002200	0.001630	-0.004467	0.001327	-0.002592	-0.002760	-0.004966	0.005017	0.002157	-0.003940	0.008559	0.001792	-0.001228	0.059175	0.035327	NA	0.072117	0.051961	0.060852	0.052385	0.083642	0.057485	0.090424	0.067467	0.059243	-0.000640	
-0.218050	-0.220270	-0.219047	-0.077041	0.000094	0.008412	-0.002663	-0.001385	0.003804	-0.000626	0.000723	-0.002822	0.008364	-0.001655	-0.001498	-0.006944	-0.000403	0.038813	0.108712	0.072117	NA	0.123666	0.110225	0.128433	0.163445	0.112872	0.040572	0.027045	0.011892	-0.001420	
-0.215481	-0.213519	-0.219584	-0.056155	-0.002362	0.012315	0.002144	-0.004944	-0.004445	-0.004372	-0.003183	0.001520	0.000401	0.001237	0.003351	0.003991	-0.003965	0.015623	0.177068	0.051961	0.123666	NA	0.134427	0.160941	0.125295	0.145208	0.011895	0.002136	0.032930	0.002893	
-0.205625	-0.207330	-0.213345	-0.037540	-0.005006	0.005325	0.005017	0.000253	0.001232	-0.005024	-0.001464	0.001865	0.006054	-0.002804	-0.000261	-0.005940	-0.001267	0.029434	0.142666	0.060852	0.110225	0.134427	NA	0.147882	0.124315	0.135246	0.017170	0.001745	0.048050	0.001617	
-0.221306	-0.216952	-0.219325	-0.050610	0.003499	0.008368	0.004208	-0.003387	-0.000531	-0.000899	0.005479	0.002840	0.002845	0.002930	-0.009285	-0.005945	-0.007841	0.016368	0.142622	0.052385	0.128433	0.160941	0.147882	NA	0.143272	0.156972	0.007034	-0.005795	0.014314	0.000715	
-0.224918	-0.225906	-0.225950	-0.057723	-0.008662	0.000057	-0.000401	0.007528	-0.012040	0.003555	0.003321	0.002680	0.002580	0.002967	0.003261	-0.004919	0.000819	0.041192	0.120641	0.083642	0.163445	0.125295	0.124315	0.143272	NA	0.111921	0.043904	0.040178	0.010240	-0.000852	
-0.208340	-0.208284	-0.207100	-0.052039	-0.000814	0.008055	-0.003865	-0.002062	0.003654	0.005120	-0.003606	-0.003359	0.002923	-0.002560	-0.000378	0.000406	-0.004718	0.023802	0.149765	0.057485	0.112872	0.145208	0.135246	0.156972	0.111921	NA	0.011161	0.006026	0.041327	0.002767	
-0.136196	-0.132371	-0.137121	0.017820	-0.004240	0.001061	-0.000315	-0.006820	0.001886	0.000317	0.001764	0.007500	-0.003088	-0.002656	-0.004807	-0.003482	-0.003744	0.083379	0.017415	0.090424	0.040572	0.011895	0.017170	0.007034	0.043904	0.011161	NA	0.119071	0.142185	0.004591	
-0.099453	-0.095622	-0.097405	0.037619	0.005181	-0.006065	0.004221	-0.002101	0.001297	0.001697	-0.001068	-0.002982	-0.004275	-0.001581	-0.000868	0.005411	-0.004770	0.077074	-0.000751	0.067467	0.027045	0.002136	0.001745	-0.005795	0.040178	0.006026	0.119071	NA	0.078288	-0.003568	
-0.124105	-0.125052	-0.127894	0.022461	-0.006785	0.002777	-0.013110	-0.004626	0.003555	0.000198	-0.001432	-0.003132	0.010727	-0.003295	-0.003687	-0.002912	0.003166	0.058810	0.041462	0.059243	0.011892	0.032930	0.048050	0.014314	0.010240	0.041327	0.142185	0.078288	NA	0.005068	
-0.003299	-0.006022	-0.004512	0.004793	-0.037910	-0.016866	0.012222	0.027217	-0.048066	-0.044359	-0.065505	0.019459	0.007101	-0.012173	0.018457	-0.009867	-0.003137	0.007582	0.004444	-0.000640	-0.001420	0.002893	0.001617	0.000715	-0.000852	0.002767	0.004591	-0.003568	0.005068	NA	
