NA	0.007711	0.011309	-0.010950	0.005200	0.001589	-0.006082	0.002440	-0.000228	-0.002823	-0.002520	0.000767	-0.003022	-0.008784	0.005472	0.003865	0.001978	0.000951	-0.000376	0.004351	0.005852	-0.001242	0.003508	-0.010244	0.003973	-0.005239	0.001480	-0.001289	0.002659	0.003130	
0.007711	NA	0.029195	-0.014725	-0.004523	-0.000682	-0.003219	-0.000542	0.000092	0.003654	0.000839	0.002326	-0.000516	0.011933	-0.008682	0.003601	-0.000627	-0.000224	-0.002874	0.001883	-0.000626	0.003737	-0.000342	0.002513	0.001085	-0.004334	0.007740	0.004895	-0.004495	-0.004618	
0.011309	0.029195	NA	-0.002389	-0.000590	-0.002371	0.008899	-0.001690	0.000418	0.000477	0.000156	-0.002274	0.004972	-0.004212	0.003686	-0.005725	-0.002360	-0.000767	-0.003436	0.006233	0.008032	-0.007953	-0.012423	0.000401	0.006663	0.003918	0.000190	0.003614	-0.006751	0.000375	
-0.010950	-0.014725	-0.002389	NA	-0.003836	-0.000683	-0.000762	0.001068	0.006025	-0.001906	-0.001247	-0.000946	-0.007967	0.006407	-0.001802	-0.004082	0.006075	0.003830	0.010098	-0.026334	-0.022850	0.003573	0.014016	0.018422	-0.010259	0.001969	-0.006798	0.017635	0.005870	0.006048	
0.005200	-0.004523	-0.000590	-0.003836	NA	0.002374	-0.024924	0.003253	0.036333	-0.019192	-0.018504	-0.004308	-0.009903	-0.008206	0.021246	0.010737	0.000633	-0.003637	-0.002583	0.004043	0.000496	0.003324	-0.001317	0.003845	-0.005255	-0.000725	-0.003110	0.008049	-0.004728	0.007290	
0.001589	-0.000682	-0.002371	-0.000683	0.002374	NA	0.050538	-0.019192	0.002611	-0.000161	-0.006734	0.027972	-0.042170	0.054651	-0.027915	0.002560	0.009933	0.007296	0.003221	-0.002372	0.002223	0.003919	-0.003152	0.002045	-0.009578	0.001494	0.003977	-0.004378	0.004810	-0.044009	
-0.006082	-0.003219	0.008899	-0.000762	-0.024924	0.050538	NA	-0.035248	0.010351	0.010038	0.005360	-0.000097	-0.058962	0.060129	0.012129	0.013899	-0.020515	0.005322	0.002494	-0.004791	-0.002989	0.000078	0.004470	0.005138	-0.002183	-0.004187	0.003826	0.009846	-0.012703	-0.010400	
0.002440	-0.000542	-0.001690	0.001068	0.003253	-0.019192	-0.035248	NA	0.013558	-0.008134	-0.012792	0.023828	-0.041705	-0.002207	0.002772	0.054364	0.007779	-0.006622	0.002181	0.002423	-0.000534	-0.006828	-0.000057	-0.002785	0.007853	-0.001326	-0.003059	0.002663	-0.001866	0.006585	
-0.000228	0.000092	0.000418	0.006025	0.036333	0.002611	0.010351	0.013558	NA	-0.036787	-0.004113	0.004659	-0.013411	0.001376	-0.004864	-0.004968	-0.002189	0.004372	0.007878	-0.001391	0.003200	-0.001893	0.004413	-0.003790	-0.012014	0.002940	-0.002027	-0.004738	0.001971	-0.006708	
-0.002823	0.003654	0.000477	-0.001906	-0.019192	-0.000161	0.010038	-0.008134	-0.036787	NA	0.116341	0.034505	0.009684	-0.005880	-0.018316	-0.021415	-0.002856	-0.000455	-0.001433	-0.000014	-0.003010	-0.001703	-0.004048	-0.004564	0.009331	0.004969	0.000313	0.000208	0.002188	0.007322	
-0.002520	0.000839	0.000156	-0.001247	-0.018504	-0.006734	0.005360	-0.012792	-0.004113	0.116341	NA	-0.025028	0.016970	0.013013	0.000517	0.017134	0.002003	0.003364	-0.004572	-0.002230	-0.000827	-0.000153	0.000544	0.004270	0.009261	-0.007042	0.004122	-0.002474	0.001420	-0.018206	
0.000767	0.002326	-0.002274	-0.000946	-0.004308	0.027972	-0.000097	0.023828	0.004659	0.034505	-0.025028	NA	-0.032842	0.006575	-0.021151	-0.027092	0.032181	0.001950	0.000979	0.003181	-0.003138	0.000129	0.001062	0.003238	0.001920	-0.003754	0.007893	-0.004537	-0.006050	0.004463	
-0.003022	-0.000516	0.004972	-0.007967	-0.009903	-0.042170	-0.058962	-0.041705	-0.013411	0.009684	0.016970	-0.032842	NA	-0.003504	0.030653	0.027829	0.032452	-0.002186	-0.006772	-0.000111	0.007214	-0.004230	0.002848	0.000966	-0.001132	0.000979	-0.002078	-0.003669	0.013454	-0.005743	
-0.008784	0.011933	-0.004212	0.006407	-0.008206	0.054651	0.060129	-0.002207	0.001376	-0.005880	0.013013	0.006575	-0.003504	NA	-0.056886	0.018493	-0.023977	-0.000406	-0.006301	-0.004028	0.000050	0.001212	-0.002657	0.005764	0.003912	-0.000724	-0.000366	0.001517	-0.002165	-0.032550	
0.005472	-0.008682	0.003686	-0.001802	0.021246	-0.027915	0.012129	0.002772	-0.004864	-0.018316	0.000517	-0.021151	0.030653	-0.056886	NA	0.033674	0.055233	-0.000841	0.001859	0.008616	-0.001017	0.002202	-0.000851	-0.009932	0.002828	0.000408	-0.003684	0.001939	-0.003256	-0.011290	
0.003865	0.003601	-0.005725	-0.004082	0.010737	0.002560	0.013899	0.054364	-0.004968	-0.021415	0.017134	-0.027092	0.027829	0.018493	0.033674	NA	-0.058192	0.000944	0.000994	0.001834	-0.004064	0.006504	-0.003857	-0.002447	-0.003192	0.004829	-0.001990	0.008916	-0.002514	-0.031014	
0.001978	-0.000627	-0.002360	0.006075	0.000633	0.009933	-0.020515	0.007779	-0.002189	-0.002856	0.002003	0.032181	0.032452	-0.023977	0.055233	-0.058192	NA	0.004717	-0.001159	-0.001087	0.003641	-0.002445	0.001642	-0.004634	0.003773	-0.000884	-0.002772	-0.003559	0.004591	-0.034891	
0.000951	-0.000224	-0.000767	0.003830	-0.003637	0.007296	0.005322	-0.006622	0.004372	-0.000455	0.003364	0.001950	-0.002186	-0.000406	-0.000841	0.000944	0.004717	NA	0.020865	-0.271914	0.019905	0.021687	0.017032	0.013340	0.021019	0.016693	0.041285	0.052216	0.046117	-0.056832	
