NA	0.001431	0.005348	0.002677	-0.000577	0.001673	0.001321	0.000454	-0.000482	0.003828	0.003227	0.005336	0.004858	0.006417	0.000682	0.005084	0.000701	-0.000048	0.004147	0.007098	0.004801	0.002673	0.004947	0.001910	-0.002788	-0.003683	0.001106	0.002126	0.001594	0.003582	-0.000364	-0.001376	0.000990	0.000407	0.001553	0.002707	0.000422	-0.000046	-0.001220	-0.008255	-0.011193	-0.011153	-0.009295	0.002007	-0.006608	0.000178	-0.011433	0.008139	-0.002285	-0.011781	-0.010021	-0.000148	0.000917	0.001449	-0.014975	-0.012704	-0.007916	-0.010888	0.002905	-0.000974	-0.002094	-0.011193	-0.000923	0.000194	-0.013407	-0.002462	0.001560	0.023090	0.018921	0.024721	0.023265	-0.010783	-0.013000	
0.001431	NA	-0.011571	-0.024872	-0.009541	-0.011499	-0.000200	-0.015812	-0.001371	-0.022195	-0.007403	0.000270	0.002488	0.001025	0.003434	0.001241	0.001038	0.001345	0.000165	0.000786	-0.001099	-0.000544	-0.002109	-0.000271	0.006782	0.006277	0.012729	0.013550	0.007957	0.001731	0.007653	0.011346	0.011460	0.008933	0.016559	0.010000	0.013024	0.017838	0.013814	-0.014570	-0.011759	-0.009762	-0.015587	-0.000664	0.005688	0.001050	-0.003150	0.003684	0.002513	-0.008965	-0.009177	0.001473	0.000819	-0.001056	-0.005277	-0.005123	-0.003715	-0.003320	-0.001440	0.002204	-0.001006	-0.005297	0.002800	0.000049	-0.002099	0.001100	0.002149	0.001441	0.004585	0.003813	0.004500	-0.002233	-0.002915	
0.005348	-0.011571	NA	-0.077787	-0.056429	-0.062123	-0.044741	0.243826	-0.047927	0.225691	0.205304	0.002550	0.005653	0.007335	0.004106	0.007780	0.004872	0.003784	0.004540	0.008566	0.006502	0.003283	0.010366	0.008849	-0.020889	-0.017342	-0.048116	-0.022666	-0.048475	-0.018449	-0.016355	-0.018209	-0.027220	-0.033469	-0.025050	-0.024608	-0.022839	-0.020400	-0.010431	-0.021427	-0.022249	-0.019528	-0.018649	0.000971	0.001508	0.000421	-0.004529	0.003564	0.001453	0.015165	-0.019066	-0.001193	0.000450	0.000556	-0.004427	-0.002151	-0.001678	-0.001110	-0.000184	0.004285	0.003301	0.000338	0.001639	0.004209	0.000264	0.005044	0.001552	0.002367	0.001982	0.001101	0.001323	-0.004368	0.001797	
0.002677	-0.024872	-0.077787	NA	0.133407	0.173296	-0.049954	-0.063719	0.041618	0.124293	0.185304	0.007143	0.006982	0.006978	0.004520	0.007558	0.009886	0.001907	0.008105	0.004843	0.009298	0.010409	0.007555	0.004594	-0.021883	-0.025035	-0.043277	-0.037443	-0.052302	-0.027660	-0.024135	-0.024178	-0.028263	-0.023002	-0.029687	-0.027535	-0.021229	-0.032645	-0.034871	-0.023736	-0.018770	-0.020036	-0.018870	0.002349	0.002165	0.001967	-0.001562	0.000799	0.002172	0.018944	-0.019143	0.000520	0.003807	0.003753	-0.004418	-0.004558	-0.002502	-0.000217	0.001251	0.002498	0.004164	-0.002329	0.003465	0.002177	-0.003021	0.002867	-0.001503	0.002078	0.003030	0.001485	0.002917	-0.001414	-0.001997	
-0.000577	-0.009541	-0.056429	0.133407	NA	0.231209	-0.014635	-0.055209	0.089781	-0.030786	-0.033715	0.002716	0.004862	0.004966	0.006945	0.004064	0.004149	0.001173	0.002666	0.004586	0.003478	0.004853	0.002727	0.001049	-0.012321	-0.018027	-0.033653	-0.025590	-0.037348	-0.013540	-0.016445	-0.018818	-0.007750	-0.013516	0.010231	-0.015909	-0.019747	-0.009495	-0.015982	-0.012488	-0.012678	-0.012047	-0.016117	0.002975	-0.000605	0.000476	-0.000894	0.002895	0.002547	0.013852	-0.017447	0.001301	0.001088	0.002040	0.002224	-0.002343	-0.000708	-0.002912	0.003194	0.004921	0.002863	0.000487	0.001657	-0.000608	-0.002366	0.003702	-0.000227	-0.000202	0.000759	0.000669	-0.001186	-0.001801	-0.003690	
0.001673	-0.011499	-0.062123	0.173296	0.231209	NA	-0.036212	-0.051466	0.096792	0.026654	-0.045099	0.002823	0.003082	0.006937	0.004274	0.003413	0.006441	-0.000040	0.003855	0.004436	0.007295	0.006961	0.006136	0.004307	-0.015352	-0.021940	-0.040523	-0.022809	-0.037582	-0.016874	-0.014597	-0.017967	-0.018844	-0.008833	-0.021986	-0.018621	-0.018463	-0.024272	-0.020316	-0.015589	-0.013207	-0.015865	-0.014513	0.004103	0.000798	0.001699	-0.001400	0.002265	0.001057	0.015624	-0.017313	0.000836	0.002924	0.002772	-0.001541	-0.001315	0.000012	0.000119	0.000897	0.002685	0.003239	-0.002315	-0.002036	0.000541	-0.002031	0.000848	-0.000690	0.001300	0.001745	-0.000306	0.003297	-0.002071	-0.003291	
0.001321	-0.000200	-0.044741	-0.049954	-0.014635	-0.036212	NA	0.253234	-0.015027	-0.056478	-0.031851	0.000161	0.004434	0.001450	0.001279	-0.000093	0.000823	-0.001444	0.001424	0.001436	0.001688	0.004360	0.002028	-0.001792	-0.003601	-0.009923	-0.026645	-0.009362	-0.026595	-0.008180	-0.010878	-0.005352	0.020096	0.074076	0.014089	0.008232	0.001126	0.001107	-0.002503	-0.007050	-0.012781	-0.008929	-0.013432	0.000416	-0.000036	0.000474	-0.001312	0.002284	0.002278	0.007203	-0.013679	0.004602	-0.000134	0.001848	0.001956	-0.000305	-0.004202	-0.002564	0.001871	0.001802	0.006113	-0.001333	-0.000966	-0.001130	-0.004241	-0.000532	0.001139	-0.000954	-0.000504	0.001618	0.002235	-0.003439	0.001144	
0.000454	-0.015812	0.243826	-0.063719	-0.055209	-0.051466	0.253234	NA	-0.050299	0.172484	-0.064445	0.003874	0.008399	0.010626	0.006252	0.005503	0.007990	-0.002719	0.001628	0.009511	0.005867	0.006011	0.008148	0.004296	-0.022539	-0.020082	-0.048159	-0.035953	-0.046823	-0.019206	-0.019961	-0.023213	-0.009318	0.024763	-0.033638	-0.029940	-0.026477	-0.029182	-0.023982	-0.016113	-0.020609	-0.018562	-0.020844	0.001980	0.003349	0.001791	-0.002829	0.003330	0.001622	0.012791	-0.022305	-0.001435	0.002327	0.000069	0.000226	0.000076	-0.003737	-0.000215	0.001525	0.004442	0.003252	-0.000170	-0.001665	0.002146	-0.003259	0.002963	0.004344	0.002246	0.003069	0.002175	0.002411	-0.004183	-0.001960	
-0.000482	-0.001371	-0.047927	0.041618	0.089781	0.096792	-0.015027	-0.050299	NA	0.085814	-0.028345	0.005673	0.003629	0.001101	0.003175	0.003003	0.003022	0.001406	0.000725	-0.000603	0.003684	0.003279	0.001027	0.001209	-0.005722	-0.005981	-0.024187	-0.016817	-0.024020	-0.008364	-0.006717	-0.006752	-0.010722	-0.021430	-0.015172	-0.006486	-0.005436	-0.001385	-0.007154	-0.009446	-0.006891	-0.011642	-0.009193	0.002376	0.000902	0.003329	-0.003675	0.000003	0.002481	0.008881	-0.009147	0.001661	0.001084	0.002173	0.001343	-0.002255	-0.000589	-0.003147	-0.000465	0.001406	0.002413	-0.006529	0.001266	0.000061	-0.002346	0.001731	-0.000855	0.002268	0.001333	-0.000371	0.001383	-0.000083	-0.000795	
0.003828	-0.022195	0.225691	0.124293	-0.030786	0.026654	-0.056478	0.172484	0.085814	NA	0.023274	0.014148	0.009410	0.008382	0.004174	0.007355	0.011175	0.000092	0.004821	0.008876	0.006444	0.010251	0.010208	0.008152	-0.029217	-0.028493	-0.054853	-0.045652	-0.055715	-0.026869	-0.023441	-0.028022	-0.034103	-0.044222	-0.043494	-0.036577	-0.037600	-0.036401	-0.024474	-0.022559	-0.021770	-0.021908	-0.021716	0.005488	0.004203	0.003811	-0.003188	0.003180	0.000338	0.018235	-0.020108	0.000946	-0.001178	0.002041	-0.001428	-0.002211	-0.001400	-0.004858	-0.002267	0.002634	0.002193	-0.000867	0.001451	0.003490	-0.002421	0.002077	0.001057	0.002585	0.006916	0.002016	0.002361	-0.001018	-0.001695	
