NA	0.000962	0.005379	0.002568	-0.000548	0.001628	0.001247	0.000314	-0.000595	0.003631	0.003080	0.003964	0.003699	0.004762	-0.000493	0.003548	-0.000818	-0.001167	0.002731	0.005471	0.003518	0.001392	0.002996	0.000505	-0.003023	-0.003973	0.000854	0.001797	0.001448	0.003268	-0.000822	-0.001835	0.000572	0.000154	0.001286	0.002313	0.000204	-0.000266	-0.001480	-0.006880	-0.009935	-0.009752	-0.008170	0.007953	0.000309	0.005911	-0.007777	0.013957	0.004472	-0.009688	-0.008811	0.004901	0.005788	0.006150	-0.011277	-0.008838	-0.004185	-0.007432	0.007814	0.006136	0.003756	-0.007210	0.004213	0.004858	-0.009609	0.004498	0.006016	-0.001612	-0.005986	0.001855	-0.001009	-0.007433	-0.009574	
0.000962	NA	-0.011724	-0.025054	-0.009665	-0.011637	-0.000313	-0.015993	-0.001487	-0.022397	-0.007526	-0.000350	0.001853	0.000247	0.002816	0.000545	0.000379	0.000800	-0.000475	0.000128	-0.001748	-0.001213	-0.002946	-0.000890	0.006759	0.006265	0.012634	0.013432	0.007884	0.001709	0.007625	0.011318	0.011325	0.008803	0.016420	0.009865	0.012912	0.017708	0.013643	-0.013833	-0.010985	-0.008997	-0.014881	0.000265	0.006861	0.002145	-0.001781	0.004461	0.003515	-0.008653	-0.008444	0.002583	0.001785	-0.000085	-0.003871	-0.003675	-0.002256	-0.002037	-0.000407	0.003227	-0.000192	-0.003953	0.003854	0.001142	-0.000668	0.002042	0.003021	-0.003773	0.000124	-0.000982	0.000103	-0.000888	-0.001555	
0.005379	-0.011724	NA	-0.078060	-0.056622	-0.062330	-0.044888	0.243690	-0.048106	0.225528	0.205204	0.001926	0.005053	0.006635	0.003453	0.007147	0.004233	0.003224	0.003901	0.007925	0.005885	0.002624	0.009631	0.008237	-0.021008	-0.017467	-0.048163	-0.022771	-0.048469	-0.018580	-0.016508	-0.018349	-0.027388	-0.033644	-0.025198	-0.024764	-0.022998	-0.020562	-0.010561	-0.021159	-0.021947	-0.019211	-0.018417	0.001998	0.002721	0.001459	-0.003596	0.004498	0.002603	0.015138	-0.018836	-0.000315	0.001308	0.001381	-0.003396	-0.001102	-0.000587	-0.000272	0.000725	0.005486	0.004297	0.001447	0.002540	0.005043	0.001189	0.006167	0.002311	-0.000521	-0.001017	-0.001982	-0.001630	-0.003433	0.002775	
0.002568	-0.025054	-0.078060	NA	0.133242	0.173137	-0.050157	-0.064027	0.041432	0.124049	0.185161	0.006482	0.006325	0.006212	0.003851	0.006863	0.009211	0.001316	0.007454	0.004142	0.008643	0.009723	0.006775	0.003929	-0.022001	-0.025161	-0.043348	-0.037577	-0.052313	-0.027796	-0.024298	-0.024330	-0.028466	-0.023207	-0.029845	-0.027715	-0.021411	-0.032832	-0.035012	-0.023410	-0.018440	-0.019657	-0.018563	0.003436	0.003477	0.003118	-0.000396	0.001730	0.003284	0.018968	-0.018816	0.001490	0.004740	0.004667	-0.003194	-0.003281	-0.001222	0.000838	0.002212	0.003734	0.005121	-0.001117	0.004532	0.003040	-0.001846	0.004049	-0.000663	-0.001589	-0.000292	-0.002058	-0.000496	-0.000231	-0.000812	
-0.000548	-0.009665	-0.056622	0.133242	NA	0.231132	-0.014742	-0.055426	0.089679	-0.031027	-0.033866	0.002342	0.004523	0.004517	0.006617	0.003663	0.003765	0.000824	0.002267	0.004163	0.003110	0.004437	0.002232	0.000656	-0.012401	-0.018107	-0.033687	-0.025651	-0.037342	-0.013632	-0.016550	-0.018913	-0.007857	-0.013627	0.010160	-0.015999	-0.019827	-0.009584	-0.016038	-0.012315	-0.012520	-0.011835	-0.015955	0.003347	-0.000183	0.000895	-0.000444	0.003204	0.002932	0.013984	-0.017292	0.001627	0.001457	0.002384	0.002725	-0.001879	-0.000271	-0.002496	0.003546	0.005334	0.003154	0.001087	0.001982	-0.000207	-0.001976	0.004075	0.000114	-0.000991	0.000318	-0.000021	-0.002257	-0.001335	-0.003269	
0.001628	-0.011637	-0.062330	0.173137	0.231132	NA	-0.036341	-0.051694	0.096682	0.026428	-0.045264	0.002328	0.002603	0.006369	0.003786	0.002879	0.005944	-0.000481	0.003352	0.003871	0.006812	0.006450	0.005541	0.003828	-0.015450	-0.022042	-0.040566	-0.022894	-0.037580	-0.016980	-0.014724	-0.018079	-0.018980	-0.008973	-0.022098	-0.018748	-0.018584	-0.024407	-0.020423	-0.015373	-0.012974	-0.015616	-0.014285	0.004821	0.001671	0.002464	-0.000665	0.002900	0.001864	0.015681	-0.017090	0.001469	0.003591	0.003381	-0.000782	-0.000484	0.000874	0.000801	0.001544	0.003485	0.003990	-0.001604	-0.001344	0.001046	-0.001168	0.001682	-0.000135	-0.000944	-0.000248	-0.002797	0.001417	-0.001351	-0.002523	
0.001247	-0.000313	-0.044888	-0.050157	-0.014742	-0.036341	NA	0.253165	-0.015115	-0.056672	-0.031958	-0.000157	0.004103	0.001024	0.000959	-0.000454	0.000465	-0.001740	0.001104	0.001051	0.001364	0.004010	0.001569	-0.002121	-0.003641	-0.009961	-0.026670	-0.009406	-0.026600	-0.008221	-0.010932	-0.005395	0.020032	0.074016	0.014030	0.008165	0.001084	0.001042	-0.002574	-0.006750	-0.012458	-0.008636	-0.013152	0.000800	0.000400	0.000946	-0.000767	0.002640	0.002709	0.007417	-0.013406	0.005089	0.000262	0.002254	0.002538	0.000292	-0.003688	-0.002046	0.002321	0.002209	0.006354	-0.000827	-0.000573	-0.000745	-0.003715	-0.000103	0.001520	-0.002864	-0.002269	0.000421	0.001058	-0.002937	0.001717	
0.000314	-0.015993	0.243690	-0.064027	-0.055426	-0.051694	0.253165	NA	-0.050507	0.172272	-0.064672	0.003228	0.007753	0.009909	0.005590	0.004829	0.007323	-0.003295	0.000969	0.008835	0.005221	0.005326	0.007404	0.003661	-0.022641	-0.020184	-0.048234	-0.036082	-0.046839	-0.019322	-0.020106	-0.023345	-0.009507	0.024587	-0.033787	-0.030113	-0.026650	-0.029359	-0.024110	-0.015737	-0.020205	-0.018127	-0.020497	0.002967	0.004465	0.002859	-0.001697	0.004149	0.002653	0.012911	-0.021959	-0.000534	0.003266	0.000961	0.001426	0.001332	-0.002496	0.000831	0.002465	0.005579	0.004075	0.001032	-0.000800	0.003055	-0.002075	0.003964	0.005154	-0.001156	-0.000152	-0.000891	-0.001134	-0.003027	-0.000777	
-0.000595	-0.001487	-0.048106	0.041432	0.089679	0.096682	-0.015115	-0.050507	NA	0.085646	-0.028476	0.005360	0.003323	0.000684	0.002866	0.002654	0.002674	0.001113	0.000369	-0.000975	0.003360	0.002930	0.000576	0.000885	-0.005774	-0.006035	-0.024229	-0.016882	-0.024034	-0.008419	-0.006787	-0.006812	-0.010818	-0.021533	-0.015261	-0.006575	-0.005511	-0.001479	-0.007246	-0.009174	-0.006616	-0.011356	-0.008909	0.002901	0.001431	0.003879	-0.003083	0.000387	0.002959	0.009124	-0.008843	0.002110	0.001540	0.002622	0.001947	-0.001702	-0.000023	-0.002609	-0.000027	0.001968	0.002780	-0.006038	0.001665	0.000463	-0.001788	0.002208	-0.000453	0.000926	-0.000221	-0.002219	-0.000127	0.000486	-0.000194	
0.003631	-0.022397	0.225528	0.124049	-0.031027	0.026428	-0.056672	0.172272	0.085646	NA	0.023047	0.013440	0.008692	0.007565	0.003444	0.006624	0.010447	-0.000544	0.004065	0.008108	0.005718	0.009500	0.009343	0.007439	-0.029336	-0.028612	-0.054934	-0.045810	-0.055726	-0.027006	-0.023609	-0.028179	-0.034334	-0.044461	-0.043682	-0.036787	-0.037814	-0.036618	-0.024627	-0.022157	-0.021344	-0.021447	-0.021356	0.006790	0.005754	0.005172	-0.001829	0.004297	0.001731	0.018260	-0.019726	0.002120	-0.000066	0.003119	0.000026	-0.000675	0.000080	-0.003653	-0.001137	0.004121	0.003360	0.000686	0.002613	0.004535	-0.001048	0.003441	0.002034	-0.002061	0.003123	-0.002532	-0.002520	0.000407	-0.000236	
0.003080	-0.007526	0.205204	0.185161	-0.033866	-0.045264	-0.031958	-0.064672	-0.028476	0.023047	NA	0.004977	0.006103	0.006171	-0.000711	0.003718	0.005573	0.000628	0.000174	0.001137	0.004947	0.002105	0.001260	0.001494	-0.014697	-0.011436	-0.028766	-0.017293	-0.033547	-0.012315	-0.009251	-0.007915	-0.007959	-0.023109	-0.005783	-0.003159	-0.006119	-0.012876	-0.004436	-0.014555	-0.013238	-0.013560	-0.011510	0.001453	0.001829	0.000368	0.000512	-0.000191	0.001630	0.012525	-0.012301	0.000117	0.000621	0.000581	-0.000454	0.001644	-0.000217	-0.000950	0.002038	0.002359	0.008468	-0.002613	0.002435	0.001017	-0.000275	0.003480	0.001716	0.000885	-0.001140	-0.001347	-0.002311	-0.002677	-0.002418	
