giant_eland	greater_kudu	lesser_kudu	1.49154e+06	518203	540613	1.35221e+06	1.37696e+06	2.9964e+06	1.3298e+06	2.32789e+06	2.02311e+06
giant_eland	greater_kudu	mountain_nyala	789574	851372	740644	1.77123e+06	1.37315e+06	1.95533e+06	1.88192e+06	1.42208e+06	2.01709e+06
giant_eland	greater_kudu	nyala	1.37245e+06	578493	616848	1.61821e+06	1.37028e+06	2.80734e+06	1.57979e+06	2.12588e+06	2.01334e+06
giant_eland	greater_kudu	sitatunga	779932	895491	663121	1.48207e+06	1.37691e+06	1.90746e+06	1.71457e+06	1.49372e+06	2.02298e+06
giant_eland	lesser_kudu	mountain_nyala	546049	1.57859e+06	559129	1.77157e+06	1.34846e+06	1.95566e+06	2.79106e+06	1.33535e+06	2.98813e+06
giant_eland	lesser_kudu	nyala	690405	865219	745293	1.61852e+06	1.34625e+06	2.80789e+06	1.73837e+06	1.29137e+06	2.9826e+06
giant_eland	lesser_kudu	sitatunga	515583	1.60471e+06	530864	1.48236e+06	1.35236e+06	1.90778e+06	2.55608e+06	1.33704e+06	2.99683e+06
giant_eland	mountain_nyala	nyala	1.45634e+06	602931	668780	1.61388e+06	1.76318e+06	2.79977e+06	1.54795e+06	2.55082e+06	1.94634e+06
giant_eland	mountain_nyala	sitatunga	628931	682273	1.0987e+06	1.47866e+06	1.77149e+06	1.90222e+06	1.06215e+06	1.3018e+06	1.95556e+06
giant_eland	nyala	sitatunga	570106	1.47911e+06	619935	1.47505e+06	1.61845e+06	1.89872e+06	2.33413e+06	1.56861e+06	2.80775e+06
greater_kudu	lesser_kudu	mountain_nyala	535252	1.43572e+06	525953	1.88446e+06	1.32774e+06	1.4241e+06	2.7943e+06	1.33701e+06	2.32456e+06
greater_kudu	lesser_kudu	nyala	658498	849653	691134	1.58197e+06	1.3256e+06	2.12884e+06	1.74047e+06	1.29298e+06	2.31999e+06
greater_kudu	lesser_kudu	sitatunga	531051	1.36624e+06	523848	1.71689e+06	1.33158e+06	1.4959e+06	2.55902e+06	1.33876e+06	2.33109e+06
greater_kudu	mountain_nyala	nyala	1.30518e+06	599623	627211	1.57736e+06	1.87562e+06	2.12291e+06	1.54976e+06	2.5537e+06	1.41735e+06
greater_kudu	mountain_nyala	sitatunga	615360	547748	1.19638e+06	1.71229e+06	1.88437e+06	1.49165e+06	1.06345e+06	1.30346e+06	1.42404e+06
greater_kudu	nyala	sitatunga	604134	1.24406e+06	615586	1.70849e+06	1.58189e+06	1.48884e+06	2.33674e+06	1.5705e+06	2.12877e+06
lesser_kudu	mountain_nyala	nyala	680194	722048	907742	1.73573e+06	2.78172e+06	1.28942e+06	1.55004e+06	2.55421e+06	1.33125e+06
lesser_kudu	mountain_nyala	sitatunga	436336	438477	1.92743e+06	2.55258e+06	2.79476e+06	1.33501e+06	1.06366e+06	1.30371e+06	1.33716e+06
lesser_kudu	nyala	sitatunga	708576	668663	878628	2.54715e+06	1.74075e+06	1.33301e+06	2.33721e+06	1.57078e+06	1.29314e+06
mountain_nyala	nyala	sitatunga	513473	1.76991e+06	497175	1.0584e+06	1.54996e+06	1.29766e+06	2.33113e+06	1.56633e+06	2.5541e+06
