NA	0.169033	0.157055	-0.176111	0.000726	0.001190	-0.001338	0.002453	-0.001708	0.001187	0.001019	-0.000393	-0.000016	-0.001737	0.000354	-0.001250	-0.001304	0.001894	0.001363	0.000807	0.005727	0.004673	0.004365	0.007294	0.006058	0.005664	0.001482	0.003348	0.000564	-0.004024	-0.008544	-0.003547	0.003673	
0.169033	NA	0.177862	-0.180819	-0.002598	-0.002737	-0.000852	0.001637	0.001901	0.002881	0.000975	-0.000448	-0.000261	0.000067	-0.001232	0.002382	0.000876	0.002165	0.001868	0.002484	0.002607	0.002159	0.001571	0.000551	0.005125	0.004522	0.003163	0.003966	0.005460	-0.002317	-0.002212	-0.002800	0.000937	
0.157055	0.177862	NA	-0.174841	-0.000149	0.000053	0.003259	0.002337	0.000611	-0.000050	-0.001292	-0.000780	0.000151	0.000017	-0.000871	0.000607	-0.001208	0.003239	0.001834	0.000936	0.004509	0.001494	0.000557	0.006336	0.006180	0.005314	0.003479	0.003780	0.003593	-0.004406	-0.005426	-0.004856	0.000777	
-0.176111	-0.180819	-0.174841	NA	0.000934	0.000756	-0.000699	-0.003223	-0.000350	-0.003336	-0.004355	0.001531	-0.001368	0.004006	0.002220	-0.002632	0.000093	0.003706	-0.004354	0.001139	-0.016431	-0.009612	-0.002681	-0.014921	-0.014228	-0.016308	-0.010195	-0.013717	-0.011922	0.026741	0.041077	0.025658	0.006426	
0.000726	-0.002598	-0.000149	0.000934	NA	-0.045351	-0.052633	-0.041247	0.141649	0.129642	0.142262	-0.026856	-0.034430	-0.035362	-0.044964	-0.030086	-0.059901	0.000558	-0.001461	0.000433	0.001387	-0.002817	-0.002028	0.004433	-0.005743	0.000089	0.000827	-0.000662	0.000921	0.001735	0.000995	0.000351	-0.047048	
0.001190	-0.002737	0.000053	0.000756	-0.045351	NA	0.071095	0.009265	-0.049890	-0.067407	-0.064358	0.043668	0.000102	0.057914	0.021730	0.028821	0.038640	-0.002550	0.003829	0.000152	0.000028	0.001733	0.000483	0.000199	0.003347	-0.001146	0.002453	-0.000723	-0.000016	-0.000097	-0.004086	-0.000084	-0.025770	
-0.001338	-0.000852	0.003259	-0.000699	-0.052633	0.071095	NA	-0.005489	-0.043195	-0.051428	-0.051937	0.021134	-0.016819	0.068493	0.038068	0.025862	0.014819	0.001687	-0.001341	-0.000117	-0.000586	0.000883	0.000001	0.000538	0.000722	0.001045	0.002217	0.000642	-0.000960	-0.000341	0.001008	-0.004587	-0.009275	
0.002453	0.001637	0.002337	-0.003223	-0.041247	0.009265	-0.005489	NA	-0.028876	-0.058398	-0.053032	0.032228	-0.004203	0.018629	0.028904	0.053212	0.033984	-0.000393	0.003085	0.001372	-0.000989	0.000842	-0.000382	-0.001417	-0.001160	0.003435	-0.001467	0.003528	0.001860	-0.003838	-0.002012	-0.000614	-0.006037	
-0.001708	0.001901	0.000611	-0.000350	0.141649	-0.049890	-0.043195	-0.028876	NA	0.121570	0.154408	-0.025408	-0.034382	-0.032895	-0.061351	-0.033731	-0.061932	0.002238	0.004173	-0.000616	-0.000673	-0.002187	-0.001477	0.001699	-0.002160	-0.000375	-0.000005	-0.006297	0.002257	0.002422	0.000264	-0.000004	-0.053834	
0.001187	0.002881	-0.000050	-0.003336	0.129642	-0.067407	-0.051428	-0.058398	0.121570	NA	0.238156	-0.018606	-0.031855	-0.042209	-0.077211	-0.056652	-0.068690	0.001618	0.001229	0.002733	-0.003628	-0.004493	-0.001694	0.001123	0.000899	0.001302	-0.001923	0.000727	0.001402	0.001100	0.000544	-0.000730	-0.053962	
