0.002531	0.000037	0.001549	-0.010387	0.001792	-0.001018	-0.000903	-0.001751	-0.000229	-0.003259	-0.000167	0.000800	0.000645	0.003261	0.002039	-0.000359	-0.000589	0.004366	-0.012108	0.004726	NA	0.008194	-0.000169	-0.022260	0.002096	0.004008	0.007765	0.015652	-0.017392	0.007169	0.006623	-0.015940	0.000184	
0.001028	-0.000655	-0.002168	0.002121	-0.002468	0.000774	0.000558	0.000036	-0.001701	-0.004029	-0.000231	0.001726	0.001210	0.003231	0.000000	0.003397	-0.000164	-0.002860	0.041488	0.000062	0.008194	NA	-0.003589	0.007544	-0.013745	-0.017719	0.019722	-0.023347	-0.005392	-0.001838	-0.002688	0.006698	-0.001502	
0.001220	-0.000877	-0.002819	0.006348	-0.001549	-0.000372	-0.000198	-0.001129	-0.001032	-0.001081	-0.002097	0.001209	0.001555	-0.000250	0.000665	0.001521	0.002034	-0.003338	0.005780	-0.003568	-0.000169	-0.003589	NA	-0.019157	0.041831	-0.018871	0.017904	-0.015995	-0.005681	-0.003538	-0.002903	0.009240	0.001065	
0.001803	-0.004798	0.000990	0.003822	0.005046	-0.000828	0.000229	-0.002251	0.002240	0.001747	-0.002318	-0.000415	-0.001106	0.000458	-0.002522	0.001226	-0.001930	-0.002024	-0.006411	-0.003079	-0.022260	0.007544	-0.019157	NA	-0.036275	-0.053360	-0.026700	-0.048236	0.227710	-0.001756	-0.003746	0.008776	-0.000049	
-0.000794	-0.001132	-0.000321	0.004322	-0.005438	0.002512	0.000751	-0.001724	-0.001667	0.001368	0.003161	0.002306	0.000836	0.002595	0.002389	-0.000914	-0.002238	-0.001096	0.000209	-0.002267	0.002096	-0.013745	0.041831	-0.036275	NA	-0.025089	0.004004	-0.007753	-0.025264	-0.000272	0.000748	0.000393	-0.002923	
0.001891	0.001716	0.002041	-0.011362	0.000549	-0.002373	0.000619	0.002684	0.000087	0.001951	0.002686	-0.003284	-0.003456	-0.001325	0.001423	-0.000622	0.002285	0.006213	-0.007375	0.007396	0.004008	-0.017719	-0.018871	-0.053360	-0.025089	NA	-0.019755	0.257001	-0.035865	0.003645	0.005138	-0.015926	-0.001481	
-0.002357	0.000596	0.000318	0.002258	0.001295	0.001475	0.001940	-0.002269	0.000487	-0.001420	-0.000010	0.002241	0.000219	-0.000464	-0.003111	-0.001544	-0.000600	0.000086	0.003842	0.002220	0.007765	0.019722	0.017904	-0.026700	0.004004	-0.019755	NA	-0.003779	0.005532	-0.004723	-0.003898	0.004544	0.001561	
0.000284	0.002400	0.001543	-0.007573	-0.000231	-0.001887	0.000210	0.002838	-0.006045	0.001367	0.001427	-0.003518	0.000399	0.001028	0.001820	-0.002796	0.005061	0.002181	-0.025261	0.004574	0.015652	-0.023347	-0.015995	-0.048236	-0.007753	0.257001	-0.003779	NA	-0.062698	0.005971	0.006808	-0.014908	0.000160	
-0.004189	0.002589	-0.000304	0.004110	0.001473	-0.001092	-0.001374	0.001156	0.002895	0.002107	-0.003984	-0.003500	0.000707	-0.002534	-0.000833	0.001692	-0.000981	-0.000861	-0.000821	-0.005652	-0.017392	-0.005392	-0.005681	0.227710	-0.025264	-0.035865	0.005532	-0.062698	NA	-0.005392	-0.002047	0.011213	0.003740	
0.000226	0.000103	-0.000977	0.020667	0.000494	0.001661	0.000085	-0.002797	0.001601	0.000268	-0.000780	0.002331	0.000287	-0.002153	-0.000679	-0.001858	-0.001101	0.005751	0.000610	0.035712	0.007169	-0.001838	-0.003538	-0.001756	-0.000272	0.003645	-0.004723	0.005971	-0.005392	NA	0.040752	0.083759	0.002419	
-0.002784	0.002240	-0.000274	0.038142	0.000046	-0.002771	0.001576	-0.000530	-0.000597	-0.000164	-0.000534	0.001023	-0.000452	0.001408	0.001519	0.001763	-0.000371	0.009276	-0.003937	0.034966	0.006623	-0.002688	-0.002903	-0.003746	0.000748	0.005138	-0.003898	0.006808	-0.002047	0.040752	NA	0.038770	-0.001548	
-0.000562	-0.002021	-0.003319	0.027890	-0.000863	0.001809	-0.004640	0.000760	-0.000938	-0.001750	-0.000473	-0.004396	0.005967	0.000182	0.000333	0.000165	0.000740	0.001790	0.006155	0.034891	-0.015940	0.006698	0.009240	0.008776	0.000393	-0.015926	0.004544	-0.014908	0.011213	0.083759	0.038770	NA	0.002299	
0.004078	0.001234	0.000983	-0.003293	-0.045883	-0.024243	-0.008064	-0.004904	-0.052428	-0.052651	-0.069946	-0.005793	-0.010623	-0.013957	0.002387	-0.025495	-0.015446	0.000305	-0.000441	-0.000989	0.000184	-0.001502	0.001065	-0.000049	-0.002923	-0.001481	0.001561	0.000160	0.003740	0.002419	-0.001548	0.002299	NA	
