NA	0.742860	0.740324	0.090051	0.002648	-0.005262	0.000364	0.003087	-0.002417	0.003127	0.002586	0.000427	-0.004473	-0.002927	-0.000137	0.003346	0.002149	-0.083129	-0.140642	-0.102200	-0.141535	-0.142206	-0.133308	-0.145250	-0.136714	-0.163106	-0.141686	-0.157966	-0.147562	-0.073686	-0.052765	-0.071525	-0.002505	
0.742860	NA	0.748652	0.092427	0.001073	-0.007320	0.000451	0.002179	-0.000430	0.003918	0.002787	0.000226	-0.004422	-0.001717	-0.000713	0.005023	0.003351	-0.083453	-0.140245	-0.101072	-0.142536	-0.143357	-0.134568	-0.148735	-0.137200	-0.163590	-0.140862	-0.158030	-0.145812	-0.072465	-0.048792	-0.070879	-0.004267	
0.740324	0.748652	NA	0.092802	0.002749	-0.005734	0.002538	0.002612	-0.000749	0.003575	0.001607	-0.000337	-0.004486	-0.001807	-0.001027	0.003653	0.002464	-0.083511	-0.140892	-0.102531	-0.142344	-0.144618	-0.136336	-0.147273	-0.137520	-0.164031	-0.142138	-0.159201	-0.147902	-0.074217	-0.051190	-0.072901	-0.004719	
0.090051	0.092427	0.092802	NA	0.002317	-0.001170	-0.000281	-0.002242	-0.000035	-0.001091	-0.001820	0.001981	-0.002217	0.003505	0.002706	-0.000224	0.002018	-0.008472	-0.031524	-0.013884	-0.047063	-0.038187	-0.028164	-0.045863	-0.043928	-0.053352	-0.038168	-0.048150	-0.041634	0.026832	0.041239	0.026789	-0.002324	
0.002648	0.001073	0.002749	0.002317	NA	-0.045301	-0.052600	-0.041240	0.141692	0.129663	0.142275	-0.026799	-0.034412	-0.035294	-0.044900	-0.030074	-0.059864	0.000117	-0.002124	-0.000196	0.000632	-0.003444	-0.002673	0.003529	-0.005956	-0.000661	0.000070	-0.001366	0.000138	0.001062	0.000611	-0.000208	-0.046789	
-0.005262	-0.007320	-0.005734	-0.001170	-0.045301	NA	0.071139	0.009278	-0.049859	-0.067404	-0.064365	0.043732	0.000122	0.057985	0.021802	0.028841	0.038683	-0.001463	0.005175	0.001427	0.001340	0.003130	0.001887	0.001627	0.004175	0.000389	0.003799	0.000748	0.001461	0.001302	-0.002912	0.001329	-0.025554	
0.000364	0.000451	0.002538	-0.000281	-0.052600	0.071139	NA	-0.005471	-0.043159	-0.051423	-0.051940	0.021198	-0.016796	0.068564	0.038140	0.025888	0.014863	0.001487	-0.001643	-0.000378	-0.000895	0.000504	-0.000238	0.000133	0.000317	0.000651	0.001840	0.000261	-0.001284	-0.000554	0.000891	-0.004733	-0.009022	
0.003087	0.002179	0.002612	-0.002242	-0.041240	0.009278	-0.005471	NA	-0.028850	-0.058401	-0.053045	0.032283	-0.004189	0.018692	0.028965	0.053232	0.034022	-0.000732	0.002440	0.000878	-0.001479	0.000287	-0.000811	-0.001839	-0.001510	0.002726	-0.001981	0.002792	0.001212	-0.004259	-0.002273	-0.001025	-0.005798	
-0.002417	-0.000430	-0.000749	-0.000035	0.141692	-0.049859	-0.043159	-0.028850	NA	0.121583	0.154422	-0.025359	-0.034368	-0.032830	-0.061291	-0.033723	-0.061902	0.002457	0.004337	-0.000389	-0.000462	-0.001858	-0.001158	0.001886	-0.001902	-0.000117	0.000258	-0.005828	0.002433	0.002773	0.000570	0.000302	-0.053591	
0.003127	0.003918	0.003575	-0.001091	0.129663	-0.067404	-0.051423	-0.058401	0.121583	NA	0.238175	-0.018563	-0.031848	-0.042160	-0.077168	-0.056655	-0.068666	0.001099	0.000387	0.002001	-0.004347	-0.005138	-0.002447	0.000287	0.000285	0.000397	-0.002665	-0.000138	0.000505	0.000436	0.000075	-0.001373	-0.053691	
