NA	-0.137088	0.165337	-0.141053	0.010415	0.001661	0.001121	-0.003071	0.001354	-0.001586	-0.000625	-0.000000	0.001215	0.000767	-0.003194	0.001094	0.000526	0.000084	0.001170	-0.003139	0.001510	0.008154	-0.006101	-0.000734	0.003264	0.000428	0.005121	-0.003976	0.003230	-0.006777	0.000035	-0.004444	-0.006148	0.000448	
-0.137088	NA	-0.389328	0.828344	-0.037706	-0.004628	-0.000457	0.002431	-0.001832	0.002280	0.001597	-0.000354	0.000787	-0.001115	0.004253	-0.001893	0.000676	-0.001185	0.004149	-0.002909	0.006411	0.003121	0.001680	-0.002496	-0.007812	-0.002993	0.007733	-0.001432	0.006233	-0.001852	0.007133	0.008855	-0.004041	-0.000211	
0.165337	-0.389328	NA	-0.133558	0.016537	0.004884	-0.001617	-0.000238	0.000964	-0.001054	-0.001152	0.000127	-0.001959	0.001521	-0.003177	0.000791	-0.001134	0.001279	0.002659	-0.001801	-0.001681	0.006364	-0.004504	-0.005310	-0.000888	-0.004501	0.004608	-0.002686	0.007546	0.000109	-0.002744	-0.002168	-0.007773	0.000355	
-0.141053	0.828344	-0.133558	NA	-0.038151	-0.004180	-0.000031	0.001837	-0.001684	0.002261	0.001870	-0.000037	0.000649	-0.001439	0.003577	-0.001681	0.000451	-0.001292	0.004524	-0.002907	0.006306	0.002877	0.001240	-0.002434	-0.007717	-0.003060	0.007937	-0.001661	0.006771	-0.001759	0.006936	0.009005	-0.004112	-0.000013	
0.010415	-0.037706	0.016537	-0.038151	NA	-0.000039	0.002015	-0.001235	-0.000355	0.002173	-0.000844	0.000088	-0.000507	-0.003574	0.003918	0.002630	-0.001183	0.002217	-0.063785	0.014240	-0.017553	-0.031261	0.011977	0.017202	0.013047	0.014084	-0.032238	0.014246	-0.030025	0.013141	0.012705	0.032795	0.051284	-0.004084	
0.001661	-0.004628	0.004884	-0.004180	-0.000039	NA	-0.056907	-0.063296	-0.045449	0.169298	0.165747	0.169969	-0.038060	-0.041559	-0.046211	-0.062486	-0.037251	-0.070457	-0.001069	0.000051	0.000648	-0.000474	-0.000750	-0.000347	0.005171	-0.006860	0.002243	0.000724	-0.002023	0.001374	0.000226	0.001332	-0.000702	-0.051053	
0.001121	-0.000457	-0.001617	-0.000031	0.002015	-0.056907	NA	0.082992	0.014906	-0.062513	-0.079385	-0.077345	0.051486	-0.007134	0.071556	0.025244	0.039182	0.048040	-0.001657	0.001558	0.000173	-0.000975	0.003301	-0.001789	0.001296	0.002233	-0.003401	-0.000025	-0.002539	0.000737	0.000908	-0.002584	0.001841	-0.029339	
-0.003071	0.002431	-0.000238	0.001837	-0.001235	-0.063296	0.082992	NA	-0.004508	-0.052847	-0.060316	-0.067487	0.020388	-0.021112	0.080043	0.049277	0.035592	0.020621	0.001493	-0.001636	0.000862	-0.000476	-0.001116	0.001480	-0.000140	0.001880	-0.000845	0.003119	-0.000913	-0.001102	-0.000111	0.004419	-0.006319	-0.004510	
0.001354	-0.001832	0.000964	-0.001684	-0.000355	-0.045449	0.014906	-0.004508	NA	-0.035489	-0.068680	-0.067607	0.032969	-0.006042	0.026552	0.031856	0.072074	0.046121	0.000796	0.000987	0.000909	-0.002062	-0.000641	-0.001539	0.000388	-0.000780	0.001633	-0.001594	0.002769	0.000995	-0.000530	-0.000980	-0.000060	-0.000729	
-0.001586	0.002280	-0.001054	0.002261	0.002173	0.169298	-0.062513	-0.052847	-0.035489	NA	0.157266	0.182557	-0.032189	-0.046114	-0.038286	-0.076693	-0.046436	-0.076311	0.001538	0.003809	-0.002501	-0.000864	-0.001768	0.000150	0.002874	-0.003758	0.000045	0.000371	-0.004795	0.003457	0.000469	-0.001339	-0.000717	-0.061380	
-0.000625	0.001597	-0.001152	0.001870	-0.000844	0.165747	-0.079385	-0.060316	-0.068680	0.157266	NA	0.285515	-0.026301	-0.044056	-0.053510	-0.095304	-0.071571	-0.087161	0.001523	0.001177	0.000038	-0.001380	-0.002749	0.000073	0.001142	-0.001098	0.002378	-0.001669	0.000508	0.001647	-0.000051	-0.000537	-0.000293	-0.058477	
-0.000000	-0.000354	0.000127	-0.000037	0.000088	0.169969	-0.077345	-0.067487	-0.067607	0.182557	0.285515	NA	-0.055826	-0.042101	-0.050358	-0.078756	-0.043357	-0.089728	-0.000424	-0.000840	-0.000714	0.000552	-0.002275	-0.000065	-0.001391	0.001331	0.003374	0.000852	0.001346	-0.002776	0.001751	-0.001623	0.001457	-0.082375	
0.001215	0.000787	-0.001959	0.000649	-0.000507	-0.038060	0.051486	0.020388	0.032969	-0.032189	-0.026301	-0.055826	NA	-0.008468	0.024125	0.012149	-0.003236	0.063378	-0.001207	0.000262	0.002516	-0.001033	0.000648	0.000771	-0.001669	0.002487	-0.002677	0.003101	0.000276	-0.001834	0.001654	-0.001130	-0.000991	-0.001859	
0.000767	-0.001115	0.001521	-0.001439	-0.003574	-0.041559	-0.007134	-0.021112	-0.006042	-0.046114	-0.044056	-0.042101	-0.008468	NA	0.002811	0.056725	0.036013	0.052505	-0.001229	-0.002333	0.000134	0.001326	0.000162	0.001707	0.000763	0.002647	-0.003116	-0.000167	0.000003	-0.000715	-0.000258	-0.000642	0.005235	-0.008425	
