NA	0.005781	0.001747	0.010501	0.002128	-0.005262	0.005825	0.004770	0.010348	-0.003127	0.024500	0.007948	0.007094	-0.005367	0.002178	-0.011830	-0.019127	-0.004480	-0.004298	-0.005361	-0.001121	-0.010751	-0.011469	-0.013168	-0.000181	0.002559	-0.000898	0.002405	-0.002331	-0.000583	0.008165	-0.001151	-0.003648	-0.004121	-0.006774	0.004321	0.017539	-0.003495	0.004976	0.000582	-0.009306	0.005043	-0.000874	-0.005995	0.002746	0.005799	
0.005781	NA	0.025712	0.010243	0.002302	0.000670	0.005878	0.009513	-0.000412	0.000792	0.001216	0.012603	0.008860	0.001931	0.001675	-0.009749	-0.009468	-0.012122	-0.016077	-0.015333	0.001997	-0.008201	-0.009537	-0.011902	-0.006031	0.003396	0.005235	-0.000328	-0.004392	-0.000737	0.005158	-0.002877	0.003393	0.000197	0.000776	-0.003587	0.004920	0.004868	-0.004038	0.003913	0.001775	0.006131	-0.009355	-0.007835	0.007051	-0.001021	
0.001747	0.025712	NA	-0.008217	0.012809	-0.001333	-0.000168	0.001892	0.008511	0.009427	0.004536	0.004988	0.004442	-0.001985	0.002156	-0.014647	-0.017272	-0.003751	-0.008760	0.008601	-0.002657	-0.005512	-0.009448	-0.012289	0.005452	-0.001422	0.001144	-0.001089	-0.002322	-0.010443	-0.000373	0.002450	-0.001581	-0.001247	0.001943	-0.000719	0.007879	-0.000693	0.003414	0.002984	-0.001992	0.000971	0.007884	-0.006443	-0.002690	0.001529	
0.010501	0.010243	-0.008217	NA	-0.007887	0.001918	0.015848	0.008178	0.005716	0.000068	0.008155	-0.001392	0.006473	0.007898	-0.002511	-0.010065	-0.015088	-0.004150	-0.012992	0.000776	-0.006366	-0.012921	-0.003563	-0.010861	0.000741	-0.003792	-0.005393	0.005275	0.006206	0.004011	-0.003818	-0.002023	-0.007227	-0.003201	0.001549	0.011704	0.003939	-0.006254	0.003159	-0.001302	0.004793	-0.004081	0.004270	0.003119	0.001154	0.003211	
0.002128	0.002302	0.012809	-0.007887	NA	0.015743	-0.000832	0.005047	0.012326	0.013631	0.004557	0.003459	0.001571	0.006801	0.002896	-0.017736	-0.008139	-0.017965	-0.009913	-0.003067	0.002437	-0.006624	-0.009749	-0.006151	-0.000093	-0.001400	0.002354	0.000659	-0.005432	0.001251	0.006018	0.004319	0.000900	0.005026	-0.002602	0.011582	-0.005628	-0.006804	-0.002546	-0.006680	0.001117	0.001038	-0.000291	0.002394	0.000907	-0.002958	
-0.005262	0.000670	-0.001333	0.001918	0.015743	NA	0.016701	0.004797	0.005812	-0.002081	0.004295	0.007652	0.004815	0.014871	0.003604	-0.015754	-0.012156	-0.012079	-0.004755	-0.008106	0.003273	-0.012996	-0.004336	-0.013134	0.000159	-0.001229	-0.002108	-0.002481	0.003892	0.009682	-0.002290	0.000696	0.000695	-0.009251	0.000321	0.004838	0.003067	0.004014	0.003609	-0.000068	-0.005036	-0.000614	-0.000276	0.000469	0.002706	-0.000673	
0.005825	0.005878	-0.000168	0.015848	-0.000832	0.016701	NA	0.008431	0.004771	0.007114	0.008499	-0.001486	-0.000052	0.002361	0.007321	-0.014395	-0.009514	-0.014537	-0.015994	-0.001813	0.001333	-0.013429	-0.005418	-0.012595	-0.002501	-0.001685	-0.004611	0.003244	-0.000843	-0.003663	0.003030	-0.000319	0.000131	-0.001396	0.006850	0.003263	0.004184	0.002768	0.001464	0.004095	-0.004061	-0.001461	0.002309	-0.001249	-0.000734	0.002228	
0.004770	0.009513	0.001892	0.008178	0.005047	0.004797	0.008431	NA	0.061028	0.009856	0.019919	0.020442	0.016358	0.011500	0.002353	-0.022673	-0.016677	-0.023918	-0.022052	-0.009542	-0.000840	-0.018629	-0.016140	-0.022091	-0.000085	-0.007021	0.000911	-0.000717	0.000377	0.006265	-0.005163	-0.003718	0.009756	-0.007552	-0.015316	0.007769	-0.006505	0.008111	0.002821	0.006135	-0.004084	-0.010981	0.005204	0.003110	-0.013267	-0.007035	
0.010348	-0.000412	0.008511	0.005716	0.012326	0.005812	0.004771	0.061028	NA	0.010714	0.011607	0.001838	0.000274	0.008726	0.003602	-0.018691	-0.022812	-0.022109	-0.016250	-0.010063	-0.001750	-0.017540	-0.018610	-0.028566	-0.003781	-0.000235	0.004990	-0.001113	-0.001995	0.005952	-0.000435	-0.002242	0.002187	-0.003509	0.000277	0.007022	0.003400	-0.006901	0.000161	-0.001728	0.001612	-0.004651	0.003570	0.007418	0.001206	-0.001767	
-0.003127	0.000792	0.009427	0.000068	0.013631	-0.002081	0.007114	0.009856	0.010714	NA	0.004769	0.012299	0.029519	0.028144	0.017147	-0.020126	-0.017934	-0.018371	-0.009984	-0.004119	-0.002845	-0.012996	-0.011985	-0.017057	0.002659	0.002678	0.003363	-0.001880	0.000896	0.004196	-0.003228	-0.002333	-0.007217	-0.000991	-0.009320	0.005584	-0.007971	-0.001696	-0.008134	-0.002382	-0.000393	0.006764	-0.007408	0.009326	-0.012481	0.007821	
