NA	-0.031736	-0.037226	-0.027176	-0.037029	-0.043748	-0.032792	0.031595	0.035458	0.021225	0.049922	0.031410	0.029696	0.018973	0.024098	-0.009930	-0.016747	-0.000997	-0.002085	-0.013066	0.019349	-0.005180	-0.002166	-0.012706	0.009646	0.013084	-0.012439	-0.004259	-0.010688	-0.004570	0.018327	-0.008692	-0.011888	-0.012950	0.011114	-0.032264	0.042309	0.006602	0.013412	-0.005455	0.001981	-0.004301	-0.007308	0.004027	0.025302	-0.004977	
-0.031736	NA	0.099896	0.082519	0.080654	0.079876	0.081744	-0.032358	-0.038587	-0.035008	-0.039862	-0.023431	-0.025956	-0.033131	-0.030503	-0.013954	-0.014623	-0.019574	-0.021067	-0.000763	-0.029513	-0.018910	-0.024800	-0.014253	-0.009568	-0.003841	0.013546	0.005501	0.004764	0.003046	-0.002195	0.002454	0.008704	0.007308	-0.026556	0.070034	-0.035465	-0.001342	-0.007659	0.007522	-0.004268	0.010404	-0.001092	-0.011338	-0.027179	0.005178	
-0.037226	0.099896	NA	0.070849	0.093017	0.081841	0.080459	-0.041101	-0.032574	-0.029274	-0.038700	-0.032192	-0.031935	-0.038802	-0.031945	-0.018424	-0.021957	-0.011907	-0.014444	0.021909	-0.035246	-0.016879	-0.025322	-0.014472	-0.000646	-0.008413	0.011248	0.005725	0.007623	-0.004237	-0.007611	0.007610	0.005395	0.006522	-0.026912	0.076123	-0.034575	-0.006617	-0.002147	0.007342	-0.008261	0.007114	0.013145	-0.010927	-0.037893	0.008200	
-0.027176	0.082519	0.070849	NA	0.069448	0.078079	0.087095	-0.031950	-0.031333	-0.033989	-0.032302	-0.034533	-0.026503	-0.026161	-0.032543	-0.014093	-0.019629	-0.011811	-0.017930	0.013549	-0.035468	-0.022864	-0.018578	-0.013071	-0.007095	-0.013069	0.010783	0.015765	0.019137	0.004001	-0.012975	0.008823	0.005559	0.001630	-0.024627	0.080006	-0.034776	-0.014121	-0.004957	0.000443	-0.005147	-0.000206	0.006685	-0.005621	-0.030761	0.014314	
-0.037029	0.080654	0.093017	0.069448	NA	0.095414	0.079400	-0.038358	-0.029215	-0.025429	-0.038497	-0.033339	-0.034356	-0.030719	-0.031231	-0.020879	-0.013099	-0.024649	-0.014960	0.011376	-0.030501	-0.017408	-0.025256	-0.008406	-0.004412	-0.007762	0.014555	0.009616	0.007352	0.001754	-0.001100	0.011560	0.009866	0.007672	-0.030789	0.085886	-0.046466	-0.011129	-0.006432	-0.003652	-0.004891	0.003651	0.003195	-0.002801	-0.034535	0.007136	
-0.043748	0.079876	0.081841	0.078079	0.095414	NA	0.094885	-0.038287	-0.034773	-0.039341	-0.038715	-0.029708	-0.031379	-0.023417	-0.030455	-0.019121	-0.016844	-0.019327	-0.010315	0.006965	-0.029778	-0.023370	-0.020369	-0.014923	-0.006326	-0.009770	0.011216	0.007149	0.015130	0.010194	-0.010735	0.008871	0.009898	-0.000957	-0.027974	0.081433	-0.038576	-0.004105	-0.003313	0.003210	-0.012014	0.004271	0.004944	-0.006472	-0.032750	0.009109	
-0.032792	0.081744	0.080459	0.087095	0.079400	0.094885	NA	-0.034359	-0.034914	-0.030299	-0.034274	-0.037069	-0.034958	-0.033716	-0.026361	-0.018224	-0.014541	-0.021746	-0.021001	0.012033	-0.030778	-0.023769	-0.021179	-0.014626	-0.007448	-0.009070	0.004802	0.007455	0.006910	0.003702	-0.004826	0.003673	0.005115	0.008794	-0.021655	0.077736	-0.037077	-0.004070	-0.003976	0.010475	-0.010208	0.007601	0.011106	-0.006795	-0.035101	0.006888	
0.031595	-0.032358	-0.041101	-0.031950	-0.038358	-0.038287	-0.034359	NA	0.086558	0.037305	0.049056	0.045952	0.042460	0.038776	0.027855	-0.019031	-0.012341	-0.017599	-0.016983	-0.016652	0.022997	-0.009928	-0.003768	-0.019127	0.000729	-0.004269	-0.004892	-0.004381	-0.005039	0.001744	-0.000425	-0.006704	0.004294	-0.012038	0.006378	-0.032669	0.023333	0.008526	0.003462	0.000983	-0.002527	-0.013767	-0.001833	0.003780	0.013181	-0.009683	
0.035458	-0.038587	-0.032574	-0.031333	-0.029215	-0.034773	-0.034914	0.086558	NA	0.037044	0.040172	0.027380	0.026251	0.035117	0.027848	-0.015453	-0.018515	-0.016171	-0.011504	-0.016956	0.021034	-0.009328	-0.006704	-0.025601	-0.002948	0.001123	-0.003042	-0.006081	-0.008597	0.003575	0.003147	-0.006943	-0.003551	-0.007260	0.020421	-0.031312	0.031489	-0.005371	0.000427	-0.003798	0.001859	-0.007047	-0.001485	0.007225	0.025519	-0.006888	
0.021225	-0.035008	-0.029274	-0.033989	-0.025429	-0.039341	-0.030299	0.037305	0.037044	NA	0.031521	0.034784	0.051426	0.050829	0.038165	-0.017694	-0.014548	-0.013382	-0.006496	-0.011067	0.017837	-0.006056	-0.001667	-0.015268	0.002101	0.003223	-0.005879	-0.008792	-0.008064	0.005596	-0.000400	-0.008680	-0.013072	-0.000787	0.009383	-0.029295	0.018575	-0.000964	-0.007285	-0.000366	-0.000172	0.006228	-0.006539	0.008593	0.010443	-0.000471	
0.049922	-0.039862	-0.038700	-0.032302	-0.038497	-0.038715	-0.034274	0.049056	0.040172	0.031521	NA	0.041532	0.030141	0.043458	0.026490	-0.018144	-0.015468	-0.014565	-0.015052	-0.016486	0.024330	-0.012192	-0.002745	-0.011522	-0.002609	0.002674	-0.014502	-0.005069	-0.008835	-0.000279	0.006050	-0.011402	-0.013835	-0.004216	0.019247	-0.034593	0.041009	0.015031	0.004663	0.006638	0.006454	-0.010683	-0.003938	0.006113	0.024159	-0.009028	
0.031410	-0.023431	-0.032192	-0.034533	-0.033339	-0.029708	-0.037069	0.045952	0.027380	0.034784	0.041532	NA	0.032395	0.032809	0.019602	-0.013877	-0.009513	-0.012834	-0.012883	-0.015988	0.015721	-0.007402	0.002633	-0.016870	0.007969	0.006145	-0.009431	-0.003409	-0.007505	-0.002102	0.003679	-0.006860	-0.007719	-0.012428	0.019970	-0.031639	0.036156	0.012269	0.005556	-0.003665	0.008846	-0.007799	-0.004037	0.001149	0.022993	-0.010300	
