NA	0.006293	0.002344	0.010712	0.002845	-0.004627	0.006421	0.002863	0.008707	-0.004647	0.022768	0.006453	0.005481	-0.006922	0.002029	-0.011287	-0.018767	-0.004271	-0.004136	-0.005137	-0.001374	-0.010775	-0.011705	-0.012819	0.004546	0.007075	-0.003033	0.001957	-0.003109	-0.002293	0.011863	-0.002268	-0.005167	-0.007117	-0.007222	0.004667	0.015877	0.001164	0.008788	-0.001751	-0.003730	0.001733	-0.002668	-0.001166	0.001854	0.003471	
0.006293	NA	0.026882	0.011418	0.003677	0.001882	0.007067	0.009654	-0.000345	0.000621	0.001596	0.012951	0.008617	0.001825	0.001587	-0.011403	-0.011216	-0.013758	-0.017794	-0.016167	0.001304	-0.009870	-0.010741	-0.013757	-0.001406	0.007031	0.003089	-0.001590	-0.005717	-0.002345	0.008767	-0.004585	0.001630	-0.002646	-0.000027	-0.002596	0.004925	0.008328	0.000250	0.001770	0.005570	0.003207	-0.010952	-0.003005	0.006707	-0.002964	
0.002344	0.026882	NA	-0.006851	0.014231	-0.000004	0.001139	0.002241	0.008763	0.009435	0.005106	0.005559	0.004382	-0.001889	0.001762	-0.016385	-0.019087	-0.005490	-0.010587	0.007718	-0.003510	-0.007256	-0.010698	-0.014245	0.008196	0.001925	-0.000474	-0.001915	-0.003223	-0.012230	0.003062	0.001058	-0.002890	-0.004512	0.001065	0.000359	0.008095	0.002408	0.006131	0.000446	0.001315	-0.002151	0.005515	-0.002696	-0.002914	-0.000095	
0.010712	0.011418	-0.006851	NA	-0.006531	0.003053	0.016900	0.008644	0.006100	0.000212	0.008713	-0.000936	0.006557	0.008102	-0.001950	-0.011392	-0.016481	-0.005490	-0.014377	0.000139	-0.006490	-0.014238	-0.004445	-0.012387	0.001055	-0.002868	-0.005713	0.005433	0.006246	0.004040	-0.002917	-0.002182	-0.007262	-0.004035	0.001165	0.012542	0.004032	-0.005315	0.003228	-0.001568	0.004933	-0.004628	0.004151	0.003033	0.001200	0.002737	
0.002845	0.003677	0.014231	-0.006531	NA	0.017032	0.000547	0.005200	0.012374	0.013434	0.005240	0.004071	0.001344	0.006686	0.002333	-0.019514	-0.010049	-0.019722	-0.011806	-0.003985	0.001431	-0.008451	-0.011098	-0.008180	0.004407	0.003229	0.000317	-0.000579	-0.006747	-0.001317	0.010475	0.002476	-0.000823	0.000846	-0.003566	0.012644	-0.005475	-0.001873	0.001963	-0.009472	0.005415	-0.002686	-0.003070	0.006404	0.000496	-0.004865	
-0.004627	0.001882	-0.000004	0.003053	0.017032	NA	0.017779	0.005467	0.006383	-0.001729	0.005125	0.008446	0.005090	0.015259	0.003392	-0.017374	-0.013879	-0.013666	-0.006491	-0.008888	0.002610	-0.014580	-0.005442	-0.014988	0.002217	0.000930	-0.003433	-0.003102	0.003136	0.008825	0.000058	-0.000455	-0.000399	-0.010436	-0.000321	0.005747	0.003462	0.005625	0.005257	-0.000999	-0.002417	-0.002028	-0.000922	0.002436	0.002761	-0.002009	
0.006421	0.007067	0.001139	0.016900	0.000547	0.017779	NA	0.008817	0.005125	0.007183	0.009033	-0.000930	-0.000028	0.002510	0.007142	-0.016030	-0.011242	-0.016132	-0.017701	-0.002646	0.000680	-0.015040	-0.006580	-0.014441	0.000604	0.001184	-0.005982	0.002459	-0.001574	-0.004489	0.005665	-0.001522	-0.001034	-0.003492	0.006090	0.004186	0.004432	0.005079	0.004019	0.002506	-0.001065	-0.003361	0.001081	0.001720	-0.000851	0.000740	
0.002863	0.009654	0.002241	0.008644	0.005200	0.005467	0.008817	NA	0.059889	0.009139	0.018180	0.018838	0.016061	0.010790	0.002878	-0.021369	-0.014963	-0.022239	-0.020175	-0.008381	-0.000437	-0.016876	-0.015039	-0.019945	-0.006702	-0.012769	0.004553	-0.000007	0.001660	0.008319	-0.009316	-0.001758	0.011870	-0.001065	-0.014759	0.008420	-0.008017	0.001128	-0.003292	0.009400	-0.010433	-0.005198	0.007541	-0.003490	-0.014099	-0.003803	
0.008707	-0.000345	0.008763	0.006100	0.012374	0.006383	0.005125	0.059889	NA	0.010365	0.010098	0.000450	0.000343	0.008393	0.004173	-0.017337	-0.021027	-0.020342	-0.014324	-0.008870	-0.001252	-0.015694	-0.017369	-0.026374	-0.010414	-0.007099	0.009018	0.000072	-0.000234	0.007628	-0.005440	0.000172	0.004889	0.002316	0.000942	0.007561	0.002291	-0.013026	-0.006294	0.001394	-0.005913	0.000377	0.005464	0.000035	0.000684	0.001853	
-0.004647	0.000621	0.009435	0.000212	0.013434	-0.001729	0.007183	0.009139	0.010365	NA	0.003468	0.011269	0.030130	0.028342	0.017545	-0.018815	-0.016214	-0.016625	-0.008124	-0.002944	-0.002283	-0.011128	-0.010663	-0.014929	-0.005027	-0.005102	0.007305	-0.000822	0.002544	0.006519	-0.008970	-0.000061	-0.004440	0.005394	-0.008485	0.005834	-0.008759	-0.008792	-0.014273	0.001501	-0.008198	0.011920	-0.004467	0.001446	-0.012582	0.011073	
