NA	-0.031880	-0.037402	-0.027215	-0.037108	-0.043840	-0.032992	0.031634	0.035468	0.021097	0.049913	0.031428	0.029729	0.018898	0.024038	-0.010113	-0.016688	-0.001074	-0.002285	-0.013174	0.019326	-0.005236	-0.002288	-0.012841	0.010949	0.014063	-0.009321	-0.001195	-0.007769	-0.008312	0.019215	-0.005541	-0.008946	-0.020128	0.011056	-0.032443	0.042345	0.007711	0.014564	-0.009731	0.003052	-0.009532	-0.011372	0.005347	0.025301	-0.000780	
-0.031880	NA	0.100022	0.082512	0.080708	0.079911	0.081917	-0.032457	-0.038622	-0.034917	-0.039853	-0.023478	-0.026075	-0.033092	-0.030497	-0.013797	-0.014677	-0.019499	-0.020903	-0.000672	-0.029545	-0.018868	-0.024697	-0.014127	-0.010351	-0.004335	0.011144	0.002885	0.001684	0.006461	-0.002658	-0.000919	0.005915	0.013348	-0.026513	0.070157	-0.035592	-0.001892	-0.008290	0.011976	-0.004753	0.016421	0.001935	-0.012068	-0.027219	0.001716	
-0.037402	0.100022	NA	0.070887	0.093119	0.081921	0.080681	-0.041192	-0.032606	-0.029171	-0.038701	-0.032240	-0.032041	-0.038750	-0.031924	-0.018214	-0.021962	-0.011782	-0.014229	0.022048	-0.035258	-0.016791	-0.025178	-0.014300	-0.001734	-0.009133	0.008386	0.002947	0.004561	-0.001986	-0.008281	0.004600	0.001992	0.011957	-0.026847	0.076293	-0.034699	-0.007371	-0.003051	0.011281	-0.008989	0.012100	0.017505	-0.011878	-0.037930	0.004972	
-0.027215	0.082512	0.070887	NA	0.069392	0.077999	0.087153	-0.032014	-0.031244	-0.033706	-0.032095	-0.034470	-0.026643	-0.025972	-0.032474	-0.014065	-0.019861	-0.011816	-0.017888	0.013515	-0.035506	-0.022888	-0.018443	-0.013073	-0.007638	-0.013020	0.002971	0.009278	0.012618	0.012205	-0.012970	0.001174	-0.002426	0.011629	-0.024468	0.080011	-0.034857	-0.014126	-0.005214	0.008732	-0.005063	0.009074	0.015573	-0.006106	-0.030764	0.006977	
-0.037108	0.080708	0.093119	0.069392	NA	0.095409	0.079537	-0.038416	-0.029149	-0.025190	-0.038352	-0.033304	-0.034466	-0.030565	-0.031165	-0.020765	-0.013233	-0.024588	-0.014835	0.011426	-0.030507	-0.017371	-0.025105	-0.008321	-0.005179	-0.008045	0.009073	0.004248	0.001274	0.007890	-0.001399	0.006020	0.004036	0.016624	-0.030650	0.085969	-0.046547	-0.011438	-0.006948	0.002172	-0.005155	0.011440	0.009581	-0.003509	-0.034529	0.000588	
-0.043840	0.079911	0.081921	0.077999	0.095409	NA	0.094991	-0.038371	-0.034739	-0.039132	-0.038594	-0.029698	-0.031514	-0.023288	-0.030415	-0.019037	-0.016995	-0.019294	-0.010221	0.006987	-0.029815	-0.023360	-0.020241	-0.014868	-0.007018	-0.009968	0.005521	0.001763	0.010159	0.017161	-0.010942	0.003204	0.004315	0.006593	-0.027862	0.081490	-0.038679	-0.004363	-0.003761	0.009971	-0.012165	0.012256	0.011665	-0.007076	-0.032773	0.003022	
-0.032992	0.081917	0.080681	0.087153	0.079537	0.094991	NA	-0.034457	-0.034994	-0.030267	-0.034345	-0.037151	-0.035048	-0.033717	-0.026362	-0.017966	-0.014481	-0.021589	-0.020728	0.012226	-0.030781	-0.023646	-0.021051	-0.014397	-0.008553	-0.009936	0.003195	0.006921	0.005847	0.004874	-0.005630	0.002331	0.003804	0.012670	-0.021643	0.077949	-0.037210	-0.004999	-0.004971	0.012915	-0.011109	0.010751	0.013313	-0.007850	-0.035144	0.005594	
0.031634	-0.032457	-0.041192	-0.032014	-0.038416	-0.038371	-0.034457	NA	0.086535	0.037227	0.049028	0.045921	0.042421	0.038708	0.027787	-0.019155	-0.012369	-0.017670	-0.017110	-0.016735	0.022937	-0.009990	-0.003860	-0.019223	0.001344	-0.003777	-0.003394	-0.003110	-0.003862	0.001056	0.000017	-0.005637	0.006730	-0.015908	0.006322	-0.032773	0.023289	0.009033	0.004002	-0.000196	-0.002018	-0.017481	-0.002986	0.004389	0.013134	-0.008964	
0.035468	-0.038622	-0.032606	-0.031244	-0.029149	-0.034739	-0.034994	0.086535	NA	0.036911	0.040063	0.027322	0.026246	0.035002	0.027752	-0.015605	-0.018414	-0.016210	-0.011658	-0.016994	0.020956	-0.009322	-0.006775	-0.025686	-0.002383	0.001385	0.001085	-0.003673	-0.005750	0.001225	0.003387	-0.003974	0.000083	-0.013030	0.020357	-0.031362	0.031420	-0.004991	0.000877	-0.007329	0.002134	-0.012230	-0.004281	0.007760	0.025453	-0.003331	
0.021097	-0.034917	-0.029171	-0.033706	-0.025190	-0.039132	-0.030267	0.037227	0.036911	NA	0.031256	0.034639	0.051425	0.050628	0.038021	-0.017817	-0.014317	-0.013366	-0.006610	-0.011019	0.017730	-0.005980	-0.001734	-0.015287	0.002089	0.002783	0.000463	-0.004877	-0.003138	0.000795	-0.000772	-0.003725	-0.008404	-0.008983	0.009271	-0.029211	0.018428	-0.001307	-0.007404	-0.006290	-0.000629	-0.000131	-0.012572	0.008560	0.010311	0.006509	
