NA	-0.051391	0.195309	-0.055187	-0.048092	0.001577	0.000995	-0.003007	0.001522	-0.001636	-0.000390	0.000146	0.001371	0.000904	-0.003076	0.001013	0.000728	-0.000067	-0.000032	-0.001663	0.000440	0.005262	-0.004071	0.000522	0.005425	0.002381	0.002285	-0.002186	0.000103	-0.004578	-0.001240	-0.002233	-0.000488	0.000542	
-0.051391	NA	-0.281196	0.840941	-0.162460	-0.004307	-0.000371	0.002541	-0.001275	0.002243	0.002039	0.000097	0.001225	-0.000640	0.004339	-0.001685	0.001140	-0.001120	0.001766	0.002836	0.004057	0.002727	0.007616	0.003064	-0.000070	0.003829	0.007215	0.004521	0.005305	0.004561	0.000095	-0.005843	-0.006179	0.000122	
0.195309	-0.281196	NA	-0.049604	-0.043950	0.004735	-0.001699	-0.000237	0.001140	-0.001147	-0.000910	0.000297	-0.001775	0.001657	-0.003079	0.000719	-0.000918	0.001092	0.001966	-0.000661	-0.001617	0.003197	-0.002835	-0.004116	0.001275	-0.002505	0.001408	-0.001269	0.003824	0.001623	-0.002906	0.000352	-0.001178	0.000453	
-0.055187	0.840941	-0.049604	NA	-0.163421	-0.003870	0.000035	0.001987	-0.001152	0.002227	0.002293	0.000396	0.001108	-0.000950	0.003691	-0.001491	0.000938	-0.001206	0.002181	0.002821	0.004072	0.002504	0.007186	0.003114	-0.000001	0.003750	0.007412	0.004290	0.005817	0.004617	-0.000031	-0.005885	-0.006334	0.000311	
-0.048092	-0.162460	-0.043950	-0.163421	NA	-0.000923	0.000570	-0.001387	-0.000590	0.002723	-0.001431	-0.001853	-0.000889	-0.004117	0.003045	0.002024	-0.002706	0.000926	0.009516	-0.006624	0.001892	-0.031069	-0.010935	0.000435	-0.017083	-0.010896	-0.035138	-0.011003	-0.032353	-0.013698	0.036570	0.054091	0.053170	0.004021	
0.001577	-0.004307	0.004735	-0.003870	-0.000923	NA	-0.056890	-0.063264	-0.045427	0.169264	0.165759	0.169998	-0.038044	-0.041492	-0.046204	-0.062500	-0.037205	-0.070440	-0.000871	0.000131	0.000793	-0.000246	-0.000629	-0.000285	0.005041	-0.006561	0.002412	0.000773	-0.001723	0.001417	0.000252	0.001018	-0.000826	-0.051124	
0.000995	-0.000371	-0.001699	0.000035	0.000570	-0.056890	NA	0.083004	0.014914	-0.062557	-0.079363	-0.077303	0.051487	-0.007078	0.071546	0.025218	0.039211	0.048041	-0.002965	0.002743	-0.001569	0.000366	0.004432	-0.000551	0.002513	0.003344	-0.001841	0.001192	-0.001035	0.001997	-0.001072	-0.004097	-0.000245	-0.029423	
-0.003007	0.002541	-0.000237	0.001987	-0.001387	-0.063264	0.083004	NA	-0.004494	-0.052883	-0.060289	-0.067437	0.020398	-0.021050	0.080041	0.049255	0.035629	0.020627	0.000681	-0.001107	0.000056	0.000131	-0.000594	0.001862	0.000365	0.002228	-0.000161	0.003442	-0.000236	-0.000550	-0.001025	0.003185	-0.006817	-0.004586	
0.001522	-0.001275	0.001140	-0.001152	-0.000590	-0.045427	0.014914	-0.004494	NA	-0.035540	-0.068668	-0.067577	0.032964	-0.005997	0.026539	0.031822	0.072090	0.046114	0.000667	0.000969	0.000822	-0.001850	-0.000571	-0.001502	0.000402	-0.000703	0.001772	-0.001510	0.002857	0.000998	-0.000596	-0.001036	-0.000281	-0.000814	
-0.001636	0.002243	-0.001147	0.002227	0.002723	0.169264	-0.062557	-0.052883	-0.035540	NA	0.157223	0.182529	-0.032246	-0.046115	-0.038356	-0.076782	-0.046464	-0.076369	0.002370	0.003035	-0.001102	-0.001302	-0.002332	-0.000532	0.002121	-0.004349	-0.000444	-0.000280	-0.005148	0.002680	0.001654	0.000146	0.000539	-0.061513	
-0.000390	0.002039	-0.000910	0.002293	-0.001431	0.165759	-0.079363	-0.060289	-0.068668	0.157223	NA	0.285527	-0.026294	-0.044001	-0.053512	-0.095325	-0.071532	-0.087153	0.002578	0.000285	0.001549	-0.001986	-0.003475	-0.000794	0.000270	-0.001833	0.001600	-0.002442	-0.000219	0.000744	0.001394	0.000777	0.000954	-0.058556	
0.000146	0.000097	0.000297	0.000396	-0.001853	0.169998	-0.077303	-0.067437	-0.067577	0.182529	0.285527	NA	-0.055787	-0.042016	-0.050333	-0.078752	-0.043291	-0.089690	-0.000327	-0.000737	-0.000559	0.000759	-0.002111	-0.000022	-0.001228	0.001367	0.003499	0.000883	0.001531	-0.002551	0.001584	-0.001672	0.001100	-0.082432	
0.001371	0.001225	-0.001775	0.001108	-0.000889	-0.038044	0.051487	0.020398	0.032964	-0.032246	-0.026294	-0.055787	NA	-0.008415	0.024114	0.012117	-0.003207	0.063374	-0.001409	0.000486	0.002013	-0.000635	0.000884	0.000961	-0.001331	0.002624	-0.002164	0.003210	0.000671	-0.001483	0.001030	-0.001466	-0.001479	-0.001944	
0.000904	-0.000640	0.001657	-0.000950	-0.004117	-0.041492	-0.007078	-0.021050	-0.005997	-0.046115	-0.044001	-0.042016	-0.008415	NA	0.002854	0.056744	0.036086	0.052548	-0.001410	-0.002138	-0.000211	0.001552	0.000286	0.001748	0.000856	0.002711	-0.002725	-0.000044	0.000275	-0.000537	-0.000649	-0.000895	0.004386	-0.008461	
-0.003076	0.004339	-0.003079	0.003691	0.003045	-0.046204	0.071546	0.080041	0.026539	-0.038356	-0.053512	-0.050333	0.024114	0.002854	NA	-0.008900	0.034983	0.014667	0.001676	-0.002134	-0.003785	0.000612	0.002550	-0.001476	-0.002541	0.000809	-0.000183	0.003177	0.001434	-0.001845	-0.001663	0.002452	-0.000855	-0.018406	
