NA	0.002149	-0.001996	0.007280	-0.004575	-0.002247	-0.005180	0.004833	0.000625	0.004889	0.004066	-0.006844	0.021766	0.001047	0.001119	-0.010403	-0.006534	-0.009639	-0.001638	-0.000589	-0.008453	0.002804	0.004529	-0.000829	-0.002672	0.003644	0.000615	-0.001793	-0.005224	-0.001241	0.000282	0.000190	0.004268	0.006024	0.000493	0.004535	-0.005334	-0.001390	-0.003777	-0.002591	0.010410	-0.007687	-0.002482	-0.002887	-0.005936	-0.014796	0.001655	0.014506	0.003160	0.007329	-0.002207	0.000238	-0.000696	-0.000795	-0.001381	0.000400	0.004858	0.000863	
0.002149	NA	0.042634	0.035497	-0.106858	0.030387	-0.107604	0.028814	0.030033	0.002631	-0.005180	-0.006417	-0.002408	0.005174	0.000311	-0.005548	0.002504	0.005291	0.000969	0.001237	0.005851	0.003656	-0.004264	0.001242	0.004011	-0.004337	-0.008539	-0.003753	0.007420	0.001141	0.000593	0.000757	0.000312	0.006031	0.003977	-0.001018	-0.004797	-0.001446	-0.005806	-0.004052	0.003264	0.002019	-0.004054	-0.002061	0.000043	-0.005065	0.023326	-0.001064	0.005740	-0.001863	0.003614	0.001804	0.006961	0.005987	-0.004578	-0.005836	0.004913	-0.001362	
-0.001996	0.042634	NA	0.011871	-0.125501	0.029692	-0.125776	0.127310	0.013630	-0.002065	0.001688	0.003192	0.000654	-0.000277	0.000995	-0.006269	-0.000049	-0.004529	-0.006478	0.000481	-0.000612	0.004456	0.003583	0.000454	0.014624	0.003558	0.001205	-0.005087	0.004693	-0.006703	0.000459	0.000364	0.004805	0.003080	-0.003328	0.001774	-0.001299	0.001151	-0.005370	-0.006294	0.000891	-0.003187	0.001908	-0.002708	0.000731	0.001657	0.016252	0.003598	0.000885	0.004181	0.003250	-0.007964	0.001538	0.001684	0.006065	-0.004084	-0.003675	-0.000121	
0.007280	0.035497	0.011871	NA	-0.106679	0.026896	-0.107545	0.020330	0.041355	0.001583	0.000356	-0.001165	-0.000220	-0.005677	0.001867	0.002099	-0.004364	-0.001597	-0.001766	-0.000244	0.001882	0.010250	-0.001353	-0.000522	0.013386	-0.001651	-0.003740	-0.007683	0.000721	-0.001832	0.000886	0.000958	-0.001767	-0.006915	0.002282	0.004390	-0.002879	0.008760	0.007880	-0.000188	-0.004682	0.003205	-0.000948	-0.005276	-0.001101	-0.001431	0.043739	0.002064	-0.006761	0.001171	0.000412	-0.002922	0.001221	-0.002942	0.002122	-0.000315	-0.001360	0.005607	
-0.004575	-0.106858	-0.125501	-0.106679	NA	-0.121427	0.968967	-0.158320	-0.127322	0.004388	0.000680	-0.001133	0.002581	0.004349	0.001148	0.009543	0.001365	0.001903	0.007165	-0.001726	-0.028092	-0.024624	0.010134	-0.001168	-0.051737	0.009066	-0.004473	0.008177	-0.022023	0.007270	-0.000727	-0.001019	0.000564	0.001050	-0.001097	-0.000133	-0.006728	-0.004169	0.001091	0.006670	0.001237	0.011468	-0.000751	-0.000271	-0.002331	0.004019	-0.134778	0.002638	0.005554	0.002643	-0.000488	-0.000900	-0.001750	-0.000090	0.001611	0.003427	0.006777	-0.001421	
-0.002247	0.030387	0.029692	0.026896	-0.121427	NA	-0.091576	0.014068	0.024033	-0.001798	0.004992	0.004816	0.003638	0.002532	-0.002435	0.001219	-0.002942	-0.002852	-0.002647	-0.005690	0.004437	-0.005214	-0.003050	-0.006109	0.013506	-0.002579	-0.003607	0.000861	0.006352	-0.002435	0.009005	0.009522	0.003095	-0.003786	0.000139	0.002461	0.000128	0.001734	-0.001631	-0.000288	0.006530	0.007144	0.004760	-0.000476	0.001016	-0.002537	0.037175	-0.008940	-0.004824	-0.001888	-0.006198	-0.003726	0.002793	-0.000601	-0.001165	0.001721	-0.003999	-0.000004	
-0.005180	-0.107604	-0.125776	-0.107545	0.968967	-0.091576	NA	-0.158082	-0.127660	0.004367	0.000390	-0.001235	0.002194	0.004394	0.002077	0.009454	0.001465	0.001745	0.007204	-0.001262	-0.027652	-0.024510	0.010051	-0.001590	-0.051724	0.009054	-0.002890	0.008371	-0.021217	0.007224	-0.001097	-0.001224	0.000286	0.001015	-0.000838	-0.000179	-0.006445	-0.003178	0.001233	0.005331	0.000308	0.009617	-0.000304	0.000075	-0.002580	0.003962	-0.134711	0.002351	0.005893	0.002747	-0.000467	-0.000872	-0.001286	-0.000729	0.001883	0.003197	0.006860	-0.001611	
0.004833	0.028814	0.127310	0.020330	-0.158320	0.014068	-0.158082	NA	0.017722	-0.001615	0.005576	0.001725	-0.004318	0.000284	-0.000830	-0.003938	-0.001040	-0.002696	0.003332	-0.002050	-0.001585	-0.002801	-0.000651	-0.002094	0.008269	0.001121	0.012093	-0.002041	0.001075	0.002760	-0.001207	-0.001309	-0.000263	0.008313	-0.006101	-0.005963	0.007483	-0.002685	0.001830	-0.001015	0.000034	-0.026277	-0.000368	0.010312	-0.001244	0.002521	0.017763	0.001148	-0.004382	0.001228	-0.002293	0.007816	-0.004118	-0.000699	-0.001786	-0.003162	-0.000691	-0.002244	
0.000625	0.030033	0.013630	0.041355	-0.127322	0.024033	-0.127660	0.017722	NA	-0.000096	-0.001530	-0.000511	0.000941	-0.004207	-0.001639	-0.004122	0.002506	0.000271	0.001154	-0.000075	0.003786	0.002806	-0.004162	0.001065	0.011947	-0.003583	0.004149	-0.000858	-0.003262	0.000927	0.000743	0.000100	-0.002124	0.001426	-0.004721	-0.007320	0.000746	0.000588	-0.000911	-0.000912	0.002885	-0.009400	-0.000895	-0.002661	0.001121	0.002514	0.027899	0.002844	0.003455	-0.000983	0.003108	0.005377	0.000384	0.000576	0.001822	0.000860	-0.003435	-0.000976	
0.004889	0.002631	-0.002065	0.001583	0.004388	-0.001798	0.004367	-0.001615	-0.000096	NA	0.052324	0.000209	0.014284	0.014025	0.007726	0.003415	-0.008651	-0.010896	0.006577	-0.003525	-0.004152	-0.011974	0.000911	-0.003191	-0.003034	0.001197	-0.001098	-0.003865	-0.005947	0.006517	-0.000608	-0.000358	-0.004943	-0.011573	0.003838	0.006016	0.006469	-0.000089	0.004561	0.004258	-0.010745	-0.000269	-0.000418	0.011090	-0.004831	-0.023993	-0.002028	-0.009402	0.000658	-0.002938	0.004178	0.003550	-0.009362	-0.007943	0.002713	-0.001724	-0.015764	-0.002162	
