NA	-0.023615	-0.031006	-0.017018	-0.056405	-0.029224	-0.056958	-0.025246	-0.026291	0.047469	0.044453	0.034299	0.060204	0.039879	0.039227	0.030880	0.031726	0.030050	-0.015943	-0.025576	-0.004644	0.008052	-0.019516	-0.026319	-0.003819	-0.022029	-0.008539	0.028637	0.001661	-0.015469	-0.026810	-0.026641	0.014384	0.016571	-0.005866	-0.003192	-0.011490	-0.004413	-0.009216	0.001047	0.023769	-0.023029	-0.006238	-0.010761	-0.004758	0.018562	-0.022901	0.050438	0.013169	0.016859	0.000625	-0.004684	0.009788	0.001060	-0.000547	0.011097	0.036649	-0.005054	
-0.023615	NA	0.104808	0.085654	0.060545	0.090508	0.059753	0.092998	0.087334	-0.021533	-0.026326	-0.028399	-0.026743	-0.019555	-0.021106	-0.023800	-0.020206	-0.014391	-0.041858	-0.037766	-0.005118	-0.009946	-0.042962	-0.037955	0.012233	-0.044607	-0.015094	-0.023106	-0.008480	-0.041566	-0.039391	-0.039425	-0.006074	-0.003538	0.006571	0.001894	-0.003198	0.000639	-0.001691	-0.006474	-0.004058	0.023859	-0.004588	0.000970	-0.003070	-0.023735	0.073591	-0.027022	-0.001985	-0.006970	-0.000422	0.002707	-0.001953	0.001378	-0.006589	-0.011176	-0.016836	-0.001243	
-0.031006	0.104808	NA	0.074814	0.056834	0.099406	0.056505	0.188285	0.083102	-0.029222	-0.024250	-0.023530	-0.027917	-0.028131	-0.023923	-0.028438	-0.026551	-0.027134	-0.050747	-0.041164	-0.012118	-0.009997	-0.039248	-0.041260	0.023842	-0.040653	-0.007287	-0.028330	-0.012556	-0.050740	-0.041657	-0.042007	-0.002051	-0.006501	0.000382	0.004922	0.000417	0.003539	-0.000730	-0.008331	-0.006625	0.023286	0.001299	0.000693	-0.002451	-0.021418	0.077322	-0.026760	-0.006664	-0.001866	-0.000509	-0.006045	-0.007326	-0.002291	0.003661	-0.009975	-0.028646	0.000345	
-0.017018	0.085654	0.074814	NA	0.053657	0.080916	0.052841	0.078665	0.090909	-0.019777	-0.018968	-0.020911	-0.022404	-0.026624	-0.016681	-0.014233	-0.023927	-0.017941	-0.042000	-0.037036	-0.008503	-0.002921	-0.038850	-0.037441	0.019547	-0.040545	-0.009163	-0.023912	-0.013631	-0.041970	-0.036935	-0.036794	-0.008072	-0.015615	0.004972	0.006574	-0.001831	0.009675	0.010748	-0.003447	-0.011226	0.024572	-0.001972	-0.002429	-0.004725	-0.017823	0.084831	-0.021851	-0.013796	-0.004380	-0.003749	-0.002099	-0.007254	-0.007109	-0.000537	-0.006264	-0.019984	0.004794	
-0.056405	0.060545	0.056834	0.053657	NA	0.077729	0.974456	0.048996	0.068742	-0.052936	-0.053957	-0.057206	-0.054402	-0.053051	-0.053776	-0.045125	-0.055214	-0.051558	-0.071949	-0.074834	-0.040788	-0.042350	-0.066775	-0.074498	-0.011592	-0.068691	-0.031857	-0.048381	-0.046582	-0.071792	-0.075402	-0.075521	-0.007022	-0.010243	0.005652	0.006193	-0.000800	0.001886	0.008080	0.005889	-0.010257	0.020197	0.002079	0.005959	-0.002132	-0.049360	0.055445	-0.055772	-0.002358	-0.003993	-0.001048	0.003614	-0.011370	-0.000947	0.002392	-0.003781	-0.049326	0.002312	
-0.029224	0.090508	0.099406	0.080916	0.077729	NA	0.077931	0.084379	0.087556	-0.026923	-0.019067	-0.019602	-0.023152	-0.023407	-0.024800	-0.019103	-0.026351	-0.022889	-0.046505	-0.045312	-0.006645	-0.018163	-0.043826	-0.045642	0.022346	-0.044802	-0.013926	-0.020449	-0.009896	-0.046188	-0.033986	-0.033494	-0.003211	-0.012566	0.004100	0.005854	0.002181	0.004400	0.003195	-0.002278	-0.000924	0.020482	0.004515	0.003188	-0.001632	-0.022665	0.090821	-0.035615	-0.011605	-0.006871	-0.008566	-0.001609	-0.005667	-0.003824	-0.002491	-0.004116	-0.026435	0.000843	
-0.056958	0.059753	0.056505	0.052841	0.974456	0.077931	NA	0.048683	0.068027	-0.052879	-0.054127	-0.057298	-0.054660	-0.052913	-0.053081	-0.045282	-0.055272	-0.051699	-0.071687	-0.074167	-0.040399	-0.042267	-0.066723	-0.074454	-0.011704	-0.068573	-0.030411	-0.048141	-0.045909	-0.071591	-0.075512	-0.075502	-0.007210	-0.010182	0.005911	0.006240	-0.000648	0.002777	0.008279	0.004817	-0.010962	0.019703	0.002465	0.006219	-0.002294	-0.049317	0.054999	-0.056012	-0.002008	-0.003849	-0.000956	0.003750	-0.010940	-0.001424	0.002686	-0.003941	-0.049320	0.002194	
-0.025246	0.092998	0.188285	0.078665	0.048996	0.084379	0.048683	NA	0.084412	-0.029729	-0.020484	-0.025349	-0.033145	-0.028354	-0.025974	-0.027103	-0.026702	-0.024447	-0.043823	-0.044585	-0.013822	-0.017838	-0.044243	-0.044449	0.016741	-0.043906	0.010567	-0.026456	-0.016075	-0.044212	-0.044729	-0.044869	-0.007817	-0.002504	-0.002936	-0.003128	0.006869	-0.001117	0.004890	-0.004989	-0.008811	0.031552	-0.001842	0.010467	-0.005277	-0.020304	0.076889	-0.028952	-0.013024	-0.005268	-0.006609	0.007013	-0.014737	-0.005862	-0.004628	-0.010853	-0.026177	-0.002553	
-0.026291	0.087334	0.083102	0.090909	0.068742	0.087556	0.068027	0.084412	NA	-0.024631	-0.023794	-0.023625	-0.024633	-0.028316	-0.023296	-0.023110	-0.020612	-0.019357	-0.041266	-0.038733	-0.007129	-0.010731	-0.042830	-0.037883	0.019714	-0.043628	-0.002207	-0.021086	-0.018614	-0.041331	-0.038708	-0.039299	-0.008433	-0.008058	-0.001208	-0.004010	0.001728	0.002653	0.003030	-0.003561	-0.004524	0.023127	-0.001491	0.000279	-0.002175	-0.017426	0.078262	-0.024264	-0.004303	-0.006497	-0.000995	0.005944	-0.008150	-0.003397	-0.000457	-0.005314	-0.025068	-0.000801	
0.047469	-0.021533	-0.029222	-0.019777	-0.052936	-0.026923	-0.052879	-0.029729	-0.024631	NA	0.096564	0.048586	0.061384	0.059641	0.052864	0.051289	0.037524	0.036655	-0.017751	-0.038647	-0.000105	-0.005736	-0.033297	-0.038978	-0.002721	-0.034723	-0.012708	0.032767	0.001485	-0.017657	-0.038395	-0.038086	0.004774	-0.000537	-0.002882	-0.001849	-0.000325	-0.004223	-0.002342	0.005536	0.003956	-0.017852	-0.005005	0.002404	-0.005250	0.016949	-0.024601	0.036519	0.009800	0.006109	0.004822	-0.001963	0.000972	-0.007258	0.001300	0.008416	0.024996	-0.007871	
