NA	0.000836	0.004791	0.002191	0.000438	0.001928	0.001079	0.001829	0.001550	0.002152	0.003313	0.003159	0.001905	0.004703	0.001147	0.003843	0.003348	-0.000578	0.001839	0.001727	0.003828	0.003537	0.003043	0.004878	0.002014	-0.001636	-0.002237	-0.000285	0.003162	0.002202	-0.001445	-0.000004	-0.000617	0.000583	0.001363	0.000705	0.002273	0.002022	-0.000623	-0.002596	-0.008528	-0.011058	-0.012933	-0.011329	0.004939	-0.002397	0.001100	-0.016714	0.012400	-0.001089	-0.009903	-0.009961	0.001294	0.001338	-0.001945	-0.020876	-0.018101	-0.014009	-0.017211	-0.002973	-0.003115	0.002444	0.002219	0.001749	-0.020067	0.001071	0.000364	-0.019870	0.001782	0.001419	0.015599	0.037974	0.033905	0.038325	0.037466	-0.019951	-0.022859	-0.019568	
0.000836	NA	-0.013413	-0.023755	-0.008164	-0.012411	-0.002692	-0.016687	-0.000318	-0.023304	-0.007655	0.000224	0.004067	0.003858	0.003420	0.000276	0.001250	0.002680	-0.001415	-0.000877	-0.000591	-0.001144	0.000006	0.002070	0.000223	0.005038	0.005324	0.013778	0.015795	0.009870	-0.000309	0.007840	0.008839	0.010483	0.009407	0.015059	0.011309	0.012958	0.017726	0.013939	-0.015363	-0.013758	-0.012286	-0.016784	0.000463	0.004467	0.000481	-0.003924	0.002589	0.002091	-0.004049	-0.012678	0.001469	0.000409	0.001271	-0.002934	-0.004152	-0.002148	-0.003298	0.000964	0.002427	0.000070	0.002926	0.002253	-0.003190	0.002009	0.000623	-0.002643	0.001494	0.001287	0.002028	0.001516	0.001739	0.003924	0.003589	-0.001820	-0.004683	-0.002415	
0.004791	-0.013413	NA	-0.067153	-0.049181	-0.056950	-0.039574	0.259059	-0.040262	0.243065	0.216735	0.000559	-0.000030	0.002084	0.003584	0.004888	0.000182	0.002802	0.003511	0.002705	0.003333	0.001801	-0.000641	0.004425	0.005879	-0.022805	-0.020940	-0.046195	-0.022978	-0.045395	-0.020306	-0.019258	-0.020300	-0.027021	-0.032578	-0.025328	-0.025838	-0.023963	-0.020040	-0.009078	-0.023586	-0.022453	-0.021038	-0.021832	0.000846	0.001400	0.000845	-0.003280	0.002606	0.003021	0.003258	-0.024117	-0.000702	0.000619	0.000706	-0.002461	-0.001157	-0.000125	-0.001813	-0.001526	0.001453	0.000409	0.002543	0.002408	-0.002062	0.002289	0.002790	-0.001871	0.003379	0.002084	0.000691	0.001143	0.001198	0.002005	0.001518	-0.003046	-0.000395	0.000574	
0.002191	-0.023755	-0.067153	NA	0.157579	0.190293	-0.042997	-0.053405	0.045856	0.137082	0.193242	0.000716	0.001446	0.004555	0.001583	0.002528	0.005858	0.003144	0.003637	0.003961	0.002609	0.001729	0.005069	0.002917	0.002862	-0.027234	-0.029726	-0.042279	-0.037002	-0.046944	-0.030791	-0.027106	-0.030083	-0.027495	-0.019307	-0.030474	-0.027619	-0.022037	-0.033482	-0.031552	-0.026425	-0.023197	-0.024617	-0.023607	0.000553	0.001111	0.001948	-0.002054	0.002070	0.001884	0.004596	-0.025248	0.000558	0.002720	0.000819	-0.000914	-0.001617	-0.000954	-0.001003	0.002752	0.001283	0.000223	0.002111	0.002927	-0.001975	0.001887	0.001507	-0.000301	0.000393	0.001189	0.000047	0.001077	0.002021	0.001206	0.003561	-0.000451	-0.002284	-0.001489	
0.000438	-0.008164	-0.049181	0.157579	NA	0.253142	-0.013788	-0.051283	0.087854	-0.022688	-0.028469	0.000738	0.001890	0.004090	0.003180	0.004279	0.002662	0.003222	0.000189	0.001705	0.002408	0.001766	0.000938	0.001348	0.000457	-0.016702	-0.021240	-0.032796	-0.023573	-0.037997	-0.017150	-0.019078	-0.022606	-0.008318	-0.013416	0.011672	-0.016516	-0.022003	-0.010164	-0.013737	-0.018276	-0.018572	-0.017528	-0.019772	0.000967	0.000893	0.001234	-0.000884	0.002376	0.001084	0.003635	-0.020154	0.000032	0.001756	0.002196	0.000700	-0.001309	-0.000676	-0.000517	0.001631	0.001192	0.002419	0.001601	0.002719	-0.001730	0.000076	0.001118	-0.001625	0.001980	0.001565	0.001547	0.000961	0.000310	0.001016	0.000669	-0.001575	-0.001884	-0.002988	
0.001928	-0.012411	-0.056950	0.190293	0.253142	NA	-0.033532	-0.048219	0.105099	0.037525	-0.038677	-0.000109	0.001350	0.002026	0.002808	0.002729	0.003155	0.002206	0.001116	0.002652	0.002722	0.002265	0.002580	0.001312	0.002526	-0.018726	-0.024114	-0.040434	-0.021417	-0.038405	-0.019425	-0.017006	-0.021951	-0.017658	-0.009284	-0.023060	-0.019367	-0.018649	-0.022379	-0.020368	-0.017286	-0.019028	-0.018609	-0.019659	0.002662	0.000537	0.002421	-0.001021	0.001608	0.001405	0.004333	-0.020467	-0.000329	0.000944	0.001364	-0.001328	-0.000816	-0.001430	0.000768	0.001800	0.001288	-0.000361	0.001536	0.004398	-0.003307	-0.000334	0.000788	-0.002495	0.000119	0.001395	0.002202	0.001388	0.000889	-0.000428	0.002806	-0.001495	0.000733	-0.002235	
0.001079	-0.002692	-0.039574	-0.042997	-0.013788	-0.033532	NA	0.270288	-0.013596	-0.048036	-0.032257	0.000949	0.002791	0.000174	0.000711	0.000843	0.001995	0.001776	0.000478	0.001071	0.000639	0.001794	0.004957	0.002690	-0.001750	-0.007063	-0.013094	-0.026579	-0.014165	-0.026434	-0.011805	-0.013364	-0.007203	0.020589	0.078163	0.013715	0.006678	0.002085	0.000627	-0.004504	-0.011871	-0.015576	-0.010754	-0.015300	-0.000540	0.000781	0.000466	-0.001790	0.001846	0.000921	0.001481	-0.016037	0.001864	0.000516	0.001808	0.000958	-0.001238	-0.001989	-0.001024	0.002149	0.000040	0.000607	0.002490	0.003428	-0.000860	0.001057	-0.000424	-0.002645	0.000437	-0.000256	0.000909	0.001991	0.000283	0.001740	0.002294	-0.003944	-0.001704	0.000460	
0.001829	-0.016687	0.259059	-0.053405	-0.051283	-0.048219	0.270288	NA	-0.044702	0.186032	-0.054267	0.000556	0.004539	0.003866	0.003973	0.003856	0.005401	0.002459	-0.000027	-0.000979	0.003370	0.003419	0.002124	0.003159	0.002454	-0.024405	-0.023521	-0.045041	-0.037903	-0.041115	-0.024031	-0.022337	-0.025111	-0.008552	0.024418	-0.034574	-0.031680	-0.028271	-0.029179	-0.023638	-0.021851	-0.023419	-0.021294	-0.025099	0.000233	0.001983	0.000485	-0.001468	0.002777	0.001662	0.002504	-0.025015	0.000786	0.000640	0.000560	0.001699	0.001548	-0.001022	0.000054	0.000825	0.001775	0.000136	0.002151	0.002902	0.000566	-0.001135	0.001564	-0.002659	0.001652	0.002161	-0.000010	0.001741	0.000509	0.001108	0.001435	-0.002833	-0.000726	0.000192	
0.001550	-0.000318	-0.040262	0.045856	0.087854	0.105099	-0.013596	-0.044702	NA	0.101148	-0.024398	0.002443	0.001563	-0.000057	-0.000539	0.001692	0.004423	0.002002	0.001910	0.000360	0.000579	0.000331	0.001658	-0.000878	-0.001305	-0.006231	-0.008962	-0.023759	-0.019261	-0.024062	-0.009659	-0.007221	-0.009666	-0.009853	-0.019670	-0.014001	-0.004695	-0.005391	-0.002212	-0.008621	-0.012039	-0.008979	-0.011549	-0.012910	0.001065	0.000839	0.000808	-0.001830	0.000379	0.000223	0.001551	-0.013346	0.001276	-0.000723	0.001775	0.000058	-0.002415	-0.000203	-0.001837	-0.001258	0.000614	-0.000514	0.001265	0.002544	-0.002498	0.002195	0.000628	-0.001362	0.001037	-0.000014	0.001910	0.003202	0.001068	0.001005	0.001338	-0.000027	-0.002303	-0.001010	
0.002152	-0.023304	0.243065	0.137082	-0.022688	0.037525	-0.048036	0.186032	0.101148	NA	0.033112	0.006116	0.001950	0.002560	0.001609	0.002327	0.005553	0.002480	0.002904	0.002265	0.005660	-0.000937	0.007087	0.001868	0.003487	-0.031239	-0.031391	-0.052661	-0.043074	-0.052361	-0.030630	-0.027413	-0.032290	-0.032360	-0.041827	-0.044421	-0.040016	-0.037410	-0.032510	-0.024259	-0.026463	-0.025876	-0.025459	-0.026714	0.001933	0.003183	0.002163	-0.001728	0.002354	0.000998	0.003718	-0.025112	-0.000913	0.000386	0.000065	-0.001344	-0.000327	0.000031	-0.002876	0.001567	0.001928	-0.001083	0.002415	0.001931	0.000259	0.000932	0.001515	-0.001165	0.000270	0.000591	0.000331	0.001534	0.004609	0.001451	0.003383	-0.000213	-0.001222	0.000046	
