NA	0.000299	0.000789	-0.000992	-0.002319	-0.000155	0.000716	-0.000258	0.001580	0.000304	0.003508	0.000791	0.002558	0.000191	-0.000943	-0.001009	0.000673	0.000750	-0.001650	-0.001539	-0.004869	-0.002724	-0.004188	0.004503	0.003214	-0.003642	-0.000781	-0.000678	0.001323	0.002362	0.002836	0.003194	0.003513	-0.002364	-0.004758	0.004606	0.001384	-0.002408	-0.002944	0.005476	-0.006249	-0.000031	0.003121	0.010061	-0.008810	-0.004470	0.002552	0.004313	0.003335	0.002122	-0.002103	-0.002046	0.004675	-0.003276	0.007802	-0.005641	-0.004094	-0.002038	0.004848	0.004311	-0.003495	-0.009215	0.003696	0.001019	-0.003498	0.003133	-0.001907	-0.002184	-0.000346	
0.000299	NA	-0.001550	-0.003422	-0.007161	0.003879	0.001942	-0.001000	0.001154	0.006335	0.003744	0.003071	-0.000082	-0.000720	-0.002974	-0.002106	-0.000808	-0.002262	-0.000898	-0.004618	0.000897	0.001037	-0.002311	0.001073	0.001396	-0.004283	0.005497	0.006705	0.002804	-0.004168	0.002893	-0.005488	-0.000696	0.005050	0.006123	-0.001057	0.000822	-0.001328	-0.004177	-0.003753	0.003115	-0.001141	-0.003339	-0.000074	-0.000527	-0.002266	-0.000047	-0.000063	-0.000570	0.001298	0.001915	-0.002405	0.000347	-0.003573	-0.002092	0.001588	0.000545	0.001495	-0.000220	0.000059	0.000567	-0.001785	0.003375	-0.001795	-0.000601	0.000967	0.001302	0.005089	0.000137	
0.000789	-0.001550	NA	0.045431	-0.004390	-0.137638	-0.000691	0.086754	-0.004507	-0.003407	0.001734	-0.000853	-0.000693	0.001628	0.002176	0.004329	-0.000390	-0.000701	0.000927	-0.000227	-0.001858	-0.002328	0.001717	0.003086	-0.002916	-0.004437	0.000045	-0.003229	0.000211	0.017795	-0.006162	0.001743	0.008069	-0.005414	-0.005040	-0.002385	0.004403	-0.003794	0.002918	-0.000984	-0.000769	0.000698	-0.000007	0.001939	0.000735	0.001937	0.001768	0.002826	0.000687	-0.000382	-0.000141	0.000138	-0.001967	-0.000052	-0.001927	0.000221	0.001018	-0.001364	-0.001436	0.000644	0.001608	-0.004106	0.000531	-0.001820	0.000418	-0.001067	0.002544	0.003016	-0.002283	
-0.000992	-0.003422	0.045431	NA	0.011601	0.060037	-0.077530	-0.074551	-0.000944	0.000555	0.000024	0.002913	0.003656	-0.000816	-0.005796	0.000871	-0.000099	0.001849	-0.001339	-0.000991	-0.000554	-0.006510	0.003523	-0.001915	-0.002854	-0.002211	-0.003940	-0.006541	0.002170	-0.000290	0.024821	-0.007999	-0.009901	0.000690	-0.002973	0.004085	-0.000976	0.000816	0.001871	-0.000125	-0.000529	-0.001668	0.002013	0.001470	-0.000867	0.002081	-0.001715	-0.002510	0.000698	0.004019	0.003039	-0.000369	-0.002381	0.002219	0.003410	-0.000361	-0.001267	-0.002339	-0.002446	-0.000125	-0.001299	0.002521	-0.000204	0.000930	0.000708	0.000841	-0.002847	0.000629	-0.003143	
-0.002319	-0.007161	-0.004390	0.011601	NA	0.007017	-0.000804	-0.013670	0.000931	0.002159	-0.003294	-0.000936	-0.000510	0.001982	-0.001602	0.001010	-0.000894	0.001162	0.004302	-0.003018	-0.008478	-0.012817	-0.002619	-0.012172	0.005375	-0.013707	-0.014628	-0.009346	0.013543	0.079026	0.008337	-0.000159	-0.005578	-0.007934	-0.009619	0.003057	-0.000127	0.003886	0.000489	-0.003022	0.000487	0.000824	-0.003672	0.001877	-0.003754	0.004625	0.000300	0.001318	-0.000845	0.002421	0.003600	-0.001422	0.002455	-0.002122	0.001782	0.001569	0.003336	0.002437	-0.000535	-0.001079	-0.002161	-0.000762	-0.001640	0.002731	-0.003439	-0.000220	0.001938	-0.002314	0.001671	
-0.000155	0.003879	-0.137638	0.060037	0.007017	NA	0.081420	-0.073761	0.000428	-0.000440	-0.002000	0.000350	-0.000340	0.001019	0.003393	-0.001360	-0.001679	0.000397	-0.000591	-0.002449	0.004446	0.007122	-0.001365	-0.004840	0.002875	0.002056	0.004051	0.003016	-0.003609	-0.011569	-0.010256	0.003949	0.000324	0.004122	-0.004476	-0.000968	0.000736	0.001150	-0.003392	-0.000945	-0.000367	0.000667	0.000301	-0.001082	-0.001338	0.001665	-0.002301	0.001965	-0.000119	0.001520	0.001938	-0.000865	0.002418	-0.002359	-0.001406	-0.001308	0.002037	0.000807	0.002344	-0.002854	-0.001396	0.001962	-0.001269	0.003027	-0.004630	0.001884	-0.000182	-0.000914	-0.000321	
0.000716	0.001942	-0.000691	-0.077530	-0.000804	0.081420	NA	-0.008960	0.001693	0.000214	-0.001627	-0.000437	-0.001099	0.002426	0.000231	-0.000648	0.003301	-0.005405	0.003116	0.001667	0.000142	0.000651	-0.004091	0.002255	0.003606	0.001676	0.001549	-0.000349	0.000082	-0.000137	-0.010882	-0.005423	-0.002238	0.003053	0.010413	0.000700	-0.003568	-0.000950	-0.002178	0.001573	0.003992	0.001578	-0.003520	0.000093	0.000860	-0.004164	0.005168	-0.003028	-0.002295	-0.003041	-0.001874	0.000649	0.000306	-0.002703	-0.002969	0.001935	-0.000665	0.003529	-0.001536	0.002064	0.001309	-0.001377	-0.000968	-0.002524	0.002383	-0.000209	0.000939	0.001950	0.004014	
-0.000258	-0.001000	0.086754	-0.074551	-0.013670	-0.073761	-0.008960	NA	0.002875	0.002715	0.001996	-0.002021	-0.001566	-0.003989	0.000144	-0.002713	-0.001056	0.003616	-0.001915	0.002012	-0.002371	0.000724	0.000331	0.001788	-0.000936	0.002445	-0.001703	0.006603	0.001203	-0.003861	0.001846	0.007570	0.004360	-0.002908	0.001830	-0.001588	-0.000254	0.002340	0.001053	0.000427	-0.002271	-0.001166	0.001124	-0.002172	0.000704	-0.001439	-0.002566	0.000907	0.001033	-0.002181	-0.002974	0.000478	0.001379	0.002823	0.002628	-0.000400	-0.001049	-0.000693	0.002817	0.000410	-0.000020	0.000547	0.001924	0.000123	0.001258	-0.001545	-0.000185	-0.004255	0.001566	
0.001580	0.001154	-0.004507	-0.000944	0.000931	0.000428	0.001693	0.002875	NA	-0.012185	0.012457	-0.008027	-0.000736	0.011574	-0.017982	0.040780	-0.003379	-0.002685	-0.011343	0.003383	0.001235	-0.000475	-0.005133	0.000162	0.004972	-0.006925	-0.001917	0.000328	0.000069	0.000399	0.003549	-0.003968	0.000283	0.001022	0.001494	-0.000510	0.001159	0.000202	0.000191	0.001153	-0.000054	-0.001789	-0.000396	0.002346	0.002898	-0.012742	0.000949	0.003189	-0.005089	0.000475	-0.000929	0.002001	0.001306	0.000873	-0.000921	-0.001582	-0.004206	0.002618	-0.001095	0.004025	-0.001239	-0.000971	-0.000196	-0.001487	0.004780	-0.001549	-0.001878	0.004851	-0.006208	
0.000304	0.006335	-0.003407	0.000555	0.002159	-0.000440	0.000214	0.002715	-0.012185	NA	-0.006147	-0.011585	-0.000729	-0.002569	-0.016325	-0.001013	-0.013296	-0.004115	0.093681	-0.018979	-0.002317	-0.007518	0.003514	-0.000509	-0.003493	0.000076	0.000308	-0.006169	0.000304	0.003856	0.000567	-0.001431	-0.002622	0.000452	-0.000625	-0.001999	0.000531	0.000822	-0.002567	-0.000547	0.000896	-0.000209	0.000057	0.000760	-0.004612	-0.007771	0.006929	0.000814	0.000482	-0.000290	-0.002429	-0.003201	0.000172	0.002634	0.001235	-0.000062	0.000884	-0.001135	-0.001961	0.003414	-0.000754	0.002565	-0.001490	-0.004024	0.003122	-0.000156	0.000699	0.001169	0.002784	
