NA	0.001777	0.004201	0.002359	-0.002130	0.003312	0.003927	0.003084	0.003147	0.002232	0.004628	0.002819	0.004951	0.002557	0.000447	0.000809	0.003049	0.002901	0.000437	0.000426	-0.005416	-0.003749	-0.001541	0.005356	0.003518	-0.004219	-0.001077	-0.001631	0.001380	0.002901	0.002848	0.003678	0.003918	-0.001933	-0.004294	-0.004515	-0.007360	-0.010963	-0.011450	0.012510	0.004112	0.005173	-0.006870	0.020144	0.002185	-0.006674	-0.006251	0.006672	0.005208	0.004047	-0.012775	-0.010075	-0.002461	-0.009132	0.008724	0.007490	0.004915	-0.011708	0.006761	0.005128	-0.012300	0.004608	0.005356	-0.001407	-0.004505	0.000761	-0.004842	-0.012610	-0.009899	
0.001777	NA	-0.022900	-0.005560	0.002667	-0.001905	-0.007904	-0.002730	0.002807	0.008112	0.005394	0.004971	0.001218	0.001016	-0.001105	-0.000936	0.000205	-0.000480	0.001027	-0.002599	0.001156	0.001391	0.010495	0.008802	0.006412	-0.004436	0.004358	0.006918	0.010752	0.006546	0.010756	0.003309	0.007683	0.012641	0.012013	-0.019240	-0.016455	-0.017353	-0.022755	0.000124	0.007000	0.002178	-0.005854	0.003226	0.003208	-0.003938	-0.018738	0.002370	0.002140	0.003479	-0.000999	-0.004696	-0.002632	-0.005027	0.000438	0.005546	0.003567	-0.000968	0.002469	0.002250	-0.002276	0.002541	0.005256	-0.002867	-0.002122	0.000176	-0.000237	0.000055	-0.002498	
0.004201	-0.022900	NA	0.176611	-0.030925	0.048682	0.162646	0.201898	0.000459	0.000094	0.005171	0.001457	0.004389	0.008035	0.001228	0.007383	0.004811	0.001828	0.006747	0.003620	-0.030324	-0.032052	-0.046144	-0.035416	-0.050045	-0.033120	-0.027805	-0.033122	-0.026691	-0.015570	-0.032331	-0.025868	-0.022005	-0.032262	-0.029448	-0.028526	-0.023081	-0.028814	-0.025546	0.001607	0.001796	0.002761	-0.001112	0.004114	0.002540	0.006769	-0.026572	0.003564	0.002173	0.002294	-0.000357	-0.000310	-0.000652	-0.001281	-0.000933	0.004770	0.005410	-0.002778	0.001335	0.002908	0.001694	-0.001790	0.003660	-0.003121	-0.001467	-0.003157	0.001744	0.002227	-0.001502	
0.002359	-0.005560	0.176611	NA	0.004395	0.094938	0.008871	-0.014586	0.001297	0.001293	0.001685	0.002734	0.006147	0.003930	-0.004040	0.002592	0.003005	0.001962	0.002806	0.000849	-0.014047	-0.020553	-0.031056	-0.019621	-0.036894	-0.016274	-0.016029	-0.020825	-0.003313	-0.008400	0.016027	-0.012778	-0.015679	-0.005690	-0.006298	-0.015081	-0.018534	-0.017434	-0.017553	0.001629	0.001288	0.000237	0.000340	0.003400	0.000634	0.005580	-0.020281	-0.001444	0.001713	0.005631	0.002070	-0.001259	-0.001835	0.000426	0.003155	0.003585	0.003047	-0.004147	-0.000190	0.001712	-0.000648	0.003165	0.002532	-0.000524	-0.000836	-0.001189	-0.002441	-0.000115	-0.003003	
-0.002130	0.002667	-0.030925	0.004395	NA	-0.001267	-0.012692	-0.015675	0.001678	0.003100	-0.002471	0.000094	-0.000173	0.002656	0.000516	0.001213	-0.000901	0.001854	0.005052	-0.001924	-0.002184	-0.006767	-0.023885	-0.008936	-0.024318	-0.008011	-0.009257	-0.002756	0.027398	0.091653	0.022373	0.014863	0.009611	0.006819	0.003507	-0.010181	-0.011834	-0.007335	-0.013383	-0.001376	0.002366	0.001946	-0.003962	0.002977	-0.001945	0.003014	-0.012926	0.002267	0.000457	0.003088	0.002513	-0.001635	0.001201	-0.001497	0.002858	0.003401	0.004084	0.002037	0.000772	-0.000183	-0.002827	0.001526	-0.001095	0.002286	-0.004050	-0.000167	0.001115	-0.004444	0.001203	
0.003312	-0.001905	0.048682	0.094938	-0.001267	NA	0.126539	-0.015972	0.002200	0.000088	-0.000437	0.000065	0.002316	0.005238	0.003566	0.000322	0.001260	0.000424	0.003108	-0.000715	-0.009569	-0.008197	-0.028801	-0.022438	-0.028716	-0.012317	-0.008659	-0.012227	-0.010616	-0.020460	-0.016824	-0.004498	-0.008883	-0.004928	-0.009903	-0.012837	-0.010972	-0.011070	-0.015277	0.001032	0.001541	0.002337	-0.002068	0.001165	0.000256	0.004669	-0.014468	0.002311	0.000812	0.003169	0.000086	-0.002716	0.001375	-0.004323	-0.001366	0.002809	0.005781	-0.002496	0.003895	-0.000905	-0.001631	0.002593	0.001392	0.001567	-0.005330	0.000013	0.000130	-0.002453	-0.001641	
0.003927	-0.007904	0.162646	0.008871	-0.012692	0.126539	NA	0.064900	0.003884	0.001248	0.000574	-0.000030	0.002276	0.007115	0.000363	0.001540	0.006280	-0.004065	0.006998	0.003501	-0.017998	-0.018744	-0.038937	-0.022767	-0.036742	-0.017344	-0.015667	-0.019899	-0.012866	-0.016057	-0.022666	-0.018038	-0.016570	-0.011401	-0.002546	-0.016289	-0.018997	-0.017141	-0.018983	0.002892	0.005006	0.002820	-0.004474	0.001888	0.001864	0.000041	-0.013631	-0.001973	-0.001002	-0.000698	-0.002261	-0.000480	0.000569	-0.003900	-0.002511	0.005391	0.003239	0.000734	0.000570	0.003670	0.001270	-0.000440	0.001843	-0.003492	0.000732	-0.002025	0.000979	0.000808	0.002907	
0.003084	-0.002730	0.201898	-0.014586	-0.015675	-0.015972	0.064900	NA	0.004501	0.003002	0.003222	-0.001971	0.001295	0.000832	0.001324	-0.000833	0.001889	0.003336	0.002001	0.003311	-0.014501	-0.012781	-0.031025	-0.015041	-0.034045	-0.010896	-0.012729	-0.007909	-0.003040	-0.010373	-0.002903	0.001993	-0.002042	-0.007749	-0.000989	-0.017211	-0.015652	-0.013993	-0.015818	0.002274	-0.000109	0.000765	-0.000770	0.000392	0.002114	0.002040	-0.018576	0.001594	0.002014	0.000026	-0.003516	-0.000894	0.001125	0.000542	0.002433	0.003676	0.003336	-0.003039	0.004498	0.002212	0.000029	0.001577	0.004447	-0.001223	-0.000243	-0.003295	-0.000100	-0.004650	0.000641	
0.003147	0.002807	0.000459	0.001297	0.001678	0.002200	0.003884	0.004501	NA	-0.010072	0.013977	-0.005981	0.001667	0.013833	-0.016076	0.042085	-0.000717	-0.000108	-0.008783	0.005315	-0.001380	-0.003038	-0.001174	0.001709	0.005776	-0.009183	-0.004219	-0.002363	0.000782	0.001378	0.004461	-0.002601	0.001074	0.001883	0.002359	-0.008147	-0.006521	-0.006921	-0.007927	0.003819	0.003141	0.000351	-0.004382	0.005241	0.006046	-0.014774	-0.007325	0.005268	-0.003097	0.002628	-0.005134	-0.001320	-0.001468	-0.001901	0.000746	0.002221	-0.001454	-0.001016	0.001060	0.005962	-0.004742	0.002445	0.001949	-0.003074	0.003329	-0.003226	-0.003546	0.000507	-0.009581	
0.002232	0.008112	0.000094	0.001293	0.003100	0.000088	0.001248	0.003002	-0.010072	NA	-0.004616	-0.009644	0.001546	-0.000316	-0.014497	0.000450	-0.010662	-0.001639	0.095351	-0.017023	-0.004087	-0.009178	0.003809	0.001042	-0.000175	-0.001410	-0.001131	-0.007967	0.001274	0.005017	0.001839	0.000122	-0.001488	0.001575	0.000569	-0.006941	-0.004624	-0.004268	-0.007793	0.002930	0.004733	0.002640	-0.005420	0.004507	-0.000469	-0.010236	0.000426	0.003072	0.002589	0.002002	-0.007981	-0.007772	-0.004080	-0.001545	0.002922	0.004426	0.004278	-0.006175	0.000324	0.005439	-0.005439	0.006625	0.000756	-0.005900	0.001380	-0.002118	-0.001297	-0.004584	-0.002696	
