NA	-0.000909	0.003649	0.001826	0.000477	0.000524	-0.004304	-0.000728	0.001494	0.001755	0.000985	0.001321	0.000257	0.003432	0.001351	0.002958	0.000560	-0.001844	-0.000304	0.001401	0.000624	-0.001202	0.007922	-0.000874	-0.003632	-0.002417	-0.003977	0.003265	0.000989	-0.002739	0.000492	-0.000300	0.000134	0.000752	0.001447	0.001615	0.002551	-0.002719	-0.005173	0.007881	0.004342	0.000520	0.000638	0.008982	0.000247	0.001461	-0.003930	0.015869	-0.002715	-0.013678	0.006569	0.003955	0.002794	0.000728	-0.009996	-0.007791	-0.000114	-0.007013	0.006565	0.002354	0.000788	-0.008997	0.003816	0.002564	-0.009686	-0.000385	0.002743	0.000762	-0.002039	0.003328	-0.002693	-0.009360	-0.007669	
-0.000909	NA	-0.018839	-0.031822	-0.015196	-0.017870	-0.006375	-0.023211	-0.002849	-0.034422	-0.009244	0.000597	0.006246	0.003218	0.002527	-0.001528	-0.002270	-0.001841	-0.002570	-0.002715	-0.003181	-0.001036	0.001910	-0.004922	0.010192	0.010275	0.015336	0.013996	0.009826	0.004483	0.013054	0.015653	0.015002	0.008543	0.016000	0.008362	0.012996	0.017378	0.015751	-0.005150	-0.002551	-0.003316	-0.007428	-0.003488	0.003248	-0.001072	-0.002318	-0.000409	-0.000315	-0.001966	-0.003446	0.000025	-0.000354	0.000944	0.002037	-0.002342	-0.000230	-0.002846	-0.001877	0.001397	-0.000057	0.001639	-0.000155	-0.000803	0.000644	-0.001245	0.002723	-0.001768	-0.000180	0.001362	0.000975	0.003990	0.000147	
0.003649	-0.018839	NA	-0.080108	-0.061009	-0.072104	-0.047477	0.257882	-0.049340	0.239956	0.212317	-0.003039	-0.002984	0.001738	0.000681	0.005741	-0.003271	-0.001885	0.000486	0.002101	-0.002006	-0.004549	0.002834	0.006673	-0.015230	-0.016112	-0.057669	-0.031196	-0.058115	-0.013820	-0.012361	-0.012161	-0.032729	-0.038098	-0.029435	-0.028580	-0.024349	-0.022060	-0.011087	0.002580	0.006479	0.005739	0.010164	-0.001566	-0.000932	-0.000665	-0.001483	-0.000433	0.002287	0.004637	0.004819	-0.004375	-0.000640	-0.002333	-0.000012	0.000752	0.004046	0.001598	-0.001038	-0.000604	-0.002240	0.000043	-0.000309	0.001467	0.003320	0.001121	-0.000374	-0.001210	-0.002148	0.003816	-0.001506	-0.001670	0.003444	
0.001826	-0.031822	-0.080108	NA	0.159210	0.189296	-0.055178	-0.069120	0.034763	0.124780	0.183399	-0.002596	-0.002947	0.002345	-0.001926	0.000320	0.003707	-0.002674	0.004050	0.000674	-0.002249	0.003427	0.001691	0.000035	-0.021099	-0.024097	-0.054227	-0.043902	-0.058771	-0.024616	-0.019655	-0.024321	-0.032046	-0.027006	-0.036531	-0.032877	-0.024800	-0.035479	-0.034766	0.005537	0.010365	0.003159	0.010544	-0.002277	-0.002871	-0.000866	0.002784	0.000165	-0.001962	0.007451	0.009284	0.001043	-0.000157	-0.000788	0.002959	0.002220	0.001953	0.001317	-0.003434	-0.000304	0.000725	0.000530	-0.001511	-0.000537	0.005514	-0.006145	0.000618	-0.001667	0.000452	-0.001568	0.002578	0.006972	0.000840	
0.000477	-0.015196	-0.061009	0.159210	NA	0.256937	-0.020924	-0.064146	0.080503	-0.035135	-0.037455	-0.000583	-0.000173	0.000393	0.000323	0.003896	0.001135	-0.006784	0.001166	0.000703	-0.000138	0.001124	-0.002283	-0.001436	-0.009517	-0.017284	-0.040372	-0.028765	-0.046727	-0.012638	-0.012611	-0.017767	-0.011366	-0.021866	0.009530	-0.020680	-0.022158	-0.011947	-0.014324	0.006290	0.001975	0.002123	0.005679	-0.001521	-0.002467	-0.002360	0.004289	-0.000056	-0.003229	0.007774	0.002264	-0.003470	-0.000170	0.003314	0.005187	0.000900	0.000954	0.002554	0.001015	-0.000376	-0.000692	-0.001427	-0.002492	-0.001261	0.003116	-0.000511	-0.000221	0.000497	0.000617	-0.000092	-0.001356	0.004385	0.000434	
0.000524	-0.017870	-0.072104	0.189296	0.256937	NA	-0.041246	-0.060930	0.103892	0.026427	-0.050710	-0.002558	0.000096	-0.000635	-0.001255	0.000613	0.001912	-0.004453	0.003050	0.001808	-0.000833	0.002417	-0.001770	0.001245	-0.014757	-0.019577	-0.051748	-0.026806	-0.047552	-0.013126	-0.012568	-0.016807	-0.021199	-0.014696	-0.026613	-0.023420	-0.019842	-0.024887	-0.019267	0.007711	0.003902	0.005125	0.005908	0.001907	-0.000298	0.001414	0.001080	-0.000582	-0.001001	0.007718	0.004677	-0.000994	-0.001265	-0.000376	0.002892	0.001318	0.001143	0.002683	-0.002752	-0.001357	0.003638	-0.002438	-0.002633	-0.001878	0.000362	-0.001160	-0.001445	0.002050	-0.002609	-0.002324	0.003485	0.002075	0.000291	
-0.004304	-0.006375	-0.047477	-0.055178	-0.020924	-0.041246	NA	0.271196	-0.017197	-0.057270	-0.037731	0.001421	0.002796	-0.002823	-0.001112	-0.001453	0.000536	-0.001209	0.001066	-0.002632	-0.000009	0.003459	-0.000301	-0.003691	-0.002419	-0.007127	-0.032192	-0.018034	-0.033007	-0.007777	-0.009572	-0.002528	0.019231	0.081346	0.015090	0.006503	0.001770	-0.000454	-0.005317	0.000892	-0.001197	0.003539	-0.000456	-0.003837	-0.000385	0.000179	-0.001131	0.000517	-0.004584	0.005284	-0.000533	0.001141	-0.000458	0.001828	0.004884	0.000630	0.003164	-0.000141	0.001754	0.000258	0.001127	0.004265	-0.000544	-0.001734	-0.000459	-0.000852	-0.002418	0.002943	-0.003189	0.000312	0.001494	-0.001015	0.003422	
-0.000728	-0.023211	0.257882	-0.069120	-0.064146	-0.060930	0.271196	NA	-0.054001	0.179922	-0.064113	-0.003596	0.003640	0.003164	0.002837	0.002840	0.004111	-0.007259	-0.004410	0.000710	0.002106	-0.001309	0.000055	0.001476	-0.019998	-0.016491	-0.054375	-0.047088	-0.052755	-0.020724	-0.014953	-0.016741	-0.013672	0.022208	-0.039229	-0.038683	-0.030197	-0.031954	-0.027509	0.009208	0.005477	0.007054	0.003207	-0.002393	0.001821	-0.003113	0.001687	-0.000463	-0.000251	0.003353	0.006894	-0.001465	-0.000162	-0.001097	0.006042	0.006341	-0.000055	0.002242	-0.000020	-0.001708	0.000918	0.004731	-0.005296	-0.000232	-0.000855	-0.003100	0.000345	0.002402	-0.002485	0.000312	-0.000195	-0.000145	0.004303	
0.001494	-0.002849	-0.049340	0.034763	0.080503	0.103892	-0.017197	-0.054001	NA	0.098130	-0.028414	0.001409	-0.000971	-0.001739	-0.001432	-0.000108	0.002808	0.003207	-0.000636	-0.001044	-0.001940	0.001508	-0.003078	-0.002838	-0.002732	-0.001871	-0.027539	-0.021747	-0.028758	-0.006159	-0.002825	-0.006094	-0.010497	-0.023775	-0.015167	-0.003679	-0.007610	-0.003316	-0.009719	0.001492	0.002562	0.002349	-0.000051	-0.001022	-0.001262	0.000727	0.000914	-0.001410	-0.002661	0.007073	0.001026	0.001128	-0.000455	0.001616	0.002441	-0.000979	0.003115	-0.002825	-0.002647	-0.000501	0.002643	-0.000162	0.002159	-0.003243	0.000742	-0.000150	-0.000244	0.002260	-0.004043	0.000808	0.000666	0.000744	0.000367	
0.001755	-0.034422	0.239956	0.124780	-0.035135	0.026427	-0.057270	0.179922	0.098130	NA	0.023404	0.003451	-0.000155	-0.000195	-0.001529	0.000457	0.005295	-0.004921	0.001016	0.004284	-0.006364	0.005984	0.000204	0.001743	-0.023005	-0.025622	-0.067674	-0.052631	-0.065549	-0.022997	-0.021069	-0.025808	-0.039481	-0.049788	-0.048106	-0.045617	-0.040491	-0.034780	-0.028292	0.008938	0.005150	0.006753	0.008331	0.000146	0.001863	0.000232	-0.000833	-0.001263	-0.001536	0.002031	0.013560	-0.003955	-0.002845	-0.002787	0.001362	0.002393	0.002805	-0.001244	-0.004232	0.001727	-0.000370	0.004378	-0.001496	0.001523	0.004847	-0.003979	-0.000290	-0.002948	0.002293	-0.000814	0.001496	0.005327	0.006102	
