NA	-0.001938	0.002085	-0.002806	0.001885	0.000911	0.000067	-0.003509	-0.000749	-0.004259	-0.004743	0.002221	0.000934	-0.006303	0.002953	0.002111	-0.004535	0.004347	0.004609	-0.008436	0.003789	-0.009188	0.003788	-0.000312	0.003516	-0.003297	0.007328	0.008934	-0.002321	-0.002886	0.004776	-0.012862	-0.008900	0.005189	0.008125	-0.000244	0.003521	0.006072	-0.013475	0.003838	0.003155	0.000017	0.000052	-0.000054	0.004569	
-0.001938	NA	-0.018391	0.004358	-0.001876	-0.002349	-0.002908	-0.002224	0.010255	0.000140	-0.001296	-0.000762	0.001496	0.004450	-0.004839	0.004357	-0.017166	-0.010206	-0.005613	0.006885	-0.019668	0.000711	-0.005853	-0.023259	0.016101	-0.009893	0.011759	-0.001112	-0.000885	-0.001689	0.021330	0.070402	0.003144	-0.012896	-0.001790	-0.005070	0.000771	-0.003438	0.001508	0.004826	-0.001321	0.001435	-0.002398	0.000939	-0.001034	
0.002085	-0.018391	NA	0.002767	-0.000601	-0.002319	0.001540	0.003447	-0.003517	0.003120	-0.003289	-0.000495	-0.001929	0.001436	0.000949	0.009133	0.018257	0.000941	-0.002453	-0.001238	0.009927	0.005774	0.002434	0.003518	-0.006413	0.006277	-0.019952	0.002020	-0.002569	0.015640	-0.014264	-0.019680	0.004967	0.006757	-0.001173	-0.004363	0.005606	-0.006623	0.011013	-0.004661	-0.000382	-0.002030	0.002662	-0.000588	-0.001191	
-0.002806	0.004358	0.002767	NA	0.004361	-0.004404	-0.001977	-0.002291	0.000265	0.002213	0.004620	0.005270	-0.004361	0.005828	-0.006479	0.005524	-0.002361	-0.006436	0.002447	-0.000056	-0.004881	-0.000782	-0.001079	-0.003626	0.000585	0.008067	-0.001460	-0.002420	-0.000405	0.001373	-0.000728	0.002091	-0.001817	0.005001	-0.006327	-0.003004	0.003633	-0.005530	0.004489	0.003781	-0.000885	-0.002189	0.000169	0.002030	-0.000336	
0.001885	-0.001876	-0.000601	0.004361	NA	-0.003967	0.005320	0.008638	-0.004704	0.009835	-0.006479	-0.008869	0.002481	-0.002159	0.008238	-0.005918	-0.004305	-0.005877	0.001659	0.005198	0.001214	-0.002214	-0.001772	0.000726	0.002269	-0.007041	0.001696	0.002937	0.001077	0.010597	0.000400	-0.003173	0.007272	-0.002720	0.012134	-0.004892	-0.004420	-0.003286	-0.004004	-0.000484	-0.004373	0.001067	0.001490	-0.002520	-0.005378	
0.000911	-0.002349	-0.002319	-0.004404	-0.003967	NA	-0.003398	-0.006500	0.004486	-0.012101	0.001906	0.003550	0.001957	-0.003740	-0.001696	0.000588	0.006584	0.012336	-0.004067	-0.005213	0.003722	0.003014	0.002838	0.002343	-0.002884	-0.000955	-0.000174	-0.000637	-0.000841	-0.012265	0.000304	0.001012	-0.005786	-0.000800	-0.005887	0.008118	0.000897	0.008876	-0.000625	-0.003283	0.005269	0.001170	-0.001682	0.000485	0.005703	
0.000067	-0.002908	0.001540	-0.001977	0.005320	-0.003398	NA	0.024425	0.002229	0.002903	0.008160	0.002852	-0.007873	0.005257	-0.000267	-0.000369	-0.005673	-0.012414	-0.003598	0.008322	-0.006113	-0.000747	0.003921	-0.007259	0.003471	0.003639	-0.015905	-0.001320	0.004175	0.012499	0.002872	0.002388	0.020892	0.000355	-0.013996	-0.004714	-0.015274	-0.016295	0.011802	0.008991	-0.005304	0.000807	-0.003226	0.002376	-0.004877	
-0.003509	-0.002224	0.003447	-0.002291	0.008638	-0.006500	0.024425	NA	0.016595	0.003770	0.005095	-0.001214	-0.002522	0.005903	-0.002035	-0.010551	-0.000138	-0.008692	-0.011207	0.005563	-0.011404	0.003294	-0.005422	-0.001213	0.005860	0.000662	0.002258	-0.000244	0.000029	0.012204	-0.002440	0.007387	0.012244	0.005066	0.004939	0.000093	-0.023141	-0.014961	0.003692	-0.008055	-0.010408	-0.001383	-0.002293	0.003618	0.002481	
-0.000749	0.010255	-0.003517	0.000265	-0.004704	0.004486	0.002229	0.016595	NA	0.012866	0.018185	-0.005975	0.009931	0.001647	-0.005231	0.001462	0.005211	0.006317	-0.001826	0.000443	-0.000517	-0.001821	0.006141	0.000090	-0.002575	-0.001744	-0.001298	0.003255	-0.001874	-0.012710	-0.006035	-0.000737	-0.000614	0.001455	0.005069	-0.001625	-0.016576	-0.013836	-0.005551	0.000285	-0.007978	-0.003612	0.004084	-0.000360	0.001979	
-0.004259	0.000140	0.003120	0.002213	0.009835	-0.012101	0.002903	0.003770	0.012866	NA	0.042299	-0.001088	0.000525	-0.005067	0.005344	-0.001940	-0.004535	-0.001239	0.003729	0.001398	0.003225	0.000072	-0.001853	-0.001297	-0.002788	0.000668	0.000553	0.000504	-0.000968	0.004773	-0.000781	0.001182	0.002870	0.000341	0.007773	-0.008525	-0.024930	-0.017523	0.002056	-0.001098	-0.019490	-0.001470	-0.003065	0.004499	-0.001738	
