-0.318461,-0.343585,-0.382277,-0.422788,-0.374162,-0.462949,-0.39899,-0.383774,-0.448942,-0.404536,-0.422363,-0.398024,-0.401032,-0.412415,-0.391314,-0.412394,-0.392403,-0.447733,-0.426972,-0.424114	-0.1014,-0.10818,-0.0744953,-0.0896522,-0.101857,-0.080179,-0.094898,-0.0821623,-0.0930741,-0.089298,-0.0918331,-0.0932063,-0.0820274,-0.0993536,-0.0967878,-0.106042,-0.0901478,-0.0825723,-0.104946,-0.0917016	-0.224304,-0.244493,-0.316804,-0.34626,-0.283094,-0.397526,-0.316059,-0.311432,-0.371386,-0.327052,-0.343867,-0.316562,-0.329855,-0.326438,-0.306121,-0.320361,-0.313339,-0.379179,-0.337133,-0.345864
-0.00595483,0.00776651,0.0099804,0.00578675,0.0128174,0.0179434,0.00388284,0.00218876,-0.00252216,0.0128238,0.00472847,0.0195969,0.0167292,0.0166932,-0.000655237,0.00532528,0.00762956,0.0122063,-0.00641299,0.00341552	-0.734427,-0.730918,-0.756431,-0.75483,-0.740233,-0.749962,-0.750705,-0.737643,-0.760475,-0.74007,-0.745677,-0.730067,-0.747245,-0.736058,-0.742399,-0.742276,-0.725732,-0.731381,-0.73721,-0.721114	0.731672,0.734515,0.760669,0.757309,0.745973,0.757709,0.752394,0.738639,0.759409,0.745816,0.747769,0.73909,0.754542,0.743615,0.742105,0.744658,0.729324,0.737008,0.734268,0.722749
0.0235531,0.0184036,0.0285953,0.0316067,0.0230933,0.0320603,0.0228151,0.0278996,0.0308166,0.0229772,0.019307,0.0174381,0.0257304,0.026381,0.0238808,0.018649,0.01576,0.0207284,0.0252324,0.0218136	-0.808843,-0.815914,-0.832222,-0.833338,-0.824523,-0.833506,-0.833745,-0.821917,-0.843275,-0.831766,-0.832492,-0.829995,-0.841043,-0.829808,-0.833208,-0.8302,-0.820809,-0.833352,-0.83546,-0.830129	0.816835,0.821975,0.840808,0.842748,0.831779,0.843038,0.84057,0.830767,0.851952,0.838714,0.838325,0.835343,0.848413,0.837847,0.840367,0.835907,0.825886,0.839577,0.842923,0.83679
0.00710074,0.0147899,-0.00727403,0.00533725,0.0127798,0.0134787,0.00535516,0.0243157,0.0158311,0.0233704,0.00259163,0.00219059,0.0176893,0.00570814,0.00721789,0.0157854,0.0116848,0.00080012,0.00636042,0.00719367	-0.684947,-0.686688,-0.715486,-0.707344,-0.696292,-0.706575,-0.712869,-0.689081,-0.725189,-0.69555,-0.702136,-0.692201,-0.711015,-0.696937,-0.70213,-0.697511,-0.677667,-0.688998,-0.699606,-0.682231	0.688698,0.694426,0.711917,0.710001,0.702818,0.71326,0.715493,0.701641,0.73261,0.707421,0.703447,0.69334,0.719653,0.69986,0.705771,0.705529,0.683937,0.689418,0.702838,0.686058
0.0231089,0.0031662,0.0203397,0.00799661,0.0100773,0.022522,0.0107988,0.0209436,0.0296702,0.0170021,0.00561586,0.0229584,0.0102833,0.00131441,0.0153274,0.0159283,0.00922126,0.0128482,0.0152211,0.00923484	-0.779777,-0.792369,-0.808776,-0.813575,-0.79936,-0.815233,-0.815092,-0.796283,-0.824936,-0.808554,-0.81218,-0.804111,-0.81954,-0.810287,-0.808831,-0.808327,-0.796011,-0.812832,-0.812061,-0.806125	0.788674,0.793544,0.815697,0.816261,0.802969,0.822651,0.818685,0.803821,0.834188,0.814361,0.814082,0.812078,0.822889,0.810738,0.814067,0.813778,0.799365,0.817146,0.817181,0.809335
0.00249305,0.0150462,-1.08543e-06,0.00660582,0.017135,0.0143974,0.00282626,0.0301085,0.0202875,0.0244639,0.0228137,0.0131158,0.00935133,0.0147626,0.0149793,0.0217947,0.0210548,0.0171942,0.0159904,0.0161635	-0.677609,-0.674291,-0.7039,-0.694318,-0.681904,-0.692806,-0.702355,-0.67787,-0.718138,-0.685988,-0.683224,-0.67928,-0.699871,-0.681906,-0.687259,-0.686604,-0.664205,-0.6732,-0.690335,-0.67448	0.678955,0.682414,0.703899,0.697724,0.690965,0.700219,0.703785,0.693818,0.727822,0.698726,0.695201,0.686281,0.704611,0.689725,0.695082,0.697954,0.675809,0.682494,0.698614,0.683195
-0.0909468,-0.0962727,-0.113579,-0.132869,-0.0910051,-0.139188,-0.10919,-0.100952,-0.11247,-0.114823,-0.118186,-0.0926648,-0.0946947,-0.112353,-0.0697733,-0.0998754,-0.0835194,-0.106213,-0.107071,-0.0934846	-0.374161,-0.404852,-0.420567,-0.453041,-0.40716,-0.466645,-0.43829,-0.41466,-0.464074,-0.45884,-0.448147,-0.435958,-0.454173,-0.4463,-0.426136,-0.434133,-0.419051,-0.467725,-0.476737,-0.473681	0.293191,0.321094,0.322388,0.340679,0.32832,0.350203,0.345641,0.327414,0.370967,0.363149,0.348415,0.357745,0.375633,0.351576,0.367283,0.349408,0.347701,0.38041,0.38955,0.397812
-0.129437,-0.125189,-0.145626,-0.167011,-0.139778,-0.160095,-0.130704,-0.145771,-0.145109,-0.146638,-0.14437,-0.105632,-0.12819,-0.142261,-0.132757,-0.130998,-0.117848,-0.140193,-0.123158,-0.123273	0.0195906,0.0178439,0.0265182,0.00493802,0.0105027,0.00582496,0.0130691,0.000762255,-0.0149258,0.00262752,0.0181791,0.0438548,0.00372485,0.0180494,0.00609647,0.0210638,0.0370029,0.0174983,0.000102022,0.00144858	-0.148651,-0.142715,-0.171482,-0.171807,-0.150061,-0.165766,-0.143528,-0.146517,-0.130466,-0.149208,-0.162123,-0.148798,-0.131852,-0.159899,-0.138742,-0.151643,-0.154179,-0.157305,-0.123258,-0.124699
-0.0757915,-0.0903631,-0.0830947,-0.108979,-0.0714423,-0.121097,-0.0846696,-0.0800891,-0.0762344,-0.0993831,-0.0949221,-0.0705242,-0.0792726,-0.0954306,-0.0570536,-0.0749009,-0.0593939,-0.0862711,-0.083765,-0.0572133	-0.263702,-0.305324,-0.307466,-0.343318,-0.295044,-0.382809,-0.340414,-0.308776,-0.364519,-0.360788,-0.348444,-0.335235,-0.351266,-0.348496,-0.31723,-0.333556,-0.308273,-0.37303,-0.371889,-0.359598	0.191743,0.22106,0.230254,0.243447,0.228417,0.274433,0.263334,0.234485,0.296524,0.271127,0.262193,0.27112,0.279784,0.261771,0.264972,0.265283,0.253521,0.296295,0.297388,0.308737
-0.230326,-0.224126,-0.233822,-0.256149,-0.237251,-0.252744,-0.227321,-0.234947,-0.213668,-0.227511,-0.243575,-0.212048,-0.226015,-0.239403,-0.228225,-0.215257,-0.221063,-0.224847,-0.201594,-0.197933	-0.0663222,-0.0598284,-0.0453183,-0.0613454,-0.0587346,-0.0613265,-0.0628251,-0.0746566,-0.0747031,-0.0650122,-0.0629444,-0.0452712,-0.0678571,-0.0601121,-0.064766,-0.0497441,-0.0517581,-0.0504841,-0.0691671,-0.0626541	-0.166548,-0.166531,-0.190523,-0.197914,-0.181039,-0.194431,-0.166879,-0.163153,-0.141219,-0.164938,-0.183443,-0.168393,-0.160622,-0.181908,-0.165911,-0.167305,-0.171265,-0.176365,-0.1343,-0.136978
-0.390562,-0.409987,-0.440733,-0.459666,-0.421764,-0.469673,-0.441481,-0.423831,-0.465269,-0.46498,-0.46156,-0.454861,-0.46307,-0.461008,-0.445867,-0.450339,-0.446494,-0.485542,-0.478505,-0.481523	0.0534567,0.0572556,0.045315,0.0474395,0.0576237,0.0435167,0.0503649,0.0540704,0.0390237,0.0437538,0.0439323,0.0459977,0.0432212,0.048255,0.0600957,0.0458852,0.046908,0.0445317,0.0354049,0.0370319	-0.434938,-0.456526,-0.476531,-0.496283,-0.468013,-0.502911,-0.481147,-0.467195,-0.4953,-0.49859,-0.495446,-0.490594,-0.496357,-0.498181,-0.492759,-0.486178,-0.48328,-0.518855,-0.505348,-0.509471
0.0121393,0.00712072,0.00446611,0.00262532,0.010407,0.0278319,0.0192313,0.0139456,0.0247407,0.00481537,0.020066,0.010444,-0.00992623,0.0114032,-0.00155642,0.025735,0.00685,0.0100993,-0.00764038,-0.00593193	0.15965,0.158302,0.148769,0.16126,0.163631,0.156521,0.152632,0.158842,0.152349,0.156214,0.161498,0.151676,0.14563,0.155917,0.16076,0.161269,0.154532,0.152704,0.148481,0.148036	-0.147797,-0.151352,-0.144399,-0.158702,-0.153485,-0.129252,-0.133793,-0.145218,-0.128091,-0.151512,-0.141891,-0.141456,-0.155331,-0.144772,-0.162275,-0.136099,-0.147839,-0.142825,-0.155945,-0.153833
-0.414332,-0.440729,-0.464834,-0.493108,-0.458893,-0.502629,-0.469397,-0.451755,-0.482569,-0.483914,-0.488192,-0.478137,-0.494745,-0.488788,-0.47787,-0.474878,-0.477937,-0.509112,-0.496031,-0.501747	0.0450686,0.0413432,0.034146,0.025271,0.0391373,0.0220476,0.0353836,0.0341967,0.0251349,0.0358471,0.0279888,0.0361204,0.0259608,0.0317513,0.0429475,0.0271018,0.0220786,0.0297088,0.0207476,0.0206153	-0.450979,-0.473446,-0.491184,-0.511999,-0.489244,-0.518926,-0.496534,-0.478559,-0.50162,-0.510898,-0.509222,-0.505526,-0.514102,-0.512584,-0.510343,-0.495602,-0.494794,-0.530793,-0.511514,-0.517014
0.0797834,0.0693342,0.0755209,0.055709,0.0657545,0.0568532,0.0818865,0.0645144,0.0596881,0.0648564,0.0580003,0.0743451,0.0559803,0.059912,0.0616376,0.0741663,0.0543811,0.0566101,0.0549159,0.0680823	-0.269831,-0.301908,-0.328392,-0.359817,-0.316938,-0.386372,-0.335241,-0.323341,-0.376058,-0.359835,-0.367277,-0.350015,-0.358929,-0.364298,-0.343964,-0.346646,-0.348271,-0.395456,-0.373109,-0.37029	0.342247,0.363631,0.394138,0.40736,0.37488,0.433698,0.405983,0.37993,0.42618,0.415006,0.416407,0.413597,0.406737,0.415149,0.397181,0.410265,0.395168,0.442167,0.419431,0.427593
0.251685,0.271449,0.275396,0.29075,0.271426,0.302367,0.273315,0.297821,0.395603,0.296604,0.283191,0.290885,0.292997,0.281684,0.283803,0.30796,0.276414,0.337434,0.32732,0.328696	0.284878,0.311835,0.309525,0.336004,0.319497,0.350255,0.312425,0.328262,0.415383,0.325184,0.3218,0.325143,0.337963,0.320654,0.326121,0.335802,0.307799,0.370383,0.34818,0.349847	-0.0357568,-0.0441199,-0.0373087,-0.0501539,-0.0526353,-0.0535603,-0.042761,-0.0337403,-0.0236695,-0.0316306,-0.0424811,-0.0378373,-0.0499086,-0.0428398,-0.0466342,-0.0310534,-0.0343035,-0.0376554,-0.0235438,-0.0238989
-0.3052,-0.334455,-0.358753,-0.395757,-0.356246,-0.423074,-0.370496,-0.351461,-0.396381,-0.37826,-0.394885,-0.371506,-0.38932,-0.391409,-0.376918,-0.37598,-0.372447,-0.414103,-0.394989,-0.395745	0.0607854,0.0575735,0.0606481,0.0377391,0.0522317,0.0376688,0.0626998,0.0509434,0.0451968,0.0621444,0.0471426,0.0693792,0.0485722,0.0505879,0.049777,0.0544142,0.0465694,0.0558143,0.0376271,0.049124	-0.359319,-0.384622,-0.41047,-0.427117,-0.401016,-0.453515,-0.423361,-0.395326,-0.433806,-0.430289,-0.433949,-0.429807,-0.429765,-0.433415,-0.418837,-0.421765,-0.411873,-0.459301,-0.426281,-0.436386
-0.100253,-0.103994,-0.124856,-0.14537,-0.10041,-0.152858,-0.118553,-0.112464,-0.124686,-0.124583,-0.126024,-0.100421,-0.105266,-0.123914,-0.0799152,-0.107472,-0.0906994,-0.115387,-0.117577,-0.102819	-0.372904,-0.407665,-0.424616,-0.456373,-0.411021,-0.473756,-0.440877,-0.417212,-0.46551,-0.463292,-0.450337,-0.442277,-0.459184,-0.452971,-0.42817,-0.436132,-0.422816,-0.472467,-0.476911,-0.475106	0.28324,0.317115,0.316541,0.333102,0.323982,0.34595,0.340101,0.319751,0.361825,0.359457,0.343826,0.357745,0.371894,0.348625,0.360593,0.344822,0.345361,0.377669,0.38068,0.391407
-0.132031,-0.131322,-0.142914,-0.169254,-0.145021,-0.16558,-0.132589,-0.155168,-0.150839,-0.156425,-0.145405,-0.107197,-0.135439,-0.144873,-0.135449,-0.137262,-0.123077,-0.140865,-0.125237,-0.126576	0.0224029,0.0142792,0.0219788,0.00235468,0.00467669,-0.00221992,0.0113212,-0.000249778,-0.0138654,-0.00329124,0.0160176,0.0347927,-0.00363738,0.0102336,0.00640186,0.018684,0.033523,0.0117181,0.00306352,-0.00018763	-0.153978,-0.145328,-0.164377,-0.171541,-0.149597,-0.16342,-0.143695,-0.154924,-0.13726,-0.153212,-0.161048,-0.141462,-0.131866,-0.154877,-0.141728,-0.155547,-0.155956,-0.152332,-0.128251,-0.126391
-0.0852014,-0.0919103,-0.0913312,-0.112177,-0.0755429,-0.130543,-0.0892036,-0.0889743,-0.0879323,-0.106843,-0.0970988,-0.0805658,-0.0835612,-0.0964304,-0.0633753,-0.0813585,-0.0636159,-0.0919013,-0.0900337,-0.0610138	-0.262658,-0.308114,-0.311684,-0.345266,-0.298745,-0.389058,-0.342522,-0.311264,-0.365608,-0.365855,-0.349627,-0.34271,-0.356068,-0.35371,-0.317956,-0.335579,-0.311808,-0.377378,-0.370966,-0.359892	0.181519,0.222505,0.226809,0.24248,0.228355,0.272347,0.261303,0.228621,0.286899,0.269548,0.261403,0.269588,0.280863,0.266365,0.259816,0.261356,0.253215,0.295733,0.29064,0.305588
