NA	0.007275	0.006479	-0.002151	0.000718	0.001262	0.004658	-0.003874	0.005473	-0.003772	-0.001453	0.005578	-0.003940	0.002445	-0.003945	0.002734	-0.023423	-0.007847	-0.003019	0.003370	-0.016921	0.001383	-0.006750	0.006696	-0.012255	0.004904	0.015060	-0.005584	0.005510	0.007121	-0.018063	0.014605	0.013111	-0.001607	-0.002821	-0.000470	-0.008473	-0.000825	-0.001124	0.001471	0.001033	-0.002487	0.019581	
0.007275	NA	-0.027624	-0.001676	-0.002496	0.003859	-0.005552	0.000687	0.005082	0.001963	0.001625	0.001809	-0.009210	0.010614	-0.003062	-0.008769	-0.020626	-0.011883	0.002177	-0.021413	0.008186	-0.006672	-0.029627	0.036580	-0.014158	-0.009205	-0.000119	-0.002095	-0.005408	0.034533	0.087960	-0.014583	-0.006683	-0.004198	0.000232	-0.002021	-0.008115	0.003999	0.004141	-0.002641	0.002262	0.000432	0.010927	
0.006479	-0.027624	NA	0.003095	0.000547	-0.003961	-0.002310	-0.006464	0.002859	0.003256	-0.002329	-0.002316	-0.000428	-0.004027	0.006294	0.036581	0.012975	0.010270	-0.014834	0.014414	0.006936	0.011216	0.013728	-0.015365	-0.008475	-0.003153	0.015332	-0.000252	0.009289	-0.016678	-0.031807	-0.001321	0.002038	-0.013863	0.010479	0.000053	-0.005634	-0.002019	0.003052	-0.000418	0.007401	-0.006840	-0.003018	
-0.002151	-0.001676	0.003095	NA	-0.003120	0.003837	-0.000879	0.000995	-0.007630	-0.006493	0.004552	-0.005731	0.009988	0.001660	-0.005205	0.002558	0.004873	0.004618	0.001749	-0.003420	-0.000003	-0.002970	-0.006441	-0.000529	-0.000926	-0.001827	-0.000101	0.000622	-0.000796	-0.003339	0.005552	0.002226	-0.005734	0.006680	0.005382	-0.001312	0.009245	-0.000502	-0.000874	0.002257	-0.006749	0.004366	-0.003328	
0.000718	-0.002496	0.000547	-0.003120	NA	0.002759	0.006226	0.002620	0.007881	0.001424	-0.008868	-0.001192	0.001270	-0.001823	0.001650	0.000115	0.000775	-0.010159	0.002753	0.003531	-0.003187	0.004740	0.007961	0.004153	-0.006581	-0.005298	0.000852	-0.002713	0.001335	0.006705	-0.002015	-0.002931	0.008639	-0.006140	-0.005988	-0.000517	-0.007126	0.002482	0.000954	-0.000567	0.007181	-0.006469	-0.001299	
0.001262	0.003859	-0.003961	0.003837	0.002759	NA	-0.005266	-0.003875	0.002502	0.004720	0.002721	0.006900	-0.011306	0.000164	0.003649	-0.002725	-0.005841	0.005526	-0.004766	0.000077	0.003361	-0.001961	-0.001938	-0.004040	0.007658	0.006612	-0.000680	0.002245	-0.000812	-0.003256	-0.003942	0.000617	-0.002455	0.000040	0.000297	0.001392	-0.001399	0.000134	-0.001086	-0.001781	-0.000338	0.002120	0.004974	
0.004658	-0.005552	-0.002310	-0.000879	0.006226	-0.005266	NA	0.018708	0.000065	-0.000498	0.008016	-0.006213	0.007113	0.003080	-0.003415	-0.005509	-0.000975	-0.001279	0.003335	-0.006638	0.001715	0.002574	0.001707	0.007126	0.007163	-0.006128	-0.000460	-0.005495	0.002272	-0.003888	0.004001	0.000973	-0.024180	-0.015042	-0.014982	0.001471	-0.018310	0.054034	-0.006291	-0.008526	0.006603	0.002071	-0.006108	
-0.003874	0.000687	-0.006464	0.000995	0.002620	-0.003875	0.018708	NA	0.033803	0.015328	0.010748	0.002665	0.000373	-0.005644	0.002299	-0.006192	0.000798	0.002073	-0.001452	-0.002201	-0.003447	-0.004331	0.008800	0.012366	-0.003275	0.013602	-0.010656	0.004711	0.015935	0.002725	0.012304	0.002234	-0.015462	-0.012052	-0.009801	-0.009481	-0.015861	-0.037820	0.003628	-0.000579	-0.006215	0.006682	-0.001552	
0.005473	0.005082	0.002859	-0.007630	0.007881	0.002502	0.000065	0.033803	NA	0.028582	0.030890	0.000002	0.002010	0.002068	-0.003737	0.001594	0.002234	0.004691	0.004361	0.000510	-0.005603	0.004695	0.003348	0.002325	-0.002693	0.010675	-0.000387	-0.005017	0.003427	-0.005356	0.004900	-0.000979	-0.015824	-0.020678	-0.014698	-0.006354	-0.019304	-0.031484	-0.002286	0.002394	-0.000132	-0.002264	-0.004138	
-0.003772	0.001963	0.003256	-0.006493	0.001424	0.004720	-0.000498	0.015328	0.028582	NA	0.061909	0.004383	-0.001953	-0.006620	0.003666	0.002767	0.004171	-0.003285	0.011897	0.001092	0.002216	0.010786	0.006794	-0.003065	0.002378	-0.001397	0.008349	-0.001424	-0.005823	-0.002645	0.008331	0.002167	-0.015014	-0.032623	-0.016609	-0.011408	-0.021624	-0.032265	-0.005735	0.000850	-0.004083	0.003159	-0.006649	
