-0.011221	-0.009372	-0.011092	0.016283	0.008076	0.016164	0.085311	0.083048	0.097884	0.127019	NA	-0.090727	-0.095763	-0.101983	-0.090140	-0.002305	-0.003765	-0.005812	-0.009501	-0.006952	0.003853	-0.008110	-0.012451	-0.011780	-0.003348	-0.003514	-0.007619	-0.012619	-0.008927	-0.006257	-0.010553	-0.010800	0.020292	0.037663	0.063175	0.069096	0.026807	0.018864	0.076739	-0.045724	-0.048450	-0.031426	-0.001551	
0.008249	0.004033	0.003332	-0.173631	-0.170519	-0.171266	-0.097075	-0.091084	-0.089143	-0.089174	-0.090727	NA	0.330238	0.324921	0.259553	0.006460	0.010987	0.004492	0.010992	0.007605	0.012409	0.003623	0.008605	0.015811	0.005006	0.020433	-0.008059	0.013998	0.011767	0.004875	0.006657	0.016160	-0.036843	-0.049095	-0.083161	-0.087244	-0.036916	-0.048082	-0.081625	0.084951	0.083764	0.071549	0.007655	
0.002582	-0.002697	0.005175	-0.170273	-0.173680	-0.185088	-0.086641	-0.091310	-0.086284	-0.092596	-0.095763	0.330238	NA	0.338303	0.286420	0.008005	0.014097	0.008434	0.014788	0.010412	0.008302	0.002728	0.013956	0.012738	0.011397	0.012142	0.007580	0.009909	0.008043	0.005689	0.007342	0.008478	-0.033831	-0.044553	-0.096249	-0.087003	-0.033706	-0.051489	-0.085469	0.094815	0.090023	0.076830	0.002072	
0.008066	0.012300	0.003129	-0.167841	-0.168713	-0.172806	-0.093691	-0.099712	-0.090373	-0.100114	-0.101983	0.324921	0.338303	NA	0.291565	0.007491	0.012212	0.009511	0.009972	-0.000316	0.016932	0.004758	0.010719	0.014381	0.005936	0.012632	0.009206	0.000142	0.012365	0.013840	0.005427	0.010080	-0.034448	-0.053059	-0.089239	-0.088052	-0.036224	-0.049226	-0.091469	0.091207	0.092172	0.080388	0.002414	
0.004155	0.003258	0.011426	-0.172921	-0.168984	-0.172424	-0.095892	-0.092273	-0.093193	-0.090961	-0.090140	0.259553	0.286420	0.291565	NA	0.006000	0.014046	0.011786	0.007235	-0.000077	0.006502	0.001682	0.010208	0.015109	0.015905	0.012075	0.003937	0.017399	0.002581	0.010962	0.003412	0.010289	-0.033917	-0.038785	-0.082504	-0.081747	-0.034333	-0.049949	-0.077745	0.084936	0.084410	0.072880	-0.000760	
-0.009721	-0.023202	0.029199	0.001868	-0.000251	-0.002095	-0.011096	-0.010930	-0.004179	-0.003336	-0.002305	0.006460	0.008005	0.007491	0.006000	NA	0.019369	-0.006442	0.008718	0.007092	0.025947	0.000425	0.006984	-0.001429	0.016967	0.104450	-0.004669	-0.014500	-0.021005	-0.033717	-0.036255	-0.006912	-0.005306	-0.019246	-0.004281	-0.001413	-0.017139	-0.011799	0.003005	-0.008858	0.003360	0.005274	-0.009174	
-0.018185	-0.012804	0.014645	0.006694	0.004241	-0.000182	-0.014986	-0.012544	-0.010440	-0.009235	-0.003765	0.010987	0.014097	0.012212	0.014046	0.019369	NA	0.031916	-0.013080	0.006094	0.002247	0.055106	0.014618	-0.010542	0.032729	0.003771	-0.016596	0.010597	-0.006955	-0.001338	-0.017240	0.019209	-0.022694	-0.010615	-0.012527	-0.010735	-0.016365	-0.029282	-0.024236	0.004267	0.001622	0.011125	-0.021156	
0.011418	0.015535	0.019295	0.008394	-0.000012	0.009796	-0.011773	-0.007358	-0.003644	-0.011142	-0.005812	0.004492	0.008434	0.009511	0.011786	-0.006442	0.031916	NA	-0.036488	0.032687	-0.005194	-0.036234	0.009913	-0.014311	0.023115	-0.007850	0.036617	0.008512	0.005077	0.008938	0.001614	0.014271	-0.015309	-0.011213	-0.011515	-0.005981	-0.013973	-0.022297	-0.012292	0.000998	0.004202	-0.000508	-0.042391	
-0.062294	-0.070756	-0.040191	0.002487	0.000868	-0.003395	-0.008069	-0.011931	-0.008991	-0.003247	-0.009501	0.010992	0.014788	0.009972	0.007235	0.008718	-0.013080	-0.036488	NA	-0.020350	0.052006	0.071809	0.003948	0.166460	-0.009923	0.035895	-0.048702	-0.010298	-0.028851	-0.041444	-0.043486	-0.009992	-0.013604	-0.014787	-0.009424	-0.010316	-0.012548	-0.007084	-0.001467	0.003899	0.001108	0.004328	0.072455	
0.018727	0.002105	0.021870	0.004327	0.009666	0.007391	-0.018586	-0.013373	-0.009708	-0.009564	-0.006952	0.007605	0.010412	-0.000316	-0.000077	0.007092	0.006094	0.032687	-0.020350	NA	-0.006970	-0.000473	-0.001510	-0.016646	0.009359	-0.012294	0.024554	0.017766	0.021803	0.005549	0.004875	0.002309	-0.019548	-0.017348	-0.004905	-0.012956	-0.010971	-0.024826	-0.009624	0.008654	0.013195	0.007288	-0.015862	
-0.045523	-0.038368	-0.007740	0.000564	-0.003774	0.000302	-0.007759	-0.012085	-0.016079	-0.009717	0.003853	0.012409	0.008302	0.016932	0.006502	0.025947	0.002247	-0.005194	0.052006	-0.006970	NA	0.021607	-0.000120	0.098385	0.019739	0.080261	-0.034931	-0.021227	-0.022883	-0.040236	-0.037497	-0.018040	-0.008073	-0.009777	-0.007265	-0.007057	-0.016999	-0.024256	-0.006329	0.007442	-0.004136	0.006124	0.045834	
-0.015391	-0.027710	0.002215	0.000605	0.004506	0.000207	-0.005285	-0.010902	-0.003350	0.001892	-0.008110	0.003623	0.002728	0.004758	0.001682	0.000425	0.055106	-0.036234	0.071809	-0.000473	0.021607	NA	-0.026668	0.022721	-0.012299	0.012401	-0.002036	-0.020954	-0.004678	-0.014775	-0.024665	-0.011626	0.000218	-0.010019	-0.008684	-0.010534	-0.007918	-0.010659	-0.013226	0.005955	0.009986	0.000515	0.066679	
0.003193	-0.013940	0.018103	-0.004227	0.005526	-0.000796	-0.011228	-0.003672	-0.007899	-0.005055	-0.012451	0.008605	0.013956	0.010719	0.010208	0.006984	0.014618	0.009913	0.003948	-0.001510	-0.000120	-0.026668	NA	-0.022900	0.028523	0.005777	0.000322	0.013939	0.022595	-0.004330	-0.008067	0.081904	-0.018043	-0.024524	-0.015477	-0.012735	-0.017067	-0.024633	-0.014547	0.014748	0.003435	0.008130	-0.015444	
-0.038457	-0.028154	-0.033454	0.000707	0.000951	-0.003420	-0.006321	-0.002095	-0.012364	-0.017341	-0.011780	0.015811	0.012738	0.014381	0.015109	-0.001429	-0.010542	-0.014311	0.166460	-0.016646	0.098385	0.022721	-0.022900	NA	-0.009286	0.103932	-0.044022	-0.025363	-0.039834	-0.035465	-0.045432	-0.031157	-0.014186	-0.010924	-0.011198	-0.011470	-0.009995	-0.029648	-0.012798	0.011755	-0.002910	0.001567	0.061833	
-0.005575	-0.003813	-0.006021	-0.003359	-0.006595	0.002599	-0.001320	-0.010069	-0.009138	-0.004619	-0.003348	0.005006	0.011397	0.005936	0.015905	0.016967	0.032729	0.023115	-0.009923	0.009359	0.019739	-0.012299	0.028523	-0.009286	NA	-0.013464	-0.001937	0.002296	0.017922	-0.005574	-0.007715	-0.000408	-0.021184	-0.014493	-0.009760	-0.009553	-0.003105	-0.015514	-0.003705	0.002663	0.000863	0.005435	-0.005772	
-0.023899	-0.051037	-0.015332	-0.003176	-0.007598	-0.000433	-0.017506	-0.001077	-0.005435	-0.016305	-0.003514	0.020433	0.012142	0.012632	0.012075	0.104450	0.003771	-0.007850	0.035895	-0.012294	0.080261	0.012401	0.005777	0.103932	-0.013464	NA	-0.040018	-0.001147	-0.023430	-0.039584	-0.036211	-0.018529	-0.026850	-0.023229	-0.012734	-0.012150	-0.012577	-0.017494	-0.014320	0.010938	0.000984	0.012928	0.027450	
0.047047	0.045063	0.031441	-0.000321	0.001925	0.000806	-0.007440	-0.014849	-0.003969	0.003572	-0.007619	-0.008059	0.007580	0.009206	0.003937	-0.004669	-0.016596	0.036617	-0.048702	0.024554	-0.034931	-0.002036	0.000322	-0.044022	-0.001937	-0.040018	NA	0.011826	0.028986	0.048887	0.029418	-0.002361	-0.002260	-0.007477	-0.003899	0.000790	-0.023182	-0.015769	-0.007749	0.007649	0.013492	-0.001890	-0.039747	
0.013575	0.024379	0.009108	-0.001452	-0.002465	0.000702	-0.015178	-0.004687	-0.012634	-0.009232	-0.012619	0.013998	0.009909	0.000142	0.017399	-0.014500	0.010597	0.008512	-0.010298	0.017766	-0.021227	-0.020954	0.013939	-0.025363	0.002296	-0.001147	0.011826	NA	0.018195	0.031555	0.018952	0.024307	-0.017800	-0.007727	-0.007979	-0.001377	-0.004407	-0.021073	-0.007419	0.007801	0.002717	0.003905	-0.033045	
0.032878	0.034847	0.023887	0.001216	0.004182	0.002622	-0.010145	0.003692	-0.005658	-0.014173	-0.008927	0.011767	0.008043	0.012365	0.002581	-0.021005	-0.006955	0.005077	-0.028851	0.021803	-0.022883	-0.004678	0.022595	-0.039834	0.017922	-0.023430	0.028986	0.018195	NA	0.033307	0.040393	0.017737	-0.026556	-0.021672	-0.009894	-0.018577	-0.020087	-0.019453	-0.008142	0.002238	0.005460	0.013276	-0.035080	
0.042458	0.079097	0.003002	-0.001292	0.006563	0.000205	-0.014475	-0.007219	-0.012851	-0.010469	-0.006257	0.004875	0.005689	0.013840	0.010962	-0.033717	-0.001338	0.008938	-0.041444	0.005549	-0.040236	-0.014775	-0.004330	-0.035465	-0.005574	-0.039584	0.048887	0.031555	0.033307	NA	0.065639	0.014901	-0.001099	-0.013749	-0.009112	-0.008570	-0.018141	-0.012403	-0.009181	0.003377	0.006246	0.007025	-0.041339	
0.021568	0.129349	-0.010485	0.004927	0.001976	0.000543	-0.005464	0.003596	-0.001645	0.001702	-0.010553	0.006657	0.007342	0.005427	0.003412	-0.036255	-0.017240	0.001614	-0.043486	0.004875	-0.037497	-0.024665	-0.008067	-0.045432	-0.007715	-0.036211	0.029418	0.018952	0.040393	0.065639	NA	0.008929	-0.021778	0.000508	-0.013687	-0.012755	-0.015920	-0.021977	-0.010016	0.003095	0.001995	0.006912	-0.032924	
0.030555	0.009735	0.006807	0.002213	-0.000325	0.001933	-0.009503	-0.006987	-0.009142	-0.006432	-0.010800	0.016160	0.008478	0.010080	0.010289	-0.006912	0.019209	0.014271	-0.009992	0.002309	-0.018040	-0.011626	0.081904	-0.031157	-0.000408	-0.018529	-0.002361	0.024307	0.017737	0.014901	0.008929	NA	-0.015754	-0.028896	-0.007734	-0.010139	-0.012006	-0.014363	-0.004534	0.002804	0.003861	-0.001650	-0.016719	
0.005321	-0.013604	-0.005602	-0.012966	-0.004218	-0.010850	0.017784	0.023774	0.021980	0.023931	0.020292	-0.036843	-0.033831	-0.034448	-0.033917	-0.005306	-0.022694	-0.015309	-0.013604	-0.019548	-0.008073	0.000218	-0.018043	-0.014186	-0.021184	-0.026850	-0.002260	-0.017800	-0.026556	-0.001099	-0.021778	-0.015754	NA	0.094991	0.028556	0.032497	0.106611	0.095924	0.033942	-0.017081	-0.017148	-0.024143	0.031166	
-0.009175	-0.011716	-0.022053	-0.009389	-0.017759	-0.013255	0.041658	0.041484	0.031926	0.023064	0.037663	-0.049095	-0.044553	-0.053059	-0.038785	-0.019246	-0.010615	-0.011213	-0.014787	-0.017348	-0.009777	-0.010019	-0.024524	-0.010924	-0.014493	-0.023229	-0.007477	-0.007727	-0.021672	-0.013749	0.000508	-0.028896	0.094991	NA	0.045843	0.043936	0.115452	0.118390	0.055688	-0.026649	-0.031467	-0.024077	0.008421	
-0.011878	-0.010151	-0.000384	0.009852	0.002672	0.007279	0.073228	0.072647	0.066323	0.067087	0.063175	-0.083161	-0.096249	-0.089239	-0.082504	-0.004281	-0.012527	-0.011515	-0.009424	-0.004905	-0.007265	-0.008684	-0.015477	-0.011198	-0.009760	-0.012734	-0.003899	-0.007979	-0.009894	-0.009112	-0.013687	-0.007734	0.028556	0.045843	NA	0.119366	0.032559	0.035854	0.099194	-0.050136	-0.035411	-0.039443	0.003201	
-0.009563	-0.012111	-0.009951	0.003223	0.003269	0.005164	0.085530	0.071259	0.071634	0.069625	0.069096	-0.087244	-0.087003	-0.088052	-0.081747	-0.001413	-0.010735	-0.005981	-0.010316	-0.012956	-0.007057	-0.010534	-0.012735	-0.011470	-0.009553	-0.012150	0.000790	-0.001377	-0.018577	-0.008570	-0.012755	-0.010139	0.032497	0.043936	0.119366	NA	0.038515	0.038502	0.112216	-0.040074	-0.039515	-0.040518	0.002986	
-0.017121	-0.017134	-0.014649	-0.006961	-0.017656	-0.013767	0.030208	0.029986	0.025150	0.024493	0.026807	-0.036916	-0.033706	-0.036224	-0.034333	-0.017139	-0.016365	-0.013973	-0.012548	-0.010971	-0.016999	-0.007918	-0.017067	-0.009995	-0.003105	-0.012577	-0.023182	-0.004407	-0.020087	-0.018141	-0.015920	-0.012006	0.106611	0.115452	0.032559	0.038515	NA	0.124829	0.036446	-0.029236	-0.029968	-0.021122	0.015166	
-0.009980	-0.005854	-0.011894	-0.014373	-0.012865	-0.014074	0.106096	0.021319	0.025114	0.026364	0.018864	-0.048082	-0.051489	-0.049226	-0.049949	-0.011799	-0.029282	-0.022297	-0.007084	-0.024826	-0.024256	-0.010659	-0.024633	-0.029648	-0.015514	-0.017494	-0.015769	-0.021073	-0.019453	-0.012403	-0.021977	-0.014363	0.095924	0.118390	0.035854	0.038502	0.124829	NA	0.029732	-0.027296	-0.027736	-0.033799	0.019694	
-0.010043	-0.006220	-0.006610	0.009470	0.010045	0.009568	0.076193	0.079434	0.072416	0.071862	0.076739	-0.081625	-0.085469	-0.091469	-0.077745	0.003005	-0.024236	-0.012292	-0.001467	-0.009624	-0.006329	-0.013226	-0.014547	-0.012798	-0.003705	-0.014320	-0.007749	-0.007419	-0.008142	-0.009181	-0.010016	-0.004534	0.033942	0.055688	0.099194	0.112216	0.036446	0.029732	NA	-0.051167	-0.040764	-0.037005	0.000824	
0.008813	0.005832	0.001446	-0.116187	-0.117050	-0.117461	-0.055934	-0.046561	-0.048316	-0.047475	-0.045724	0.084951	0.094815	0.091207	0.084936	-0.008858	0.004267	0.000998	0.003899	0.008654	0.007442	0.005955	0.014748	0.011755	0.002663	0.010938	0.007649	0.007801	0.002238	0.003377	0.003095	0.002804	-0.017081	-0.026649	-0.050136	-0.040074	-0.029236	-0.027296	-0.051167	NA	0.206285	0.183523	-0.001206	
0.011641	0.012375	0.008422	-0.121700	-0.114372	-0.117528	-0.040061	-0.045428	-0.045233	-0.046160	-0.048450	0.083764	0.090023	0.092172	0.084410	0.003360	0.001622	0.004202	0.001108	0.013195	-0.004136	0.009986	0.003435	-0.002910	0.000863	0.000984	0.013492	0.002717	0.005460	0.006246	0.001995	0.003861	-0.017148	-0.031467	-0.035411	-0.039515	-0.029968	-0.027736	-0.040764	0.206285	NA	0.192652	0.001674	
0.005686	0.007426	-0.003929	-0.103488	-0.108424	-0.103366	-0.037854	-0.030425	-0.040815	-0.034830	-0.031426	0.071549	0.076830	0.080388	0.072880	0.005274	0.011125	-0.000508	0.004328	0.007288	0.006124	0.000515	0.008130	0.001567	0.005435	0.012928	-0.001890	0.003905	0.013276	0.007025	0.006912	-0.001650	-0.024143	-0.024077	-0.039443	-0.040518	-0.021122	-0.033799	-0.037005	0.183523	0.192652	NA	-0.004385	
-0.021185	-0.042676	-0.019836	-0.006469	-0.007629	-0.003617	-0.004533	-0.000296	-0.005550	-0.007201	-0.001551	0.007655	0.002072	0.002414	-0.000760	-0.009174	-0.021156	-0.042391	0.072455	-0.015862	0.045834	0.066679	-0.015444	0.061833	-0.005772	0.027450	-0.039747	-0.033045	-0.035080	-0.041339	-0.032924	-0.016719	0.031166	0.008421	0.003201	0.002986	0.015166	0.019694	0.000824	-0.001206	0.001674	-0.004385	NA	
