NA	0.006763	0.006815	-0.001930	0.000782	0.001159	0.006087	-0.003741	0.005758	-0.004059	-0.001544	0.005448	-0.003600	0.002435	-0.004121	0.003802	-0.022990	-0.007438	-0.001133	0.003405	-0.015076	0.002509	-0.006630	0.008971	-0.011882	0.006850	0.014745	-0.005007	0.004914	0.007111	-0.018963	0.014582	0.011885	-0.003793	-0.002566	0.000219	-0.012057	-0.001327	-0.000422	0.001792	0.000721	-0.002502	0.017416	
0.006763	NA	-0.028058	-0.001406	-0.002375	0.003831	-0.005344	-0.000225	0.004305	0.000606	0.000382	0.001675	-0.008888	0.010622	-0.003232	-0.008495	-0.020730	-0.011726	0.002997	-0.022099	0.009087	-0.006935	-0.030187	0.038024	-0.014539	-0.008733	-0.001106	-0.001966	-0.006677	0.033998	0.086824	-0.015402	-0.005670	-0.001179	-0.000655	-0.002591	-0.006150	0.009579	0.003717	-0.002338	0.001958	0.000426	0.006216	
0.006815	-0.028058	NA	0.003275	0.000655	-0.003970	-0.002229	-0.007984	0.001630	0.001611	-0.004048	-0.002508	-0.000146	-0.003902	0.006107	0.036205	0.012226	0.009894	-0.016834	0.013837	0.006084	0.011393	0.013021	-0.016879	-0.008896	-0.004642	0.015094	-0.000335	0.008198	-0.016763	-0.032707	-0.001788	0.006988	-0.011164	0.009288	-0.000910	-0.001482	0.004876	0.002193	-0.000126	0.007474	-0.007205	0.000287	
-0.001930	-0.001406	0.003275	NA	-0.003373	0.003335	-0.000258	0.001747	-0.007952	-0.005683	0.005897	-0.005699	0.009964	0.001667	-0.005231	0.002570	0.004961	0.004705	0.001766	-0.003396	-0.000150	-0.002812	-0.006276	-0.000508	-0.000865	-0.001735	0.000040	0.000659	-0.000557	-0.003242	0.005839	0.002366	-0.009354	0.005809	0.006215	-0.000503	0.008280	-0.003591	0.000170	0.002284	-0.006791	0.004379	-0.003745	
0.000782	-0.002375	0.000655	-0.003373	NA	0.003293	0.005735	0.002169	0.006534	0.001080	-0.008975	-0.001151	0.001248	-0.001815	0.001631	0.000141	0.000841	-0.010087	0.002849	0.003476	-0.003252	0.004717	0.008117	0.004325	-0.006594	-0.005179	0.000830	-0.002731	0.001454	0.006661	-0.001887	-0.002883	0.011068	-0.006766	-0.006416	-0.000837	-0.007662	0.003129	0.000807	-0.000541	0.007142	-0.006456	-0.001230	
0.001159	0.003831	-0.003970	0.003335	0.003293	NA	-0.005556	-0.003962	0.001414	0.004654	0.003150	0.006933	-0.011327	0.000165	0.003634	-0.002737	-0.005863	0.005479	-0.004668	-0.000092	0.003451	-0.001939	-0.001889	-0.003868	0.007564	0.007006	-0.000882	0.002104	-0.000911	-0.003477	-0.003981	0.000536	-0.001773	0.001002	0.000225	0.001353	-0.000593	0.000457	-0.000992	-0.001754	-0.000376	0.002131	0.005034	
0.006087	-0.005344	-0.002229	-0.000258	0.005735	-0.005556	NA	0.017892	-0.002158	-0.003580	0.005360	-0.007062	0.007554	0.003489	-0.003397	-0.004967	-0.000815	-0.000964	0.002851	-0.006536	0.002634	0.004828	0.001319	0.008026	0.008017	-0.006198	0.000082	-0.004744	0.000986	-0.002914	0.003627	0.001040	-0.032004	-0.018072	-0.015299	0.003028	-0.021703	0.071510	-0.004480	-0.007735	0.006468	0.001410	-0.006127	
-0.003741	-0.000225	-0.007984	0.001747	0.002169	-0.003962	0.017892	NA	0.025128	0.004849	0.000371	0.001876	0.000667	-0.005144	0.002345	-0.008368	-0.001158	0.000657	-0.005426	-0.003803	-0.006427	-0.004794	0.006396	0.009594	-0.004754	0.010143	-0.011960	0.003697	0.013274	0.002237	0.010492	0.000324	0.003165	0.008125	-0.018042	-0.016315	0.005493	-0.015983	-0.002269	0.000294	-0.006549	0.006134	0.001930	
0.005758	0.004305	0.001630	-0.007952	0.006534	0.001414	-0.002158	0.025128	NA	0.017852	0.020662	-0.000797	0.002153	0.002861	-0.003838	-0.000547	0.000449	0.003433	0.000655	-0.000961	-0.008713	0.004356	0.000836	-0.000575	-0.004319	0.007166	-0.001737	-0.006304	0.000505	-0.006004	0.002938	-0.002940	0.004162	-0.000068	-0.024187	-0.014254	0.003295	-0.006679	-0.009105	0.003420	-0.000500	-0.002934	-0.001396	
-0.004059	0.000606	0.001611	-0.005683	0.001080	0.004654	-0.003580	0.004849	0.017852	NA	0.051027	0.003645	-0.001718	-0.006089	0.003692	0.000669	0.002087	-0.005058	0.008374	-0.000780	-0.000539	0.010355	0.004105	-0.006165	0.000713	-0.005093	0.006902	-0.002832	-0.009214	-0.003704	0.006079	-0.000032	0.009171	-0.010157	-0.027069	-0.020638	0.004451	-0.003329	-0.014077	0.001774	-0.004403	0.002548	-0.002611	
