NA	0.042136	0.016876	-0.002287	0.001228	0.001069	0.003374	-0.004208	0.004412	-0.002208	-0.003065	-0.000569	-0.004763	-0.000056	-0.003998	-0.012618	-0.045594	0.007946	-0.043876	-0.041945	0.017795	-0.035696	-0.005570	-0.004512	-0.013180	0.001032	-0.034584	0.044200	0.029015	-0.005768	0.017802	-0.045021	-0.023535	-0.003098	0.003217	0.040856	0.014570	0.026720	0.037193	0.020583	-0.023136	0.023164	0.013966	0.000613	-0.002818	-0.002031	-0.004355	0.002006	-0.001447	0.002536	0.006523	-0.000163	-0.010482	
0.042136	NA	-0.004436	-0.001002	-0.002735	0.003727	-0.003188	0.000573	0.003787	0.001384	0.001053	-0.001743	-0.010622	0.005762	-0.005667	-0.021112	-0.042028	0.012447	-0.050901	-0.037688	0.003651	-0.027486	-0.019622	-0.018733	-0.020281	-0.011390	-0.025838	0.057980	0.013809	-0.003812	-0.008687	-0.042509	-0.047656	0.003350	0.016835	0.043328	0.023853	0.031989	0.073485	0.115600	-0.029554	0.003961	-0.000832	0.001143	-0.001878	-0.003099	-0.006443	0.004827	0.001358	0.001572	0.006966	0.003160	-0.025528	
0.016876	-0.004436	NA	0.000972	0.000719	-0.001690	-0.002756	-0.006395	0.002832	0.002307	-0.002845	-0.002810	-0.001424	-0.002190	0.004729	0.024481	-0.015781	0.012487	-0.027611	-0.018663	0.013925	-0.006389	-0.018694	-0.017838	0.002443	0.014560	-0.031677	-0.003374	0.016538	-0.006417	0.023240	-0.016448	-0.020306	0.015245	0.011715	0.026350	0.006411	0.018356	0.000359	-0.009329	0.011563	-0.000082	0.003474	-0.007958	0.007463	-0.001628	-0.001167	0.001642	0.001585	-0.001223	0.007006	-0.004463	-0.012061	
-0.002287	-0.001002	0.000972	NA	0.019776	-0.019912	-0.000991	0.001909	-0.009432	-0.002968	0.003201	-0.002262	0.007255	0.000974	-0.002786	0.001482	0.003981	0.001577	0.002721	0.003567	-0.003116	0.001180	0.000784	0.000990	-0.001327	-0.004877	0.001064	-0.003989	-0.001162	-0.000601	0.002575	0.004248	0.000930	-0.003661	-0.000999	-0.000276	0.000849	-0.000913	-0.002805	0.004816	-0.006179	0.000406	-0.004347	0.004782	0.005473	-0.001579	0.006104	0.000421	-0.000518	0.001445	-0.005668	0.001625	0.000007	
0.001228	-0.002735	0.000719	0.019776	NA	-0.007310	0.003164	0.001571	0.007541	0.000310	-0.005594	-0.000983	0.003788	0.001277	0.003576	0.000583	0.002060	-0.006615	0.001488	-0.003180	0.002918	-0.004145	0.001246	0.001983	0.002742	0.005085	0.002513	-0.002178	0.004178	-0.003744	-0.002658	0.001334	-0.004155	0.003493	-0.000739	0.001553	-0.002182	0.000080	0.004121	-0.004047	0.002726	-0.002723	0.006484	-0.005172	-0.004028	0.000637	-0.004254	-0.000063	0.001190	-0.003818	0.002984	-0.006302	-0.003103	
0.001069	0.003727	-0.001690	-0.019912	-0.007310	NA	-0.002154	-0.003469	0.001951	0.002666	0.002367	0.003243	-0.011024	-0.002239	-0.000769	-0.002058	-0.006031	0.005005	-0.004200	-0.000402	0.000225	0.002944	-0.002020	-0.002960	-0.001398	-0.000171	-0.003560	0.006163	-0.002987	0.004331	0.000072	-0.005578	0.003204	0.000197	0.001741	-0.001264	0.001328	0.000839	-0.001287	-0.000790	0.003479	0.002307	-0.002098	0.000354	-0.001469	0.000951	-0.001884	-0.000365	-0.000660	0.002361	0.002714	0.004652	0.003082	
0.003374	-0.003188	-0.002756	-0.000991	0.003164	-0.002154	NA	0.010032	-0.000231	-0.003740	0.005081	-0.005795	0.002721	0.002336	-0.002500	-0.006805	0.000435	-0.005828	-0.001004	0.003246	-0.007087	-0.001116	-0.002224	-0.002897	0.000449	0.001536	0.002374	0.004829	0.002856	0.002768	0.003131	0.000961	-0.005287	-0.006370	0.000080	-0.001185	-0.005143	0.002569	-0.002426	0.003119	-0.005761	0.001536	-0.026200	-0.021419	-0.016628	-0.007265	-0.024615	0.112313	-0.010469	-0.003586	0.004729	0.002377	-0.006665	
-0.004208	0.000573	-0.006395	0.001909	0.001571	-0.003469	0.010032	NA	0.036870	0.017939	0.015869	0.001477	-0.000721	-0.004291	-0.000015	-0.006317	0.002696	-0.000119	-0.003746	0.005076	-0.000948	-0.004525	0.007531	0.007624	-0.005801	0.005283	0.006796	0.002613	0.008113	-0.004614	0.001344	0.002861	0.007571	-0.000584	0.000354	-0.009049	0.003401	0.012591	0.000999	0.009268	-0.004819	0.003374	-0.016498	-0.014105	-0.003182	-0.003590	-0.016376	-0.048032	0.005484	0.000610	-0.001691	0.004255	-0.003157	
0.004412	0.003787	0.002832	-0.009432	0.007541	0.001951	-0.000231	0.036870	NA	0.034275	0.037022	0.003435	0.007019	0.004717	-0.001185	0.000889	0.004609	0.006406	0.000152	-0.002465	0.001833	-0.007157	0.006929	0.007626	0.000669	0.001933	-0.001218	0.001692	-0.004590	-0.001528	-0.005643	0.003913	0.005747	0.003278	0.001143	0.000804	-0.002132	0.004575	-0.002902	0.005226	0.002783	-0.002319	-0.016787	-0.020614	-0.004342	-0.002013	-0.019532	-0.047888	0.003871	-0.003873	-0.004369	-0.004468	-0.008445	
-0.002208	0.001384	0.002307	-0.002968	0.000310	0.002666	-0.003740	0.017939	0.034275	NA	0.069256	0.003108	-0.000543	-0.004176	0.003886	0.001113	0.005212	0.000297	0.003758	0.006497	0.000547	-0.002788	-0.001275	-0.000836	0.007006	0.006009	-0.006166	0.005493	-0.003285	0.001745	0.000198	0.004479	-0.004676	0.007600	-0.000237	0.007135	0.000468	-0.001815	-0.001328	0.005626	0.001978	0.001182	-0.016601	-0.030163	-0.007589	-0.007105	-0.021557	-0.046452	-0.002073	-0.000700	-0.004974	0.003087	-0.010413	
