A	B	A0B0	A1B0	A2B0	A0B1	A1B1	A2B1	A0B2	A1B2	A2B2	fstW	fstU	dxy
TstrZim_0825	TstrBot_0749	9983277	730910	131685	726002	607280	282863	134774	305645	5385335	0.317771308424299	0.25549790196423	0.0870969458224296
TstrZim_0825	TstrBot_0750	9940521	737266	136246	722670	595853	293826	143571	305277	5348003	0.325821805972845	0.261540638839035	0.0881985649856971
TstrZim_0825	TstrBot_0751	9927193	738143	134886	729102	591467	289510	139186	306623	5346235	0.324316130963922	0.261089337799603	0.0879828670426805
TstrZim_0825	TstrBot_0752	9997262	741381	136691	731921	598769	293606	143041	308375	5386063	0.325229667437345	0.261326939726579	0.0881686420689325
TstrZim_0825	TstrBot_0753	9986862	737600	134855	728731	602538	282594	140582	306586	5391516	0.322599929425958	0.258996065886571	0.087618688081126
TstrZim_0825	TstrBot_0754	9504198	708337	131290	688338	568060	279605	136960	289783	5082074	0.326481303631218	0.262010446146891	0.0882939124928941
TstrZim_0825	TstrBot_0755	9951237	733215	136575	772359	619446	299831	132536	293539	5372089	0.31670582802004	0.255155395763884	0.0889258579090939
TstrZim_0825	TstrBot_0756	9336361	696487	127363	723187	572126	341161	126184	275751	4928676	0.319418902631721	0.259131103556084	0.0909602426442563
TstrZim_0825	TstrBot_0757	7432089	724222	132320	3371370	818052	3719043	41015	99155	1940670	0.298718115920318	0.28506800033284	0.248346202766002
TstrZim_0825	TstrBot_0758	9886992	711999	122284	718410	617228	284231	123216	296453	5324657	0.306355667360514	0.247100173137668	0.0862383172790091
TstrZim_0825	TstrBot_0759	10027267	734846	133603	743165	617258	282856	135594	303139	5423675	0.317003648627691	0.254687770261438	0.0874840358640045
TstrZim_0825	TstrBot_0760	10035677	734118	132194	725747	610250	277716	136347	308817	5425432	0.31806007395741	0.25545597224658	0.0868508168419766
TstrZim_0825	TstrBot_0761	9749194	718415	128153	734423	597878	300877	128176	290442	5232629	0.315324185269375	0.254772002412395	0.0882175617067092
TstrZim_0825	TstrBot_0762	9783671	721455	128630	736768	599287	298250	129415	292912	5259236	0.315807634191765	0.255068174851559	0.0881567769887548
TstrZim_0825	TstrTan_0831	9860256	739286	139512	622106	548771	274205	162759	323025	5264505	0.345281097880686	0.274844726391958	0.0867587056735859
TstrZim_0825	TstrTan_0832	9763224	736306	141102	607887	533039	279965	166296	322142	5189090	0.350948811218644	0.279353595262129	0.0872125290129669
TstrZim_0825	TstrTan_0833	9649582	751421	154374	544504	481881	269419	198256	337453	5105621	0.381528259358818	0.301854474055045	0.0883217395146986
TstrZim_0825	TstrTan_0834	9748863	763085	154778	541473	476140	261393	200462	346738	5166731	0.383740268126433	0.303960894083446	0.0877510799611521
TstrZim_0825	TstrTan_0835	9964238	766536	156662	550054	505239	238733	201747	351041	5325502	0.378420828483975	0.297995339611044	0.0866130664474241
TstrZim_0825	TstrTan_0836	9755343	749677	148839	572318	505233	280164	185611	335519	5169679	0.368396945272919	0.292339262582958	0.0878924323352398
TstrZim_0825	TstrTan_0837	9287821	720194	145356	576491	480793	308749	177114	314641	4859227	0.369261840098479	0.294576239404241	0.0902708450180097
TstrZim_0825	TstrTan_0838	9369546	719749	142120	565126	490550	272851	173313	315754	4943350	0.364567806917725	0.289763160255121	0.0881247859699763
TstrZim_0825	TstrTan_0839	9819461	732744	138029	624926	549720	275946	158181	316295	5236111	0.342539736030658	0.272884020705517	0.0866052171892499
TstrZim_0825	TstrKen_0763	8963524	1222674	930196	812487	188644	104692	1112074	239952	4791352	0.723723878094493	0.601350244940106	0.181126421441832
TstrZim_0825	TstrTan_0768	10034355	770753	152923	562584	511435	227807	198081	353201	5389607	0.373952667721299	0.294816113412735	0.0859247197889581
TstrZim_0825	TstrTan_0769	9804003	766066	158601	521251	472143	228033	210330	354445	5218000	0.390852003376843	0.307951066613695	0.0868387252781163
