A	B	A0B0	A1B0	A2B0	A0B1	A1B1	A2B1	A0B2	A1B2	A2B2	fstW	fstU	dxy
ScafKen_1009	ScafKen_1010	1445077910	294796	68389	271252	432705	194082	70708	231784	8650540	0.272840881529563	0.208158003115655	0.000585041629365852
ScafKen_1009	ScafNA-_1003	1445627571	274602	58095	312970	420094	286590	55875	210715	8042051	0.259409936998111	0.207273973130172	0.000595383982276235
ScafKen_1009	ScafNA-_1004	1445531271	273998	62895	311749	427112	276878	61604	211242	8140518	0.265479489159	0.209220918400618	0.00060124382821369
ScafKen_1010	ScafNA-_1003	1445515375	263812	66704	323095	413814	296972	63319	183289	8177571	0.274453177471394	0.215894839970495	0.000598166451346355
ScafKen_1010	ScafNA-_1004	1445406568	266279	68780	326079	416008	288948	65967	185308	8290189	0.277585882822066	0.217399781167233	0.000601971756027606
ScafNA-_1003	ScafNA-_1004	1445838122	307597	58052	306011	410264	264314	58606	275950	7798371	0.267704135261099	0.21687805485582	0.000617546433364122
