A	B	A0B0	A1B0	A2B0	A0B1	A1B1	A2B1	A0B2	A1B2	A2B2	fstW	fstU	dxy
TstrZim_0823	TstrBot_0753	1448618878	702353	121030	667765	561707	249177	132806	314527	4842732	0.321338354198293	0.258680701422571	0.00103116960782417
TstrZim_0823	TstrBot_0754	1448862142	680188	118681	638420	538253	248570	128570	302764	4635292	0.323284977155154	0.260275423914978	0.000996700634894874
TstrZim_0823	TstrBot_0755	1448622231	704601	121202	714900	566159	268074	122462	307767	4822790	0.316095895615442	0.256690188753009	0.00104680810663945
TstrZim_0823	TstrBot_0756	1448977419	666523	115137	667165	540290	303596	120185	286000	4479716	0.317509469303235	0.258001790361689	0.00100752183747265
TstrZim_0823	TstrBot_0757	1448626972	693151	118198	3112212	777165	3336184	39163	103772	1742928	0.296355077868213	0.282818602715985	0.00285804650426921
TstrZim_0823	TstrBot_0758	1448676650	683555	110102	663165	566183	253403	115630	309895	4780890	0.307210353643603	0.249331497117064	0.00100526935898318
TstrZim_0823	TstrBot_0759	1448579114	701329	118208	683390	569294	253701	125924	316002	4868910	0.315398287283891	0.255014485381182	0.00103418045974986
TstrZim_0823	TstrBot_0760	1448583997	701949	119315	668723	566222	245505	129320	317930	4873367	0.317998393603236	0.256313529994088	0.00102924940729965
TstrZim_0823	TstrBot_0761	1448766712	690208	118059	680445	549710	267596	122424	303241	4699762	0.317913826706404	0.257866548448948	0.0010205225112093
TstrZim_0823	TstrBot_0762	1448745267	692777	118424	681649	549839	265460	123467	305413	4721042	0.318550123310909	0.258325481145188	0.00102283792457561
TstrZim_0823	TstrTan_0831	1448760231	711337	127469	578182	507951	243221	155268	332245	4743373	0.346384155603427	0.276796754218862	0.00100895899453175
TstrZim_0823	TstrTan_0832	1448809307	709867	129046	564920	498369	248992	158978	332830	4697523	0.351001549173111	0.28027624143556	0.00100643008555455
TstrZim_0823	TstrTan_0833	1448930569	724997	139286	506058	449317	240282	187630	345921	4620932	0.380019748388952	0.301869693526345	0.00100278715926113
TstrZim_0823	TstrTan_0834	1448893090	735416	142261	503263	442859	231475	192561	353338	4666259	0.384828652637351	0.305644030596965	0.00100812889638276
TstrZim_0823	TstrTan_0835	1448760510	738946	140680	510021	464044	211959	191287	357499	4793009	0.378561362221439	0.299654431523026	0.00101169751397256
TstrZim_0823	TstrTan_0836	1448870081	724012	136245	531940	465338	249489	178509	342907	4659206	0.370519691645652	0.295139829455241	0.00101060274770633
TstrZim_0823	TstrTan_0837	1449085006	699807	134878	538100	454481	277599	172107	325201	4444734	0.369882052928488	0.295545428122317	0.000998933535494871
TstrZim_0823	TstrTan_0838	1449058312	695586	131546	527904	463233	244213	166997	325590	4495673	0.364604344715867	0.290362543372932	0.000979875783397196
TstrZim_0823	TstrTan_0839	1448757511	707072	126486	581319	515126	246806	152021	328528	4739050	0.342845124009449	0.273971365544274	0.00100808882965345
TstrZim_0823	TstrKen_0763	1449767724	1161709	828154	750027	169640	94405	1024739	251464	4303788	0.717715976542974	0.5955138206603	0.00210272707546222
TstrZim_0823	TstrTan_0768	1448708414	739037	139966	519146	474912	201099	190094	357347	4845249	0.375164695403707	0.296497827091155	0.00101349785048951
TstrZim_0823	TstrTan_0769	1448821470	738816	144285	482021	449172	201586	202641	360538	4754255	0.389082081190892	0.306903538590367	0.0010046957343238
TstrZim_0823	TstrTan_0770	1448709209	751262	146638	485493	452088	186981	206508	372054	4866689	0.390699474528096	0.307973577585853	0.00101435819898264
TstrZim_0823	TstrNA-_0840	1448803115	687294	115581	712349	546873	398020	122803	300372	4538641	0.318361674946407	0.262005374412304	0.00107183845116775
TstrZim_0823	TstrRSA_0841	1448785998	703523	128055	731440	547918	293461	128102	291563	4668081	0.325627387749594	0.264458310995533	0.00105756548604268
TstrZim_0823	TstrZam_0842	1448858461	669759	108672	634768	546364	281010	115304	301388	4599798	0.310562589754438	0.252451173167398	0.000989358657507177
TstrZim_0823	TstrTan_0844	1448931965	694459	126557	593231	501980	291931	149521	314376	4546769	0.344679723291543	0.276971719020255	0.00101230347237068
TstrZim_0823	TstrTan_0845	1448893901	697794	126924	567310	499688	243636	152458	322379	4627417	0.346963038227243	0.277065121848775	0.000992208116543419
TstrZim_0823	TstrTan_0846	1448859159	733269	139465	511547	452799	229015	185432	351777	4694271	0.378183396563282	0.300579571191071	0.00100545529599563
