A	B	A0B0	A1B0	A2B0	A0B1	A1B1	A2B1	A0B2	A1B2	A2B2	fstW	fstU	dxy
ScafKen_1009	ScafKen_1010	363392	294796	68389	271252	432705	194082	70708	231784	8650540	0.272840881529563	0.208158003115655	0.0804910978319566
ScafKen_1009	ScafNA-_1003	305318	274602	58095	312970	420094	286590	55875	210715	8042051	0.259409936998111	0.207273973130172	0.0869384456233049
ScafKen_1009	ScafNA-_1004	306658	273998	62895	311749	427112	276878	61604	211242	8140518	0.265479489159	0.209220918400618	0.0868677212579723
ScafKen_1010	ScafNA-_1003	314419	263812	66704	323095	413814	296972	63319	183289	8177571	0.274453177471394	0.215894839970495	0.08616395435215
ScafKen_1010	ScafNA-_1004	315729	266279	68780	326079	416008	288948	65967	185308	8290189	0.277585882822066	0.217399781167233	0.0856924001057585
ScafNA-_1003	ScafNA-_1004	262108	307597	58052	306011	410264	264314	58606	275950	7798371	0.267704135261099	0.21687805485582	0.0922596050844689
