A	B	A0B0	A1B0	A2B0	A0B1	A1B1	A2B1	A0B2	A1B2	A2B2	fstW	fstU	dxy
TspeTan_0883	TspeDRC_1022	7697599	1012669	629335	1706024	486951	616105	436210	357151	4134193	0.507040845812223	0.406883410287774	0.18475938229248
TspeTan_0883	TspeDRC_1023	7973674	1050102	657172	1649908	480399	598804	489803	379518	4287977	0.520702583417136	0.417089199187943	0.183655429783775
TspeTan_0883	TspeDRC_1024	8094216	921994	667712	1648707	702191	590631	494726	311814	4361682	0.499757110523404	0.390816335770366	0.182655177489212
TspeTan_0883	TspeDRC_1025	9269538	657573	209335	702028	856715	392405	210957	408800	4981772	0.33054595455541	0.248701427331853	0.109053032193852
TspeTan_0884	TspeTan_0885	9326005	533968	130267	567380	924415	405744	127640	360163	4967868	0.250974456716949	0.18762831697642	0.0953525394313127
TspeTan_0884	TspeTan_0886	9037888	534582	125401	514608	856987	359930	125079	364052	4822545	0.257529336955893	0.192969337705974	0.093516084274651
TspeTan_0884	TspeGha_0888	8651857	1161808	930005	443878	205584	176368	1105752	487541	4522291	0.727010975872348	0.603812748987498	0.185090808728983
TspeTan_0884	TspeCam_1011	8086702	893067	696496	1616696	667586	589947	514887	301073	4361264	0.51359764766357	0.401997795856068	0.18307869631049
TspeTan_0884	TspeCon_1012	8361774	1074915	770682	1286726	395825	466988	702623	413887	4488978	0.591577219025624	0.473859496530081	0.183298215527793
TspeTan_0884	TspeCam_1013	8145252	1045375	742721	1377294	411979	509587	640256	391898	4362426	0.57468917287634	0.459787345847227	0.184437658182534
TspeTan_0884	TspeCam_1014	8086127	889317	695394	1630145	673718	595473	509934	297604	4354445	0.51156546706618	0.400308855160284	0.18319578943498
TspeTan_0884	TspeCam_1015	7813742	859478	672506	1660502	665233	611029	473309	283983	4200926	0.503498013268245	0.394639408296403	0.184790990021987
TspeTan_0884	TspeCam_1016	7828114	867951	679273	1701501	665696	614916	491694	289581	4241625	0.505743790723423	0.396762432151574	0.186462833805831
TspeTan_0884	TspeCam_1017	6223218	690778	539931	1373824	539246	497119	368886	216449	3301465	0.499302246326715	0.391631270684792	0.186716652185207
TspeTan_0884	TspeCam_1018	8184464	1041040	703608	1653297	466740	602715	527572	379771	4429415	0.534730372525787	0.428152130560785	0.183613925513583
TspeTan_0884	TspeCam_1019	8146036	900266	713159	1569924	662980	569872	552151	308313	4398332	0.523657101512413	0.409433167856339	0.183546458838834
TspeTan_0884	TspeCam_1020	8117011	1030119	693998	1676681	474012	607368	508916	372951	4399800	0.529448054520618	0.423924420221431	0.183631001782018
TspeTan_0884	TspeCam_1021	8220280	902531	711549	1641752	685145	592362	532968	307260	4452021	0.515046449496058	0.402731308024384	0.183368403226711
TspeTan_0884	TspeDRC_1022	7766683	983939	655185	1725156	473558	632861	444960	346965	4183868	0.514253726116203	0.412709071874918	0.184822643120749
TspeTan_0884	TspeDRC_1023	8053963	1021386	685131	1672166	469461	615490	499903	369399	4346368	0.527729952730682	0.422786622603384	0.183778037064462
TspeTan_0884	TspeDRC_1024	8183435	892927	694324	1671771	693205	609325	504453	301172	4427381	0.506382469325859	0.396131336827535	0.182610873193687
TspeTan_0884	TspeDRC_1025	9370563	630241	213174	717653	847887	407378	207197	393805	5066815	0.332092140460994	0.249931891371493	0.107470391711141
