A	B	A0B0	A1B0	A2B0	A0B1	A1B1	A2B1	A0B2	A1B2	A2B2	fstW	fstU	dxy
TbuxEth_0863	TbuxEth_0864	881231	772945	132413	783864	808481	424263	133444	430265	5181282	0.284150403977184	0.229551617214265	0.196452562517621
TbuxEth_0863	TbuxEth_0865	783096	756862	126033	888900	814967	443542	126242	432717	5149460	0.279463069218631	0.228819398299874	0.201722906095989
TbuxEth_0863	TbuxEth_0866	899973	772303	126151	721758	736118	384561	132862	443314	5039728	0.292675779065345	0.237444404951724	0.193160290935238
TbuxEth_0864	TbuxEth_0865	777705	801290	135870	923956	847118	460267	135937	443970	5383532	0.283003686784579	0.231012383568349	0.202843542831252
TbuxEth_0864	TbuxEth_0866	1080401	703800	66082	644462	871532	397502	69034	456448	5332352	0.213456077435962	0.180336942091584	0.173774189421254
TbuxEth_0865	TbuxEth_0866	770137	932828	145592	747691	759811	399463	152334	470350	5213650	0.305349170527185	0.247990360864311	0.203609968706786
