NA	0.006915	0.005807	0.000067	-0.000564	0.000507	0.006081	-0.003971	0.006299	-0.003112	-0.002274	0.003814	-0.004045	0.003052	-0.002730	0.000994	-0.021524	-0.007878	0.000978	-0.006527	0.005188	-0.016339	0.003039	-0.006415	0.014926	-0.012896	0.007040	0.013925	-0.003724	0.002768	0.007302	-0.015673	-0.001964	0.015535	0.010991	-0.004867	-0.002368	-0.000129	-0.011229	-0.000192	-0.000800	0.002306	0.000939	-0.003228	0.016221	
0.006915	NA	-0.028053	-0.000780	-0.003059	0.003896	-0.004339	0.000004	0.003752	0.002037	0.001254	0.002652	-0.008381	0.009855	-0.003922	-0.009129	-0.020681	-0.013484	0.002348	0.012520	-0.021567	0.002870	-0.007286	-0.029207	0.041616	-0.015916	-0.010759	-0.001711	-0.002199	-0.005645	0.035921	0.087546	-0.006988	-0.015180	-0.004472	-0.001191	-0.000319	-0.003968	-0.006992	0.009658	0.001808	-0.001572	0.001021	0.000573	0.006269	
0.005807	-0.028053	NA	0.003159	0.001035	-0.004241	-0.001639	-0.007712	0.001264	0.002254	-0.003960	-0.001147	-0.000239	-0.004962	0.005874	0.033028	0.012797	0.007944	-0.012951	-0.008105	0.012218	0.005877	0.011697	0.011935	-0.015652	-0.008917	-0.011336	0.014070	-0.001758	0.007158	-0.015959	-0.032062	0.022715	-0.003742	0.004411	-0.010140	0.009175	-0.001916	0.000064	0.005394	0.002109	0.000433	0.007145	-0.007444	-0.001772	
0.000067	-0.000780	0.003159	NA	-0.005344	0.005315	-0.002090	0.003039	-0.008064	-0.004141	0.005241	-0.005897	0.010990	0.001076	-0.005437	0.002602	0.005858	0.004451	0.001913	0.001519	-0.003472	0.000355	-0.002937	-0.005809	-0.000917	-0.000118	0.000020	-0.000460	-0.000305	0.000179	-0.002526	0.005311	-0.007237	0.001239	-0.010162	0.007143	0.006841	-0.000813	0.006570	-0.002496	-0.000282	0.003279	-0.006574	0.003177	-0.003136	
-0.000564	-0.003059	0.001035	-0.005344	NA	0.003254	0.007074	0.000144	0.005725	0.000416	-0.008910	-0.001906	0.001554	-0.001122	0.001431	0.000756	0.000621	-0.010925	0.003210	-0.000922	0.004138	-0.003605	0.004964	0.008059	0.004449	-0.005661	-0.006210	0.001264	-0.002201	0.001535	0.006284	-0.002113	0.000815	-0.002195	0.011202	-0.008174	-0.006752	-0.000237	-0.006620	0.003077	0.002542	-0.000960	0.006532	-0.005441	-0.000523	
0.000507	0.003896	-0.004241	0.005315	0.003254	NA	-0.005073	-0.003213	0.002337	0.003767	0.003758	0.007901	-0.012673	0.000061	0.004041	-0.003393	-0.006545	0.006603	-0.005188	-0.000593	-0.000692	0.003304	-0.002072	-0.002316	-0.003589	0.005870	0.006289	-0.000819	0.002545	-0.001739	-0.003827	-0.003212	0.006484	0.000980	-0.001113	0.001099	-0.000055	0.001058	0.000092	-0.000602	-0.002298	-0.002333	0.000014	0.002326	0.003701	
0.006081	-0.004339	-0.001639	-0.002090	0.007074	-0.005073	NA	0.017196	-0.001284	-0.003957	0.006329	-0.007284	0.007249	0.004333	-0.003685	-0.004270	-0.000517	-0.003019	0.001891	0.005557	-0.005573	0.003571	0.004492	0.000227	0.006119	0.007834	-0.005390	0.000267	-0.002742	0.000669	-0.002153	0.002842	-0.005139	0.000580	-0.032687	-0.020149	-0.015984	0.002265	-0.022152	0.074880	-0.003798	-0.008538	0.005776	0.002878	-0.007694	
-0.003971	0.000004	-0.007712	0.003039	0.000144	-0.003213	0.017196	NA	0.024201	0.003930	0.001483	0.001960	0.000699	-0.005347	0.002424	-0.008509	-0.001400	0.001901	-0.006262	0.005881	-0.003301	-0.005970	-0.005448	0.006089	0.008734	-0.005202	0.009664	-0.012706	0.004430	0.013815	0.001883	0.011406	-0.008109	0.002425	0.002216	0.009499	-0.016682	-0.014703	0.006191	-0.017171	-0.002949	0.000531	-0.005336	0.004711	0.002475	
0.006299	0.003752	0.001264	-0.008064	0.005725	0.002337	-0.001284	0.024201	NA	0.018999	0.019436	-0.000401	0.002299	0.002008	-0.003563	-0.001342	-0.000254	0.003449	0.000345	-0.002581	-0.001044	-0.008764	0.002723	0.000462	-0.000200	-0.003446	0.006779	-0.001192	-0.005600	0.001424	-0.005457	0.003955	0.003368	-0.003517	0.005839	-0.000006	-0.023454	-0.013755	0.003141	-0.007930	-0.008910	0.003695	-0.000632	-0.003071	-0.001615	
-0.003112	0.002037	0.002254	-0.004141	0.000416	0.003767	-0.003957	0.003930	0.018999	NA	0.049837	0.003363	-0.002911	-0.005179	0.004211	-0.000220	0.001685	-0.004384	0.006496	0.006552	-0.001501	-0.003350	0.009694	0.003807	-0.007440	-0.000267	-0.007413	0.007290	-0.004030	-0.008665	-0.002558	0.004704	0.002169	-0.000105	0.009315	-0.009500	-0.026387	-0.020189	0.004287	-0.003791	-0.012948	0.003245	-0.005564	0.002219	-0.002288	
-0.002274	0.001254	-0.003960	0.005241	-0.008910	0.003758	0.006329	0.001483	0.019436	0.049837	NA	0.002269	-0.003914	-0.007538	0.008357	-0.000074	0.008162	0.003858	-0.005488	-0.005957	0.003443	0.010145	-0.001910	-0.002704	-0.004709	0.002306	0.005177	-0.001685	-0.005111	0.000251	0.004395	-0.004228	-0.000100	-0.002275	0.002645	0.007562	-0.030444	-0.022788	0.005503	-0.015673	-0.008702	0.001823	-0.008522	0.006542	0.000495	
0.003814	0.002652	-0.001147	-0.005897	-0.001906	0.007901	-0.007284	0.001960	-0.000401	0.003363	0.002269	NA	0.055025	0.042504	-0.092087	-0.001475	-0.002788	-0.002440	-0.004943	-0.001660	0.005553	-0.001618	-0.002324	-0.002192	-0.002360	-0.006521	0.005541	-0.012764	0.004934	0.006279	-0.004986	0.003784	0.006468	0.007637	-0.001309	-0.002748	0.004525	-0.003416	-0.000503	0.002957	-0.000832	0.000540	0.000068	-0.000605	0.004109	
-0.004045	-0.008381	-0.000239	0.010990	0.001554	-0.012673	0.007249	0.000699	0.002299	-0.002911	-0.003914	0.055025	NA	0.046681	-0.059437	0.002183	0.001278	-0.000004	0.006915	-0.000044	0.008623	-0.002859	0.000470	0.003992	-0.001984	0.002834	-0.002371	0.005284	0.001315	-0.000207	-0.003770	0.003451	-0.009171	-0.004888	0.001066	0.001775	-0.008297	0.002460	0.000735	-0.002688	0.002441	0.003970	-0.000573	-0.003404	-0.000650	
0.003052	0.009855	-0.004962	0.001076	-0.001122	0.000061	0.004333	-0.005347	0.002008	-0.005179	-0.007538	0.042504	0.046681	NA	-0.054062	-0.000901	-0.002312	-0.002123	0.000700	-0.003715	-0.007354	0.008285	0.002909	-0.001336	-0.000996	-0.005175	-0.002573	0.008199	-0.015064	0.003746	0.005906	-0.004268	0.010546	-0.001816	0.003293	-0.007353	0.006529	0.005852	0.000463	0.003587	-0.001402	-0.003222	0.001322	0.001931	-0.000212	
-0.002730	-0.003922	0.005874	-0.005437	0.001431	0.004041	-0.003685	0.002424	-0.003563	0.004211	0.008357	-0.092087	-0.059437	-0.054062	NA	0.000237	0.003609	0.004279	-0.002271	0.005045	-0.006392	-0.003474	-0.000896	-0.000340	0.004981	0.008368	-0.000723	-0.000257	0.007985	-0.009222	0.002751	-0.002819	-0.007462	-0.001106	-0.002765	0.007772	-0.002721	-0.004398	-0.000615	-0.003651	-0.000152	-0.001170	-0.000749	0.001911	-0.003107	
0.000994	-0.009129	0.033028	0.002602	0.000756	-0.003393	-0.004270	-0.008509	-0.001342	-0.000220	-0.000074	-0.001475	0.002183	-0.000901	0.000237	NA	0.011949	-0.002679	-0.048598	-0.029754	0.008733	-0.007024	-0.020500	0.002591	-0.068887	0.014448	0.061797	0.006371	-0.013619	-0.016799	-0.022868	-0.025255	0.171445	-0.006944	0.008805	-0.002881	0.001068	0.004928	-0.003334	0.005506	0.008424	-0.012062	0.006068	0.006117	-0.035696	
-0.021524	-0.020681	0.012797	0.005858	0.000621	-0.006545	-0.000517	-0.001400	-0.000254	0.001685	0.008162	-0.002788	0.001278	-0.002312	0.003609	0.011949	NA	0.028021	-0.009241	-0.013477	0.002506	0.002601	0.058101	0.011869	-0.020768	0.032248	-0.008024	-0.023945	0.006173	-0.014221	-0.005832	-0.025250	-0.005233	0.015928	-0.006143	0.011568	0.000871	0.002991	0.004501	-0.007104	-0.011438	-0.000878	-0.006284	0.007046	-0.011619	
-0.007878	-0.013484	0.007944	0.004451	-0.010925	0.006603	-0.003019	0.001901	0.003449	-0.004384	0.003858	-0.002440	-0.000004	-0.002123	0.004279	-0.002679	0.028021	NA	-0.002257	-0.003402	0.022285	0.011673	-0.026169	0.001951	0.009036	0.020031	0.002435	0.017910	-0.002579	-0.013747	-0.011869	-0.022027	-0.003449	0.004092	-0.001354	0.006040	-0.003897	0.004773	0.004629	-0.004801	-0.002495	-0.001956	0.002233	-0.000231	-0.020985	
0.000978	0.002348	-0.012951	0.001913	0.003210	-0.005188	0.001891	-0.006262	0.000345	0.006496	-0.005488	-0.004943	0.006915	0.000700	-0.002271	-0.048598	-0.009241	-0.002257	NA	0.013659	-0.001865	-0.014536	0.043408	0.012074	0.066421	-0.003088	-0.068452	-0.003625	0.012849	0.007018	0.009687	0.009252	-0.066390	0.009484	-0.006271	0.001006	-0.002424	-0.003486	-0.005956	0.008120	0.009072	-0.000239	-0.000294	0.000531	0.017699	
-0.006527	0.012520	-0.008105	0.001519	-0.000922	-0.000593	0.005557	0.005881	-0.002581	0.006552	-0.005957	-0.001660	-0.000044	-0.003715	0.005045	-0.029754	-0.013477	-0.003402	0.013659	NA	-0.001870	-0.019791	0.004658	-0.005471	0.151380	-0.008608	-0.034613	0.005798	0.001472	-0.002679	0.019540	0.021736	-0.043068	0.012136	0.001523	-0.003433	0.000086	-0.004502	0.002769	0.002473	-0.004992	-0.003388	0.005716	-0.002218	-0.015633	
0.005188	-0.021567	0.012218	-0.003472	0.004138	-0.000692	-0.005573	-0.003301	-0.001044	-0.001501	0.003443	0.005553	0.008623	-0.007354	-0.006392	0.008733	0.002506	0.022285	-0.001865	-0.001870	NA	0.006393	0.007184	-0.007181	0.001394	0.004875	-0.006474	0.006739	0.009020	0.007588	-0.015303	-0.016707	-0.012266	-0.007246	-0.003090	-0.000001	0.005630	-0.000803	0.008661	-0.006600	0.003035	-0.001934	0.003374	-0.001372	0.005959	
-0.016339	0.002870	0.005877	0.000355	-0.003605	0.003304	0.003571	-0.005970	-0.008764	-0.003350	0.010145	-0.001618	-0.002859	0.008285	-0.003474	-0.007024	0.002601	0.011673	-0.014536	-0.019791	0.006393	NA	-0.000746	0.005991	0.021038	0.028652	0.022917	-0.003777	-0.004534	0.002774	-0.006636	-0.002111	-0.008235	-0.003956	0.005639	0.009922	-0.000533	0.002651	-0.007069	-0.010608	0.002121	0.003706	-0.007766	0.003913	0.011007	
0.003039	-0.007286	0.011697	-0.002937	0.004964	-0.002072	0.004492	-0.005448	0.002723	0.009694	-0.001910	-0.002324	0.000470	0.002909	-0.000896	-0.020500	0.058101	-0.026169	0.043408	0.004658	0.007184	-0.000746	NA	-0.022643	-0.029726	-0.008384	-0.028390	0.017031	-0.010868	0.007595	0.004018	-0.004435	-0.009410	-0.002620	0.001019	-0.003496	-0.001451	-0.002446	-0.006318	-0.002642	-0.005508	-0.000673	0.007077	-0.006268	0.049295	
-0.006415	-0.029207	0.011935	-0.005809	0.008059	-0.002316	0.000227	0.006089	0.000462	0.003807	-0.002704	-0.002192	0.003992	-0.001336	-0.000340	0.002591	0.011869	0.001951	0.012074	-0.005471	-0.007181	0.005991	-0.022643	NA	-0.021442	0.026929	0.001753	-0.011465	0.006293	0.009281	-0.017471	-0.023276	0.007532	0.075666	0.003853	-0.005756	-0.004923	0.000207	0.005154	-0.003227	-0.002780	0.006014	-0.006911	0.000765	0.000360	
0.014926	0.041616	-0.015652	-0.000917	0.004449	-0.003589	0.006119	0.008734	-0.000200	-0.007440	-0.004709	-0.002360	-0.001984	-0.000996	0.004981	-0.068887	-0.020768	0.009036	0.066421	0.151380	0.001394	0.021038	-0.029726	-0.021442	NA	-0.006750	-0.023280	0.009978	-0.004143	0.003313	0.024422	0.016503	-0.078900	-0.016315	-0.000859	0.013325	-0.001388	-0.000551	0.007550	-0.014348	-0.000907	0.009762	-0.003825	-0.006012	-0.020012	
-0.012896	-0.015916	-0.008917	-0.000118	-0.005661	0.005870	0.007834	-0.005202	-0.003446	-0.000267	0.002306	-0.006521	0.002834	-0.005175	0.008368	0.014448	0.032248	0.020031	-0.003088	-0.008608	0.004875	0.028652	-0.008384	0.026929	-0.006750	NA	-0.016905	-0.011071	-0.002025	0.011367	-0.013816	-0.015932	-0.010848	-0.003689	-0.011824	0.000140	-0.002638	-0.002201	0.011030	-0.000595	0.003442	-0.000922	-0.004023	0.004873	0.005919	
0.007040	-0.010759	-0.011336	0.000020	-0.006210	0.006289	-0.005390	0.009664	0.006779	-0.007413	0.005177	0.005541	-0.002371	-0.002573	-0.000723	0.061797	-0.008024	0.002435	-0.068452	-0.034613	-0.006474	0.022917	-0.028390	0.001753	-0.023280	-0.016905	NA	-0.012483	0.008271	-0.006275	-0.007716	0.002136	0.165073	-0.012492	-0.009683	0.001971	-0.003653	-0.000964	0.008173	0.006361	-0.003968	0.000803	-0.006089	0.005174	-0.023935	
0.013925	-0.001711	0.014070	-0.000460	0.001264	-0.000819	0.000267	-0.012706	-0.001192	0.007290	-0.001685	-0.012764	0.005284	0.008199	-0.000257	0.006371	-0.023945	0.017910	-0.003625	0.005798	0.006739	-0.003777	0.017031	-0.011465	0.009978	-0.011071	-0.012483	NA	-0.008060	-0.002164	0.011137	-0.012700	0.009278	-0.022171	0.007937	0.003586	0.002578	0.007803	-0.011798	-0.001733	-0.002373	0.003491	0.005960	-0.009341	-0.000973	
-0.003724	-0.002199	-0.001758	-0.000305	-0.002201	0.002545	-0.002742	0.004430	-0.005600	-0.004030	-0.005111	0.004934	0.001315	-0.015064	0.007985	-0.013619	0.006173	-0.002579	0.012849	0.001472	0.009020	-0.004534	-0.010868	0.006293	-0.004143	-0.002025	0.008271	-0.008060	NA	-0.000750	0.010728	-0.003302	0.004557	0.013778	-0.008180	0.006630	0.001739	0.008438	0.011751	-0.006420	0.002781	0.004502	-0.004257	-0.000327	-0.011445	
0.002768	-0.005645	0.007158	0.000179	0.001535	-0.001739	0.000669	0.013815	0.001424	-0.008665	0.000251	0.006279	-0.000207	0.003746	-0.009222	-0.016799	-0.014221	-0.013747	0.007018	-0.002679	0.007588	0.002774	0.007595	0.009281	0.003313	0.011367	-0.006275	-0.002164	-0.000750	NA	-0.000008	0.004036	0.005152	0.000493	-0.006106	-0.000809	-0.000615	-0.007829	0.003454	0.003366	0.000793	-0.004447	-0.006182	0.010519	-0.002302	
0.007302	0.035921	-0.015959	-0.002526	0.006284	-0.003827	-0.002153	0.001883	-0.005457	-0.002558	0.004395	-0.004986	-0.003770	0.005906	0.002751	-0.022868	-0.005832	-0.011869	0.009687	0.019540	-0.015303	-0.006636	0.004018	-0.017471	0.024422	-0.013816	-0.007716	0.011137	0.010728	-0.000008	NA	0.025065	-0.027787	-0.004425	0.010218	-0.005088	0.001801	0.000997	-0.007384	0.001711	0.001084	-0.001471	-0.001378	0.002827	-0.000681	
