NA	0.054645	0.026173	0.006576	0.008033	0.008883	-0.000344	-0.007000	0.003296	-0.005252	-0.006847	-0.000584	-0.006157	0.001088	-0.003651	-0.016000	-0.013176	0.015834	-0.062077	-0.054713	0.025382	-0.047451	-0.014023	0.006933	-0.046163	-0.001590	-0.031687	0.051677	0.018748	0.036603	0.047994	0.030066	-0.027972	0.034806	0.011379	-0.002176	-0.006573	-0.004030	-0.009943	-0.002784	-0.004950	0.005329	0.007341	0.000977	-0.019511	
0.054645	NA	0.002105	0.007231	0.007642	0.012508	-0.009825	-0.003456	0.000908	-0.000672	-0.003778	-0.001030	-0.009215	0.007960	-0.004002	-0.027756	-0.008318	0.019081	-0.071923	-0.051304	0.008371	-0.037822	-0.026162	-0.008702	-0.036750	0.000602	-0.060041	0.049614	0.028321	0.041249	0.085719	0.134596	-0.038137	0.013571	-0.005736	-0.003755	-0.004929	-0.007874	-0.011095	0.000804	-0.002634	0.003061	0.008065	0.004193	-0.038912	
0.026173	0.002105	NA	0.013143	0.012755	0.008973	-0.006826	-0.009951	-0.001060	-0.000374	-0.007236	-0.000766	0.000896	-0.002753	0.007331	0.022939	0.016264	0.020182	-0.043659	-0.031384	0.022951	-0.011640	0.001504	0.018540	-0.043313	-0.003705	-0.028531	0.034527	0.010247	0.026094	0.007852	-0.005316	0.008125	0.006907	-0.003498	-0.015812	0.004202	-0.006155	-0.009081	-0.006582	-0.002134	-0.000647	0.006011	-0.006905	-0.023020	
0.006576	0.007231	0.013143	NA	0.327375	0.330455	-0.107423	-0.087311	-0.091876	-0.095245	-0.091330	0.035934	0.042510	0.047638	0.037519	0.007532	0.016706	0.014047	0.010049	0.018230	0.009396	0.005964	0.004896	0.004728	0.010582	0.004077	0.010313	0.001240	0.005269	0.008560	0.006590	0.009441	0.009051	0.008155	-0.057080	-0.067240	-0.098259	-0.101115	-0.056632	-0.078015	-0.094963	-0.017114	-0.028012	-0.022330	-0.008154	
0.008033	0.007642	0.012755	0.327375	NA	0.328050	-0.099292	-0.087664	-0.080421	-0.090307	-0.099577	0.038599	0.035906	0.045856	0.041914	0.005417	0.013366	0.004272	0.008555	0.013833	0.016151	0.001434	0.009884	0.015707	0.011341	0.000763	0.003518	0.004486	0.005263	0.011568	0.014701	0.006134	0.013449	0.006740	-0.046500	-0.078434	-0.106527	-0.099492	-0.067181	-0.076862	-0.091600	-0.019133	-0.020265	-0.026881	-0.009039	
0.008883	0.012508	0.008973	0.330455	0.328050	NA	-0.109619	-0.091544	-0.084265	-0.089540	-0.091817	0.044038	0.024580	0.045383	0.042513	0.002592	0.008082	0.016829	0.003422	0.014462	0.012712	0.006727	0.004788	0.008299	0.006739	0.009249	0.012412	0.002851	0.008786	0.009197	0.007671	0.005304	0.017745	0.009049	-0.054838	-0.073933	-0.103356	-0.100035	-0.063787	-0.080118	-0.096389	-0.017277	-0.021239	-0.019638	-0.005846	
-0.000344	-0.009825	-0.006826	-0.107423	-0.099292	-0.109619	NA	0.059088	0.042101	0.042451	0.052243	-0.015748	-0.002413	-0.010721	-0.012790	-0.005829	-0.005509	-0.008290	-0.001391	-0.001470	-0.012265	0.000766	-0.000685	-0.003548	0.001196	0.005233	-0.007588	-0.001985	-0.006375	-0.003908	-0.007948	-0.001535	-0.011695	-0.002994	0.003415	0.020914	0.036715	0.050966	0.014500	0.090605	0.042007	-0.009297	0.005970	0.005765	-0.003168	
-0.007000	-0.003456	-0.009951	-0.087311	-0.087664	-0.091544	0.059088	NA	0.066969	0.052093	0.050551	-0.009614	-0.009712	-0.021138	-0.009969	-0.006853	-0.003899	-0.001086	-0.005828	0.001386	-0.007494	-0.005146	-0.007395	0.004429	0.005965	-0.004345	0.007976	-0.010791	0.002883	0.010595	-0.001896	0.008925	-0.011442	0.001482	0.007678	0.022073	0.038733	0.038597	0.013438	-0.002543	0.045026	0.001351	0.001789	0.011473	0.001712	
0.003296	0.000908	-0.001060	-0.091876	-0.080421	-0.084265	0.042101	0.066969	NA	0.064951	0.065796	-0.008655	-0.005030	-0.011599	-0.012793	-0.000540	-0.002433	0.001147	-0.001742	-0.007443	-0.004716	-0.008699	-0.000356	-0.000304	-0.003010	-0.002448	0.003991	0.000790	-0.005724	0.000695	-0.007437	0.002974	-0.001688	-0.003593	0.009563	0.012910	0.032778	0.039453	0.009501	0.003141	0.039744	-0.002078	-0.000681	0.000287	-0.003452	
-0.005252	-0.000672	-0.000374	-0.095245	-0.090307	-0.089540	0.042451	0.052093	0.064951	NA	0.095362	-0.006243	-0.010860	-0.018968	-0.006600	0.000595	-0.000675	-0.006344	0.004058	0.000825	-0.005343	-0.003277	0.006439	0.002776	-0.008568	0.000615	-0.007893	0.008066	-0.004274	-0.008624	-0.004760	0.003684	-0.002685	-0.000348	0.009447	0.003171	0.032242	0.035953	0.008041	0.003747	0.038673	0.001016	-0.001023	0.007115	-0.004489	
-0.006847	-0.003778	-0.007236	-0.091330	-0.099577	-0.091817	0.052243	0.050551	0.065796	0.095362	NA	-0.009501	-0.013990	-0.023205	-0.004932	0.001827	0.004954	-0.000107	-0.003354	-0.006370	-0.002016	0.010789	-0.003500	-0.004174	-0.003018	0.002264	0.006359	-0.002315	-0.006714	-0.003036	-0.000925	-0.006693	-0.003053	-0.003671	0.005981	0.018497	0.030068	0.034948	0.010843	-0.003609	0.043635	0.001559	-0.001528	0.012062	0.000795	
-0.000584	-0.001030	-0.000766	0.035934	0.038599	0.044038	-0.015748	-0.009614	-0.008655	-0.006243	-0.009501	NA	0.090974	0.083813	-0.015087	0.001761	-0.001866	-0.001403	-0.000295	0.003215	0.001196	0.001820	-0.003169	-0.003599	0.002717	-0.005109	0.008401	-0.014801	0.003744	0.003878	-0.005378	0.001832	0.005526	0.007745	-0.006603	-0.008250	-0.002765	-0.011751	-0.003746	-0.003476	-0.007011	-0.070503	-0.064965	-0.061347	0.005867	
-0.006157	-0.009215	0.000896	0.042510	0.035906	0.024580	-0.002413	-0.009712	-0.005030	-0.010860	-0.013990	0.090974	NA	0.083846	0.008211	0.003785	0.001954	0.001949	0.006215	0.000617	0.004696	-0.001963	-0.002353	0.002266	-0.000801	0.003931	-0.002284	0.003028	0.001398	-0.000030	-0.002298	0.003307	-0.011090	-0.003047	0.000111	0.000768	-0.014697	-0.007384	0.002583	-0.002739	-0.004687	-0.068495	-0.065528	-0.063784	0.000127	
0.001088	0.007960	-0.002753	0.047638	0.045856	0.045383	-0.010721	-0.021138	-0.011599	-0.018968	-0.023205	0.083813	0.083846	NA	0.017024	0.001280	-0.000751	0.000774	0.001068	-0.002370	-0.009311	0.008249	0.000259	-0.001965	0.000002	-0.002927	-0.002394	0.006556	-0.012942	0.004318	0.007177	-0.002637	0.007170	0.000485	-0.001952	-0.010807	-0.007098	-0.010061	-0.001968	-0.001931	-0.013755	-0.071789	-0.062343	-0.057091	-0.000500	
-0.003651	-0.004002	0.007331	0.037519	0.041914	0.042513	-0.012790	-0.009969	-0.012793	-0.006600	-0.004932	-0.015087	0.008211	0.017024	NA	0.001877	0.004518	0.006295	-0.001558	0.004539	-0.008157	-0.002600	-0.003097	-0.000928	0.004654	0.009334	-0.001000	-0.000752	0.008055	-0.007243	0.004299	-0.001220	-0.009049	0.000726	-0.005925	0.002205	-0.008668	-0.012114	-0.002157	-0.006610	-0.006026	-0.064853	-0.058996	-0.052479	-0.002767	
-0.016000	-0.027756	0.022939	0.007532	0.005417	0.002592	-0.005829	-0.006853	-0.000540	0.000595	0.001827	0.001761	0.003785	0.001280	0.001877	NA	0.008575	-0.012857	-0.005216	0.007406	-0.000225	0.012209	-0.012882	-0.003197	-0.022210	0.008400	0.083811	-0.011115	-0.023428	-0.029294	-0.039502	-0.041823	0.181276	-0.016710	-0.006686	-0.016793	0.000901	0.003784	-0.016455	-0.011838	0.007607	-0.012791	-0.000639	0.001931	-0.019835	
-0.013176	-0.008318	0.016264	0.016706	0.013366	0.008082	-0.005509	-0.003899	-0.002433	-0.000675	0.004954	-0.001866	0.001954	-0.000751	0.004518	0.008575	NA	0.032136	-0.015691	-0.016008	0.006811	-0.002126	0.053589	0.014301	-0.024255	0.033435	-0.009571	-0.014658	0.010341	-0.005338	0.003160	-0.014139	-0.008634	0.019179	-0.018152	-0.002006	-0.002741	-0.001412	-0.009612	-0.020848	-0.014541	-0.001646	-0.005566	0.005146	-0.020925	
0.015834	0.019081	0.020182	0.014047	0.004272	0.016829	-0.008290	-0.001086	0.001147	-0.006344	-0.000107	-0.001403	0.001949	0.000774	0.006295	-0.012857	0.032136	NA	-0.037657	-0.029380	0.034217	-0.007295	-0.035801	0.009983	-0.024749	0.025843	-0.017461	0.040652	0.011094	0.008469	0.014534	0.006985	-0.017944	0.016209	-0.009585	-0.003320	-0.007421	0.000548	-0.006600	-0.015864	-0.005986	-0.004623	0.000301	-0.003462	-0.042544	
