0.0628241,0.0586361,0.0366204,0.0528324,0.0450027,0.040131,0.038189,0.0427967,-0.0204127,0.0483775,0.0195405,0.0557599,0.0461011,0.051778,0.0378359,0.0524279,0.0132171,0.0298644,0.0234599,0.0302447	0.211945,0.203571,0.189215,0.211357,0.202304,0.200957,0.203745,0.192147,0.149357,0.217571,0.181997,0.22366,0.210307,0.213834,0.201257,0.204842,0.193332,0.187434,0.188507,0.201087	-0.151134,-0.146686,-0.15366,-0.160315,-0.158746,-0.162134,-0.166854,-0.150589,-0.169253,-0.170994,-0.163037,-0.17002,-0.165814,-0.16387,-0.164675,-0.154068,-0.180577,-0.158457,-0.165781,-0.171888
0.0025816,0.00664756,0.00430968,-0.00793809,0.00581239,0.00551864,0.00515816,0.00111195,-0.0130951,-0.00139721,0.00858645,0.00115128,0.00568793,0.00408964,-0.00564414,0.00930979,0.0100981,-0.00356638,-0.00433488,0.00407792	-0.260162,-0.31563,-0.35178,-0.368732,-0.34704,-0.355409,-0.3346,-0.353857,-0.39378,-0.381435,-0.38247,-0.337455,-0.334926,-0.352871,-0.349399,-0.353478,-0.370808,-0.399199,-0.382996,-0.38913	0.262567,0.321603,0.355551,0.361853,0.352142,0.360221,0.339173,0.354829,0.382658,0.380241,0.389777,0.338475,0.339966,0.356446,0.344434,0.361597,0.379485,0.396197,0.379291,0.392585
-0.00854811,-0.0348012,-0.0480258,-0.0803662,-0.0543756,-0.0642128,-0.0682286,-0.0464759,-0.114973,-0.0496147,-0.0646844,-0.0207,-0.0396592,-0.0726854,-0.0554696,-0.0497705,-0.0631003,-0.0603617,-0.0608783,-0.0607588	0.190017,0.166684,0.16363,0.151117,0.164758,0.16441,0.147691,0.170771,0.102907,0.180422,0.165642,0.202388,0.172667,0.156741,0.169709,0.178,0.172932,0.166392,0.165545,0.178049	-0.198243,-0.200323,-0.210005,-0.228706,-0.217188,-0.226234,-0.213766,-0.215536,-0.215332,-0.227995,-0.227884,-0.222157,-0.210882,-0.226842,-0.223078,-0.225771,-0.233484,-0.224499,-0.224164,-0.236252
-0.0826899,-0.090771,-0.0676011,-0.0713027,-0.0641698,-0.0806807,-0.0679368,-0.0672795,-0.0734481,-0.0932373,-0.0692626,-0.0907959,-0.0708481,-0.0777367,-0.0824241,-0.0680148,-0.0712749,-0.0756726,-0.0855308,-0.0661922	-0.15255,-0.221314,-0.250908,-0.272413,-0.26154,-0.269003,-0.244197,-0.257295,-0.312864,-0.288076,-0.304367,-0.240378,-0.233986,-0.257078,-0.242735,-0.260492,-0.282719,-0.305273,-0.285531,-0.28007	0.070753,0.13322,0.18647,0.205094,0.200739,0.1925,0.179234,0.193362,0.245047,0.200216,0.240168,0.15292,0.165888,0.182999,0.163584,0.195949,0.215792,0.23503,0.205007,0.217917
-0.0520749,-0.0553108,-0.0866999,-0.0981854,-0.0944032,-0.094641,-0.0990291,-0.0884313,-0.137564,-0.0886347,-0.103317,-0.0744461,-0.0824597,-0.102025,-0.094021,-0.0838808,-0.110105,-0.0963819,-0.0870588,-0.0928176	0.141968,0.132481,0.122753,0.124795,0.123015,0.127457,0.114669,0.127198,0.0796233,0.138004,0.128554,0.147066,0.127644,0.12025,0.123941,0.128569,0.123917,0.123769,0.132076,0.140147	-0.192619,-0.186425,-0.207247,-0.220281,-0.214922,-0.219451,-0.211299,-0.21323,-0.214834,-0.2239,-0.228832,-0.219113,-0.207915,-0.219582,-0.215451,-0.210183,-0.230872,-0.217556,-0.216644,-0.229973
-0.393299,-0.428623,-0.462918,-0.484197,-0.468923,-0.476708,-0.453559,-0.466784,-0.501032,-0.50156,-0.50215,-0.459452,-0.452039,-0.477874,-0.468242,-0.477662,-0.490826,-0.510853,-0.504159,-0.508124	-0.0163207,-0.000668752,-0.00152764,-0.00919521,-0.00972085,-0.00380211,-0.000380541,0.0014705,-0.0159441,-0.0170951,-0.00868578,-0.00471465,-0.000752362,-0.00457838,-0.00545291,-0.00363751,0.00500356,-0.0104548,-0.0229179,-0.0039035	-0.379414,-0.428077,-0.461717,-0.477126,-0.461305,-0.473765,-0.453257,-0.467933,-0.488994,-0.488655,-0.495626,-0.455724,-0.451441,-0.474333,-0.463973,-0.474849,-0.494615,-0.503085,-0.486867,-0.505223
-0.163724,-0.172822,-0.158868,-0.149602,-0.144248,-0.160176,-0.147212,-0.14582,-0.140024,-0.17327,-0.14301,-0.169881,-0.159331,-0.156776,-0.163099,-0.148278,-0.144814,-0.159745,-0.175267,-0.168556	0.0340009,0.0268189,0.0231646,0.0234088,0.0218058,0.0210195,0.0245866,0.0325557,0.0173741,0.0266315,0.0235053,0.0280825,0.029471,0.0340725,0.0367527,0.0350472,0.0400321,0.0230967,0.0208255,0.0299769	-0.19663,-0.19872,-0.181365,-0.172407,-0.165533,-0.180587,-0.171179,-0.177533,-0.157016,-0.198983,-0.165957,-0.197023,-0.187919,-0.189835,-0.19866,-0.182378,-0.18378,-0.18217,-0.195379,-0.197535
-0.397942,-0.431996,-0.469234,-0.48862,-0.476403,-0.482024,-0.462164,-0.47562,-0.509105,-0.502208,-0.507694,-0.467432,-0.461123,-0.485011,-0.477476,-0.480753,-0.503608,-0.513784,-0.508403,-0.515197	-0.0114777,-0.00467116,0.00257956,-0.00715918,-0.00639786,-0.000775905,-0.000246179,0.00152819,-0.0170021,-0.00328056,0.000543326,-0.00349772,-3.65363e-05,-0.00831736,-0.0104499,-0.00510752,-0.00159955,-0.00409076,-0.0189777,-0.00397275	-0.388238,-0.428188,-0.471244,-0.483151,-0.471442,-0.481428,-0.46197,-0.476802,-0.496399,-0.499751,-0.508097,-0.464694,-0.461094,-0.478624,-0.469368,-0.476816,-0.502413,-0.510766,-0.494193,-0.512273
-0.0609475,-0.0683544,-0.0463913,-0.0517769,-0.0530081,-0.0525067,-0.0482984,-0.049626,-0.0727601,-0.0723667,-0.0530958,-0.0794365,-0.0483166,-0.0714122,-0.060467,-0.059316,-0.0645796,-0.0697645,-0.0742925,-0.0506028	-0.272045,-0.327811,-0.359111,-0.390054,-0.378318,-0.378453,-0.358428,-0.371811,-0.429789,-0.39974,-0.416612,-0.364532,-0.34689,-0.387512,-0.3648,-0.386836,-0.40934,-0.423242,-0.405865,-0.402841	0.214656,0.265403,0.318018,0.34525,0.331968,0.332555,0.315593,0.328241,0.368554,0.337125,0.37174,0.293597,0.303662,0.325097,0.311197,0.335212,0.354122,0.364232,0.341881,0.359568
0.255997,0.283401,0.261343,0.279656,0.262692,0.250235,0.275619,0.283622,0.304183,0.263589,0.275705,0.299793,0.272348,0.27906,0.283203,0.284824,0.270909,0.313022,0.305882,0.310064	0.250273,0.263813,0.25717,0.263579,0.258164,0.240141,0.26921,0.279911,0.301725,0.257787,0.275099,0.297427,0.269294,0.268275,0.274713,0.26763,0.267403,0.304491,0.294553,0.300152	0.00611621,0.0211711,0.00447327,0.0173568,0.0048568,0.010739,0.00692333,0.00403118,0.00270579,0.00622464,0.000655018,0.00259738,0.00329583,0.011658,0.00920633,0.0186126,0.0037802,0.00942978,0.0124504,0.0109284
