P1	P2	P3	Dstatistic	Z-score	p-value	BBAA	ABBA	BABA
TderUga	TderCam	TstrZam	0.0149479	5.74288	9.30772e-09	4.90416e+06	48416.7	46990.5
TderUga	TderCam	TstrZim	0.014971	5.789	7.08074e-09	4.90797e+06	48378.9	46951.7
TimbEth	TimbAby	TderCam	0.00140411	0.620496	0.534932	3.78121e+06	70180.6	69983.8
TimbKen	TimbAby	TderCam	0.0342183	16.7619	2.3e-16	3.79281e+06	68174.9	63663.6
TimbSom	TimbAby	TderCam	0.0152046	4.19642	2.71171e-05	3.79182e+06	71919.3	69765
TimbTan	TimbAby	TderCam	0.0491882	18.5785	2.3e-16	3.79615e+06	69213.5	62723.8
TimbUga	TimbAby	TderCam	0.0471902	11.765	2.3e-16	3.80114e+06	69429.7	63172.2
ToryBot	TderCam	TimbAby	0.0259466	25.0507	2.3e-16	4.84199e+06	455109	432089
ToryEth	TderCam	TimbAby	0.0239806	24.7011	2.3e-16	4.84934e+06	452592	431394
ToryKen	TderCam	TimbAby	0.0232158	20.2724	2.3e-16	4.84784e+06	452729	432185
ToryNam	TderCam	TimbAby	0.0242398	23.3029	2.3e-16	4.84727e+06	453378	431918
ToryRSA	TderCam	TimbAby	0.0227612	22.0126	2.3e-16	4.84358e+06	453052	432887
ToryTan	TderCam	TimbAby	0.0237202	22.5058	2.3e-16	4.84634e+06	453413	432402
ToryZam	TderCam	TimbAby	0.0239401	21.8875	2.3e-16	4.84796e+06	453461	432257
ToryZim	TderCam	TimbAby	0.0257869	24.1526	2.3e-16	4.83292e+06	457066	434086
TderCam	TscrGha	TimbAby	0.0741442	37.6709	2.3e-16	2.18022e+06	1.06392e+06	917042
TderCam	TspeBot	TimbAby	0.0203889	10.628	2.3e-16	2.5683e+06	902496	866429
TderCam	TspeCam	TimbAby	0.0169592	9.09479	2.3e-16	2.57436e+06	902573	872470
TderCam	TspeCon	TimbAby	0.0158759	8.81654	2.3e-16	2.57547e+06	896599	868575
TderCam	TspeDRC	TimbAby	0.0164475	9.20953	2.3e-16	2.57491e+06	901832	872646
TderCam	TspeGha	TimbAby	0.0184662	10.7869	2.3e-16	2.57169e+06	897860	865301
TderCam	TspeTan	TimbAby	0.0180887	9.90461	2.3e-16	2.56676e+06	901296	869269
TderCam	TspeZam	TimbAby	0.0206979	11.5981	2.3e-16	2.56542e+06	903811	867156
TstrBot	TderCam	TimbAby	0.116541	30.754	2.3e-16	2.33695e+06	1.14302e+06	904413
TstrNA-	TderCam	TimbAby	0.118549	32.0104	2.3e-16	2.31741e+06	1.15292e+06	908540
TstrNam	TderCam	TimbAby	0.114965	30.7046	2.3e-16	2.3354e+06	1.14142e+06	906035
TstrRSA	TderCam	TimbAby	0.11036	29.96	2.3e-16	2.33494e+06	1.13704e+06	911014
TstrTan	TderCam	TimbAby	0.111144	29.622	2.3e-16	2.33339e+06	1.1401e+06	912017
TstrZam	TderCam	TimbAby	0.112276	30.0917	2.3e-16	2.33656e+06	1.13972e+06	909630
TstrZim	TderCam	TimbAby	0.109487	29.409	2.3e-16	2.33202e+06	1.13904e+06	914230
TimbKen	TimbEth	TderCam	0.0328636	16.5985	2.3e-16	3.78629e+06	67799.5	63485
TimbSom	TimbEth	TderCam	0.0138037	3.75416	0.000173925	3.7844e+06	71882	69924.5
TimbTan	TimbEth	TderCam	0.0479358	23.4863	2.3e-16	3.78994e+06	68785.9	62492.9
TimbUga	TimbEth	TderCam	0.0498584	11.5615	2.3e-16	3.80672e+06	63809.5	57748.8
ToryBot	TderCam	TimbEth	0.0241216	22.5983	2.3e-16	4.84036e+06	453276	431923
ToryEth	TderCam	TimbEth	0.0221437	21.8236	2.3e-16	4.84771e+06	450758	431228
ToryKen	TderCam	TimbEth	0.0213978	18.0268	2.3e-16	4.84622e+06	450916	432023
ToryNam	TderCam	TimbEth	0.0223772	20.7435	2.3e-16	4.84563e+06	451538	431772
ToryRSA	TderCam	TimbEth	0.020862	19.6083	2.3e-16	4.84195e+06	451222	432780
ToryTan	TderCam	TimbEth	0.0218926	20.0735	2.3e-16	4.84472e+06	451593	432243
ToryZam	TderCam	TimbEth	0.0221221	19.3794	2.3e-16	4.84633e+06	451637	432087
ToryZim	TderCam	TimbEth	0.0238974	21.6876	2.3e-16	4.83128e+06	455228	433979
TderCam	TscrGha	TimbEth	0.0772796	40.0557	2.3e-16	2.17555e+06	1.06497e+06	912174
TderCam	TspeBot	TimbEth	0.0271456	14.3829	2.3e-16	2.56183e+06	907734	859755
TderCam	TspeCam	TimbEth	0.0236081	12.9697	2.3e-16	2.56791e+06	907698	865828
TderCam	TspeCon	TimbEth	0.0225975	12.9899	2.3e-16	2.56901e+06	901773	861918
TderCam	TspeDRC	TimbEth	0.0231561	13.3392	2.3e-16	2.56847e+06	907067	866010
TderCam	TspeGha	TimbEth	0.0252344	15.2856	2.3e-16	2.56522e+06	903093	858637
TderCam	TspeTan	TimbEth	0.0251008	13.8898	2.3e-16	2.56021e+06	906938	862523
TderCam	TspeZam	TimbEth	0.027406	15.6	2.3e-16	2.55895e+06	908981	860487
TstrBot	TderCam	TimbEth	0.108017	28.5902	2.3e-16	2.32933e+06	1.1352e+06	913870
TstrNA-	TderCam	TimbEth	0.110188	29.8004	2.3e-16	2.30985e+06	1.14517e+06	917848
TstrNam	TderCam	TimbEth	0.106523	28.5227	2.3e-16	2.3278e+06	1.13362e+06	915358
TstrRSA	TderCam	TimbEth	0.101892	27.7059	2.3e-16	2.32733e+06	1.12922e+06	920385
TstrTan	TderCam	TimbEth	0.102599	27.421	2.3e-16	2.32577e+06	1.13228e+06	921556
TstrZam	TderCam	TimbEth	0.103782	27.8631	2.3e-16	2.32894e+06	1.13191e+06	919057
TstrZim	TderCam	TimbEth	0.101022	27.2002	2.3e-16	2.32441e+06	1.13122e+06	923638
TimbKen	TimbSom	TderCam	0.0178092	5.56268	2.65664e-08	3.79719e+06	67353.3	64996.3
TimbTan	TimbKen	TderCam	0.0171142	14.8887	2.3e-16	3.81059e+06	58791	56812.5
TimbUga	TimbKen	TderCam	0.0141152	4.0093	6.08998e-05	3.80602e+06	62729	60982.8
ToryBot	TderCam	TimbKen	0.0246916	23.2404	2.3e-16	4.84476e+06	453360	431511
ToryEth	TderCam	TimbKen	0.0227352	22.4908	2.3e-16	4.85212e+06	450856	430811
ToryKen	TderCam	TimbKen	0.0219784	18.6769	2.3e-16	4.85062e+06	450998	431600
ToryNam	TderCam	TimbKen	0.0229796	21.4421	2.3e-16	4.85004e+06	451636	431345
ToryRSA	TderCam	TimbKen	0.0214772	19.9525	2.3e-16	4.84634e+06	451303	432325
ToryTan	TderCam	TimbKen	0.022477	20.7404	2.3e-16	4.84912e+06	451682	431823
ToryZam	TderCam	TimbKen	0.0227305	20.0584	2.3e-16	4.85075e+06	451740	431660
ToryZim	TderCam	TimbKen	0.0244819	22.2738	2.3e-16	4.83568e+06	455311	433550
TderCam	TscrGha	TimbKen	0.0784971	40.3926	2.3e-16	2.17842e+06	1.06589e+06	910733
TderCam	TspeBot	TimbKen	0.0264686	13.9851	2.3e-16	2.56593e+06	906284	859545
TderCam	TspeCam	TimbKen	0.0229521	12.5461	2.3e-16	2.57201e+06	906280	865612
TderCam	TspeCon	TimbKen	0.0219152	12.5446	2.3e-16	2.57313e+06	900334	861719
TderCam	TspeDRC	TimbKen	0.0224834	12.8993	2.3e-16	2.57256e+06	905613	865786
TderCam	TspeGha	TimbKen	0.0245569	14.7933	2.3e-16	2.56929e+06	901616	858396
TderCam	TspeTan	TimbKen	0.0243475	13.4775	2.3e-16	2.56433e+06	905370	862331
TderCam	TspeZam	TimbKen	0.0267407	15.129	2.3e-16	2.56304e+06	907545	860272
TstrBot	TderCam	TimbKen	0.110647	29.2602	2.3e-16	2.33417e+06	1.13573e+06	909441
TstrNA-	TderCam	TimbKen	0.112708	30.4857	2.3e-16	2.31464e+06	1.14564e+06	913553
TstrNam	TderCam	TimbKen	0.109094	29.1865	2.3e-16	2.33263e+06	1.13414e+06	911024
TstrRSA	TderCam	TimbKen	0.104451	28.4037	2.3e-16	2.33215e+06	1.12973e+06	916050
TstrTan	TderCam	TimbKen	0.105225	28.0907	2.3e-16	2.33061e+06	1.1328e+06	917102
TstrZam	TderCam	TimbKen	0.106376	28.5386	2.3e-16	2.33378e+06	1.13243e+06	914672
TstrZim	TderCam	TimbKen	0.103574	27.8664	2.3e-16	2.32924e+06	1.13174e+06	919305
TimbTan	TimbSom	TderCam	0.0326695	9.14371	2.3e-16	3.80045e+06	68521.7	64186.2
TimbUga	TimbSom	TderCam	0.0306668	21.1545	2.3e-16	3.80468e+06	68952.3	64849
ToryBot	TderCam	TimbSom	0.0242092	23.4069	2.3e-16	4.84408e+06	455045	433533
ToryEth	TderCam	TimbSom	0.0222362	22.6455	2.3e-16	4.85143e+06	452525	432838
ToryKen	TderCam	TimbSom	0.0214754	18.6004	2.3e-16	4.84993e+06	452666	433633
ToryNam	TderCam	TimbSom	0.0224804	21.5616	2.3e-16	4.84935e+06	453307	433374
ToryRSA	TderCam	TimbSom	0.0209925	20.3843	2.3e-16	4.84565e+06	452969	434342
ToryTan	TderCam	TimbSom	0.0219824	20.7335	2.3e-16	4.84844e+06	453355	433852
ToryZam	TderCam	TimbSom	0.0221926	20.1525	2.3e-16	4.85006e+06	453408	433720
ToryZim	TderCam	TimbSom	0.0240338	22.3003	2.3e-16	4.83501e+06	457004	435552
TderCam	TscrGha	TimbSom	0.0752542	38.3953	2.3e-16	2.18177e+06	1.06559e+06	916439
TderCam	TspeBot	TimbSom	0.0229244	12.0216	2.3e-16	2.56932e+06	905895	865291
TderCam	TspeCam	TimbSom	0.0195245	10.6041	2.3e-16	2.57535e+06	906008	871307
TderCam	TspeCon	TimbSom	0.0184638	10.4308	2.3e-16	2.57647e+06	900049	867415
TderCam	TspeDRC	TimbSom	0.0190158	10.7909	2.3e-16	2.57591e+06	905278	871491
TderCam	TspeGha	TimbSom	0.0210156	12.4533	2.3e-16	2.57269e+06	901247	864146
TderCam	TspeTan	TimbSom	0.0207145	11.4103	2.3e-16	2.56775e+06	904837	868111
TderCam	TspeZam	TimbSom	0.0231923	13.0828	2.3e-16	2.56643e+06	907134	866010
TstrBot	TderCam	TimbSom	0.114498	30.1478	2.3e-16	2.33818e+06	1.1421e+06	907431
TstrNA-	TderCam	TimbSom	0.116534	31.3551	2.3e-16	2.31865e+06	1.15201e+06	911538
TstrNam	TderCam	TimbSom	0.112963	30.0818	2.3e-16	2.33664e+06	1.14051e+06	908988
TstrRSA	TderCam	TimbSom	0.10833	29.3246	2.3e-16	2.33617e+06	1.13611e+06	914019
TstrTan	TderCam	TimbSom	0.109104	28.9855	2.3e-16	2.33462e+06	1.13917e+06	915050
TstrZam	TderCam	TimbSom	0.110249	29.4292	2.3e-16	2.33779e+06	1.1388e+06	912633
TstrZim	TderCam	TimbSom	0.107451	28.7574	2.3e-16	2.33325e+06	1.13811e+06	917258
TimbTan	TimbUga	TderCam	0.00187857	0.494475	0.620971	3.80978e+06	61929.3	61697
ToryBot	TderCam	TimbTan	0.0247623	22.8984	2.3e-16	4.84671e+06	453338	431429
ToryEth	TderCam	TimbTan	0.0228082	22.2077	2.3e-16	4.85407e+06	450832	430726
ToryKen	TderCam	TimbTan	0.0220538	18.4954	2.3e-16	4.85256e+06	450964	431502
ToryNam	TderCam	TimbTan	0.0230531	21.1993	2.3e-16	4.85199e+06	451607	431255
ToryRSA	TderCam	TimbTan	0.0215321	19.8261	2.3e-16	4.8483e+06	451282	432258
ToryTan	TderCam	TimbTan	0.0225333	20.5239	2.3e-16	4.85107e+06	451654	431748
ToryZam	TderCam	TimbTan	0.0227612	19.8293	2.3e-16	4.8527e+06	451707	431602
ToryZim	TderCam	TimbTan	0.0245192	22.1146	2.3e-16	4.83763e+06	455283	433490
TderCam	TscrGha	TimbTan	0.0785473	40.0573	2.3e-16	2.18025e+06	1.06582e+06	910583
TderCam	TspeBot	TimbTan	0.0260937	13.7852	2.3e-16	2.56797e+06	905665	859603
TderCam	TspeCam	TimbTan	0.0225875	12.3609	2.3e-16	2.57404e+06	905677	865667
TderCam	TspeCon	TimbTan	0.0215109	12.3334	2.3e-16	2.57516e+06	899656	861767
TderCam	TspeDRC	TimbTan	0.022118	12.6868	2.3e-16	2.5746e+06	905011	865843
TderCam	TspeGha	TimbTan	0.0241734	14.5842	2.3e-16	2.57134e+06	900996	858464
TderCam	TspeTan	TimbTan	0.0239514	13.264	2.3e-16	2.56637e+06	904716	862391
TderCam	TspeZam	TimbTan	0.0264029	14.9236	2.3e-16	2.56506e+06	906968	860307
TstrBot	TderCam	TimbTan	0.110952	29.1482	2.3e-16	2.33615e+06	1.13574e+06	908881
TstrNA-	TderCam	TimbTan	0.112957	30.3677	2.3e-16	2.31659e+06	1.14562e+06	913072
TstrNam	TderCam	TimbTan	0.109377	29.0824	2.3e-16	2.3346e+06	1.13414e+06	910500
TstrRSA	TderCam	TimbTan	0.10473	28.3158	2.3e-16	2.33413e+06	1.12974e+06	915535
TstrTan	TderCam	TimbTan	0.105487	27.9976	2.3e-16	2.33258e+06	1.1328e+06	916615
TstrZam	TderCam	TimbTan	0.106653	28.4372	2.3e-16	2.33576e+06	1.13243e+06	914159
TstrZim	TderCam	TimbTan	0.103828	27.7627	2.3e-16	2.33121e+06	1.13173e+06	918829
ToryBot	TderCam	TimbUga	0.0237082	22.0427	2.3e-16	4.84743e+06	454290	433248
ToryEth	TderCam	TimbUga	0.0217595	21.5184	2.3e-16	4.8548e+06	451792	432549
ToryKen	TderCam	TimbUga	0.0210065	17.6482	2.3e-16	4.85329e+06	451928	433331
ToryNam	TderCam	TimbUga	0.0219895	20.2931	2.3e-16	4.85271e+06	452566	433091
ToryRSA	TderCam	TimbUga	0.0205163	19.284	2.3e-16	4.84902e+06	452238	434054
ToryTan	TderCam	TimbUga	0.021498	19.6681	2.3e-16	4.8518e+06	452611	433560
ToryZam	TderCam	TimbUga	0.0217007	19.0821	2.3e-16	4.85342e+06	452659	433430
ToryZim	TderCam	TimbUga	0.0235208	21.2099	2.3e-16	4.83836e+06	456243	435274
TderCam	TscrGha	TimbUga	0.0776589	39.4551	2.3e-16	2.18257e+06	1.06691e+06	913140
TderCam	TspeBot	TimbUga	0.0246985	12.8872	2.3e-16	2.57078e+06	906338	862647
TderCam	TspeCam	TimbUga	0.0213219	11.4736	2.3e-16	2.57678e+06	906490	868641
TderCam	TspeCon	TimbUga	0.0202715	11.361	2.3e-16	2.57792e+06	900547	864761
TderCam	TspeDRC	TimbUga	0.0208025	11.7135	2.3e-16	2.57735e+06	905743	868828
TderCam	TspeGha	TimbUga	0.0228352	13.4915	2.3e-16	2.57413e+06	901750	861486
TderCam	TspeTan	TimbUga	0.0225107	12.2707	2.3e-16	2.56918e+06	905297	865437
TderCam	TspeZam	TimbUga	0.0250122	13.9777	2.3e-16	2.56786e+06	907635	863339
TstrBot	TderCam	TimbUga	0.113375	29.8749	2.3e-16	2.33974e+06	1.13955e+06	907471
TstrNA-	TderCam	TimbUga	0.115387	31.0991	2.3e-16	2.32019e+06	1.14945e+06	911628
TstrNam	TderCam	TimbUga	0.111814	29.8023	2.3e-16	2.33819e+06	1.13795e+06	909065
TstrRSA	TderCam	TimbUga	0.107196	29.0716	2.3e-16	2.33772e+06	1.13356e+06	914064
TstrTan	TderCam	TimbUga	0.107955	28.7198	2.3e-16	2.33618e+06	1.13663e+06	915129
TstrZam	TderCam	TimbUga	0.109106	29.1322	2.3e-16	2.33935e+06	1.13625e+06	912698
TstrZim	TderCam	TimbUga	0.106298	28.4944	2.3e-16	2.3348e+06	1.13556e+06	917338
ToryBot	ToryEth	TderCam	0.0164089	9.27488	2.3e-16	1.8181e+06	305555	295689
ToryBot	ToryKen	TderCam	0.0136096	7.17422	7.2719e-13	1.81569e+06	306275	298050
ToryBot	ToryNam	TderCam	0.0126294	16.1385	2.3e-16	1.86151e+06	280885	273878
ToryBot	ToryRSA	TderCam	0.00656959	4.4412	8.94582e-06	1.86072e+06	279208	275564
ToryBot	ToryTan	TderCam	0.0100202	7.84811	4.22362e-15	1.81958e+06	304545	298503
ToryBot	ToryZam	TderCam	0.0133265	8.5889	2.3e-16	1.84803e+06	289489	281874
ToryZim	ToryBot	TderCam	0.0183768	11.4586	2.3e-16	1.8444e+06	305557	294529
ToryBot	TderCam	TscrGha	0.0117598	6.80037	1.04349e-11	3.68044e+06	556733	543791
ToryBot	TderCam	TspeBot	0.0170467	9.83526	2.3e-16	3.30106e+06	616054	595403
ToryBot	TderCam	TspeCam	0.0157465	8.80293	2.3e-16	3.30237e+06	617368	598226
ToryBot	TderCam	TspeCon	0.017563	9.7955	2.3e-16	3.29752e+06	617531	596214
ToryBot	TderCam	TspeDRC	0.0164072	9.2793	2.3e-16	3.30243e+06	617806	597861
ToryBot	TderCam	TspeGha	0.0171935	10.4072	2.3e-16	3.297e+06	616502	595660
ToryBot	TderCam	TspeTan	0.0170727	9.27882	2.3e-16	3.30469e+06	615296	594640
ToryBot	TderCam	TspeZam	0.0161717	9.18057	2.3e-16	3.30357e+06	614951	595378
ToryBot	TderCam	TstrBot	0.0082944	4.875	1.08809e-06	3.75559e+06	562637	553381
ToryBot	TderCam	TstrNA-	0.00639402	3.59381	0.000325879	3.78006e+06	557663	550577
ToryBot	TderCam	TstrNam	0.00729452	4.27356	1.9238e-05	3.75459e+06	561680	553545
ToryBot	TderCam	TstrRSA	0.00851433	5.01261	5.36969e-07	3.75143e+06	562456	552959
ToryBot	TderCam	TstrTan	0.00830476	4.84688	1.25419e-06	3.75559e+06	561999	552742
ToryBot	TderCam	TstrZam	0.00638906	3.91966	8.86723e-05	3.75178e+06	561731	554599
ToryBot	TderCam	TstrZim	0.00791391	4.693	2.69226e-06	3.7555e+06	561606	552787
ToryKen	ToryEth	TderCam	0.00298749	2.63349	0.00845125	1.84946e+06	275487	273845
ToryNam	ToryEth	TderCam	0.00480117	2.95999	0.00307647	1.81879e+06	299216	296357
ToryRSA	ToryEth	TderCam	0.0103887	6.99744	2.6069e-12	1.81521e+06	302527	296306
ToryTan	ToryEth	TderCam	0.00673898	6.6079	3.89807e-11	1.83827e+06	285566	281743
ToryZam	ToryEth	TderCam	0.00383098	2.61348	0.00896247	1.82519e+06	294974	292723
ToryZim	ToryEth	TderCam	0.0339788	22.389	2.3e-16	1.82267e+06	317895	297001
ToryEth	TderCam	TscrGha	0.00794692	4.51676	6.27945e-06	3.6864e+06	552827	544110
ToryEth	TderCam	TspeBot	0.0132996	7.48887	6.94674e-14	3.30657e+06	611691	595634
ToryEth	TderCam	TspeCam	0.0122743	6.94639	3.74746e-12	3.30807e+06	613205	598334
ToryEth	TderCam	TspeCon	0.0139817	7.42121	1.16058e-13	3.30317e+06	613316	596402
ToryEth	TderCam	TspeDRC	0.0129346	7.47543	7.69545e-14	3.30809e+06	613600	597929
ToryEth	TderCam	TspeGha	0.0138167	8.1785	2.87422e-16	3.30267e+06	612305	595615
ToryEth	TderCam	TspeTan	0.013514	7.49966	6.39855e-14	3.31035e+06	611087	594791
ToryEth	TderCam	TspeZam	0.0125321	7.28907	3.12102e-13	3.30917e+06	610680	595563
ToryEth	TderCam	TstrBot	0.0068648	4.09285	4.26096e-05	3.76259e+06	559766	552133
ToryEth	TderCam	TstrNA-	0.00497949	2.8486	0.00439122	3.78705e+06	554784	549287
ToryEth	TderCam	TstrNam	0.00584219	3.44174	0.000577982	3.76154e+06	558772	552281
ToryEth	TderCam	TstrRSA	0.00712311	4.25675	2.07422e-05	3.75844e+06	559593	551678
ToryEth	TderCam	TstrTan	0.00685672	4.05037	5.11373e-05	3.76255e+06	559098	551483
ToryEth	TderCam	TstrZam	0.00495302	3.10278	0.00191713	3.75874e+06	558830	553321
ToryEth	TderCam	TstrZim	0.00645482	3.90825	9.29661e-05	3.76248e+06	558720	551553
ToryNam	ToryKen	TderCam	0.00203494	1.13925	0.254597	1.81619e+06	299960	298742
ToryRSA	ToryKen	TderCam	0.00760478	4.08006	4.50235e-05	1.81257e+06	303416	298836
ToryTan	ToryKen	TderCam	0.00384902	3.12333	0.0017882	1.8387e+06	284535	282353
ToryZam	ToryKen	TderCam	0.00103505	0.632642	0.526968	1.82362e+06	295138	294527
ToryZim	ToryKen	TderCam	0.0313226	20.3824	2.3e-16	1.82293e+06	316949	297697
ToryKen	TderCam	TscrGha	0.00863944	4.80743	1.52883e-06	3.68517e+06	553238	543761
ToryKen	TderCam	TspeBot	0.013749	8.28438	2.3e-16	3.30514e+06	611903	595305
ToryKen	TderCam	TspeCam	0.0125133	7.35696	1.88147e-13	3.30647e+06	613248	598091
ToryKen	TderCam	TspeCon	0.0143315	8.13601	4.08527e-16	3.30161e+06	613398	596065
ToryKen	TderCam	TspeDRC	0.0130911	7.91363	2.49984e-15	3.30645e+06	613610	597752
ToryKen	TderCam	TspeGha	0.0138667	8.55827	2.3e-16	3.30106e+06	612339	595590
ToryKen	TderCam	TspeTan	0.0136465	8.04576	8.5717e-16	3.30872e+06	611098	594644
ToryKen	TderCam	TspeZam	0.0128498	7.94571	1.93075e-15	3.30766e+06	610810	595312
ToryKen	TderCam	TstrBot	0.00645536	3.64965	0.000262593	3.76095e+06	559768	552588
ToryKen	TderCam	TstrNA-	0.0045352	2.47321	0.0133906	3.7854e+06	554778	549769
ToryKen	TderCam	TstrNam	0.00541922	3.03368	0.00241592	3.75989e+06	558757	552733
ToryKen	TderCam	TstrRSA	0.00665374	3.7386	0.000185051	3.75676e+06	559557	552160
ToryKen	TderCam	TstrTan	0.00645787	3.62922	0.000284274	3.76094e+06	559125	551950
ToryKen	TderCam	TstrZam	0.00448719	2.66344	0.00773451	3.7571e+06	558822	553830
ToryKen	TderCam	TstrZim	0.00604017	3.44602	0.000568903	3.76083e+06	558704	551995
ToryRSA	ToryNam	TderCam	0.00621739	4.12525	3.70326e-05	1.86802e+06	272026	268664
ToryTan	ToryNam	TderCam	0.00161	1.31102	0.18985	1.81921e+06	299748	298784
ToryNam	ToryZam	TderCam	0.00107426	0.759791	0.44738	1.84838e+06	283285	282677
ToryZim	ToryNam	TderCam	0.0302191	23.0234	2.3e-16	1.84276e+06	307404	289370
ToryNam	TderCam	TscrGha	0.00927921	5.67904	1.35455e-08	3.68483e+06	554117	543928
ToryNam	TderCam	TspeBot	0.0144819	8.99561	2.3e-16	3.3051e+06	613086	595582
ToryNam	TderCam	TspeCam	0.0132378	7.98444	1.41163e-15	3.30643e+06	614426	598371
ToryNam	TderCam	TspeCon	0.0150742	8.82841	2.3e-16	3.30157e+06	614580	596326
ToryNam	TderCam	TspeDRC	0.013904	8.49262	2.3e-16	3.30647e+06	614841	597978
ToryNam	TderCam	TspeGha	0.014603	9.53331	2.3e-16	3.30103e+06	613523	595863
ToryNam	TderCam	TspeTan	0.0145413	8.5449	2.3e-16	3.30874e+06	612342	594789
ToryNam	TderCam	TspeZam	0.0136724	8.33025	2.3e-16	3.30765e+06	612021	595511
ToryNam	TderCam	TstrBot	0.00697179	4.13334	3.57531e-05	3.76041e+06	560447	552686
ToryNam	TderCam	TstrNA-	0.00508001	2.89506	0.00379085	3.78489e+06	555488	549873
ToryNam	TderCam	TstrNam	0.00595115	3.51235	0.000444171	3.75939e+06	559477	552857
ToryNam	TderCam	TstrRSA	0.00714122	4.2242	2.39788e-05	3.75621e+06	560227	552282
ToryNam	TderCam	TstrTan	0.00697182	4.10721	4.0047e-05	3.76041e+06	559811	552059
ToryNam	TderCam	TstrZam	0.00504939	3.13571	0.00171438	3.75658e+06	559528	553906
ToryNam	TderCam	TstrZim	0.00659103	3.93981	8.1545e-05	3.76033e+06	559422	552096
ToryRSA	ToryTan	TderCam	0.00397981	2.73825	0.00617663	1.81536e+06	302475	300077
ToryRSA	ToryZam	TderCam	0.00694346	3.83295	0.000126617	1.84307e+06	287841	283872
ToryZim	ToryRSA	TderCam	0.0244837	13.4772	2.3e-16	1.84032e+06	306970	292298
ToryRSA	TderCam	TscrGha	0.00998357	6.29704	3.03387e-10	3.68202e+06	554664	543699
ToryRSA	TderCam	TspeBot	0.0143903	8.84126	2.3e-16	3.30201e+06	613358	595956
ToryRSA	TderCam	TspeCam	0.0130166	7.70656	1.29253e-14	3.3032e+06	614561	598767
ToryRSA	TderCam	TspeCon	0.0148347	8.73061	2.3e-16	3.29835e+06	614719	596747
ToryRSA	TderCam	TspeDRC	0.0137485	8.23749	2.3e-16	3.3033e+06	615035	598353
ToryRSA	TderCam	TspeGha	0.0144803	9.37321	2.3e-16	3.29773e+06	613592	596075
ToryRSA	TderCam	TspeTan	0.0144703	8.52321	2.3e-16	3.30561e+06	612573	595098
ToryRSA	TderCam	TspeZam	0.0133286	7.99961	1.24813e-15	3.30435e+06	612079	595977
ToryRSA	TderCam	TstrBot	0.00607792	3.51644	0.000437383	3.75707e+06	560465	553694
ToryRSA	TderCam	TstrNA-	0.00421381	2.35141	0.0187025	3.78157e+06	555523	550860
ToryRSA	TderCam	TstrNam	0.00511025	2.96967	0.00298121	3.75608e+06	559529	553839
ToryRSA	TderCam	TstrRSA	0.00626759	3.60561	0.000311426	3.75289e+06	560269	553290
ToryRSA	TderCam	TstrTan	0.00611171	3.51646	0.00043735	3.75708e+06	559848	553047
ToryRSA	TderCam	TstrZam	0.00418967	2.54958	0.0107854	3.75326e+06	559564	554895
ToryRSA	TderCam	TstrZim	0.00569137	3.31825	0.000905819	3.75698e+06	559437	553105
ToryTan	ToryZam	TderCam	0.002678	2.47457	0.0133396	1.82887e+06	294219	292647
ToryZim	ToryTan	TderCam	0.0280074	23.1214	2.3e-16	1.8306e+06	313282	296212
ToryTan	TderCam	TscrGha	0.00956586	5.44125	5.29081e-08	3.68415e+06	554396	543890
ToryTan	TderCam	TspeBot	0.0146955	8.702	2.3e-16	3.30429e+06	613233	595471
ToryTan	TderCam	TspeCam	0.0134241	7.83474	4.69817e-15	3.30563e+06	614585	598303
ToryTan	TderCam	TspeCon	0.015229	8.60456	2.3e-16	3.3008e+06	614770	596326
ToryTan	TderCam	TspeDRC	0.0140856	8.39562	2.3e-16	3.30566e+06	614999	597915
ToryTan	TderCam	TspeGha	0.0148497	9.19337	2.3e-16	3.30024e+06	613699	595739
ToryTan	TderCam	TspeTan	0.0146717	8.49308	2.3e-16	3.30795e+06	612512	594798
ToryTan	TderCam	TspeZam	0.013782	8.34385	2.3e-16	3.3068e+06	612137	595494
ToryTan	TderCam	TstrBot	0.00728145	4.25227	2.11615e-05	3.75983e+06	560831	552723
ToryTan	TderCam	TstrNA-	0.00538972	3.00969	0.00261513	3.78429e+06	555844	549884
ToryTan	TderCam	TstrNam	0.00623238	3.6016	0.000316268	3.75879e+06	559842	552907
ToryTan	TderCam	TstrRSA	0.0074554	4.35359	1.33925e-05	3.75566e+06	560639	552341
ToryTan	TderCam	TstrTan	0.0072876	4.22624	2.37629e-05	3.75983e+06	560193	552087
ToryTan	TderCam	TstrZam	0.00533986	3.27568	0.00105409	3.75599e+06	559897	553949
ToryTan	TderCam	TstrZim	0.00686467	4.04681	5.19212e-05	3.75971e+06	559774	552141
ToryZim	ToryZam	TderCam	0.0312035	20.4341	2.3e-16	1.8426e+06	308037	289395
ToryZam	TderCam	TscrGha	0.00978558	5.94385	2.78406e-09	3.6855e+06	554182	543441
ToryZam	TderCam	TspeBot	0.0147429	9.02995	2.3e-16	3.30571e+06	613083	595268
ToryZam	TderCam	TspeCam	0.0134211	7.94592	1.92749e-15	3.30703e+06	614416	598142
ToryZam	TderCam	TspeCon	0.0153329	9.05568	2.3e-16	3.30222e+06	614620	596056
ToryZam	TderCam	TspeDRC	0.0140989	8.52238	2.3e-16	3.30707e+06	614833	597737
