NA	0.010612	0.019268	0.015901	0.014266	0.012112	0.013249	0.013202	0.009676	0.014954	0.013595	0.016872	0.012907	-0.028586	-0.030623	-0.031381	-0.028353	-0.025982	-0.027618	-0.034679	-0.025366	-0.028469	-0.029038	-0.029409	-0.029800	-0.031262	-0.025733	-0.028106	-0.001880	0.001836	0.007114	0.013848	0.011244	-0.001674	0.003727	0.003663	0.004931	0.005207	0.011516	0.012273	0.012694	0.013117	0.012056	0.006727	0.006385	-0.006830	-0.013258	-0.009693	-0.012336	-0.013253	0.019434	0.012179	0.012529	-0.017994	0.030110	0.013489	-0.061420	-0.007481	0.018135	0.015897	0.012182	-0.020922	-0.020237	-0.011898	-0.015502	0.007913	0.012477	0.017526	0.019840	0.014433	-0.022789	0.015350	0.011238	-0.048431	-0.047878	0.017687	0.012907	0.030159	0.059827	0.055863	0.061715	0.057675	-0.021936	-0.024797	-0.020392	
0.010612	NA	0.004346	0.005724	-0.011426	0.011498	0.013378	0.011897	0.022591	0.004646	0.018094	-0.007221	0.018121	-0.027108	-0.024524	-0.033130	-0.023497	-0.029361	-0.027539	-0.027949	-0.025186	-0.026692	-0.029023	-0.031430	-0.032191	-0.028365	-0.028764	-0.030003	0.009200	0.009263	0.038635	0.034469	0.032537	0.002737	-0.011892	-0.011839	-0.009784	-0.010058	0.033341	0.029815	0.033700	0.025958	0.031982	0.032377	0.032562	-0.011057	-0.035586	-0.007656	-0.008003	-0.035426	0.003822	0.008887	0.004713	-0.003686	0.007681	0.006820	-0.045924	-0.011817	0.005801	0.007292	0.008522	0.000038	-0.003404	-0.000831	-0.003954	0.007156	0.009429	0.005278	0.009457	0.008675	0.000832	0.009379	0.006188	0.002916	0.003345	0.007201	0.010231	0.009412	0.014422	0.012442	0.013172	0.014592	0.002145	-0.004387	-0.002454	
0.019268	0.004346	NA	-0.033277	0.201844	0.295566	-0.023188	-0.027458	-0.008464	0.275098	-0.016794	0.259878	0.237158	-0.060935	-0.060310	-0.068952	-0.056100	-0.051692	-0.056806	-0.055660	-0.048424	-0.053623	-0.055985	-0.059217	-0.062199	-0.060332	-0.059540	-0.050087	-0.026289	-0.028967	-0.020441	-0.000922	-0.020427	-0.026793	-0.051840	-0.051737	-0.053447	-0.053437	-0.007063	-0.005958	-0.001430	-0.001701	-0.002764	0.000602	0.011939	-0.026229	-0.047496	-0.021107	-0.022712	-0.047461	0.009707	0.010891	0.009645	-0.001908	0.011088	0.013979	-0.048123	-0.025382	0.008443	0.011301	0.011976	0.001150	0.003234	0.003339	0.002231	0.007161	0.010877	0.010756	0.011211	0.011424	-0.000356	0.012073	0.012972	0.009223	0.009509	0.014329	0.010076	0.010087	0.016912	0.014831	0.017703	0.014662	-0.003167	-0.002682	0.002316	
0.015901	0.005724	-0.033277	NA	0.107264	-0.019876	0.194839	0.223110	-0.001844	-0.017840	0.074323	0.159167	0.222634	-0.053003	-0.054262	-0.057595	-0.049118	-0.048498	-0.045531	-0.047574	-0.040019	-0.044282	-0.051302	-0.051520	-0.053056	-0.048913	-0.051432	-0.047418	-0.021585	-0.023927	-0.005254	0.002491	-0.009592	-0.026080	-0.047686	-0.047803	-0.050787	-0.050835	0.010109	0.018856	0.003777	0.008152	0.010539	0.001289	0.003339	-0.018089	-0.038787	-0.013574	-0.020682	-0.038917	0.008702	0.008426	0.009044	0.001575	0.012452	0.009502	-0.045012	-0.016405	0.009455	0.009683	0.009830	0.002882	0.001045	-0.000335	0.003559	0.012861	0.007332	0.006838	0.011938	0.011315	-0.000625	0.010845	0.008351	0.007284	0.006938	0.006731	0.008165	0.008558	0.013516	0.016197	0.013605	0.016618	0.001629	-0.001722	-0.000377	
0.014266	-0.011426	0.201844	0.107264	NA	0.277014	0.113825	0.153688	-0.017443	0.230373	0.171359	0.371836	-0.024612	-0.067310	-0.068060	-0.078251	-0.065557	-0.065356	-0.058998	-0.059638	-0.059199	-0.064368	-0.067519	-0.068698	-0.070437	-0.068752	-0.072956	-0.063714	-0.035628	-0.041317	-0.029404	-0.021101	-0.026928	-0.043032	-0.068589	-0.068837	-0.069984	-0.070159	-0.014630	-0.009632	-0.027013	-0.018339	-0.021375	-0.011329	-0.016270	-0.027801	-0.059917	-0.027014	-0.029876	-0.059870	0.009947	0.012879	0.010134	0.002878	0.012264	0.013131	-0.047468	-0.031331	0.012187	0.013155	0.011848	0.002345	0.002860	0.002256	0.002874	0.012265	0.013990	0.013082	0.014891	0.014278	0.003170	0.011880	0.011469	0.007278	0.007850	0.012270	0.008228	0.011596	0.018125	0.017936	0.016495	0.016652	0.001649	0.000617	0.005057	
0.012112	0.011498	0.295566	-0.019876	0.277014	NA	0.026035	-0.019131	0.003430	0.212973	-0.006203	0.248997	-0.005950	-0.055066	-0.052518	-0.062885	-0.051080	-0.049174	-0.047808	-0.046783	-0.044306	-0.049918	-0.050361	-0.050541	-0.054930	-0.059045	-0.058331	-0.047143	-0.022514	-0.022732	-0.009769	-0.005819	-0.011206	-0.022128	-0.050358	-0.050724	-0.048350	-0.048457	-0.002161	0.001410	-0.000027	0.001873	0.008845	0.007526	0.003533	-0.017285	-0.046604	-0.018938	-0.021765	-0.046598	0.008373	0.009583	0.007038	0.000817	0.010356	0.011403	-0.050917	-0.021604	0.006178	0.012327	0.012169	0.003904	0.002666	0.004034	0.001388	0.009308	0.013217	0.010489	0.010699	0.009311	0.000086	0.009140	0.010118	0.007470	0.007164	0.012569	0.012582	0.008729	0.014063	0.015213	0.016855	0.016526	-0.001602	-0.000165	0.001451	
0.013249	0.013378	-0.023188	0.194839	0.113825	0.026035	NA	0.283230	0.019286	-0.020484	0.107625	0.003662	0.008295	-0.045595	-0.045754	-0.053174	-0.042522	-0.041071	-0.043190	-0.043672	-0.042841	-0.042181	-0.046365	-0.046690	-0.046503	-0.048964	-0.050754	-0.043735	-0.011065	-0.018239	-0.002739	0.006858	-0.005727	-0.014904	-0.043098	-0.043474	-0.045456	-0.045788	0.020149	0.015167	0.041403	0.012383	0.007435	0.015790	0.014960	-0.012778	-0.037058	-0.014557	-0.015153	-0.037066	0.007445	0.007890	0.006124	0.002178	0.009425	0.008094	-0.046942	-0.014577	0.005498	0.007346	0.012032	0.006251	0.000828	-0.000210	0.006572	0.008628	0.007504	0.011035	0.011982	0.010406	0.000217	0.007296	0.007150	0.007484	0.007298	0.011944	0.007191	0.009910	0.016528	0.011605	0.013366	0.012507	0.000573	-0.001259	-0.002134	
0.013202	0.011897	-0.027458	0.223110	0.153688	-0.019131	0.283230	NA	0.005670	-0.015610	0.133045	0.063083	0.001778	-0.050282	-0.050570	-0.057582	-0.046392	-0.047418	-0.044565	-0.048218	-0.041280	-0.044860	-0.049226	-0.049458	-0.051487	-0.049320	-0.052367	-0.045618	-0.017881	-0.019609	-0.008330	0.011653	-0.005325	-0.017762	-0.041744	-0.042020	-0.043352	-0.043484	0.011607	0.023244	0.006951	0.012092	0.011444	0.006278	0.012301	-0.012500	-0.038890	-0.014102	-0.014827	-0.039060	0.009925	0.011440	0.011178	0.000334	0.011726	0.010069	-0.049299	-0.014603	0.007608	0.010794	0.010605	0.003406	0.001617	0.000412	0.004659	0.010193	0.008516	0.008152	0.011438	0.014558	-0.002608	0.008657	0.010089	0.003217	0.003796	0.010263	0.008565	0.011127	0.014318	0.012070	0.011612	0.015271	-0.000570	0.002210	-0.000533	
0.009676	0.022591	-0.008464	-0.001844	-0.017443	0.003430	0.019286	0.005670	NA	0.295196	0.014124	-0.015978	0.005901	-0.040585	-0.041257	-0.052543	-0.039267	-0.040953	-0.037297	-0.041066	-0.033003	-0.039542	-0.043925	-0.040979	-0.047755	-0.039696	-0.046415	-0.041393	-0.002255	-0.005304	0.007771	0.017019	0.008252	-0.007956	-0.033630	-0.033489	-0.027000	-0.027431	0.047839	0.107065	0.044548	0.037257	0.030143	0.026121	0.025030	-0.007197	-0.031513	-0.006154	-0.005211	-0.031506	0.005279	0.008241	0.007589	-0.001285	0.009213	0.005202	-0.051341	-0.009516	0.011003	0.006657	0.009453	0.004840	0.001862	0.000942	0.001522	0.009506	0.007780	0.011229	0.012069	0.009415	0.003832	0.008644	0.008194	0.003196	0.002728	0.008768	0.007513	0.010914	0.017592	0.012747	0.017475	0.014169	-0.003850	-0.001512	-0.000551	
0.014954	0.004646	0.275098	-0.017840	0.230373	0.212973	-0.020484	-0.015610	0.295196	NA	-0.017962	0.202969	-0.019150	-0.058890	-0.056988	-0.065940	-0.052523	-0.055684	-0.050463	-0.057810	-0.052740	-0.059569	-0.057560	-0.056732	-0.061739	-0.060191	-0.061383	-0.054864	-0.030836	-0.026384	-0.014151	-0.011427	-0.012498	-0.029756	-0.056065	-0.056110	-0.053060	-0.052970	0.013680	0.050796	-0.007812	-0.006821	-0.005750	-0.007467	0.001425	-0.019485	-0.050987	-0.018454	-0.018250	-0.050912	0.009313	0.013184	0.008748	0.002020	0.013804	0.010432	-0.050931	-0.023390	0.009534	0.010074	0.010042	0.005372	0.006688	-0.000035	0.004474	0.008291	0.011492	0.012753	0.011704	0.011978	0.003688	0.009373	0.009805	0.004883	0.004254	0.010363	0.011539	0.009000	0.019091	0.015867	0.015474	0.014585	-0.003272	0.000369	0.003823	
