NA	0.027482	0.008517	-0.000462	0.003112	0.003145	-0.001659	-0.002872	0.001800	-0.000340	-0.003092	0.000119	-0.003199	0.001264	-0.000075	-0.003164	-0.003659	0.021904	-0.033710	-0.034919	0.020621	-0.024630	-0.009273	0.003763	-0.026889	-0.002065	-0.020250	0.033335	0.018734	0.018987	0.027807	0.010497	-0.020558	0.009764	0.002342	0.000459	-0.004304	-0.000966	-0.008124	-0.000752	-0.001806	0.002823	0.006310	0.001732	-0.020902	
0.027482	NA	-0.002890	0.002110	0.002309	0.004504	-0.006275	-0.000622	0.001027	-0.001522	-0.003970	0.000350	-0.001216	0.003789	0.001031	-0.013935	-0.004160	0.016943	-0.040198	-0.031421	0.007070	-0.018128	-0.016992	-0.010982	-0.022738	-0.005185	-0.034788	0.031957	0.020873	0.026441	0.050049	0.075897	-0.026644	0.004049	-0.004163	-0.004355	-0.002995	-0.005665	-0.003356	0.000822	-0.001021	0.002081	0.006336	0.003780	-0.029576	
0.008517	-0.002890	NA	0.005601	0.003813	0.003281	-0.001002	-0.002232	-0.001529	0.001895	-0.002477	0.001825	0.002061	-0.000530	0.003957	0.015986	0.016300	0.017068	-0.022667	-0.019944	0.018215	0.000614	-0.000783	0.007540	-0.024797	-0.001271	-0.017022	0.019894	0.007884	0.016867	0.002127	-0.009266	0.003443	0.000470	-0.010042	-0.009982	0.002128	-0.002378	-0.004450	-0.006411	-0.002054	-0.000322	0.002636	-0.003132	-0.018531	
-0.000462	0.002110	0.005601	NA	0.339554	0.315837	-0.006879	-0.009467	0.000828	-0.008199	-0.004358	-0.094719	-0.093308	-0.089869	-0.095617	-0.000231	0.002568	0.003164	-0.000566	0.002900	0.000727	-0.002989	-0.000288	0.001272	0.000082	0.002583	-0.004613	0.001012	-0.002654	0.003855	0.001565	0.004505	0.002104	0.001510	-0.010071	-0.023706	-0.013568	-0.019527	-0.019689	-0.020601	-0.013027	-0.071818	-0.072973	-0.065906	-0.002492	
0.003112	0.002309	0.003813	0.339554	NA	0.326056	-0.003400	-0.008732	0.005443	-0.001680	-0.005575	-0.097730	-0.093962	-0.094089	-0.097754	-0.002548	0.000270	-0.002779	0.002783	0.001529	0.003368	-0.001766	0.001848	0.003880	0.001137	-0.002015	-0.006207	0.004634	-0.002200	0.006177	0.003445	0.001276	0.004615	-0.000651	-0.006074	-0.027380	-0.014308	-0.019092	-0.023411	-0.021649	-0.012112	-0.080669	-0.076160	-0.071923	-0.005858	
0.003145	0.004504	0.003281	0.315837	0.326056	NA	-0.010104	-0.011075	0.001367	-0.004271	-0.005131	-0.092452	-0.095089	-0.089614	-0.095065	-0.002596	0.000986	0.005230	-0.003076	0.000335	0.001723	-0.001390	-0.000436	0.001549	-0.001526	0.002853	-0.002218	0.000903	-0.002915	0.001100	-0.000064	0.001547	0.006070	0.004107	-0.009395	-0.022804	-0.016824	-0.015257	-0.020399	-0.021128	-0.012384	-0.070329	-0.071124	-0.062727	-0.000559	
-0.001659	-0.006275	-0.001002	-0.006879	-0.003400	-0.010104	NA	0.052234	0.052191	0.049713	0.052101	-0.062693	-0.056487	-0.062816	-0.062228	0.002027	-0.005685	-0.001909	0.000148	0.001304	-0.004473	0.002336	0.001976	-0.002437	-0.001039	0.000335	-0.007632	0.001258	-0.001115	0.002820	-0.002734	0.002372	-0.000934	0.000521	-0.000205	0.018971	0.047391	0.040428	0.019834	0.029724	0.042574	-0.043098	-0.035409	-0.029984	-0.004068	
-0.002872	-0.000622	-0.002232	-0.009467	-0.008732	-0.011075	0.052234	NA	0.061349	0.049130	0.049224	-0.057806	-0.057505	-0.056302	-0.062169	-0.003370	-0.003861	-0.001793	-0.002902	0.000033	-0.003883	-0.001297	-0.003968	0.003089	0.002802	-0.000674	0.000151	-0.003304	-0.001614	0.006037	-0.002889	0.006899	-0.002132	0.002719	0.002112	0.018084	0.039235	0.035002	0.013213	0.009282	0.042355	-0.036371	-0.035610	-0.025123	0.000406	
0.001800	0.001027	-0.001529	0.000828	0.005443	0.001367	0.052191	0.061349	NA	0.061941	0.063951	-0.063119	-0.057164	-0.059965	-0.065589	0.004041	0.001796	0.002918	-0.001124	-0.003479	0.002702	-0.002421	0.002418	-0.000438	-0.003256	-0.003586	0.001582	0.002097	-0.002912	-0.005660	-0.004815	-0.001939	0.001173	-0.003309	0.003435	0.017442	0.039130	0.040028	0.011736	0.013790	0.040763	-0.042436	-0.036524	-0.027595	-0.006142	
-0.000340	-0.001522	0.001895	-0.008199	-0.001680	-0.004271	0.049713	0.049130	0.061941	NA	0.089619	-0.062165	-0.055244	-0.061667	-0.063187	0.001401	0.000841	-0.000042	0.003555	-0.001097	0.000509	0.000393	0.003035	-0.000915	-0.005794	-0.002509	-0.004611	0.004077	-0.002855	-0.001214	-0.003038	-0.001893	-0.001451	-0.000742	0.005710	0.006859	0.040670	0.035974	0.009377	0.009585	0.035005	-0.043999	-0.041097	-0.029006	-0.003725	
-0.003092	-0.003970	-0.002477	-0.004358	-0.005575	-0.005131	0.052101	0.049224	0.063951	0.089619	NA	-0.062134	-0.058966	-0.063474	-0.063753	0.001219	0.003129	0.003022	0.000906	-0.001392	-0.001050	0.003729	-0.002383	-0.004916	-0.000929	-0.002132	0.002336	0.000365	-0.001499	-0.000352	0.000924	-0.000192	0.001111	-0.003064	0.003095	0.016829	0.041385	0.034939	0.011091	0.008311	0.038422	-0.041842	-0.037473	-0.027647	-0.005673	
