NA	-0.031253	-0.035833	-0.027006	-0.037027	-0.043838	-0.032856	0.030555	0.035220	0.022895	0.050399	0.031668	0.030096	0.019942	0.024088	-0.010537	-0.015440	-0.000111	-0.002982	-0.012254	0.019677	-0.005461	-0.001552	-0.012379	0.008655	0.009846	-0.010569	-0.005838	-0.012398	-0.006182	0.017601	-0.009579	-0.012303	-0.011515	0.012405	-0.031491	0.043042	0.004370	0.010996	-0.006446	-0.000438	-0.007790	0.001499	0.024501	
-0.031253	NA	0.098733	0.081713	0.080429	0.078669	0.080712	-0.031533	-0.038709	-0.035420	-0.039316	-0.023234	-0.026735	-0.032900	-0.031105	-0.014773	-0.014780	-0.020310	-0.021672	-0.002171	-0.030842	-0.019060	-0.024026	-0.016061	-0.005489	-0.001257	0.013102	0.005844	0.005701	0.003806	0.000736	0.004121	0.009062	0.006135	-0.026483	0.068318	-0.035146	0.002490	-0.004950	0.008071	0.000002	-0.000431	-0.007440	-0.026855	
-0.035833	0.098733	NA	0.069917	0.091957	0.081124	0.079399	-0.039892	-0.033025	-0.028455	-0.037472	-0.032147	-0.032335	-0.038972	-0.030665	-0.020168	-0.023176	-0.012686	-0.013584	0.021265	-0.035389	-0.017853	-0.025130	-0.016374	0.001457	-0.004881	0.009469	0.006494	0.008637	-0.001998	-0.005066	0.008513	0.006347	0.006090	-0.027678	0.074286	-0.034671	-0.003667	0.000926	0.007889	-0.004612	0.014550	-0.008223	-0.038449	
-0.027006	0.081713	0.069917	NA	0.068831	0.078297	0.085442	-0.030853	-0.030535	-0.033710	-0.031958	-0.034971	-0.026626	-0.025776	-0.033918	-0.014540	-0.020522	-0.012821	-0.018480	0.011415	-0.035650	-0.022497	-0.019491	-0.015037	-0.004167	-0.010078	0.009191	0.017221	0.020200	0.005480	-0.011847	0.009910	0.006744	0.001014	-0.024042	0.078631	-0.034738	-0.011840	-0.000853	0.001546	-0.002955	0.007604	-0.002228	-0.029727	
-0.037027	0.080429	0.091957	0.068831	NA	0.095039	0.078208	-0.038103	-0.028700	-0.025240	-0.038072	-0.033147	-0.034847	-0.030192	-0.031088	-0.022300	-0.012946	-0.024834	-0.014976	0.010945	-0.030825	-0.019512	-0.025967	-0.010070	-0.000967	-0.005703	0.013008	0.009365	0.006891	0.002834	0.001942	0.011262	0.011663	0.008232	-0.031753	0.085094	-0.046789	-0.008867	-0.003580	-0.002572	-0.002231	0.004163	0.000246	-0.034699	
-0.043838	0.078669	0.081124	0.078297	0.095039	NA	0.094998	-0.037758	-0.033588	-0.040079	-0.038624	-0.029014	-0.031648	-0.024668	-0.030034	-0.019415	-0.016853	-0.019824	-0.011213	0.005846	-0.031650	-0.024272	-0.021531	-0.016681	-0.002694	-0.006934	0.010200	0.007913	0.016983	0.012142	-0.008340	0.009581	0.011267	-0.001830	-0.027956	0.080178	-0.038459	-0.000626	-0.001504	0.004044	-0.008684	0.006057	-0.004056	-0.033127	
-0.032856	0.080712	0.079399	0.085442	0.078208	0.094998	NA	-0.033588	-0.034452	-0.030547	-0.033888	-0.035393	-0.034683	-0.033563	-0.026842	-0.019256	-0.015092	-0.021799	-0.023163	0.011638	-0.032029	-0.025382	-0.020633	-0.015795	-0.004887	-0.006267	0.003779	0.008277	0.008709	0.004536	-0.002004	0.004743	0.005417	0.008502	-0.020783	0.075111	-0.036396	-0.000834	-0.001557	0.011486	-0.006304	0.011510	-0.003541	-0.034665	
0.030555	-0.031533	-0.039892	-0.030853	-0.038103	-0.037758	-0.033588	NA	0.088150	0.038143	0.049851	0.045894	0.041872	0.039624	0.027905	-0.018239	-0.012387	-0.017256	-0.017735	-0.016057	0.024585	-0.009311	-0.003527	-0.020621	-0.000832	-0.007044	-0.006185	-0.005971	-0.007795	0.000405	-0.002597	-0.008993	0.001579	-0.013048	0.006562	-0.032373	0.023034	0.006912	0.001701	-0.001377	-0.003757	-0.003266	0.002141	0.010841	
0.035220	-0.038709	-0.033025	-0.030535	-0.028700	-0.033588	-0.034452	0.088150	NA	0.038014	0.040771	0.026415	0.026119	0.034157	0.028891	-0.015134	-0.018504	-0.016058	-0.011713	-0.016090	0.020834	-0.010198	-0.006259	-0.024841	-0.004208	-0.000429	-0.003152	-0.007012	-0.009833	0.001390	0.002626	-0.008132	-0.004717	-0.008283	0.020686	-0.031342	0.030949	-0.007558	-0.001464	-0.005420	0.000961	-0.002940	0.006561	0.027203	
0.022895	-0.035420	-0.028455	-0.033710	-0.025240	-0.040079	-0.030547	0.038143	0.038014	NA	0.031132	0.034601	0.051823	0.050816	0.038766	-0.017631	-0.014735	-0.014033	-0.007052	-0.011905	0.017595	-0.006396	-0.001425	-0.014788	0.002606	0.002352	-0.004210	-0.009670	-0.008379	0.006225	-0.000059	-0.009038	-0.013585	-0.000011	0.010397	-0.028671	0.019873	-0.001660	-0.006706	-0.001481	-0.000071	-0.005442	0.008148	0.010453	
