NA	0.005910	0.002754	0.010337	0.001884	-0.005559	0.005202	0.003973	0.010188	-0.001720	0.025137	0.008328	0.007372	-0.004541	0.001969	-0.013107	-0.018265	-0.004159	-0.005727	-0.005072	-0.001645	-0.011711	-0.011173	-0.013748	0.000942	0.001178	0.000015	0.003231	-0.001798	0.000571	0.009228	0.000096	-0.001634	-0.003085	-0.005647	0.004530	0.018302	-0.003591	0.004398	0.001609	-0.009443	0.000888	-0.006242	0.001846	
0.005910	NA	0.025563	0.010169	0.002562	-0.000192	0.005794	0.009844	-0.000971	0.000625	0.001327	0.012393	0.008227	0.002311	0.001175	-0.009235	-0.008963	-0.012100	-0.015707	-0.015768	0.001353	-0.007362	-0.008389	-0.011950	-0.005347	0.002402	0.005610	-0.001075	-0.005088	0.000272	0.005016	-0.002269	0.002475	0.001640	0.001144	-0.003992	0.004998	0.005013	-0.004665	0.005648	0.002443	-0.007841	-0.007609	0.007262	
0.002754	0.025563	NA	-0.008216	0.012244	-0.001502	-0.000074	0.002429	0.007453	0.010433	0.005325	0.004283	0.004019	-0.002416	0.003663	-0.015207	-0.017942	-0.003771	-0.006994	0.008969	-0.002097	-0.005703	-0.009103	-0.012563	0.004250	-0.000687	0.000756	-0.000633	-0.001966	-0.010057	-0.000376	0.003052	-0.001257	-0.001078	0.001145	-0.001165	0.007346	-0.000770	0.003653	0.002458	-0.001320	0.008731	-0.007019	-0.003611	
0.010337	0.010169	-0.008216	NA	-0.008047	0.002648	0.014884	0.008683	0.006194	0.000552	0.008043	-0.002443	0.006551	0.008334	-0.003733	-0.009364	-0.015410	-0.004500	-0.012718	-0.000538	-0.005936	-0.011736	-0.004307	-0.011317	0.000922	-0.003283	-0.005270	0.006808	0.006712	0.003130	-0.005148	-0.001395	-0.006688	-0.004308	0.002346	0.011662	0.003686	-0.006794	0.004934	-0.002098	0.003932	0.003438	0.003419	0.002163	
0.001884	0.002562	0.012244	-0.008047	NA	0.015391	-0.001552	0.004766	0.012625	0.014162	0.004717	0.003281	0.001458	0.007556	0.003382	-0.018054	-0.007347	-0.017372	-0.009113	-0.002615	0.003067	-0.008057	-0.010190	-0.006260	0.000698	-0.002048	0.002112	-0.000349	-0.007386	0.000629	0.006820	0.003127	0.002230	0.006446	-0.003428	0.011921	-0.006207	-0.007509	-0.002260	-0.006872	0.000867	-0.000272	0.002285	0.000727	
-0.005559	-0.000192	-0.001502	0.002648	0.015391	NA	0.017311	0.004964	0.007029	-0.002468	0.004238	0.008191	0.005044	0.013817	0.004504	-0.014680	-0.011459	-0.011790	-0.004751	-0.008240	0.002336	-0.012995	-0.005171	-0.013135	0.001029	-0.001125	-0.002240	-0.002966	0.004363	0.010492	-0.002202	0.000079	0.000931	-0.009720	0.000682	0.004468	0.003250	0.004592	0.002431	-0.000360	-0.004619	-0.000201	-0.000515	0.002454	
0.005202	0.005794	-0.000074	0.014884	-0.001552	0.017311	NA	0.008552	0.004719	0.006917	0.008296	-0.000356	0.000451	0.002486	0.006886	-0.014210	-0.009497	-0.013790	-0.017510	-0.001178	0.000543	-0.014273	-0.004502	-0.012088	-0.003033	-0.001891	-0.004113	0.003920	0.000349	-0.004843	0.003306	0.000230	-0.000410	-0.001045	0.007880	0.002156	0.004491	0.002877	0.000935	0.004163	-0.003261	0.001643	-0.001364	-0.000493	
0.003973	0.009844	0.002429	0.008683	0.004766	0.004964	0.008552	NA	0.062852	0.010729	0.021072	0.020668	0.015738	0.012487	0.002449	-0.022409	-0.017103	-0.023922	-0.023018	-0.009390	0.000209	-0.018321	-0.015916	-0.024338	0.000124	-0.007997	-0.000630	-0.001376	-0.001113	0.004828	-0.005676	-0.005158	0.008162	-0.010521	-0.015117	0.007075	-0.006566	0.008349	0.002737	0.002804	-0.003265	0.002943	0.003384	-0.015605	
0.010188	-0.000971	0.007453	0.006194	0.012625	0.007029	0.004719	0.062852	NA	0.011576	0.012333	0.000936	-0.000003	0.007667	0.004685	-0.018980	-0.023135	-0.022347	-0.016646	-0.009566	-0.002732	-0.018700	-0.018255	-0.028390	-0.003731	-0.000627	0.004166	-0.001638	-0.002302	0.005183	0.000267	-0.002768	0.002022	-0.005028	0.000499	0.006253	0.002925	-0.007626	-0.000681	-0.002742	0.002019	0.002768	0.008251	0.002887	
-0.001720	0.000625	0.010433	0.000552	0.014162	-0.002468	0.006917	0.010729	0.011576	NA	0.004163	0.011996	0.029623	0.027877	0.017459	-0.020665	-0.018455	-0.019404	-0.010831	-0.005274	-0.003869	-0.013725	-0.011950	-0.017247	0.003097	0.001725	0.006069	-0.001488	0.002467	0.006812	-0.003097	-0.000944	-0.006130	0.000779	-0.008467	0.006027	-0.006751	-0.002260	-0.007442	-0.002377	-0.000170	-0.005270	0.009173	-0.012644	
0.025137	0.001327	0.005325	0.008043	0.004717	0.004238	0.008296	0.021072	0.012333	0.004163	NA	0.015142	0.003518	0.017463	0.001287	-0.021086	-0.019731	-0.021214	-0.018801	-0.010087	0.001591	-0.021082	-0.015117	-0.012637	-0.009356	-0.004454	-0.001358	0.004161	0.003535	-0.002415	-0.001622	-0.002037	-0.004294	-0.001972	-0.003116	0.007804	0.013192	0.009863	-0.001037	0.008135	0.000746	-0.003967	0.000832	-0.002471	
