NA	0.006399	0.003268	0.010490	0.002498	-0.005079	0.005659	0.002345	0.008807	-0.002901	0.023855	0.007225	0.005938	-0.005805	0.001787	-0.012713	-0.018132	-0.004159	-0.005726	-0.004915	-0.001726	-0.011834	-0.011481	-0.013610	0.005842	0.006056	-0.002120	0.001261	-0.003386	-0.002244	0.013149	-0.002007	-0.004054	-0.006033	-0.006075	0.004736	0.016972	0.001274	0.008486	-0.001964	-0.003817	-0.002201	-0.001317	0.001074	
0.006399	NA	0.026335	0.010945	0.003456	0.000586	0.006589	0.009936	-0.000944	0.000523	0.001654	0.012663	0.008009	0.002224	0.001103	-0.010407	-0.010196	-0.013246	-0.016908	-0.016380	0.000900	-0.008554	-0.009236	-0.013271	-0.001266	0.005933	0.002255	-0.003518	-0.007158	-0.001420	0.008448	-0.004855	-0.000763	-0.000671	0.000489	-0.003354	0.005099	0.008228	-0.000715	0.002726	0.005938	-0.008226	-0.003352	0.006993	
0.003268	0.026335	NA	-0.007344	0.013145	-0.000681	0.000783	0.002780	0.007753	0.010565	0.005835	0.004763	0.004038	-0.002253	0.003496	-0.016359	-0.019144	-0.004910	-0.008196	0.008365	-0.002632	-0.006864	-0.009905	-0.013901	0.006217	0.001747	-0.002329	-0.003440	-0.004696	-0.008239	0.002282	-0.000591	-0.004186	-0.000988	0.000524	-0.000504	0.007652	0.001490	0.005576	0.002100	0.001088	0.007505	-0.004210	-0.003665	
0.010490	0.010945	-0.007344	NA	-0.007197	0.003339	0.015554	0.009259	0.006670	0.000891	0.008450	-0.002019	0.006789	0.008684	-0.003150	-0.010172	-0.016260	-0.005302	-0.013556	-0.000916	-0.005726	-0.012534	-0.004772	-0.012261	-0.000120	-0.003970	-0.002010	0.008834	0.008674	0.000427	-0.005538	0.001454	-0.003228	-0.005960	0.002173	0.012157	0.003950	-0.007403	0.003512	-0.004203	0.002623	0.000519	0.002073	0.002363	
0.002498	0.003456	0.013145	-0.007197	NA	0.016175	-0.000678	0.005057	0.012800	0.014169	0.005250	0.003824	0.001380	0.007584	0.003058	-0.019264	-0.008648	-0.018547	-0.010385	-0.003264	0.002390	-0.009292	-0.011074	-0.007677	0.003676	0.001131	0.001450	-0.000410	-0.006628	-0.003173	0.009983	0.002211	0.001456	0.001240	-0.004121	0.012548	-0.005891	-0.004015	0.000810	-0.009499	0.003660	-0.003955	0.004969	0.000559	
-0.005079	0.000586	-0.000681	0.003339	0.016175	NA	0.017977	0.005623	0.007614	-0.002026	0.004869	0.008837	0.005371	0.014261	0.004451	-0.015749	-0.012595	-0.012812	-0.005881	-0.008773	0.001918	-0.014032	-0.005850	-0.014404	0.001624	-0.000376	-0.001567	-0.001950	0.004484	0.007143	-0.001233	0.000432	0.001074	-0.009767	0.000244	0.004995	0.003712	0.004786	0.002900	-0.002140	-0.003568	-0.001831	0.000201	0.002650	
0.005659	0.006589	0.000783	0.015554	-0.000678	0.017977	NA	0.008852	0.005010	0.007024	0.008768	0.000066	0.000456	0.002618	0.006804	-0.015334	-0.010680	-0.014873	-0.018662	-0.001770	0.000130	-0.015384	-0.005287	-0.013380	-0.000741	0.000382	-0.008317	-0.001245	-0.004253	-0.000928	0.005433	-0.004698	-0.005180	0.001843	0.007284	0.002731	0.004746	0.004688	0.002894	0.006207	-0.000907	0.004385	0.000877	-0.000558	
0.002345	0.009936	0.002780	0.009259	0.005057	0.005623	0.008852	NA	0.062096	0.009987	0.019684	0.019455	0.015592	0.011825	0.002644	-0.021739	-0.015948	-0.022930	-0.022030	-0.008663	0.000519	-0.017345	-0.015365	-0.023006	-0.004862	-0.012378	0.003862	0.002266	0.003031	0.004863	-0.008615	0.000138	0.012037	-0.006733	-0.014725	0.007618	-0.007824	0.002928	-0.001882	0.003815	-0.008291	0.003244	-0.001568	-0.016371	
0.008807	-0.000944	0.007753	0.006670	0.012800	0.007614	0.005010	0.062096	NA	0.011055	0.011139	-0.000198	-0.000021	0.007212	0.004864	-0.018218	-0.021966	-0.021296	-0.015576	-0.008822	-0.002428	-0.017672	-0.017603	-0.027003	-0.008162	-0.005232	0.007112	0.001263	0.000907	0.005768	-0.002823	0.001097	0.005458	-0.001818	0.000908	0.006731	0.001891	-0.011618	-0.004945	-0.000352	-0.003216	0.003617	0.003088	0.002318	
-0.002901	0.000523	0.010565	0.000891	0.014169	-0.002026	0.007024	0.009987	0.011055	NA	0.003102	0.011030	0.029789	0.027614	0.017425	-0.019903	-0.017322	-0.018362	-0.009751	-0.004521	-0.003706	-0.012656	-0.011296	-0.015900	-0.000794	-0.002246	0.005164	-0.002315	0.001642	0.010694	-0.005326	-0.001032	-0.004875	0.006134	-0.008078	0.006331	-0.007701	-0.005511	-0.010138	0.003323	-0.004075	0.000479	0.004974	-0.013124	
0.023855	0.001654	0.005835	0.008450	0.005250	0.004869	0.008768	0.019684	0.011139	0.003102	NA	0.013810	0.002724	0.016520	0.001453	-0.020652	-0.019115	-0.020741	-0.018387	-0.009683	0.001820	-0.020744	-0.015027	-0.011919	-0.008606	-0.004094	-0.004233	0.000317	-0.000107	0.001693	-0.001111	-0.004728	-0.006534	0.002614	-0.003077	0.008248	0.011813	0.009263	-0.000800	0.010838	0.000660	0.000837	0.000837	-0.003252	
0.007225	0.012663	0.004763	-0.002019	0.003824	0.008837	0.000066	0.019455	-0.000198	0.011030	0.013810	NA	0.009646	0.008626	-0.002332	-0.014088	-0.011499	-0.016800	-0.015111	-0.007855	-0.004590	-0.012738	-0.007196	-0.017263	0.002470	0.000652	0.000259	0.003476	0.001044	-0.002193	-0.003340	-0.000144	0.000295	-0.007146	0.000929	0.002937	0.009948	0.006260	0.001346	-0.000950	0.003093	-0.000372	-0.004500	-0.000214	
0.005938	0.008009	0.004038	0.006789	0.001380	0.005371	0.000456	0.015592	-0.000021	0.029789	0.002724	0.009646	NA	0.025368	0.011628	-0.013570	-0.013739	-0.010025	-0.015991	-0.000552	-0.005495	-0.016005	-0.001817	-0.019174	-0.012620	-0.014774	0.001534	0.011408	0.006689	0.007325	-0.003160	0.012237	0.008812	-0.003946	-0.000574	0.004345	-0.008932	-0.008669	-0.000591	-0.001063	-0.009234	0.002086	-0.009745	-0.016662	
-0.005805	0.002224	-0.002253	0.008684	0.007584	0.014261	0.002618	0.011825	0.007212	0.027614	0.016520	0.008626	0.025368	NA	0.018694	-0.020095	-0.015749	-0.014707	-0.024208	-0.004978	-0.007976	-0.024562	-0.016215	-0.016088	-0.003316	-0.004497	0.006009	-0.003182	0.005341	-0.003908	-0.003921	-0.003358	0.003610	0.010218	-0.001142	0.007648	-0.005699	-0.012634	-0.003108	0.002913	-0.002252	0.006475	-0.002593	0.004043	
0.001787	0.001103	0.003496	-0.003150	0.003058	0.004451	0.006804	0.002644	0.004864	0.017425	0.001453	-0.002332	0.011628	0.018694	NA	-0.008453	-0.008561	-0.008948	-0.004710	-0.004226	0.004962	-0.007068	-0.010368	-0.011782	-0.000644	-0.002349	0.002689	0.005649	-0.002337	-0.001454	-0.010043	0.002234	0.002034	0.000237	-0.005522	0.005688	-0.002929	0.000391	-0.006707	0.000048	-0.000174	0.005379	0.000834	-0.005888	
-0.012713	-0.010407	-0.016359	-0.010172	-0.019264	-0.015749	-0.015334	-0.021739	-0.018218	-0.019903	-0.020652	-0.014088	-0.013570	-0.020095	-0.008453	NA	0.037952	0.034100	0.042518	0.025046	0.000954	0.032781	0.032054	0.057962	-0.001847	0.009702	-0.006004	0.001913	-0.003245	0.003289	-0.009023	0.000410	-0.002960	0.000192	-0.005788	-0.001033	-0.020145	-0.001929	0.002607	-0.001253	0.004139	0.005878	-0.000738	-0.000861	
-0.018132	-0.010196	-0.019144	-0.016260	-0.008648	-0.012595	-0.010680	-0.015948	-0.021966	-0.017322	-0.019115	-0.011499	-0.013739	-0.015749	-0.008561	0.037952	NA	0.048657	0.033376	0.031015	-0.000984	0.046493	0.020486	0.035636	-0.004518	-0.006880	0.013276	0.004484	0.009488	-0.010050	-0.008572	0.001803	0.006648	-0.001431	-0.010288	-0.011579	-0.009432	-0.002440	-0.004038	0.001056	-0.000423	-0.004049	0.000840	0.002337	
-0.004159	-0.013246	-0.004910	-0.005302	-0.018547	-0.012812	-0.014873	-0.022930	-0.021296	-0.018362	-0.020741	-0.016800	-0.010025	-0.014707	-0.008948	0.034100	0.048657	NA	0.042366	0.018527	0.000749	0.030786	0.022591	0.037307	-0.008966	0.002963	-0.002609	-0.003247	0.006775	-0.003440	0.001315	0.004993	0.004573	0.007928	-0.000029	-0.012201	-0.013109	-0.006502	-0.005669	0.004266	-0.008044	0.003879	-0.003513	0.001140	
-0.005726	-0.016908	-0.008196	-0.013556	-0.010385	-0.005881	-0.018662	-0.022030	-0.015576	-0.009751	-0.018387	-0.015111	-0.015991	-0.024208	-0.004710	0.042518	0.033376	0.042366	NA	0.014408	-0.002291	0.031284	0.005023	0.087136	-0.008496	-0.001546	-0.007760	0.000863	0.002930	0.007960	-0.001700	-0.000172	0.004754	0.005162	-0.009567	-0.013452	-0.009736	-0.012032	-0.002389	0.005585	0.001184	0.001617	-0.001373	-0.007375	
-0.004915	-0.016380	0.008365	-0.000916	-0.003264	-0.008773	-0.001770	-0.008663	-0.008822	-0.004521	-0.009683	-0.007855	-0.000552	-0.004978	-0.004226	0.025046	0.031015	0.018527	0.014408	NA	-0.003084	0.016957	0.003870	0.020504	0.004840	-0.003694	0.007423	-0.001784	-0.001591	0.001785	-0.011111	0.002413	0.002424	0.003291	-0.002538	-0.006029	-0.009017	-0.000572	0.000587	-0.002502	-0.006984	-0.002235	0.003622	-0.005020	
-0.001726	0.000900	-0.002632	-0.005726	0.002390	0.001918	0.000130	0.000519	-0.002428	-0.003706	0.001820	-0.004590	-0.005495	-0.007976	0.004962	0.000954	-0.000984	0.000749	-0.002291	-0.003084	NA	0.005362	0.006943	0.002635	0.001472	-0.001292	0.005546	0.000874	-0.001161	0.001245	-0.001515	0.002617	0.001652	0.002318	0.031599	-0.003176	-0.005272	0.001691	-0.000515	0.006384	-0.008893	-0.005322	-0.009265	0.001252	
-0.011834	-0.008554	-0.006864	-0.012534	-0.009292	-0.014032	-0.015384	-0.017345	-0.017672	-0.012656	-0.020744	-0.012738	-0.016005	-0.024562	-0.007068	0.032781	0.046493	0.030786	0.031284	0.016957	0.005362	NA	0.045303	0.031275	-0.003681	-0.004542	0.010887	-0.001432	0.004214	-0.002379	-0.001041	0.007079	0.006859	0.004936	0.000454	-0.009793	-0.007798	-0.006893	-0.004830	-0.006205	-0.004992	0.002653	-0.005565	0.002076	
-0.011481	-0.009236	-0.009905	-0.004772	-0.011074	-0.005850	-0.005287	-0.015365	-0.017603	-0.011296	-0.015027	-0.007196	-0.001817	-0.016215	-0.010368	0.032054	0.020486	0.022591	0.005023	0.003870	0.006943	0.045303	NA	0.017661	-0.002833	0.001329	0.005473	-0.000979	0.004416	0.001566	-0.003337	0.003754	0.000312	0.005976	-0.000138	-0.002812	0.004034	0.000220	-0.011166	-0.001468	-0.000704	0.005446	-0.011349	0.004686	
-0.013610	-0.013271	-0.013901	-0.012261	-0.007677	-0.014404	-0.013380	-0.023006	-0.027003	-0.015900	-0.011919	-0.017263	-0.019174	-0.016088	-0.011782	0.057962	0.035636	0.037307	0.087136	0.020504	0.002635	0.031275	0.017661	NA	-0.004048	-0.004451	0.001323	0.001950	0.002328	-0.001364	-0.012872	0.005024	0.002051	0.001847	-0.000641	-0.016474	-0.012361	0.001895	-0.002096	0.010115	-0.002581	0.002927	-0.008474	-0.003208	
0.005842	-0.001266	0.006217	-0.000120	0.003676	0.001624	-0.000741	-0.004862	-0.008162	-0.000794	-0.008606	0.002470	-0.012620	-0.003316	-0.000644	-0.001847	-0.004518	-0.008966	-0.008496	0.004840	0.001472	-0.003681	-0.002833	-0.004048	NA	0.043171	-0.037162	-0.029528	-0.029586	-0.023466	0.061759	-0.031299	-0.037293	-0.044736	-0.002214	-0.000897	-0.007042	0.060558	0.058401	-0.032238	0.078921	-0.027300	0.067264	0.000493	
