NA	0.737666	0.736474	0.092764	0.000339	-0.002236	-0.000192	0.001588	-0.000894	0.002349	0.001620	-0.000017	-0.001488	-0.000700	-0.000522	0.002684	0.001638	-0.076771	-0.144279	-0.099079	-0.142200	-0.147915	-0.136540	-0.151717	-0.143389	-0.162941	-0.146185	-0.157884	-0.154906	-0.068478	-0.045544	-0.068487	-0.003538	
0.737666	NA	0.743556	0.095818	-0.000503	-0.002911	0.000045	0.001044	-0.000372	0.002327	0.001798	0.000134	-0.000955	0.000414	-0.001352	0.002471	0.002470	-0.076562	-0.143658	-0.098410	-0.142945	-0.147432	-0.137936	-0.153417	-0.143384	-0.162969	-0.145979	-0.157330	-0.154235	-0.067048	-0.042566	-0.067984	-0.003909	
0.736474	0.743556	NA	0.095210	0.001503	-0.002253	-0.000013	0.001239	-0.000980	0.002104	0.001166	-0.000200	-0.000886	-0.000114	-0.000745	0.002458	0.002142	-0.076697	-0.144507	-0.099525	-0.143105	-0.149298	-0.139891	-0.153418	-0.144757	-0.164484	-0.147631	-0.158473	-0.155787	-0.068610	-0.044921	-0.069076	-0.004624	
0.092764	0.095818	0.095210	NA	0.000451	-0.000831	0.001156	-0.000251	-0.000755	-0.000553	-0.002176	0.001502	-0.002448	0.003280	0.001544	-0.000748	0.002093	0.000257	-0.035852	-0.007748	-0.047582	-0.040735	-0.030728	-0.051355	-0.046793	-0.055034	-0.040168	-0.051806	-0.044452	0.031079	0.048031	0.034445	-0.001597	
0.000339	-0.000503	0.001503	0.000451	NA	-0.052408	-0.055304	-0.043642	0.154385	0.145189	0.156058	-0.030557	-0.037880	-0.039839	-0.053290	-0.033623	-0.064849	-0.000149	-0.000216	0.001104	-0.000058	-0.000101	-0.000511	0.002173	-0.002988	-0.000322	0.000390	-0.001472	0.000503	0.000210	-0.000801	-0.000246	-0.050389	
-0.002236	-0.002911	-0.002253	-0.000831	-0.052408	NA	0.076232	0.010025	-0.054857	-0.072424	-0.070137	0.046839	0.000845	0.058993	0.023609	0.033104	0.042036	-0.001243	0.002393	0.001115	0.000746	0.001868	0.001118	0.001040	0.002399	0.000191	0.001994	0.001099	0.000106	-0.000833	-0.001653	-0.000175	-0.022537	
-0.000192	0.000045	-0.000013	0.001156	-0.055304	0.076232	NA	-0.003224	-0.049058	-0.057600	-0.060332	0.024676	-0.016467	0.074366	0.043175	0.028809	0.015154	0.001332	-0.001383	-0.000152	-0.000237	-0.000649	-0.000364	-0.000474	0.001255	0.000485	0.000956	0.000575	-0.000680	-0.001027	0.002189	-0.003106	-0.008423	
0.001588	0.001044	0.001239	-0.000251	-0.043642	0.010025	-0.003224	NA	-0.030293	-0.062056	-0.059935	0.030673	-0.002927	0.023544	0.027389	0.060124	0.038326	0.000182	0.000625	-0.000037	-0.000450	-0.000110	-0.000876	-0.001154	-0.001140	0.001136	-0.000763	0.000117	0.000672	-0.000938	-0.001376	-0.000007	-0.003044	
-0.000894	-0.000372	-0.000980	-0.000755	0.154385	-0.054857	-0.049058	-0.030293	NA	0.138211	0.165614	-0.029908	-0.039641	-0.037539	-0.068369	-0.041326	-0.068152	0.001007	0.003230	-0.000417	-0.000155	-0.000566	-0.000260	0.000664	-0.001321	-0.000031	0.000710	-0.002440	0.001688	0.000577	-0.000405	0.000585	-0.053731	
0.002349	0.002327	0.002104	-0.000553	0.145189	-0.072424	-0.057600	-0.062056	0.138211	NA	0.262662	-0.025242	-0.040098	-0.048438	-0.085110	-0.062168	-0.077152	0.000979	0.001079	0.000933	-0.002445	-0.003265	-0.000608	-0.000454	-0.001134	-0.000103	-0.001346	-0.001295	0.000560	-0.000047	-0.000224	-0.000268	-0.055992	
