NA	-0.026999	-0.026749	-0.023004	-0.027959	-0.031440	-0.025461	0.026312	0.023568	0.019000	0.038131	0.026625	0.025810	0.009616	0.014083	-0.013610	-0.010922	-0.006956	-0.006471	-0.006560	-0.007399	0.012822	-0.003405	0.000832	-0.012923	0.011341	0.011999	-0.006802	-0.006545	-0.003608	-0.007731	0.019270	0.001000	-0.003471	-0.005599	-0.021015	0.003246	-0.022002	0.035176	0.008398	0.003163	-0.008138	0.006339	-0.007216	-0.010900	0.005583	0.031501	0.002308	
-0.026999	NA	0.091828	0.069190	0.065222	0.066591	0.069546	-0.027026	-0.022695	-0.029165	-0.037544	-0.022417	-0.030724	-0.028955	-0.024564	-0.018184	-0.009700	-0.017701	-0.013551	0.005087	-0.004411	-0.028808	-0.018233	-0.018827	-0.012105	-0.010433	-0.001892	0.006040	-0.000956	0.002220	0.011005	0.001263	-0.012438	-0.002492	0.010019	0.019707	-0.024635	0.068898	-0.025126	-0.010676	-0.010200	0.011229	-0.009387	0.015071	0.006844	-0.005799	-0.022257	0.005534	
-0.026749	0.091828	NA	0.069018	0.082091	0.068135	0.077120	-0.038487	-0.019513	-0.023278	-0.036553	-0.029074	-0.029977	-0.037799	-0.027253	-0.018077	-0.018375	-0.014451	-0.020427	0.012799	-0.004568	-0.032260	-0.014938	-0.017504	-0.014913	-0.010685	-0.001542	0.007912	-0.006500	0.005316	0.013986	0.002604	-0.015644	-0.002764	0.010892	0.024245	-0.022822	0.068766	-0.028477	-0.013057	-0.011733	0.009213	-0.013430	0.011459	0.009305	-0.000725	-0.023762	0.004716	
-0.023004	0.069190	0.069018	NA	0.060682	0.056217	0.080548	-0.023125	-0.023690	-0.026430	-0.028602	-0.027929	-0.021964	-0.028530	-0.028084	-0.017397	-0.017655	-0.003698	-0.011923	0.009143	-0.003344	-0.028261	-0.009184	-0.014291	-0.014655	-0.004915	-0.008233	0.001868	0.003624	0.006486	0.012085	0.000168	-0.006526	-0.006610	0.008616	0.020572	-0.025385	0.061121	-0.027086	-0.008440	-0.012251	0.007632	-0.010300	0.011725	0.012041	-0.007647	-0.023986	0.004090	
-0.027959	0.065222	0.082091	0.060682	NA	0.079970	0.067302	-0.030335	-0.024186	-0.022449	-0.037890	-0.032041	-0.025382	-0.031251	-0.028902	-0.016438	-0.009614	-0.011484	-0.013298	0.008636	-0.007771	-0.025379	-0.010175	-0.015040	-0.012786	-0.003199	-0.006066	0.007363	0.001693	-0.001255	0.011530	-0.000805	0.003926	-0.000116	0.009248	0.022680	-0.028641	0.076060	-0.028629	-0.010942	-0.010335	0.008178	-0.009526	0.014391	0.006869	-0.002429	-0.032050	0.002050	
-0.031440	0.066591	0.068135	0.056217	0.079970	NA	0.076081	-0.030035	-0.022960	-0.028775	-0.034655	-0.028498	-0.020237	-0.020647	-0.025456	-0.021998	-0.011914	-0.011005	-0.011041	0.007474	-0.010593	-0.023055	-0.014128	-0.011695	-0.011513	-0.006831	-0.002685	0.006219	-0.000749	0.003035	0.012741	-0.007312	0.000191	0.002173	0.007858	0.025501	-0.025939	0.071237	-0.032308	-0.012062	-0.007193	0.007668	-0.015139	0.013941	0.010015	-0.009012	-0.025398	0.004165	
-0.025461	0.069546	0.077120	0.080548	0.067302	0.076081	NA	-0.029070	-0.015612	-0.026062	-0.034576	-0.029795	-0.025471	-0.026570	-0.023736	-0.019703	-0.014696	-0.010085	-0.018954	0.003662	-0.001835	-0.027052	-0.020569	-0.014532	-0.019713	-0.011473	-0.005335	0.003505	0.000324	0.010362	0.016788	0.005315	-0.021460	-0.001295	0.003404	0.018278	-0.028496	0.064645	-0.028458	-0.010757	-0.006335	0.007951	-0.020219	0.016234	0.009788	-0.005674	-0.022795	0.004854	
0.026312	-0.027026	-0.038487	-0.023125	-0.030335	-0.030035	-0.029070	NA	0.067416	0.028939	0.040115	0.029369	0.028205	0.034739	0.019370	-0.011940	-0.007856	-0.015199	-0.014607	-0.013818	-0.003615	0.013386	-0.005757	-0.004376	-0.013685	0.000758	-0.000953	-0.000491	0.000715	-0.002534	-0.006431	0.003279	-0.006443	-0.006010	-0.001713	-0.016341	0.015544	-0.024221	0.014903	0.010740	0.004675	-0.004321	0.005175	-0.009130	-0.004374	-0.002411	0.009551	-0.006209	
0.023568	-0.022695	-0.019513	-0.023690	-0.024186	-0.022960	-0.015612	0.067416	NA	0.022444	0.027287	0.023185	0.023688	0.017169	0.021940	-0.010731	-0.015705	-0.015668	-0.018786	-0.016299	0.002837	0.007872	-0.011125	-0.007162	-0.025319	-0.010140	0.005458	0.002613	-0.011498	0.008291	0.003143	0.017897	-0.014699	-0.008419	0.000719	-0.005744	0.011231	-0.008709	0.022699	-0.010124	-0.002291	-0.010074	-0.012965	-0.007342	-0.004194	0.010379	0.019464	0.003672	
0.019000	-0.029165	-0.023278	-0.026430	-0.022449	-0.028775	-0.026062	0.028939	0.022444	NA	0.028997	0.028347	0.041511	0.041954	0.025752	-0.009176	-0.008882	-0.014347	-0.010401	-0.008286	-0.002462	0.013804	-0.009410	0.000600	-0.009722	0.001649	0.000175	0.001261	-0.002414	-0.003542	-0.006618	-0.004195	-0.007581	-0.000204	-0.003338	-0.008165	0.009134	-0.019649	0.013788	0.005549	0.002529	-0.003852	0.004546	-0.003808	-0.008528	-0.004841	0.004210	0.000105	
