NA	-0.000653	0.001372	0.002236	-0.000485	-0.005679	0.000074	-0.001136	0.000225	-0.005516	0.010379	0.003263	0.002061	-0.015773	-0.007879	-0.006781	-0.003492	0.001823	0.003872	0.003220	-0.002878	0.000015	0.001236	0.000962	-0.003267	0.002416	0.003497	-0.000909	-0.005169	0.000047	0.000993	0.010817	0.001939	-0.000564	-0.000566	-0.003340	-0.010723	0.001779	0.014599	-0.002734	-0.007623	-0.000147	-0.003968	0.004640	-0.002246	-0.002822	0.016713	0.007396	
-0.000653	NA	0.018562	0.002316	-0.007655	-0.004539	-0.003985	0.002258	-0.003594	-0.004828	-0.002962	0.006689	-0.005288	-0.001064	0.001447	-0.000082	0.005033	-0.007110	0.001393	-0.000367	0.002948	-0.000703	-0.003986	-0.002532	0.003585	-0.003646	0.001967	-0.000499	0.001398	-0.004287	-0.001716	0.000022	-0.007323	0.000426	0.002009	-0.003356	0.001512	-0.000523	0.003613	0.000193	-0.000855	0.004146	0.004701	0.002320	-0.001540	-0.001941	0.002967	0.000889	
0.001372	0.018562	NA	-0.004559	0.006008	-0.008879	-0.001410	-0.008972	0.002244	0.005199	-0.000184	0.001248	-0.002765	-0.007904	0.000993	0.001379	-0.003798	-0.002342	-0.005105	0.007631	0.003831	-0.002481	0.000943	-0.000764	0.000948	-0.003539	0.002302	0.002294	-0.004655	-0.000826	0.000202	0.001907	-0.009082	-0.000486	0.003330	0.001915	0.005339	-0.007424	0.002413	-0.002607	-0.002485	0.000442	-0.000362	-0.002246	-0.000328	0.004605	0.003526	0.000444	
0.002236	0.002316	-0.004559	NA	-0.005471	-0.008882	0.016178	0.004698	-0.004847	-0.002855	0.005636	-0.001274	0.002293	-0.001496	-0.004630	-0.002267	-0.007373	0.006154	0.000158	0.004350	0.002824	-0.002286	0.002960	-0.000173	-0.002920	0.003903	-0.005295	-0.004825	0.006916	0.000737	-0.001201	-0.000461	-0.000475	-0.004096	0.001159	-0.001301	-0.001200	-0.002320	-0.000098	0.003128	-0.002634	-0.000350	0.004430	-0.001425	0.004220	-0.003645	-0.000908	-0.000058	
-0.000485	-0.007655	0.006008	-0.005471	NA	0.012126	-0.006968	0.000499	-0.003135	0.005778	-0.001459	-0.002009	0.002453	-0.000711	-0.001356	-0.001054	0.002015	-0.002936	-0.001491	0.002649	-0.000091	0.003066	0.001723	0.000351	-0.001084	0.004365	-0.004027	0.001224	0.004518	-0.008257	-0.001825	-0.002754	0.012632	0.003320	0.001843	0.001545	-0.002068	0.008199	0.002044	-0.001259	-0.001615	0.000368	0.003712	0.001969	-0.001974	0.001368	-0.006962	-0.002746	
-0.005679	-0.004539	-0.008879	-0.008882	0.012126	NA	0.006832	-0.001822	-0.003211	-0.004002	-0.000476	-0.000827	0.006121	0.008551	-0.000581	-0.006449	0.000296	-0.001413	0.002167	0.002665	-0.003470	0.004638	-0.001777	0.004037	0.001777	0.003083	0.003251	-0.000781	0.001344	-0.003986	-0.000927	-0.007171	0.008167	0.005088	-0.000363	0.003263	-0.000306	0.004827	-0.005301	0.000649	0.004915	-0.001921	0.000067	-0.000370	0.000169	-0.003617	-0.001026	-0.001291	
0.000074	-0.003985	-0.001410	0.016178	-0.006968	0.006832	NA	-0.001294	0.004369	-0.002043	-0.001050	-0.003575	-0.000533	0.001268	0.000710	0.000753	0.001462	0.004472	-0.002382	-0.000993	0.005868	0.001452	-0.004868	0.002129	-0.003549	-0.003795	-0.000765	-0.003088	0.002668	0.004354	0.003745	0.006342	-0.015757	0.001235	-0.005539	-0.005376	-0.002528	-0.006667	-0.000819	0.001438	0.004645	-0.001373	-0.007509	0.003077	-0.000197	-0.000792	0.002766	0.000273	
-0.001136	0.002258	-0.008972	0.004698	0.000499	-0.001822	-0.001294	NA	0.041418	-0.001766	0.005825	0.001164	-0.002568	0.004089	-0.008356	-0.000658	0.003871	-0.002959	-0.000242	-0.002622	0.001127	-0.001946	0.001936	-0.004214	-0.000099	-0.001552	-0.003403	0.003142	0.002542	0.001034	0.000858	-0.001066	-0.003620	-0.004497	0.001700	-0.002268	-0.001579	0.000338	-0.013850	0.006757	0.001179	0.000740	0.002544	-0.001313	0.002059	-0.004299	-0.009889	-0.004466	
0.000225	-0.003594	0.002244	-0.004847	-0.003135	-0.003211	0.004369	0.041418	NA	-0.005670	-0.003082	-0.003119	-0.004120	-0.012035	-0.003855	0.005833	0.000231	0.001588	-0.000637	-0.005044	0.008302	-0.002823	0.001405	-0.004457	-0.008490	-0.010393	0.006466	0.004293	-0.011483	0.009634	0.008170	0.018106	-0.010791	-0.008404	0.001892	0.003056	-0.002537	0.009605	-0.001911	-0.011642	-0.002986	-0.007917	-0.013212	-0.003009	-0.000202	0.013316	0.004589	0.004754	
-0.005516	-0.004828	0.005199	-0.002855	0.005778	-0.004002	-0.002043	-0.001766	-0.005670	NA	-0.002214	0.004270	0.016759	0.016937	0.002763	0.000633	0.001015	-0.003776	0.002709	0.002466	0.001597	0.000478	-0.003909	0.001669	0.002635	0.002053	0.000902	0.003257	-0.001586	-0.001161	-0.001045	-0.006704	-0.003897	0.000290	-0.001518	0.004418	-0.006233	0.001967	-0.010755	0.003553	0.001088	-0.000735	0.004597	0.002448	-0.004627	-0.004790	-0.013073	0.001192	
0.010379	-0.002962	-0.000184	0.005636	-0.001459	-0.000476	-0.001050	0.005825	-0.003082	-0.002214	NA	0.005281	-0.007668	0.003656	-0.004987	-0.001302	-0.002219	-0.000565	-0.002111	0.001261	-0.001137	0.006707	-0.004855	-0.001232	0.006928	-0.003037	-0.001284	-0.000751	0.008646	0.000156	-0.002906	-0.002596	0.009764	0.000100	-0.002315	-0.003268	-0.006260	-0.001226	0.002744	0.008147	0.002915	0.007550	-0.003147	-0.002067	0.000406	-0.002583	-0.000252	-0.006042	
0.003263	0.006689	0.001248	-0.001274	-0.002009	-0.000827	-0.003575	0.001164	-0.003119	0.004270	0.005281	NA	-0.005464	-0.003580	-0.004244	-0.002800	0.004415	0.001891	-0.002734	0.001708	0.012881	-0.004745	-0.007056	-0.003492	0.003385	0.003118	0.003529	0.004197	0.000748	-0.003846	-0.001424	-0.002763	-0.025336	0.000729	-0.000867	-0.005077	-0.003755	-0.001251	0.009504	0.003153	-0.002235	-0.000622	0.001712	0.003625	0.003479	-0.007010	0.003167	-0.000870	
