NA	-0.026346	-0.026165	-0.022228	-0.026605	-0.030317	-0.024663	0.029068	0.025716	0.021473	0.040911	0.028582	0.028579	0.012217	0.016023	-0.009424	-0.006769	-0.002697	-0.002297	-0.003726	-0.016190	0.016389	0.000560	0.005188	-0.008924	0.011625	0.012281	-0.006641	-0.006745	-0.004554	-0.010105	0.019980	-0.034291	-0.002754	-0.004816	-0.023036	0.005542	-0.021160	0.038010	0.007705	0.002847	-0.010354	0.006791	-0.009800	-0.013026	0.005496	0.034771	0.002101	
-0.026346	NA	0.089153	0.066762	0.062903	0.064109	0.067049	-0.026716	-0.023171	-0.029248	-0.037023	-0.022710	-0.030589	-0.028819	-0.025071	-0.017690	-0.009267	-0.017015	-0.013060	0.004433	-0.009146	-0.028203	-0.017851	-0.017956	-0.011766	-0.009509	-0.000942	0.005216	-0.001473	0.000950	0.012349	0.002292	-0.006966	-0.002484	0.009787	0.022801	-0.024942	0.066374	-0.024689	-0.010080	-0.009611	0.013133	-0.008159	0.017251	0.008583	-0.005066	-0.021698	0.004596	
-0.026165	0.089153	NA	0.066568	0.079760	0.065592	0.074623	-0.038348	-0.019886	-0.023400	-0.036096	-0.029380	-0.029984	-0.037803	-0.027804	-0.017715	-0.017943	-0.013867	-0.019946	0.012131	-0.009100	-0.031711	-0.014556	-0.016748	-0.014691	-0.009799	-0.000624	0.007136	-0.007025	0.004100	0.015324	0.003639	-0.006730	-0.002833	0.010724	0.027411	-0.023225	0.066188	-0.028125	-0.012562	-0.011211	0.011095	-0.012289	0.013735	0.011081	0.000016	-0.023337	0.003813	
-0.022228	0.066762	0.066568	NA	0.058676	0.053975	0.078406	-0.022680	-0.023880	-0.026320	-0.027914	-0.028034	-0.021711	-0.028264	-0.028379	-0.016666	-0.016899	-0.002825	-0.011185	0.008746	-0.008499	-0.027395	-0.008554	-0.013226	-0.014140	-0.004098	-0.007391	0.001102	0.003201	0.005282	0.013058	0.001168	-0.008004	-0.006544	0.008468	0.023305	-0.025524	0.058881	-0.026547	-0.007978	-0.011825	0.009135	-0.009235	0.013550	0.013401	-0.007031	-0.023254	0.003168	
-0.026605	0.062903	0.079760	0.058676	NA	0.077926	0.065176	-0.029359	-0.023981	-0.021827	-0.036693	-0.031648	-0.024618	-0.030466	-0.028813	-0.015031	-0.008195	-0.009890	-0.011839	0.008705	-0.014453	-0.023899	-0.008875	-0.013181	-0.011538	-0.002212	-0.005040	0.006533	0.001109	-0.002827	0.012236	0.000465	-0.015510	0.000075	0.009205	0.025395	-0.028238	0.073947	-0.027474	-0.010414	-0.009808	0.009515	-0.008228	0.016016	0.008098	-0.001675	-0.030615	0.000915	
-0.030317	0.064109	0.065592	0.053975	0.077926	NA	0.073839	-0.029255	-0.022894	-0.028324	-0.033726	-0.028340	-0.019704	-0.020111	-0.025509	-0.020908	-0.010814	-0.009732	-0.009910	0.007290	-0.016266	-0.021845	-0.013107	-0.010173	-0.010609	-0.005823	-0.001692	0.005455	-0.001284	0.001540	0.013613	-0.006098	-0.011964	0.002363	0.007807	0.028283	-0.025704	0.068922	-0.031394	-0.011463	-0.006627	0.009114	-0.013847	0.015698	0.011347	-0.008286	-0.024235	0.003057	
-0.024663	0.067049	0.074623	0.078406	0.065176	0.073839	NA	-0.028699	-0.015924	-0.026057	-0.033941	-0.030068	-0.025296	-0.026397	-0.024191	-0.018993	-0.014033	-0.009291	-0.018252	0.003222	-0.007512	-0.026266	-0.019961	-0.013556	-0.019211	-0.010592	-0.004430	0.002702	-0.000128	0.009219	0.018051	0.006377	-0.010053	-0.001321	0.003102	0.021283	-0.028825	0.062272	-0.027939	-0.010336	-0.005804	0.009749	-0.019100	0.018392	0.011415	-0.004978	-0.022065	0.003922	
0.029068	-0.026716	-0.038348	-0.022680	-0.029359	-0.029255	-0.028699	NA	0.069201	0.031312	0.042858	0.031228	0.030839	0.037171	0.021169	-0.007864	-0.003756	-0.011017	-0.010462	-0.011091	-0.012811	0.016904	-0.001823	-0.000049	-0.009842	0.001095	-0.000620	-0.000435	0.000569	-0.003477	-0.008846	0.004066	-0.033713	-0.005278	-0.000949	-0.018310	0.017679	-0.023731	0.017758	0.010040	0.004397	-0.006553	0.005699	-0.011617	-0.006476	-0.002428	0.012935	-0.006493	
0.025716	-0.023171	-0.019886	-0.023880	-0.023981	-0.022894	-0.015924	0.069201	NA	0.024179	0.029487	0.024346	0.025596	0.019013	0.023219	-0.007721	-0.012637	-0.012565	-0.015721	-0.014384	-0.004234	0.010565	-0.008157	-0.003929	-0.022383	-0.009849	0.005737	0.002535	-0.011722	0.007433	0.001573	0.018546	-0.024723	-0.008005	0.001193	-0.006879	0.012635	-0.008728	0.024762	-0.010676	-0.002383	-0.011384	-0.012516	-0.008902	-0.005506	0.010461	0.021889	0.003299	
0.021473	-0.029248	-0.023400	-0.026320	-0.021827	-0.028324	-0.026057	0.031312	0.024179	NA	0.031452	0.029925	0.043811	0.044045	0.027239	-0.005507	-0.005204	-0.010618	-0.006710	-0.005915	-0.010893	0.016953	-0.005828	0.004439	-0.006312	0.001954	0.000489	0.001248	-0.002497	-0.004381	-0.008673	-0.003488	-0.028574	0.000421	-0.002739	-0.009848	0.010895	-0.019445	0.016299	0.004884	0.002258	-0.005784	0.005038	-0.005927	-0.010309	-0.004832	0.007221	-0.000168	
0.040911	-0.037023	-0.036096	-0.027914	-0.036693	-0.033726	-0.033941	0.042858	0.029487	0.031452	NA	0.036152	0.028435	0.038336	0.026853	-0.005156	-0.006022	-0.005613	-0.008680	-0.006819	-0.013883	0.027067	-0.004523	0.004821	-0.000414	0.000259	0.001370	-0.004105	0.006552	-0.003857	-0.013575	0.003346	-0.033284	-0.000717	-0.004598	-0.021136	0.015166	-0.031364	0.033647	0.011332	0.006660	-0.001385	0.000842	-0.013821	-0.008474	-0.000553	0.023558	-0.008056	
0.028582	-0.022710	-0.029380	-0.028034	-0.031648	-0.028340	-0.030068	0.031228	0.024346	0.029925	0.036152	NA	0.021698	0.024073	0.019296	-0.005466	0.000202	-0.003150	-0.008555	-0.006361	0.000957	0.011734	-0.005401	0.000487	-0.003114	0.007129	0.006998	0.000584	-0.001071	-0.007404	-0.011692	0.004013	-0.023945	-0.000564	-0.003528	-0.021342	0.012848	-0.025527	0.032212	0.008533	0.003601	-0.008666	0.006495	-0.007189	-0.005578	-0.003399	0.021274	-0.002911	
0.028579	-0.030589	-0.029984	-0.021711	-0.024618	-0.019704	-0.025296	0.030839	0.025596	0.043811	0.028435	0.021698	NA	0.045891	0.035805	-0.006645	-0.008968	-0.005893	-0.006437	-0.005824	-0.008994	0.011444	-0.006220	0.007669	-0.009518	-0.002317	-0.003991	-0.007745	-0.000971	-0.005725	-0.008015	-0.003409	-0.032975	0.006398	0.001836	-0.010809	0.019453	-0.024929	0.015080	-0.003443	0.006302	-0.006876	0.002788	-0.005123	-0.006429	-0.000065	0.010828	0.000667	
0.012217	-0.028819	-0.037803	-0.028264	-0.030466	-0.020111	-0.026397	0.037171	0.019013	0.044045	0.038336	0.024073	0.045891	NA	0.035103	-0.000130	-0.003977	-0.005375	-0.010383	-0.003446	-0.009927	0.017552	-0.004915	0.001873	-0.005504	0.000828	-0.011543	-0.000250	0.004344	-0.004353	-0.010862	-0.004101	-0.029209	0.003506	-0.002208	-0.012419	0.018554	-0.024498	0.021321	-0.005241	0.003292	-0.000307	0.006207	-0.009914	0.001277	-0.004512	0.014676	-0.004296	
0.016023	-0.025071	-0.027804	-0.028379	-0.028813	-0.025509	-0.024191	0.021169	0.023219	0.027239	0.026853	0.019296	0.035805	0.035103	NA	-0.005651	-0.007138	-0.003414	-0.002954	-0.005346	0.004047	0.022232	0.001578	-0.001329	-0.004717	-0.000178	0.000292	-0.006188	0.001946	-0.003112	-0.009555	-0.007400	-0.021022	0.005347	0.000227	-0.011114	0.011430	-0.019166	0.019339	0.003297	0.000394	-0.006373	0.003816	-0.004316	-0.003243	-0.001444	0.008084	-0.002540	
-0.009424	-0.017690	-0.017715	-0.016666	-0.015031	-0.020908	-0.018993	-0.007864	-0.007721	-0.005507	-0.005156	-0.005466	-0.006645	-0.000130	-0.005651	NA	0.033645	0.032776	0.041074	0.016664	0.026040	0.011379	0.030171	0.020941	0.046748	-0.005405	0.001615	-0.005022	0.006908	-0.008439	-0.001451	-0.011824	-0.049336	0.011170	0.002121	0.001284	0.009342	-0.016607	-0.005495	0.003407	-0.003537	-0.002889	0.007138	-0.000382	0.003903	-0.006866	-0.000963	-0.003151	
-0.006769	-0.009267	-0.017943	-0.016899	-0.008195	-0.010814	-0.014033	-0.003756	-0.012637	-0.005204	-0.006022	0.000202	-0.008968	-0.003977	-0.007138	0.033645	NA	0.036984	0.027661	0.024022	0.006015	0.009609	0.036324	0.019411	0.030385	-0.001941	-0.007416	0.005171	0.002602	-0.001951	-0.005524	-0.012667	-0.048624	0.004111	-0.004582	0.001036	-0.001396	-0.016881	-0.001426	0.000784	0.000938	0.004324	0.006752	-0.000184	-0.000298	-0.001391	0.008731	-0.001109	
-0.002697	-0.017015	-0.013867	-0.002825	-0.009890	-0.009732	-0.009291	-0.011017	-0.012565	-0.010618	-0.005613	-0.003150	-0.005893	-0.005375	-0.003414	0.032776	0.036984	NA	0.036772	0.015731	0.009439	0.006781	0.031310	0.023087	0.027010	-0.004316	-0.000372	0.000280	-0.003744	0.002143	0.000677	-0.000296	-0.049874	-0.000232	0.005048	0.004018	-0.005018	-0.012488	-0.003882	-0.004976	-0.004941	0.000827	-0.003353	0.003185	-0.001175	-0.001163	0.008360	0.001919	
-0.002297	-0.013060	-0.019946	-0.011185	-0.011839	-0.009910	-0.018252	-0.010462	-0.015721	-0.006710	-0.008680	-0.008555	-0.006437	-0.010383	-0.002954	0.041074	0.027661	0.036772	NA	0.014590	0.016066	0.010007	0.022315	0.014377	0.074741	-0.000265	-0.005204	-0.003033	0.006937	-0.001342	-0.001845	-0.005924	-0.048890	0.006449	-0.006969	0.000507	0.003038	-0.013534	-0.006215	-0.000480	0.003159	0.003784	0.004812	0.001333	-0.002130	-0.006405	-0.002938	-0.000990	
-0.003726	0.004433	0.012131	0.008746	0.008705	0.007290	0.003222	-0.011091	-0.014384	-0.005915	-0.006819	-0.006361	-0.005824	-0.003446	-0.005346	0.016664	0.024022	0.015731	0.014590	NA	-0.006829	0.002487	0.014162	0.008396	0.014600	0.001247	-0.006185	0.003260	-0.001745	0.001158	-0.002907	-0.014516	-0.030626	0.005815	-0.001742	0.008233	-0.008356	0.000799	-0.011790	-0.004605	-0.000924	0.003834	0.000863	0.004635	0.003492	-0.002412	-0.006830	0.002434	
-0.016190	-0.009146	-0.009100	-0.008499	-0.014453	-0.016266	-0.007512	-0.012811	-0.004234	-0.010893	-0.013883	0.000957	-0.008994	-0.009927	0.004047	0.026040	0.006015	0.009439	0.016066	-0.006829	NA	-0.016806	-0.007445	-0.012813	0.023659	-0.006287	-0.009455	0.008454	0.008368	0.015893	0.010044	-0.014644	0.165683	-0.012836	-0.006604	-0.001529	0.005182	-0.017845	-0.013505	0.010549	0.000530	0.011749	-0.015002	0.008259	0.009711	-0.005696	-0.017449	0.004547	
0.016389	-0.028203	-0.031711	-0.027395	-0.023899	-0.021845	-0.026266	0.016904	0.010565	0.016953	0.027067	0.011734	0.011444	0.017552	0.022232	0.011379	0.009609	0.006781	0.010007	0.002487	-0.016806	NA	0.016124	0.015416	0.004907	0.007364	-0.001171	-0.002556	0.000860	-0.004515	-0.006491	0.000761	-0.042424	0.005466	-0.005639	-0.008071	0.044236	-0.031312	0.016320	-0.000208	0.000325	-0.006450	0.003908	-0.006698	-0.005323	-0.006407	0.011368	0.001321	
0.000560	-0.017851	-0.014556	-0.008554	-0.008875	-0.013107	-0.019961	-0.001823	-0.008157	-0.005828	-0.004523	-0.005401	-0.006220	-0.004915	0.001578	0.030171	0.036324	0.031310	0.022315	0.014162	-0.007445	0.016124	NA	0.035445	0.028789	-0.002521	-0.004622	0.001241	0.000379	-0.005342	-0.003619	-0.006301	-0.045618	0.005914	0.001596	0.007861	0.007326	-0.015478	0.002646	-0.009918	-0.003198	-0.005150	0.003229	0.002023	0.000335	-0.000195	0.010319	0.003379	
0.005188	-0.017956	-0.016748	-0.013226	-0.013181	-0.010173	-0.013556	-0.000049	-0.003929	0.004439	0.004821	0.000487	0.007669	0.001873	-0.001329	0.020941	0.019411	0.023087	0.014377	0.008396	-0.012813	0.015416	0.035445	NA	0.020463	0.002867	-0.000683	0.001762	-0.002804	-0.002109	-0.002609	-0.004455	-0.053063	0.002940	0.000762	0.002455	0.013243	-0.017027	0.013022	-0.004234	-0.011714	-0.005398	0.005597	-0.006355	0.001334	-0.001135	0.012550	0.000722	
-0.008924	-0.011766	-0.014691	-0.014140	-0.011538	-0.010609	-0.019211	-0.009842	-0.022383	-0.006312	-0.000414	-0.003114	-0.009518	-0.005504	-0.004717	0.046748	0.030385	0.027010	0.074741	0.014600	0.023659	0.004907	0.028789	0.020463	NA	-0.001198	-0.010275	0.004708	0.009782	-0.005813	-0.001250	-0.015153	-0.046734	0.006036	0.000826	0.002379	-0.002224	-0.017458	-0.006493	-0.006032	0.001070	0.005806	0.000863	0.003620	0.004355	-0.009271	-0.004309	-0.001751	
0.011625	-0.009509	-0.009799	-0.004098	-0.002212	-0.005823	-0.010592	0.001095	-0.009849	0.001954	0.000259	0.007129	-0.002317	0.000828	-0.000178	-0.005405	-0.001941	-0.004316	-0.000265	0.001247	-0.006287	0.007364	-0.002521	0.002867	-0.001198	NA	0.043394	-0.033232	-0.003792	-0.013347	-0.022670	0.056897	-0.006109	-0.015684	-0.018528	-0.054494	-0.003878	-0.009296	-0.003708	0.058115	0.058904	-0.035243	0.075139	-0.038712	-0.031772	0.065705	0.002549	-0.018749	
0.012281	-0.000942	-0.000624	-0.007391	-0.005040	-0.001692	-0.004430	-0.000620	0.005737	0.000489	0.001370	0.006998	-0.003991	-0.011543	0.000292	0.001615	-0.007416	-0.000372	-0.005204	-0.006185	-0.009455	-0.001171	-0.004622	-0.000683	-0.010275	0.043394	NA	-0.015994	-0.015933	-0.016165	-0.018738	0.064538	-0.008009	-0.017249	-0.012331	-0.052064	-0.007837	-0.001629	0.006786	0.055363	0.051284	-0.027316	0.063847	-0.048594	-0.027724	0.063418	0.003466	-0.021286	
-0.006641	0.005216	0.007136	0.001102	0.006533	0.005455	0.002702	-0.000435	0.002535	0.001248	-0.004105	0.000584	-0.007745	-0.000250	-0.006188	-0.005022	0.005171	0.000280	-0.003033	0.003260	0.008454	-0.002556	0.001241	0.001762	0.004708	-0.033232	-0.015994	NA	-0.073166	-0.027708	0.010620	-0.025053	0.000705	-0.012009	-0.041254	0.019624	-0.001734	0.010268	-0.002183	-0.026522	-0.023008	0.018738	-0.030793	0.030862	0.010913	-0.023915	-0.006345	0.221279	
-0.006745	-0.001473	-0.007025	0.003201	0.001109	-0.001284	-0.000128	0.000569	-0.011722	-0.002497	0.006552	-0.001071	-0.000971	0.004344	0.001946	0.006908	0.002602	-0.003744	0.006937	-0.001745	0.008368	0.000860	0.000379	-0.002804	0.009782	-0.003792	-0.015933	-0.073166	NA	0.038804	-0.001164	-0.012810	0.003731	0.030537	0.049215	0.010458	0.000971	-0.011240	-0.000490	-0.004926	0.002052	-0.000787	0.000482	0.001516	0.011783	-0.012741	-0.002812	-0.043812	
-0.004554	0.000950	0.004100	0.005282	-0.002827	0.001540	0.009219	-0.003477	0.007433	-0.004381	-0.003857	-0.007404	-0.005725	-0.004353	-0.003112	-0.008439	-0.001951	0.002143	-0.001342	0.001158	0.015893	-0.004515	-0.005342	-0.002109	-0.005813	-0.013347	-0.016165	-0.027708	0.038804	NA	0.008413	-0.001446	0.013417	0.027037	0.003879	0.014008	-0.002046	0.014816	-0.007302	-0.002816	-0.013499	0.003706	-0.019462	0.013040	0.006825	-0.007845	0.001523	-0.018392	
-0.010105	0.012349	0.015324	0.013058	0.012236	0.013613	0.018051	-0.008846	0.001573	-0.008673	-0.013575	-0.011692	-0.008015	-0.010862	-0.009555	-0.001451	-0.005524	0.000677	-0.001845	-0.002907	0.010044	-0.006491	-0.003619	-0.002609	-0.001250	-0.022670	-0.018738	0.010620	-0.001164	0.008413	NA	-0.015020	0.021300	0.000806	0.008696	-0.014718	-0.006607	0.015077	-0.009814	-0.026263	-0.022052	0.061321	-0.030407	-0.018482	0.057698	-0.014592	0.001571	0.014599	
0.019980	0.002292	0.003639	0.001168	0.000465	-0.006098	0.006377	0.004066	0.018546	-0.003488	0.003346	0.004013	-0.003409	-0.004101	-0.007400	-0.011824	-0.012667	-0.000296	-0.005924	-0.014516	-0.014644	0.000761	-0.006301	-0.004455	-0.015153	0.056897	0.064538	-0.025053	-0.012810	-0.001446	-0.015020	NA	-0.015528	-0.019443	-0.009898	-0.046116	-0.005545	0.003679	0.011495	0.046142	0.044742	-0.035905	0.043102	-0.033862	-0.028930	0.050184	0.005378	-0.020103	
-0.034291	-0.006966	-0.006730	-0.008004	-0.015510	-0.011964	-0.010053	-0.033713	-0.024723	-0.028574	-0.033284	-0.023945	-0.032975	-0.029209	-0.021022	-0.049336	-0.048624	-0.049874	-0.048890	-0.030626	0.165683	-0.042424	-0.045618	-0.053063	-0.046734	-0.006109	-0.008009	0.000705	0.003731	0.013417	0.021300	-0.015528	NA	-0.005406	-0.010145	0.004860	-0.007128	0.016732	-0.015847	0.005835	0.002887	0.009319	-0.006934	0.012548	0.008200	-0.002189	-0.019993	0.005571	
-0.002754	-0.002484	-0.002833	-0.006544	0.000075	0.002363	-0.001321	-0.005278	-0.008005	0.000421	-0.000717	-0.000564	0.006398	0.003506	0.005347	0.011170	0.004111	-0.000232	0.006449	0.005815	-0.012836	0.005466	0.005914	0.002940	0.006036	-0.015684	-0.017249	-0.012009	0.030537	0.027037	0.000806	-0.019443	-0.005406	NA	0.033176	0.020435	0.006811	-0.006205	-0.000854	-0.011748	-0.013092	0.005517	-0.007443	0.013227	0.006398	-0.021390	-0.004166	-0.022457	
-0.004816	0.009787	0.010724	0.008468	0.009205	0.007807	0.003102	-0.000949	0.001193	-0.002739	-0.004598	-0.003528	0.001836	-0.002208	0.000227	0.002121	-0.004582	0.005048	-0.006969	-0.001742	-0.006604	-0.005639	0.001596	0.000762	0.000826	-0.018528	-0.012331	-0.041254	0.049215	0.003879	0.008696	-0.009898	-0.010145	0.033176	NA	0.017947	0.001300	0.006348	-0.000772	-0.025581	-0.026850	0.016364	-0.014541	0.000162	0.016182	-0.013071	0.000768	-0.022269	
