NA	-0.010021	0.012485	-0.004657	0.002560	0.015247	-0.014263	0.041963	0.001355	0.000827	-0.010578	0.005839	0.004133	0.002206	0.000180	0.005591	0.006795	-0.005176	0.000776	0.002833	0.001981	0.001655	-0.001675	-0.009411	0.003669	0.004618	-0.031112	0.003991	-0.003600	0.001454	-0.010803	-0.006410	-0.006537	-0.006754	0.000423	-0.000740	-0.003325	-0.007301	-0.000484	0.005461	-0.010027	0.000038	-0.000077	0.007174	0.013160	0.006717	0.006826	-0.004124	-0.016592	
-0.010021	NA	-0.002727	-0.007690	0.001034	0.001551	-0.013686	0.001494	-0.010181	-0.001878	0.095555	-0.015607	0.002825	-0.003259	0.009566	0.005737	0.003581	0.004253	0.006583	-0.001187	0.000796	0.004023	-0.001037	-0.010075	0.004299	-0.001645	-0.038447	0.002376	0.002768	0.000357	-0.013485	-0.013251	-0.009560	-0.006104	0.002212	0.002930	0.002673	-0.012035	-0.001121	0.005149	-0.010334	0.006163	-0.000082	0.004513	0.010928	0.007682	0.008266	-0.010493	-0.007575	
0.012485	-0.002727	NA	-0.003612	-0.009630	0.012520	-0.020726	0.004874	0.022767	0.013083	0.002917	0.003071	0.000653	0.011249	0.004149	0.003986	0.000758	-0.001334	-0.000203	0.001459	0.001049	0.000452	-0.002328	-0.009171	0.004177	0.001648	-0.023735	0.003651	0.000451	0.001089	-0.009410	-0.000230	-0.007239	-0.004063	0.005433	-0.001742	0.000810	-0.005607	0.003345	0.001684	-0.014923	0.004402	-0.001531	0.004729	0.001979	0.005337	0.007861	-0.007769	-0.009680	
-0.004657	-0.007690	-0.003612	NA	0.001979	0.016404	0.023923	0.001370	0.006333	0.013264	-0.017673	0.011973	-0.006100	0.006358	0.002498	0.001129	0.000352	0.001222	-0.000083	0.007420	-0.005937	0.006509	-0.000485	-0.011784	0.003805	0.003507	-0.022581	0.002399	0.002910	0.002103	-0.013127	-0.007641	-0.007860	-0.009081	-0.004131	0.007344	0.005016	-0.014329	-0.000636	-0.004842	-0.006375	0.005085	0.002893	0.009978	0.009403	0.007486	0.000736	-0.008506	-0.009347	
0.002560	0.001034	-0.009630	0.001979	NA	-0.007984	0.026247	-0.012063	0.005009	0.006307	-0.017072	0.020056	0.002073	0.002664	0.001248	0.005144	-0.000341	0.003130	0.002190	0.002470	-0.001647	0.004196	-0.001071	-0.005734	0.002852	0.003664	-0.015390	0.000745	0.004818	-0.000229	-0.013474	-0.015324	-0.008985	-0.008863	0.004733	-0.000028	0.001683	-0.008788	0.001230	-0.007496	-0.009096	-0.001288	0.008030	0.008857	0.008300	0.012208	0.007881	-0.017742	-0.007145	
0.015247	0.001551	0.012520	0.016404	-0.007984	NA	0.024104	-0.025212	0.004477	0.000894	-0.003430	-0.011084	-0.001784	-0.005041	0.002434	0.006181	0.003836	0.001022	0.005205	0.003487	-0.000821	-0.000351	-0.003025	-0.010249	0.000753	-0.001597	-0.022728	0.001061	0.007690	0.002313	-0.007375	-0.008160	-0.010305	-0.011617	-0.003927	0.004085	0.008117	-0.012404	0.000415	0.000093	-0.006886	0.000164	0.000519	0.010377	0.010254	0.009460	0.009088	-0.011854	-0.010134	
-0.014263	-0.013686	-0.020726	0.023923	0.026247	0.024104	NA	0.006225	0.007591	0.006210	-0.028665	0.018130	0.008097	0.001133	-0.002970	0.008989	-0.003853	-0.000156	0.002561	-0.004972	-0.000337	0.005126	-0.001671	-0.013165	0.000445	0.002980	-0.015219	0.000967	0.002973	-0.002244	-0.006622	-0.001461	-0.005039	-0.010887	0.000346	0.004860	-0.005285	-0.010599	-0.001785	0.000753	-0.005356	0.004099	0.000230	0.010935	0.005417	0.006074	0.008783	-0.013485	-0.009274	
0.041963	0.001494	0.004874	0.001370	-0.012063	-0.025212	0.006225	NA	-0.004882	0.003727	-0.004601	0.009302	0.000846	-0.001947	0.000433	0.006177	-0.001110	0.002029	0.007715	0.004834	0.001894	-0.000120	-0.000066	-0.011344	0.002248	0.002331	-0.014541	0.001739	0.000375	-0.000781	-0.003580	-0.009751	-0.009413	-0.004482	-0.000691	0.001856	0.001923	-0.011904	0.004131	0.002022	-0.011988	-0.000464	0.000149	0.008578	0.005202	0.008594	0.014989	-0.009752	-0.012898	
0.001355	-0.010181	0.022767	0.006333	0.005009	0.004477	0.007591	-0.004882	NA	0.008861	0.018976	-0.014812	-0.006707	0.000054	0.005065	0.006677	0.007423	-0.004640	0.008446	0.002923	-0.000394	0.002478	0.003890	-0.015777	0.001410	0.002786	-0.030722	-0.000964	-0.000760	0.005063	-0.012716	-0.016375	-0.010021	-0.008812	0.003259	0.002903	0.004789	-0.012164	0.000845	-0.004372	-0.002154	-0.000102	0.001571	0.011955	0.012778	0.006034	0.008669	-0.018991	-0.008445	
0.000827	-0.001878	0.013083	0.013264	0.006307	0.000894	0.006210	0.003727	0.008861	NA	-0.002043	0.008121	0.002383	-0.001742	0.007655	0.006090	0.010606	0.000750	-0.001107	-0.004418	0.000007	0.003564	0.003347	-0.012928	-0.001330	0.006103	-0.026402	-0.001114	0.002629	0.002195	-0.011081	-0.009363	-0.012407	-0.008357	0.002302	0.000510	0.000036	-0.009414	0.004541	0.002811	-0.014418	0.005206	0.003950	0.004875	0.004619	0.007478	0.006121	-0.005610	-0.013679	
